,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-2),Corr with student_vol(-2),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-3),Corr with mortgage 90(-3)
0,SAN DIEGO,2010-08,3.76,Other FHA,0.23101619047619049,3.528983809523809,0.32758504093662205,0.2659952380952381,3.494004761904762,0.331323662285946,0.27546238095238096,3.484537619047619,0.33250081766236705,0.3123080952380952,3.4476919047619043,0.33320555437294663,0.3625466666666667,3.397453333333333,0.3346738407646204,0.5790957142857143,3.1809042857142855,0.3092031084032938,0.9435780952380955,2.816421904761904,0.27637697240791664,0.15409090909090908,3.6059090909090905,0.34913607962249915,0.19136363636363637,3.5686363636363634,0.35095832674943966,0.25909090909090904,3.500909090909091,0.35446836453338393,1.4654545454545451,2.294545454545455,0.5608485886567077,2.6986363636363637,1.061363636363636,0.46823516051356845,3.516818181818181,0.2431818181818186,0.24549983030282646,3.8031818181818178,-0.04318181818181799,0.20255422949678703,29826615528.9652,0.36788195457487005,11833891080.8667,-0.48760385290506797,94.51558950569391,-0.2759995691761901,2.6,-0.3750507831973247,5.8,-0.18269451999460473
1,SAN DIEGO,2010-09,3.65,Other FHA,0.22657136363636363,3.4234286363636364,0.32758504093662205,0.251059090909091,3.398940909090909,0.331323662285946,0.25699454545454536,3.3930054545454547,0.33250081766236705,0.2738163636363636,3.376183636363636,0.33320555437294663,0.2913659090909092,3.358634090909091,0.3346738407646204,0.4777727272727273,3.1722272727272727,0.3092031084032938,0.8043745454545456,2.8456254545454542,0.27637697240791664,0.1166666666666667,3.533333333333333,0.34913607962249915,0.19333333333333336,3.4566666666666666,0.35095832674943966,0.2566666666666666,3.3933333333333335,0.35446836453338393,1.4104761904761904,2.2395238095238095,0.5608485886567077,2.6476190476190475,1.0023809523809524,0.46823516051356845,3.4690476190476183,0.18095238095238164,0.24549983030282646,3.773333333333333,-0.12333333333333307,0.20255422949678703,30512069858.4251,0.36788195457487005,10534224377.9144,-0.48760385290506797,92.4549564204629,-0.2759995691761901,2.6,-0.3750507831973247,5.5,-0.18269451999460473
2,SAN DIEGO,2012-08,2.73,Other FHA,0.15374090909090915,2.5762590909090908,0.32758504093662205,0.18745454545454548,2.5425454545454547,0.331323662285946,0.23783863636363634,2.4921613636363635,0.33250081766236705,0.3331136363636364,2.3968863636363635,0.33320555437294663,0.43259999999999993,2.2974,0.3346738407646204,0.7177749999999997,2.0122250000000004,0.3092031084032938,1.0426272727272727,1.6873727272727272,0.27637697240791664,0.09217391304347829,2.6378260869565215,0.34913607962249915,0.14043478260869566,2.5895652173913044,0.35095832674943966,0.18347826086956526,2.546521739130435,0.35446836453338393,0.7139130434782609,2.016086956521739,0.5608485886567077,1.6782608695652175,1.0517391304347825,0.46823516051356845,2.3978260869565218,0.3321739130434782,0.24549983030282646,2.7708695652173914,-0.04086956521739138,0.20255422949678703,37571290060.6541,0.36788195457487005,14585937143.4485,-0.48760385290506797,89.513287195688,-0.2759995691761901,2.2,-0.3750507831973247,3.2,-0.18269451999460473
3,SAN DIEGO,2012-12,2.65,Other FHA,0.1631578947368421,2.486842105263158,0.32758504093662205,0.1875157894736842,2.462484210526316,0.331323662285946,0.21092631578947374,2.439073684210526,0.33250081766236705,0.2552894736842105,2.3947105263157895,0.33320555437294663,0.30947368421052623,2.340526315789474,0.3346738407646204,0.5145657894736843,2.1354342105263155,0.3092031084032938,0.8483157894736841,1.8016842105263158,0.27637697240791664,0.039500000000000014,2.6105,0.34913607962249915,0.11950000000000005,2.5305,0.35095832674943966,0.1585,2.4915,0.35446836453338393,0.6960000000000001,1.9539999999999997,0.5608485886567077,1.7189999999999999,0.931,0.46823516051356845,2.4675000000000002,0.18249999999999966,0.24549983030282646,2.8835,-0.23350000000000026,0.20255422949678703,39268596272.9965,0.36788195457487005,12022315813.7363,-0.48760385290506797,91.578064558499,-0.2759995691761901,2.2,-0.3750507831973247,2.8,-0.18269451999460473
4,SAN DIEGO,2013-10,3.79,Other FHA,0.10426086956521738,3.685739130434783,0.32758504093662205,0.13668260869565219,3.653317391304348,0.331323662285946,0.17241521739130433,3.6175847826086955,0.33250081766236705,0.21265,3.57735,0.33320555437294663,0.2417652173913043,3.548234782608696,0.3346738407646204,0.36121521739130424,3.428784782608696,0.3092031084032938,0.6177847826086957,3.1722152173913045,0.27637697240791664,0.1059090909090909,3.684090909090909,0.34913607962249915,0.07590909090909094,3.714090909090909,0.35095832674943966,0.12136363636363635,3.6686363636363635,0.35446836453338393,1.366818181818182,2.423181818181818,0.5608485886567077,2.615909090909091,1.1740909090909089,0.46823516051356845,3.3795454545454544,0.4104545454545456,0.24549983030282646,3.6759090909090903,0.11409090909090969,0.20255422949678703,41658198449.9001,0.36788195457487005,10210246554.7955,-0.48760385290506797,88.4263020205016,-0.2759995691761901,1.7,-0.3750507831973247,1.6,-0.18269451999460473
5,SAN DIEGO,2014-02,4.205,Other FHA,0.08627,4.11873,0.32758504093662205,0.11939250000000004,4.0856075,0.331323662285946,0.155105,4.049895,0.33250081766236705,0.19663749999999997,4.0083625000000005,0.33320555437294663,0.23520249999999998,3.9697975000000003,0.3346738407646204,0.3308,3.8742,0.3092031084032938,0.554605,3.650395,0.27637697240791664,0.046842105263157914,4.158157894736842,0.34913607962249915,0.08105263157894738,4.123947368421053,0.35095832674943966,0.11684210526315793,4.088157894736842,0.35446836453338393,1.5157894736842106,2.6892105263157893,0.5608485886567077,2.7094736842105265,1.4955263157894736,0.46823516051356845,3.3847368421052626,0.8202631578947375,0.24549983030282646,3.6626315789473685,0.5423684210526316,0.20255422949678703,44555116847.5878,0.36788195457487005,9402239044.86975,-0.48760385290506797,80.910251046009,-0.2759995691761901,1.4,-0.3750507831973247,1.6,-0.18269451999460473
6,SAN DIEGO,2014-05,3.65,Other FHA,0.08842000000000001,3.5615799999999997,0.32758504093662205,0.1198375,3.5301625,0.331323662285946,0.15035749999999998,3.4996424999999998,0.33250081766236705,0.1914675,3.4585325,0.33320555437294663,0.22609000000000004,3.42391,0.3346738407646204,0.3231200000000001,3.32688,0.3092031084032938,0.537955,3.112045,0.27637697240791664,0.026666666666666665,3.623333333333333,0.34913607962249915,0.05190476190476192,3.598095238095238,0.35095832674943966,0.0966666666666667,3.5533333333333332,0.35446836453338393,1.5928571428571427,2.057142857142857,0.5608485886567077,2.559047619047619,1.090952380952381,0.46823516051356845,3.1152380952380954,0.5347619047619045,0.24549983030282646,3.3899999999999997,0.26000000000000023,0.20255422949678703,43938467193.2505,0.36788195457487005,10653400066.5467,-0.48760385290506797,81.9669757663089,-0.2759995691761901,1.5,-0.3750507831973247,1.4,-0.18269451999460473
7,SAN DIEGO,2014-06,3.88,Other FHA,0.09278571428571428,3.7872142857142856,0.32758504093662205,0.12241428571428574,3.7575857142857143,0.331323662285946,0.1523738095238095,3.7276261904761903,0.33250081766236705,0.19377380952380954,3.6862261904761904,0.33320555437294663,0.2309452380952381,3.649054761904762,0.3346738407646204,0.32388809523809525,3.5561119047619045,0.3092031084032938,0.5421714285714285,3.337828571428571,0.27637697240791664,0.024285714285714296,3.8557142857142854,0.34913607962249915,0.06047619047619051,3.8195238095238095,0.35095832674943966,0.10476190476190479,3.775238095238095,0.35446836453338393,1.679047619047619,2.2009523809523808,0.5608485886567077,2.5985714285714288,1.2814285714285711,0.46823516051356845,3.1533333333333333,0.7266666666666666,0.24549983030282646,3.4199999999999995,0.4600000000000004,0.20255422949678703,44931729222.7983,0.36788195457487005,11032404366.8063,-0.48760385290506797,81.64661519553,-0.2759995691761901,1.2,-0.3750507831973247,1.3,-0.18269451999460473
8,SAN DIEGO,2015-06,3.125,Other FHA,0.12293636363636364,3.002063636363636,0.32758504093662205,0.14681590909090908,2.978184090909091,0.331323662285946,0.1858840909090909,2.939115909090909,0.33250081766236705,0.23472954545454539,2.8902704545454547,0.33320555437294663,0.2827113636363637,2.8422886363636364,0.3346738407646204,0.43974545454545466,2.685254545454545,0.3092031084032938,0.7702659090909093,2.3547340909090906,0.27637697240791664,0.007727272727272728,3.117272727272727,0.34913607962249915,0.08681818181818185,3.038181818181818,0.35095832674943966,0.2754545454545455,2.8495454545454546,0.35446836453338393,1.6836363636363636,1.4413636363636364,0.5608485886567077,2.3636363636363638,0.7613636363636362,0.46823516051356845,2.8454545454545452,0.27954545454545476,0.24549983030282646,3.1118181818181814,0.013181818181818628,0.20255422949678703,48668534366.8701,0.36788195457487005,11835194000.8273,-0.48760385290506797,81.7923503982947,-0.2759995691761901,1.1,-0.3750507831973247,1.1,-0.18269451999460473
9,SAN DIEGO,2016-06,4.5,Other FHA,0.3904409090909091,4.109559090909091,0.32758504093662205,0.41572500000000007,4.084275,0.331323662285946,0.4527090909090909,4.0472909090909095,0.33250081766236705,0.5394386363636363,3.960561363636364,0.33320555437294663,0.6516204545454546,3.8483795454545455,0.3346738407646204,0.9360386363636366,3.5639613636363636,0.3092031084032938,1.2592227272727274,3.2407772727272723,0.27637697240791664,0.22136363636363632,4.278636363636363,0.34913607962249915,0.40409090909090906,4.095909090909091,0.35095832674943966,0.5522727272727272,3.9477272727272728,0.35446836453338393,1.1663636363636367,3.333636363636363,0.5608485886567077,1.6440909090909095,2.8559090909090905,0.46823516051356845,2.019090909090909,2.480909090909091,0.24549983030282646,2.452272727272727,2.047727272727273,0.20255422949678703,49692544708.3448,0.36788195457487005,10916249757.9916,-0.48760385290506797,87.39008859346599,-0.2759995691761901,0.9,-0.3750507831973247,0.7,-0.18269451999460473
