,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(2),Corr with student_vol(2),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-3),Corr with mortgage 90(-3)
0,SAN FRANCISCO,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.5571967537996929,0.19244863636363635,3.637551363636364,0.6330553700815906,0.2536463636363637,3.5763536363636366,0.6953708330617769,0.3593790909090909,3.470620909090909,0.7584253773131238,0.47529181818181826,3.354708181818182,0.7812029757680002,0.6805422727272729,3.1494577272727273,0.7443677582441669,1.000305,2.829695,0.7295116906673857,0.013999999999999999,3.8160000000000003,0.5181924406769728,0.04650000000000002,3.7835,0.5022202260233689,0.11200000000000002,3.718,0.5683922300289665,0.908,2.922,0.6028072240067665,2.0134999999999996,1.8165000000000004,-0.275870496954248,2.7180000000000004,1.1119999999999997,-0.4807896867946424,3.0155000000000003,0.8144999999999998,-0.559342159176038,34623712775.9563,0.31392948031348367,11510278467.2037,0.8949852947923836,88.33905735772379,-0.8105014790156223,1.8,-0.4682927331475371,3.4,-0.1915198944364383
1,SAN FRANCISCO,2013-01,2.3,Other FHA,0.16043181818181818,2.1395681818181815,0.5571967537996929,0.17947272727272726,2.1205272727272724,0.6330553700815906,0.20497272727272725,2.0950272727272727,0.6953708330617769,0.2497954545454545,2.0502045454545454,0.7584253773131238,0.30261363636363625,1.9973863636363636,0.7812029757680002,0.48810454545454546,1.8118954545454544,0.7443677582441669,0.8142727272727271,1.4857272727272726,0.7295116906673857,0.05190476190476192,2.248095238095238,0.5181924406769728,0.10761904761904766,2.1923809523809523,0.5022202260233689,0.14523809523809525,2.1547619047619047,0.5683922300289665,0.8052380952380951,1.4947619047619047,0.6028072240067665,1.9147619047619049,0.38523809523809494,-0.275870496954248,2.681428571428571,-0.38142857142857123,-0.4807896867946424,3.0804761904761913,-0.7804761904761914,-0.559342159176038,38808856509.5085,0.31392948031348367,9855625468.0504,0.8949852947923836,90.37816904639429,-0.8105014790156223,1.7,-0.4682927331475371,2.4,-0.1915198944364383
2,SAN FRANCISCO,2013-05,2.61,Other FHA,0.1435047619047619,2.466495238095238,0.5571967537996929,0.1638380952380952,2.4461619047619045,0.6330553700815906,0.19670952380952378,2.4132904761904763,0.6953708330617769,0.23396000000000003,2.3760399999999997,0.7584253773131238,0.27416904761904765,2.3358309523809524,0.7812029757680002,0.42137333333333327,2.1886266666666665,0.7443677582441669,0.6936104761904763,1.9163895238095234,0.7295116906673857,0.020454545454545458,2.5895454545454544,0.5181924406769728,0.08090909090909093,2.529090909090909,0.5022202260233689,0.11863636363636366,2.4913636363636362,0.5683922300289665,0.840909090909091,1.7690909090909088,0.6028072240067665,1.9281818181818182,0.6818181818181817,-0.275870496954248,2.7286363636363635,-0.11863636363636365,-0.4807896867946424,3.112727272727273,-0.5027272727272729,-0.559342159176038,40395555554.9932,0.31392948031348367,8901986132.75728,0.8949852947923836,88.794109524791,-0.8105014790156223,1.5,-0.4682927331475371,2.0,-0.1915198944364383
3,SAN FRANCISCO,2013-06,3.22,Other FHA,0.13074,3.0892600000000003,0.5571967537996929,0.15964599999999998,3.0603540000000002,0.6330553700815906,0.19319250000000002,3.0268075000000003,0.6953708330617769,0.23164600000000002,2.988354,0.7584253773131238,0.27374,2.94626,0.7812029757680002,0.4139935,2.8060065,0.7443677582441669,0.6839425000000002,2.5360575,0.7295116906673857,0.0345,3.1855,0.5181924406769728,0.08750000000000002,3.1325000000000003,0.5022202260233689,0.142,3.0780000000000003,0.5683922300289665,1.2035,2.0165,0.6028072240067665,2.3000000000000003,0.9199999999999999,-0.275870496954248,3.0740000000000003,0.1459999999999999,-0.4807896867946424,3.400000000000001,-0.1800000000000006,-0.559342159176038,40995097959.5386,0.31392948031348367,10210246554.7955,0.8949852947923836,88.920473853359,-0.8105014790156223,1.3,-0.4682927331475371,1.9,-0.1915198944364383
4,SAN FRANCISCO,2016-08,3.98,Other FHA,0.41817045454545454,3.5618295454545454,0.5571967537996929,0.4429568181818182,3.5370431818181816,0.6330553700815906,0.5122418181818182,3.4677581818181817,0.6953708330617769,0.6351372727272727,3.3448627272727274,0.7584253773131238,0.810223181818182,3.169776818181818,0.7812029757680002,1.1977463636363632,2.7822536363636368,0.7443677582441669,1.5097959090909088,2.470204090909091,0.7295116906673857,0.2608695652173914,3.7191304347826084,0.5181924406769728,0.4460869565217393,3.5339130434782606,0.5022202260233689,0.5682608695652173,3.411739130434783,0.5683922300289665,1.1330434782608694,2.8469565217391306,0.6028072240067665,1.5565217391304347,2.4234782608695653,-0.275870496954248,1.8895652173913038,2.090434782608696,-0.4807896867946424,2.261739130434783,1.718260869565217,-0.559342159176038,49692544708.3448,0.31392948031348367,11692339154.1207,0.8949852947923836,85.2359522201137,-0.8105014790156223,0.8,-0.4682927331475371,0.6,-0.1915198944364383
