,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(4),Corr with student_vol(4),credit_tightness,Corr with credit_tightness,mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(3),Corr with mortgage 90(3)
0,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
1,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
2,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
3,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
4,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
5,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
6,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
7,CLARKSVILLE,2010-06,4.54,Other FHA,0.29840136363636366,4.241598636363636,0.5269746975636389,0.3291213636363637,4.210878636363637,0.5762762247644422,0.3487363636363637,4.191263636363637,0.6197703902217719,0.4336950000000001,4.106305,0.6432127354006962,0.5368986363636363,4.003101363636364,0.6300929038682584,0.7518195454545455,3.7881804545454543,0.4897274100176537,1.187955909090909,3.352044090909091,0.5066280223269634,0.07954545454545457,4.460454545454546,0.11266816764784571,0.19090909090909092,4.34909090909091,0.3596865082974141,0.3181818181818181,4.221818181818182,0.6327180833302574,1.9963636363636363,2.543636363636364,0.9637428468181007,3.2040909090909095,1.3359090909090905,0.972208140000694,3.9499999999999997,0.5900000000000003,0.9118831483695655,4.127727272727272,0.412272727272728,0.8693721715651411,25116521917.8418,-0.4770424641196286,11822726022.5574,0.8593456801163147,95.78917846656341,0.47768185525404294,4.2,0.662268537505766,2.5,-0.7102384370820495
8,CLARKSVILLE,2012-12,2.37,Other FHA,0.1631578947368421,2.206842105263158,0.5269746975636389,0.1875157894736842,2.182484210526316,0.5762762247644422,0.21092631578947374,2.1590736842105263,0.6197703902217719,0.2552894736842105,2.1147105263157897,0.6432127354006962,0.30947368421052623,2.060526315789474,0.6300929038682584,0.5145657894736843,1.8554342105263157,0.4897274100176537,0.8483157894736841,1.521684210526316,0.5066280223269634,0.039500000000000014,2.3305000000000002,0.11266816764784571,0.11950000000000005,2.2505,0.3596865082974141,0.1585,2.2115,0.6327180833302574,0.6960000000000001,1.674,0.9637428468181007,1.7189999999999999,0.6510000000000002,0.972208140000694,2.4675000000000002,-0.09750000000000014,0.9118831483695655,2.8835,-0.5135000000000001,0.8693721715651411,37160101000.5239,-0.4770424641196286,9123117418.53368,0.8593456801163147,89.2801736441717,0.47768185525404294,3.0,0.662268537505766,3.3,-0.7102384370820495
9,CLARKSVILLE,2012-12,2.37,Other FHA,0.1631578947368421,2.206842105263158,0.5269746975636389,0.1875157894736842,2.182484210526316,0.5762762247644422,0.21092631578947374,2.1590736842105263,0.6197703902217719,0.2552894736842105,2.1147105263157897,0.6432127354006962,0.30947368421052623,2.060526315789474,0.6300929038682584,0.5145657894736843,1.8554342105263157,0.4897274100176537,0.8483157894736841,1.521684210526316,0.5066280223269634,0.039500000000000014,2.3305000000000002,0.11266816764784571,0.11950000000000005,2.2505,0.3596865082974141,0.1585,2.2115,0.6327180833302574,0.6960000000000001,1.674,0.9637428468181007,1.7189999999999999,0.6510000000000002,0.972208140000694,2.4675000000000002,-0.09750000000000014,0.9118831483695655,2.8835,-0.5135000000000001,0.8693721715651411,37160101000.5239,-0.4770424641196286,9123117418.53368,0.8593456801163147,89.2801736441717,0.47768185525404294,3.0,0.662268537505766,3.1,-0.7102384370820495
