,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(1),Corr with student_vol(1),credit_tightness,Corr with credit_tightness,mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(2),Corr with mortgage 90(2),long,lat
0,2012-10,IA,DES MOINES,2012-10,2.38,"(-93.6, 41.54)",50315,24322.16,Other FHA,0.15320434782608702,0.7058603398060613,0.17955217391304346,0.7051016058306665,0.21346521739130433,0.7049727907288619,0.2717391304347827,0.7068829252601637,0.3304891304347827,0.7101743059989878,0.5823021739130435,0.6909273714377832,0.9185760869565219,0.6721222082530511,0.10952380952380951,0.6925536979630684,0.14904761904761904,0.7160733018582727,0.17952380952380956,0.736977206959199,0.7085714285714285,0.8429389311856131,1.7461904761904758,0.7029063832021701,2.505714285714286,0.31850495034907744,2.90047619047619,0.04513726427575224,36186315501.0541,0.9714369134826961,10740081615.3953,0.653197927378058,90.37816904639429,-0.9606734093278483,2.5,-0.9829651033106299,1.9,-0.9781805075926328,-93.6,41.54
1,2013-05,IA,DES MOINES,2013-05,3.15,"(-93.623777, 41.587903000000004)",50309,26722.71,Other FHA,0.1435047619047619,0.7058603398060613,0.1638380952380952,0.7051016058306665,0.19670952380952378,0.7049727907288619,0.23396000000000003,0.7068829252601637,0.27416904761904765,0.7101743059989878,0.42137333333333327,0.6909273714377832,0.6936104761904763,0.6721222082530511,0.020454545454545458,0.6925536979630684,0.08090909090909093,0.7160733018582727,0.11863636363636366,0.736977206959199,0.840909090909091,0.8429389311856131,1.9281818181818182,0.7029063832021701,2.7286363636363635,0.31850495034907744,3.112727272727273,0.04513726427575224,39268596272.9965,0.9714369134826961,9260696074.4491,0.653197927378058,88.29263433660921,-0.9606734093278483,2.1,-0.9829651033106299,1.6,-0.9781805075926328,-93.623777,41.587903000000004
2,2014-12,IA,DES MOINES,2014-12,3.83,"(-93.579851, 41.514427000000005)",50320,8436.4,Other FHA,0.1101,0.7058603398060613,0.1330809523809524,0.7051016058306665,0.16305,0.7049727907288619,0.20744285714285715,0.7068829252601637,0.2446071428571429,0.7101743059989878,0.34302142857142864,0.6909273714377832,0.6021190476190476,0.6721222082530511,0.02500000000000001,0.6925536979630684,0.1063636363636364,0.7160733018582727,0.21454545454545454,0.736977206959199,1.64,0.8429389311856131,2.2072727272727275,0.7029063832021701,2.5504545454545453,0.31850495034907744,2.8331818181818185,0.04513726427575224,45277214883.1472,0.9714369134826961,11733364706.6996,0.653197927378058,82.4770523961592,-0.9606734093278483,1.4,-0.9829651033106299,1.3,-0.9781805075926328,-93.579851,41.514427000000005
3,2016-03,IA,DES MOINES,2016-03,3.91,"(-93.642872, 41.586664)",50309,87060.14,Other FHA,0.3739333333333333,0.7058603398060613,0.39734047619047613,0.7051016058306665,0.43639523809523806,0.7049727907288619,0.5204357142857143,0.7068829252601637,0.632,0.7101743059989878,0.9009761904761905,0.6909273714377832,1.2156690476190475,0.6721222082530511,0.2531818181818182,0.6925536979630684,0.47,0.7160733018582727,0.6563636363636364,0.736977206959199,1.3759090909090912,0.8429389311856131,1.889090909090909,0.7029063832021701,2.2759090909090913,0.31850495034907744,2.6845454545454546,0.04513726427575224,48491901272.6637,0.9714369134826961,10916249757.9916,0.653197927378058,83.5754036116387,-0.9606734093278483,1.5,-0.9829651033106299,1.1,-0.9781805075926328,-93.642872,41.586664
