,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90,Corr with mortgage 90,long,lat
1,2010-06,IL,CHICAGO,2010-06,3.65,"(-87.603738, 41.818366999999995)",23913.49,Other FHA,0.29840136363636366,0.26171159112029874,0.3291213636363637,0.26439409549948945,0.3487363636363637,0.26325063254479775,0.4336950000000001,0.2559100387702311,0.5368986363636363,0.2429436857376047,0.7518195454545455,0.19437216835938004,1.187955909090909,0.18314505563126282,0.07954545454545457,0.26644137429360915,0.19090909090909092,0.2594254744609909,0.3181818181818181,0.27954421269047874,1.9963636363636363,0.6563048517896721,3.2040909090909095,0.7281385577169954,3.9499999999999997,0.5959987790079965,4.127727272727272,0.5333676456297167,29826615528.9652,-0.0932315764330464,11822726022.5574,0.3089205489496169,94.51558950569391,-0.13085757333107548,3.2,-0.11760327311839514,5.6,-0.08496530356611133,-87.603738,41.818366999999995
2,2010-07,IL,CHICAGO,2010-07,4.36,"(-87.6564798, 41.7556264)",44470.55,Other FHA,0.26711500000000005,0.26171159112029874,0.31483090909090916,0.26439409549948945,0.3341213636363637,0.26325063254479775,0.41480272727272727,0.2559100387702311,0.5103277272727272,0.2429436857376047,0.7185045454545452,0.19437216835938004,1.117797727272727,0.18314505563126282,0.15666666666666668,0.26644137429360915,0.20047619047619053,0.2594254744609909,0.2914285714285714,0.27954421269047874,1.7628571428571433,0.6563048517896721,3.0114285714285716,0.7281385577169954,3.796190476190476,0.5959987790079965,3.994285714285714,0.5333676456297167,30512069858.4251,-0.0932315764330464,11082139451.8714,0.3089205489496169,92.4549564204629,-0.13085757333107548,3.4,-0.11760327311839514,5.4,-0.08496530356611133,-87.6564798,41.7556264
3,2011-01,IL,CHICAGO,2011-01,3.98,"(-87.653527, 41.968423)",74581.73,Other FHA,0.2391115000000001,0.26171159112029874,0.25406500000000004,0.26439409549948945,0.2606254999999999,0.26325063254479775,0.2827834999999999,0.2559100387702311,0.30341049999999997,0.2429436857376047,0.4554005000000002,0.19437216835938004,0.7818229999999999,0.18314505563126282,0.14099999999999996,0.26644137429360915,0.1815,0.2594254744609909,0.27349999999999997,0.27954421269047874,1.9944999999999997,0.6563048517896721,3.3940000000000006,0.7281385577169954,4.281000000000001,0.5959987790079965,4.5230000000000015,0.5333676456297167,31252070876.7547,-0.0932315764330464,13753511368.0623,0.3089205489496169,92.5881563190625,-0.13085757333107548,3.5,-0.11760327311839514,5.1,-0.08496530356611133,-87.653527,41.968423
4,2011-03,IL,CHICAGO,2011-03,4.05,"(-87.641008, 41.942954)",34815.77,Other FHA,0.2076739130434783,0.26171159112029874,0.23889782608695653,0.26439409549948945,0.2532847826086956,0.26325063254479775,0.2829456521739131,0.2559100387702311,0.30843478260869567,0.2429436857376047,0.4607826086956522,0.19437216835938004,0.7797065217391305,0.18314505563126282,0.06478260869565221,0.26644137429360915,0.15652173913043482,0.2594254744609909,0.25913043478260867,0.27954421269047874,2.1134782608695653,0.6563048517896721,3.414347826086956,0.7281385577169954,4.26608695652174,0.5959987790079965,4.5139130434782615,0.5333676456297167,31300541846.2612,-0.0932315764330464,13238482167.5647,0.3089205489496169,90.24550000965358,-0.13085757333107548,3.3,-0.11760327311839514,4.9,-0.08496530356611133,-87.641008,41.942954
5,2011-07,IL,CHICAGO,2011-07,3.71,"(-87.618208, 41.82246)",19149.72,Other FHA,0.12388095238095237,0.26171159112029874,0.1598857142857143,0.26439409549948945,0.18661904761904766,0.26325063254479775,0.2182333333333334,0.2559100387702311,0.24991190476190472,0.2429436857376047,0.41392857142857137,0.19437216835938004,0.7452261904761905,0.18314505563126282,0.037500000000000006,0.26644137429360915,0.08400000000000002,0.2594254744609909,0.185,0.27954421269047874,1.541,0.6563048517896721,3.003,0.7281385577169954,3.9475000000000002,0.5959987790079965,4.2705,0.5333676456297167,34623712775.9563,-0.0932315764330464,11784187253.6333,0.3089205489496169,91.3646878868074,-0.13085757333107548,3.1,-0.11760327311839514,4.8,-0.08496530356611133,-87.618208,41.82246
6,2011-08,IL,CHICAGO,2011-08,3.95,"(-87.6244, 41.8756)",39016.02,Other FHA,0.14468363636363638,0.26171159112029874,0.18038681818181818,0.26439409549948945,0.21116590909090904,0.26325063254479775,0.24895727272727275,0.2559100387702311,0.29323772727272723,0.2429436857376047,0.45919454545454547,0.19437216835938004,0.7783581818181818,0.18314505563126282,0.017391304347826094,0.26644137429360915,0.06217391304347828,0.2594254744609909,0.11478260869565218,0.27954421269047874,1.021304347826087,0.6563048517896721,2.303043478260869,0.7281385577169954,3.244782608695652,0.5959987790079965,3.6513043478260867,0.5333676456297167,34825519831.2788,-0.0932315764330464,11508699084.1195,0.3089205489496169,90.35087768078328,-0.13085757333107548,3.3,-0.11760327311839514,4.9,-0.08496530356611133,-87.6244,41.8756
7,2011-09,IL,CHICAGO,2011-09,3.65,"(-87.652035, 41.972984000000004)",17936.2,Other FHA,0.14525181818181823,0.26171159112029874,0.1884,0.26439409549948945,0.23085045454545455,0.26325063254479775,0.2845913636363636,0.2559100387702311,0.3502268181818181,0.2429436857376047,0.5222018181818182,0.19437216835938004,0.8332045454545454,0.18314505563126282,0.005714285714285713,0.26644137429360915,0.04333333333333335,0.2594254744609909,0.10476190476190479,0.27954421269047874,0.9004761904761904,0.6563048517896721,1.9752380952380955,0.7281385577169954,2.8271428571428574,0.5959987790079965,3.182380952380953,0.5333676456297167,35344521679.5642,-0.0932315764330464,11510278467.2037,0.3089205489496169,90.48744874686929,-0.13085757333107548,3.3,-0.11760327311839514,5.0,-0.08496530356611133,-87.652035,41.972984000000004
8,2011-10,IL,CHICAGO,2011-10,3.85,"(-87.659257, 41.748452)",7982.34,Other FHA,0.1416352380952381,0.26171159112029874,0.19074095238095234,0.26439409549948945,0.24373904761904758,0.26325063254479775,0.3185252380952381,0.2559100387702311,0.4064785714285714,0.2429436857376047,0.59521,0.19437216835938004,0.9086428571428572,0.18314505563126282,0.013500000000000003,0.26644137429360915,0.05450000000000003,0.2594254744609909,0.1145,0.27954421269047874,1.0614999999999999,0.6563048517896721,2.1519999999999997,0.7281385577169954,2.8695,0.5959987790079965,3.128,0.5333676456297167,35385458151.3724,-0.0932315764330464,10728874885.7875,0.3089205489496169,90.7743282432688,-0.13085757333107548,3.2,-0.11760327311839514,5.0,-0.08496530356611133,-87.659257,41.748452
9,2012-02,IL,CHICAGO,2012-02,3.335,"(-87.654274, 41.959021)",62314.990000000005,Other FHA,0.1410714285714286,0.26171159112029874,0.19146190476190478,0.26439409549948945,0.2500238095238095,0.26325063254479775,0.3686547619047619,0.2559100387702311,0.5032404761904763,0.2429436857376047,0.7572880952380953,0.19437216835938004,1.0711880952380954,0.18314505563126282,0.06350000000000003,0.26644137429360915,0.124,0.2594254744609909,0.161,0.27954421269047874,0.8310000000000001,0.6563048517896721,1.9674999999999998,0.7281385577169954,2.7479999999999998,0.5959987790079965,3.109,0.5333676456297167,36777908030.9335,-0.0932315764330464,14585937143.4485,0.3089205489496169,89.6038877472871,-0.13085757333107548,3.5,-0.11760327311839514,5.1,-0.08496530356611133,-87.654274,41.959021
10,2012-06,IL,CHICAGO,2012-06,3.1,"(-87.691965, 41.883346)",40330.64,Other FHA,0.163,0.26171159112029874,0.19464736842105262,0.26439409549948945,0.24319736842105263,0.26325063254479775,0.3459342105263157,0.2559100387702311,0.46558684210526313,0.2429436857376047,0.7364000000000004,0.19437216835938004,1.0691894736842107,0.18314505563126282,0.05190476190476193,0.26644137429360915,0.14809523809523809,0.2594254744609909,0.18904761904761905,0.27954421269047874,0.7114285714285714,0.6563048517896721,1.6223809523809525,0.7281385577169954,2.3061904761904763,0.5959987790079965,2.698095238095238,0.5333676456297167,37571290060.6541,-0.0932315764330464,12022315813.7363,0.3089205489496169,89.513287195688,-0.13085757333107548,2.9,-0.11760327311839514,4.8,-0.08496530356611133,-87.691965,41.883346
