,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3),long,lat
10,2013-10,TX,HOUSTON,2013-10,4.05,"(-95.553184, 29.871452)",77040,48116.21,Other FHA,0.10426086956521738,0.14391985372827293,0.13668260869565219,0.14549972167336567,0.17241521739130433,0.15141154000151313,0.21265,0.15066588037297213,0.2417652173913043,0.1474731381392581,0.36121521739130424,0.12110091502192168,0.6177847826086957,0.10981494998833145,0.1059090909090909,0.16788181051665604,0.07590909090909094,0.15726230267470126,0.12136363636363635,0.159194291969315,1.366818181818182,0.39807314434904756,2.615909090909091,0.6263936419765861,3.3795454545454544,0.5975108284559035,3.6759090909090903,0.543211141572867,41561863313.5151,-0.16706336123694904,10210246554.7955,-0.35091492533736485,89.95115518901541,0.2515610813600553,3.7,0.09538884907054784,2.1,0.16634283248955062,-95.553184,29.871452
11,2013-11,TX,HOUSTON,2013-11,4.45,"(-95.525275, 29.685658)",77074,13990.23,Other FHA,0.10274761904761903,0.14391985372827293,0.12919047619047616,0.14549972167336567,0.1672714285714286,0.15141154000151313,0.20747142857142856,0.15066588037297213,0.2382452380952381,0.1474731381392581,0.35063809523809525,0.12110091502192168,0.5866738095238094,0.10981494998833145,0.046842105263157914,0.16788181051665604,0.09842105263157898,0.15726230267470126,0.12157894736842105,0.159194291969315,1.3710526315789473,0.39807314434904756,2.7184210526315793,0.6263936419765861,3.503684210526316,0.5975108284559035,3.7999999999999985,0.543211141572867,42151687038.4775,-0.16706336123694904,10216278752.7557,-0.35091492533736485,90.32258801944451,0.2515610813600553,3.7,0.09538884907054784,2.0,0.16634283248955062,-95.525275,29.685658
12,2014-03,TX,HOUSTON,2014-03,4.0,"(-95.513221, 29.81145)",77080,18056.5,Other FHA,0.0888,0.14391985372827293,0.1207452380952381,0.14549972167336567,0.15488333333333335,0.15141154000151313,0.19711666666666672,0.15066588037297213,0.23409761904761903,0.1474731381392581,0.33106666666666673,0.12110091502192168,0.5571428571428573,0.10981494998833145,0.051428571428571455,0.16788181051665604,0.07857142857142858,0.15726230267470126,0.1280952380952381,0.159194291969315,1.6395238095238096,0.39807314434904756,2.7233333333333327,0.6263936419765861,3.3466666666666667,0.5975108284559035,3.6209523809523807,0.543211141572867,44462292713.4678,-0.16706336123694904,9438159522.248821,-0.35091492533736485,88.4263020205016,0.2515610813600553,3.1,0.09538884907054784,1.7,0.16634283248955062,-95.513221,29.81145
13,2015-01,TX,HOUSTON,2015-01,3.545,"(-95.47799499999999, 29.841623)",77092,23279.29,Other FHA,0.11871428571428574,0.14391985372827293,0.1349785714285714,0.14549972167336567,0.16807857142857144,0.15141154000151313,0.2135952380952381,0.15066588037297213,0.2543190476190476,0.1474731381392581,0.35825714285714294,0.12110091502192168,0.6221666666666666,0.10981494998833145,0.018000000000000006,0.16788181051665604,0.08300000000000003,0.15726230267470126,0.19549999999999998,0.159194291969315,1.3744999999999998,0.39807314434904756,1.8814999999999997,0.6263936419765861,2.199,0.5975108284559035,2.455,0.543211141572867,47944164595.1044,-0.16706336123694904,11357071284.6333,-0.35091492533736485,82.2508390398281,0.2515610813600553,2.7,0.09538884907054784,1.5,0.16634283248955062,-95.47799499999999,29.841623
14,2015-07,TX,HOUSTON,2015-07,3.38,"(-95.567645, 29.725921999999997)",77042,40636.81,Other FHA,0.1263,0.14391985372827293,0.1488782608695652,0.14549972167336567,0.1881586956521739,0.15141154000151313,0.23940652173913043,0.15066588037297213,0.29066956521739135,0.1474731381392581,0.46192391304347824,0.12110091502192168,0.7858413043478262,0.10981494998833145,0.030000000000000002,0.16788181051665604,0.11636363636363636,0.15726230267470126,0.2968181818181819,0.159194291969315,1.632272727272727,0.39807314434904756,2.3245454545454547,0.6263936419765861,2.7663636363636357,0.5975108284559035,3.066363636363636,0.543211141572867,49379202635.7798,-0.16706336123694904,11119760586.3258,-0.35091492533736485,82.23381292700279,0.2515610813600553,2.9,0.09538884907054784,1.5,0.16634283248955062,-95.567645,29.725921999999997
15,2015-11,TX,HOUSTON,2015-11,3.29,"(-95.49455999999999, 29.887508)",77086,69530.74,Other FHA,0.13066666666666668,0.14391985372827293,0.1559214285714286,0.14549972167336567,0.20844761904761913,0.15141154000151313,0.286702380952381,0.15066588037297213,0.3709714285714286,0.1474731381392581,0.6063738095238096,0.12110091502192168,0.9343738095238093,0.10981494998833145,0.07105263157894738,0.16788181051665604,0.32789473684210524,0.15726230267470126,0.47684210526315784,0.159194291969315,1.6710526315789473,0.39807314434904756,2.2631578947368416,0.6263936419765861,2.6863157894736847,0.5975108284559035,3.03,0.543211141572867,48154770296.6926,-0.16706336123694904,11492007418.0579,-0.35091492533736485,81.7923503982947,0.2515610813600553,3.2,0.09538884907054784,1.6,0.16634283248955062,-95.49455999999999,29.887508
16,2016-06,TX,HOUSTON,2016-06,3.14,"(-95.312754, 29.936462)",77032,46256.72666666666,Other FHA,0.3904409090909091,0.14391985372827293,0.41572500000000007,0.14549972167336567,0.4527090909090909,0.15141154000151313,0.5394386363636363,0.15066588037297213,0.6516204545454546,0.1474731381392581,0.9360386363636366,0.12110091502192168,1.2592227272727274,0.10981494998833145,0.22136363636363632,0.16788181051665604,0.40409090909090906,0.15726230267470126,0.5522727272727272,0.159194291969315,1.1663636363636367,0.39807314434904756,1.6440909090909095,0.6263936419765861,2.019090909090909,0.5975108284559035,2.452272727272727,0.543211141572867,50596067254.1766,-0.16706336123694904,10916249757.9916,-0.35091492533736485,85.06205357591242,0.2515610813600553,2.7,0.09538884907054784,1.3,0.16634283248955062,-95.312754,29.936462
17,2016-10,TX,HOUSTON,2016-10,3.65,"(-95.367053, 29.702919)",77021,86870.3,Other FHA,0.4307719047619048,0.14391985372827293,0.457582380952381,0.14549972167336567,0.5307795238095238,0.15141154000151313,0.6609890476190475,0.15066588037297213,0.8786828571428573,0.1474731381392581,1.258856666666667,0.12110091502192168,1.577814761904762,0.10981494998833145,0.24400000000000005,0.16788181051665604,0.47700000000000004,0.15726230267470126,0.6595000000000001,0.159194291969315,1.2719999999999998,0.39807314434904756,1.7645000000000004,0.6263936419765861,2.1705,0.5975108284559035,2.5004999999999997,0.543211141572867,51124149514.2735,-0.16706336123694904,11412820253.2316,-0.35091492533736485,85.1896726255448,0.2515610813600553,3.4,0.09538884907054784,1.6,0.16634283248955062,-95.367053,29.702919
18,2016-12,TX,HOUSTON,2016-12,3.51,"(-95.592389, 29.908821000000003)",77065,115113.855,Other FHA,0.5606285,0.14391985372827293,0.6315605,0.14549972167336567,0.7119585,0.15141154000151313,0.7883325000000001,0.15066588037297213,0.9753284999999998,0.1474731381392581,1.3063339999999999,0.12110091502192168,1.6692235,0.10981494998833145,0.42333333333333334,0.16788181051665604,0.638095238095238,0.15726230267470126,0.8661904761904763,0.159194291969315,1.9590476190476194,0.39807314434904756,2.491904761904762,0.6263936419765861,2.835238095238095,0.5975108284559035,3.1133333333333324,0.543211141572867,48913265551.9221,-0.16706336123694904,11692339154.1207,-0.35091492533736485,88.1942388876454,0.2515610813600553,3.0,0.09538884907054784,1.4,0.16634283248955062,-95.592389,29.908821000000003
19,2017-02,TX,HOUSTON,2017-02,3.32,"(-95.450952, 29.886074)",77088,10375.44,Other FHA,0.6863609999999999,0.14391985372827293,0.7163664999999999,0.14549972167336567,0.7767084999999999,0.15141154000151313,0.8480275,0.15066588037297213,1.0445964999999997,0.1474731381392581,1.3514585000000001,0.12110091502192168,1.723958,0.10981494998833145,0.48210526315789465,0.16788181051665604,0.653157894736842,0.15726230267470126,0.8205263157894739,0.159194291969315,1.9015789473684213,0.39807314434904756,2.4189473684210525,0.6263936419765861,2.763684210526316,0.5975108284559035,3.0321052631578946,0.543211141572867,47316214443.3566,-0.16706336123694904,12605986919.9069,-0.35091492533736485,88.43997566936979,0.2515610813600553,2.7,0.09538884907054784,1.3,0.16634283248955062,-95.450952,29.886074
20,2017-05,TX,HOUSTON,2017-05,3.63,"(-95.54207199999999, 29.792003)",77055,25380.26,Other FHA,0.9286509523809523,0.14391985372827293,0.9479980952380954,0.14549972167336567,1.0114261904761905,0.15141154000151313,1.0843647619047618,0.15066588037297213,1.185849523809524,0.1474731381392581,1.424545714285714,0.12110091502192168,1.7495038095238098,0.10981494998833145,0.7281818181818184,0.16788181051665604,1.035,0.15726230267470126,1.1227272727272726,0.159194291969315,1.836818181818182,0.39807314434904756,2.3036363636363633,0.6263936419765861,2.695909090909091,0.5975108284559035,2.9590909090909094,0.543211141572867,48416221734.2909,-0.16706336123694904,12509011080.2031,-0.35091492533736485,87.62096056152771,0.2515610813600553,3.2,0.09538884907054784,1.1,0.16634283248955062,-95.54207199999999,29.792003
21,2017-06,TX,HOUSTON,2017-06,3.39,"(-95.640725, 29.689486)",77083,42891.76,Other FHA,1.0640909090909094,0.14391985372827293,1.1183336363636365,0.14549972167336567,1.1714068181818182,0.15141154000151313,1.2101513636363637,0.15066588037297213,1.2624095454545452,0.1474731381392581,1.4322822727272726,0.12110091502192168,1.7322577272727273,0.10981494998833145,0.8413636363636363,0.16788181051665604,1.1095454545454546,0.15726230267470126,1.200909090909091,0.159194291969315,1.7740909090909094,0.39807314434904756,2.186818181818182,0.6263936419765861,2.5399999999999996,0.5975108284559035,2.796363636363637,0.543211141572867,47520522623.6854,-0.16706336123694904,12388258203.7622,-0.35091492533736485,84.4501908643932,0.2515610813600553,2.9,0.09538884907054784,1.0,0.16634283248955062,-95.640725,29.689486
22,2017-08,TX,HOUSTON,2017-08,3.35,"(-95.244887, 29.634103000000003)",77075,60899.36,Other FHA,1.1775518181818179,0.14391985372827293,1.197803181818182,0.14549972167336567,1.2317690909090908,0.15141154000151313,1.264191818181818,0.15066588037297213,1.314176818181818,0.1474731381392581,1.453699090909091,0.12110091502192168,1.7253381818181814,0.10981494998833145,0.9795652173913042,0.16788181051665604,1.1291304347826083,0.15726230267470126,1.2291304347826086,0.159194291969315,1.7765217391304353,0.39807314434904756,2.209130434782609,0.6263936419765861,2.552173913043478,0.5975108284559035,2.795217391304348,0.543211141572867,49855182727.6109,-0.16706336123694904,12745337772.3068,-0.35091492533736485,89.1200725980081,0.2515610813600553,1.3,0.09538884907054784,0.9,0.16634283248955062,-95.244887,29.634103000000003
23,2017-09,TX,HOUSTON,2017-09,3.27,"(-95.375561, 29.692863)",77021,48409.17,Other FHA,1.1784444999999997,0.14391985372827293,1.1967471428571432,0.14549972167336567,1.23492,0.15141154000151313,1.2721638095238097,0.15066588037297213,1.3232957142857147,0.1474731381392581,1.4732157142857143,0.12110091502192168,1.738246666666667,0.10981494998833145,0.9940000000000001,0.16788181051665604,1.171,0.15726230267470126,1.2799999999999998,0.159194291969315,1.7975,0.39807314434904756,2.2020000000000004,0.6263936419765861,2.5300000000000002,0.5975108284559035,2.7764999999999995,0.543211141572867,50938614889.0817,-0.16706336123694904,11814606928.6527,-0.35091492533736485,89.1832712740787,0.2515610813600553,1.0,0.09538884907054784,1.0,0.16634283248955062,-95.375561,29.692863
24,2017-10,TX,HOUSTON,2017-10,3.3,"(-95.225339, 29.618965000000003)",77075,50421.03,Other FHA,1.1834895238095235,0.14391985372827293,1.2040609090909093,0.14549972167336567,1.2385486363636362,0.15141154000151313,1.287584090909091,0.15066588037297213,1.3607931818181818,0.1474731381392581,1.541957272727273,0.12110091502192168,1.8208568181818179,0.10981494998833145,0.9957142857142858,0.16788181051665604,1.2495238095238093,0.15726230267470126,1.3976190476190478,0.159194291969315,1.9809523809523806,0.39807314434904756,2.3600000000000003,0.6263936419765861,2.649047619047619,0.5975108284559035,2.8780952380952383,0.543211141572867,50617906919.2487,-0.16706336123694904,12103218541.1776,-0.35091492533736485,88.94830277813108,0.2515610813600553,1.3,0.09538884907054784,1.1,0.16634283248955062,-95.225339,29.618965000000003
25,2018-01,TX,HOUSTON,2018-01,3.475,"(-95.471963, 29.856008000000003)",77091,117346.89,Other FHA,1.4378880952380952,0.14391985372827293,1.467563181818182,0.14549972167336567,1.5610881818181819,0.15141154000151313,1.6355336363636364,0.15066588037297213,1.733970909090909,0.1474731381392581,1.9067609090909092,0.12110091502192168,2.196459545454545,0.10981494998833145,1.3000000000000003,0.16788181051665604,1.6199999999999994,0.15726230267470126,1.8028571428571425,0.159194291969315,2.381904761904762,0.39807314434904756,2.5838095238095242,0.6263936419765861,2.7342857142857144,0.5975108284559035,2.8776190476190475,0.543211141572867,50828048870.0026,-0.16706336123694904,11707722927.962,-0.35091492533736485,89.9213768261837,0.2515610813600553,2.1,0.09538884907054784,1.3,0.16634283248955062,-95.471963,29.856008000000003
26,2018-02,TX,HOUSTON,2018-02,3.65,"(-95.522959, 29.787745)",77055,96748.59,Other FHA,1.4432573684210526,0.14391985372827293,1.4712210000000003,0.14549972167336567,1.6018225000000001,0.15141154000151313,1.722691,0.15066588037297213,1.874672,0.1474731381392581,2.0893395000000003,0.12110091502192168,2.3701375000000002,0.10981494998833145,1.3805263157894736,0.16788181051665604,1.7857894736842108,0.15726230267470126,1.9636842105263155,0.159194291969315,2.599473684210526,0.39807314434904756,2.8589473684210525,0.6263936419765861,3.016842105263158,0.5975108284559035,3.1310526315789478,0.543211141572867,50505964400.0098,-0.16706336123694904,11223830878.8235,-0.35091492533736485,87.46440959377459,0.2515610813600553,1.9,0.09538884907054784,1.3,0.16634283248955062,-95.522959,29.787745
27,2018-05,TX,HOUSTON,2018-05,3.85,"(-95.384408, 29.660166999999998)",77051,38501.950000000004,Other FHA,1.7065971428571427,0.14391985372827293,1.7524533333333332,0.14549972167336567,1.94629,0.15141154000151313,2.0937409523809523,0.15066588037297213,2.3356085714285713,0.1474731381392581,2.499740476190476,0.12110091502192168,2.754757142857143,0.10981494998833145,1.706818181818182,0.16788181051665604,2.0731818181818187,0.15726230267470126,2.2736363636363635,0.159194291969315,2.816818181818181,0.39807314434904756,2.977727272727273,0.6263936419765861,3.0518181818181818,0.5975108284559035,3.1318181818181827,0.543211141572867,50800995008.8069,-0.16706336123694904,11725018303.5706,-0.35091492533736485,88.1148323663994,0.2515610813600553,2.5,0.09538884907054784,1.2,0.16634283248955062,-95.384408,29.660166999999998
28,2018-06,TX,HOUSTON,2018-06,3.895,"(-95.22026899999999, 29.782829)",77013,36497.095,Other FHA,1.8376333333333337,0.14391985372827293,1.9170571428571423,0.14549972167336567,2.068429047619047,0.15141154000151313,2.1502619047619045,0.15066588037297213,2.330264285714286,0.1474731381392581,2.4958952380952377,0.12110091502192168,2.759644285714286,0.10981494998833145,1.8052380952380953,0.16788181051665604,2.113809523809524,0.15726230267470126,2.328095238095238,0.159194291969315,2.775714285714286,0.39807314434904756,2.9123809523809525,0.6263936419765861,2.9776190476190476,0.5975108284559035,3.0500000000000007,0.543211141572867,50563742345.0186,-0.16706336123694904,12344213844.2875,-0.35091492533736485,87.010875232225,0.2515610813600553,2.6,0.09538884907054784,1.2,0.16634283248955062,-95.22026899999999,29.782829
