,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(4),Corr with student_vol(4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3)
0,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,3.2,-0.5300667561363692
1,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,3.2,-0.5300667561363692
2,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,3.0,-0.5300667561363692
3,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,2.8,-0.5300667561363692
4,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,2.8,-0.5300667561363692
5,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,2.8,-0.5300667561363692
6,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,2.8,-0.5300667561363692
7,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,2.8,-0.5300667561363692
8,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.2,-0.5053846149156149,2.8,-0.5300667561363692
9,RICHMOND,2011-03,4.6,Other FHA,0.2076739130434783,4.392326086956522,0.5628080573899011,0.23889782608695653,4.361102173913043,0.5613559598016362,0.2532847826086956,4.346715217391304,0.5576746408239266,0.2829456521739131,4.317054347826087,0.5469990265705114,0.30843478260869567,4.291565217391304,0.5311561012567647,0.4607826086956522,4.1392173913043475,0.4794373820791176,0.7797065217391305,3.820293478260869,0.4518798316307928,0.06478260869565221,4.535217391304347,0.5620553537561221,0.15652173913043482,4.443478260869565,0.5668154766530773,0.25913043478260867,4.340869565217391,0.5800299130394496,2.1134782608695653,2.4865217391304344,0.865650251041307,3.414347826086956,1.1856521739130437,0.8623551483173207,4.26608695652174,0.33391304347826,0.6138637472943663,4.5139130434782615,0.08608695652173814,0.4665293553311168,32217867353.4185,0.3400887453827824,13238482167.5647,0.5710874296260574,90.24550000965358,-0.4013379925419318,3.5,-0.5053846149156149,3.2,-0.5300667561363692
