,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-2),Corr with mortgage 90(-2)
0,2012-01,TX,FORT WORTH,2012-01,3.3,"(-97.37283199999999, 32.654067)",11225.33,Other FHA,0.14564761904761903,0.30475610162886646,0.2014238095238095,0.30963782423445,0.28289523809523814,0.3175449493905007,0.41424761904761903,0.31437570388006686,0.5659000000000001,0.3007153107705652,0.7969761904761906,0.23046021263459324,1.1145476190476191,0.17808749210925423,0.0245,0.35968177629077813,0.06550000000000003,0.3263375750696021,0.11500000000000003,0.304275999232189,0.835,0.6479323417598409,1.9664999999999995,0.7613319976402766,2.6950000000000003,0.6354150321966198,3.026,0.5069114909031416,36777908030.9335,0.3836214512608789,10258833668.6773,-0.5866803407698743,89.00857713430821,-0.8363678663736965,3.9,-0.5409473580498615,3.3,-0.34386136195957756
1,2013-03,TX,FORT WORTH,2013-03,3.05,"(-97.40593100000001, 32.652446999999995)",11861.97,Other FHA,0.15505000000000002,0.30475610162886646,0.17309999999999998,0.30963782423445,0.20345,0.3175449493905007,0.2419,0.31437570388006686,0.28190000000000004,0.3007153107705652,0.44782500000000003,0.23046021263459324,0.7351250000000001,0.17808749210925423,0.07800000000000003,0.35968177629077813,0.11450000000000005,0.3263375750696021,0.14750000000000002,0.304275999232189,0.8185000000000002,0.6479323417598409,1.9575,0.7613319976402766,2.7840000000000003,0.6354150321966198,3.1625000000000005,0.5069114909031416,41471481477.9035,0.3836214512608789,11337096053.4966,-0.5866803407698743,89.95115518901541,-0.8363678663736965,3.3,-0.5409473580498615,2.7,-0.34386136195957756
2,2013-04,TX,FORT WORTH,2013-04,2.6,"(-97.19, 32.76)",47497.04,Other FHA,0.1539047619047619,0.30475610162886646,0.17210476190476193,0.30963782423445,0.19953333333333334,0.3175449493905007,0.24005714285714277,0.31437570388006686,0.27714285714285714,0.3007153107705652,0.4360190476190476,0.23046021263459324,0.7168333333333334,0.17808749210925423,0.049090909090909116,0.35968177629077813,0.09409090909090913,0.3263375750696021,0.12454545454545456,0.304275999232189,0.7104545454545454,0.6479323417598409,1.7590909090909093,0.7613319976402766,2.5500000000000003,0.6354150321966198,2.9327272727272726,0.5069114909031416,41334062733.8549,0.3836214512608789,11154944519.578999,-0.5866803407698743,90.32258801944451,-0.8363678663736965,3.4,-0.5409473580498615,2.6,-0.34386136195957756
3,2014-05,TX,FORT WORTH,2014-05,4.0,"(-97.23388, 32.740066999999996)",15243.67,Other FHA,0.08842000000000001,0.30475610162886646,0.1198375,0.30963782423445,0.15035749999999998,0.3175449493905007,0.1914675,0.31437570388006686,0.22609000000000004,0.3007153107705652,0.3231200000000001,0.23046021263459324,0.537955,0.17808749210925423,0.026666666666666665,0.35968177629077813,0.05190476190476192,0.3263375750696021,0.0966666666666667,0.304275999232189,1.5928571428571427,0.6479323417598409,2.559047619047619,0.7613319976402766,3.1152380952380954,0.6354150321966198,3.3899999999999997,0.5069114909031416,44885858708.7515,0.3836214512608789,10011024566.6146,-0.5866803407698743,81.06604477988621,-0.8363678663736965,2.6,-0.5409473580498615,2.0,-0.34386136195957756
4,2014-08,TX,FORT WORTH,2014-08,3.78,"(-94.670749, 38.9863)",17809.64,Other FHA,0.090785,0.30475610162886646,0.121725,0.30963782423445,0.15602,0.3175449493905007,0.19527250000000002,0.31437570388006686,0.23465000000000003,0.3007153107705652,0.32965500000000003,0.23046021263459324,0.55889,0.17808749210925423,0.030000000000000006,0.35968177629077813,0.0523809523809524,0.3263375750696021,0.10714285714285714,0.304275999232189,1.6314285714285717,0.6479323417598409,2.42,0.7613319976402766,2.9366666666666665,0.6354150321966198,3.2009523809523808,0.5069114909031416,45241950015.4561,0.3836214512608789,9507943209.106209,-0.5866803407698743,82.72786465890579,-0.8363678663736965,3.0,-0.5409473580498615,1.9,-0.34386136195957756
5,2016-05,TX,FORT WORTH,2016-05,3.25,"(-97.482456, 32.747495)",100390.96,Other FHA,0.38527368421052627,0.30475610162886646,0.4053315789473685,0.30963782423445,0.4424947368421052,0.3175449493905007,0.5332263157894737,0.31437570388006686,0.6455710526315791,0.3007153107705652,0.9348736842105263,0.23046021263459324,1.2675078947368421,0.17808749210925423,0.2261904761904762,0.35968177629077813,0.4185714285714286,0.3263375750696021,0.5914285714285713,0.304275999232189,1.3004761904761903,0.6479323417598409,1.8061904761904766,0.7613319976402766,2.2166666666666663,0.6354150321966198,2.627619047619048,0.5069114909031416,50249654907.7038,0.3836214512608789,11240513229.2606,-0.5866803407698743,88.1942388876454,-0.8363678663736965,2.5,-0.5409473580498615,1.3,-0.34386136195957756
6,2016-12,TX,FORT WORTH,2016-12,3.05,"(-97.327375, 32.737949)",25933.52,Other FHA,0.5606285,0.30475610162886646,0.6315605,0.30963782423445,0.7119585,0.3175449493905007,0.7883325000000001,0.31437570388006686,0.9753284999999998,0.3007153107705652,1.3063339999999999,0.23046021263459324,1.6692235,0.17808749210925423,0.42333333333333334,0.35968177629077813,0.638095238095238,0.3263375750696021,0.8661904761904763,0.304275999232189,1.9590476190476194,0.6479323417598409,2.491904761904762,0.7613319976402766,2.835238095238095,0.6354150321966198,3.1133333333333324,0.5069114909031416,47316214443.3566,0.3836214512608789,11482367114.4991,-0.5866803407698743,88.7707153640316,-0.8363678663736965,2.8,-0.5409473580498615,1.1,-0.34386136195957756
7,2018-03,TX,FORT WORTH,2018-03,3.9,"(-97.390893, 32.636252)",36427.52,Other FHA,1.5183047619047625,0.30475610162886646,1.6006185714285712,0.30963782423445,1.7991309523809524,0.3175449493905007,1.9184628571428568,0.31437570388006686,2.173357619047619,0.3007153107705652,2.345182380952381,0.23046021263459324,2.596475714285714,0.17808749210925423,1.636666666666667,0.35968177629077813,1.917142857142857,0.3263375750696021,2.0628571428571427,0.304275999232189,2.6295238095238096,0.6479323417598409,2.8423809523809527,0.7613319976402766,2.9733333333333327,0.6354150321966198,3.0914285714285716,0.5069114909031416,50800995008.8069,0.3836214512608789,11223830878.8235,-0.5866803407698743,87.17587933428369,-0.8363678663736965,2.2,-0.5409473580498615,1.0,-0.34386136195957756
