,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-3),Corr with mortgage 90(-3)
0,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.7,0.13209949465459286
1,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.8,0.13209949465459286
2,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.0,0.13209949465459286
3,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.0,0.13209949465459286
4,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.7,0.13209949465459286
5,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.8,0.13209949465459286
6,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.0,0.13209949465459286
7,ANDERSON,2010-03,4.39,Other FHA,0.20298217391304352,4.187017826086956,0.42050011766410783,0.22118086956521738,4.168819130434782,0.42024981657453997,0.23731173913043485,4.1526882608695646,0.41761004089853143,0.25031173913043475,4.139688260869565,0.4088404264976252,0.2684247826086957,4.121575217391304,0.40672578918585117,0.41060652173913054,3.979393478260869,0.370596196160607,0.8732952173913044,3.516704782608695,0.392346111435777,0.11652173913043477,4.273478260869565,0.4269635798827816,0.22565217391304354,4.164347826086956,0.43880932056270744,0.3956521739130435,3.994347826086956,0.47128743358252656,2.433043478260869,1.9569565217391305,0.9061695538759469,3.7273913043478255,0.6626086956521742,0.8917092060495831,4.489130434782608,-0.09913043478260875,0.7476560222209562,4.644782608695651,-0.2547826086956517,0.6867398740037627,28389074974.2894,-0.22804554121055473,14217328271.8582,0.7532657468272103,99.0214107435932,0.24516851813010668,3.8,-0.17564207465018436,4.0,0.13209949465459286
8,ANDERSON,2012-09,2.55,Other FHA,0.15189500000000006,2.3981049999999997,0.42050011766410783,0.183625,2.3663749999999997,0.42024981657453997,0.22133750000000002,2.3286624999999996,0.41761004089853143,0.3079875,2.2420125,0.4088404264976252,0.3856325000000001,2.1643674999999996,0.40672578918585117,0.6716749999999999,1.8783249999999998,0.370596196160607,0.9997750000000002,1.5502249999999997,0.392346111435777,0.07526315789473685,2.474736842105263,0.4269635798827816,0.13736842105263158,2.4126315789473685,0.43880932056270744,0.17578947368421055,2.3742105263157893,0.47128743358252656,0.6689473684210526,1.8810526315789473,0.9061695538759469,1.7231578947368422,0.8268421052631576,0.8917092060495831,2.488421052631579,0.061578947368420955,0.7476560222209562,2.8815789473684212,-0.3315789473684214,0.6867398740037627,38808856509.5085,-0.22804554121055473,11631947675.6117,0.7532657468272103,90.37816904639429,0.24516851813010668,4.0,-0.17564207465018436,3.3,0.13209949465459286
9,ANDERSON,2012-09,2.55,Other FHA,0.15189500000000006,2.3981049999999997,0.42050011766410783,0.183625,2.3663749999999997,0.42024981657453997,0.22133750000000002,2.3286624999999996,0.41761004089853143,0.3079875,2.2420125,0.4088404264976252,0.3856325000000001,2.1643674999999996,0.40672578918585117,0.6716749999999999,1.8783249999999998,0.370596196160607,0.9997750000000002,1.5502249999999997,0.392346111435777,0.07526315789473685,2.474736842105263,0.4269635798827816,0.13736842105263158,2.4126315789473685,0.43880932056270744,0.17578947368421055,2.3742105263157893,0.47128743358252656,0.6689473684210526,1.8810526315789473,0.9061695538759469,1.7231578947368422,0.8268421052631576,0.8917092060495831,2.488421052631579,0.061578947368420955,0.7476560222209562,2.8815789473684212,-0.3315789473684214,0.6867398740037627,38808856509.5085,-0.22804554121055473,11631947675.6117,0.7532657468272103,90.37816904639429,0.24516851813010668,4.0,-0.17564207465018436,3.3,0.13209949465459286
