,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-1),Corr with auto_vol(-1),student_vol(-1),Corr with student_vol(-1),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(2),Corr with mortgage 90(2)
0,2012-06,PA,ERIE,2012-06,3.15,"(-75.0188661, 39.9332578)",49158.77,Other FHA,0.163,0.4994453241399496,0.19464736842105262,0.487171807235895,0.24319736842105263,0.4741638623408292,0.3459342105263157,0.42213091286626525,0.46558684210526313,0.39196114886998346,0.7364000000000004,0.2848813535996998,1.0691894736842107,0.27137362270074683,0.05190476190476193,0.38868324184173514,0.14809523809523809,0.48772241528265153,0.18904761904761905,0.5930210846059712,0.7114285714285714,0.7842677595155525,1.6223809523809525,0.5465353041155122,2.3061904761904763,0.07733403310294323,2.698095238095238,-0.10945695652291045,36777908030.9335,0.8594778115727232,12770391029.1034,-0.9100003474230023,89.02745876405929,-0.7659469165381618,3.6,0.6162599167354075,2.3,-0.9538172798268585
1,2012-08,PA,ERIE,2012-08,2.75,"(-80.095809, 42.075409)",13087.5,Other FHA,0.15374090909090915,0.4994453241399496,0.18745454545454548,0.487171807235895,0.23783863636363634,0.4741638623408292,0.3331136363636364,0.42213091286626525,0.43259999999999993,0.39196114886998346,0.7177749999999997,0.2848813535996998,1.0426272727272727,0.27137362270074683,0.09217391304347829,0.38868324184173514,0.14043478260869566,0.48772241528265153,0.18347826086956526,0.5930210846059712,0.7139130434782609,0.7842677595155525,1.6782608695652175,0.5465353041155122,2.3978260869565218,0.07733403310294323,2.7708695652173914,-0.10945695652291045,36601383816.48,0.8594778115727232,16111780903.4699,-0.9100003474230023,89.513287195688,-0.7659469165381618,3.2,0.6162599167354075,2.6,-0.9538172798268585
2,2015-04,PA,ERIE,2015-04,3.47,"(-80.116208, 42.077085)",32265.86,Other FHA,0.12200000000000003,0.4994453241399496,0.14605250000000003,0.487171807235895,0.18076750000000003,0.4741638623408292,0.22830999999999996,0.42213091286626525,0.27596,0.39196114886998346,0.404505,0.2848813535996998,0.6969449999999999,0.27137362270074683,0.018181818181818188,0.38868324184173514,0.09363636363636368,0.48772241528265153,0.23363636363636367,0.5930210846059712,1.3545454545454545,0.7842677595155525,1.9349999999999996,0.5465353041155122,2.334090909090909,0.07733403310294323,2.5859090909090905,-0.10945695652291045,47944164595.1044,0.8594778115727232,12019442988.8631,-0.9100003474230023,83.34061286074021,-0.7659469165381618,3.4,0.6162599167354075,1.4,-0.9538172798268585
3,2016-09,PA,ERIE,2016-09,3.37,"(-80.117639, 42.079221000000004)",48825.13,Other FHA,0.42159363636363634,0.4994453241399496,0.4495609090909092,0.487171807235895,0.5270018181818182,0.4741638623408292,0.6625254545454545,0.42213091286626525,0.8496804545454547,0.39196114886998346,1.2471445454545458,0.2848813535996998,1.5560313636363639,0.27137362270074683,0.1914285714285715,0.38868324184173514,0.4671428571428572,0.48772241528265153,0.5933333333333333,0.5930210846059712,1.178095238095238,0.7842677595155525,1.6304761904761906,0.5465353041155122,2.0152380952380957,0.07733403310294323,2.350476190476191,-0.10945695652291045,50596067254.1766,0.8594778115727232,11412820253.2316,-0.9100003474230023,88.43997566936979,-0.7659469165381618,3.4,0.6162599167354075,1.6,-0.9538172798268585
4,2017-01,PA,ERIE,2017-01,3.47,"(-80.0852, 42.1291)",65388.99,Other FHA,0.6908933333333332,0.4994453241399496,0.720819523809524,0.487171807235895,0.7713747619047617,0.4741638623408292,0.8375133333333332,0.42213091286626525,1.0256928571428574,0.39196114886998346,1.3400880952380954,0.2848813535996998,1.7079285714285712,0.27137362270074683,0.496,0.38868324184173514,0.617,0.48772241528265153,0.8255000000000002,0.5930210846059712,1.9164999999999996,0.7842677595155525,2.4325,0.5465353041155122,2.7475,0.07733403310294323,3.0189999999999997,-0.10945695652291045,51124149514.2735,0.8594778115727232,12605986919.9069,-0.9100003474230023,84.4501908643932,-0.7659469165381618,3.6,0.6162599167354075,1.3,-0.9538172798268585
