,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-1),Corr with student_vol(-1),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90,Corr with mortgage 90
28,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
29,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
30,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
31,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
32,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
33,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
34,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
35,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
36,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
37,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
38,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
39,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
40,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
41,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
42,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
43,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
44,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
45,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
46,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
47,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
48,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
49,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
50,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
51,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
52,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
53,JERSEY CITY,2011-11,3.83,Other FHA,0.14255090909090912,3.687449090909091,0.1243538921948933,0.19244863636363635,3.637551363636364,0.12109763201781822,0.2536463636363637,3.5763536363636366,0.11573091974527891,0.3593790909090909,3.470620909090909,0.1087143445478458,0.47529181818181826,3.354708181818182,0.07242226029817689,0.6805422727272729,3.1494577272727273,-0.02470473180208907,1.000305,2.829695,-0.11012250825236178,0.013999999999999999,3.8160000000000003,0.1301022447560177,0.04650000000000002,3.7835,0.08623020877879621,0.11200000000000002,3.718,0.02974293502536342,0.908,2.922,0.30491660920646635,2.0134999999999996,1.8165000000000004,0.4519406367053905,2.7180000000000004,1.1119999999999997,0.41676779631924415,3.0155000000000003,0.8144999999999998,0.37329261164759764,34825519831.2788,-0.4625416815751535,10258833668.6773,-0.7621099424096692,90.0868950067716,-0.5230055149245929,3.0,0.6614662016914279,5.9,0.4040347701894121
54,JERSEY CITY,2013-02,2.6,Other FHA,0.15464999999999998,2.44535,0.1243538921948933,0.17315,2.42685,0.12109763201781822,0.20129999999999998,2.3987000000000003,0.11573091974527891,0.2455,2.3545000000000003,0.1087143445478458,0.29049499999999995,2.309505,0.07242226029817689,0.463425,2.136575,-0.02470473180208907,0.761875,1.8381250000000002,-0.11012250825236178,0.0768421052631579,2.5231578947368423,0.1301022447560177,0.12421052631578947,2.4757894736842108,0.08623020877879621,0.15736842105263157,2.4426315789473687,0.02974293502536342,0.8463157894736841,1.753684210526316,0.30491660920646635,1.9842105263157896,0.6157894736842104,0.4519406367053905,2.782631578947368,-0.18263157894736803,0.41676779631924415,3.165263157894737,-0.5652631578947367,0.37329261164759764,39658399389.4891,-0.4625416815751535,11154944519.578999,-0.7621099424096692,89.95115518901541,-0.5230055149245929,2.4,0.6614662016914279,5.3,0.4040347701894121
55,JERSEY CITY,2013-02,2.6,Other FHA,0.15464999999999998,2.44535,0.1243538921948933,0.17315,2.42685,0.12109763201781822,0.20129999999999998,2.3987000000000003,0.11573091974527891,0.2455,2.3545000000000003,0.1087143445478458,0.29049499999999995,2.309505,0.07242226029817689,0.463425,2.136575,-0.02470473180208907,0.761875,1.8381250000000002,-0.11012250825236178,0.0768421052631579,2.5231578947368423,0.1301022447560177,0.12421052631578947,2.4757894736842108,0.08623020877879621,0.15736842105263157,2.4426315789473687,0.02974293502536342,0.8463157894736841,1.753684210526316,0.30491660920646635,1.9842105263157896,0.6157894736842104,0.4519406367053905,2.782631578947368,-0.18263157894736803,0.41676779631924415,3.165263157894737,-0.5652631578947367,0.37329261164759764,39658399389.4891,-0.4625416815751535,11154944519.578999,-0.7621099424096692,89.95115518901541,-0.5230055149245929,2.4,0.6614662016914279,5.3,0.4040347701894121
56,JERSEY CITY,2013-02,2.6,Other FHA,0.15464999999999998,2.44535,0.1243538921948933,0.17315,2.42685,0.12109763201781822,0.20129999999999998,2.3987000000000003,0.11573091974527891,0.2455,2.3545000000000003,0.1087143445478458,0.29049499999999995,2.309505,0.07242226029817689,0.463425,2.136575,-0.02470473180208907,0.761875,1.8381250000000002,-0.11012250825236178,0.0768421052631579,2.5231578947368423,0.1301022447560177,0.12421052631578947,2.4757894736842108,0.08623020877879621,0.15736842105263157,2.4426315789473687,0.02974293502536342,0.8463157894736841,1.753684210526316,0.30491660920646635,1.9842105263157896,0.6157894736842104,0.4519406367053905,2.782631578947368,-0.18263157894736803,0.41676779631924415,3.165263157894737,-0.5652631578947367,0.37329261164759764,39658399389.4891,-0.4625416815751535,11154944519.578999,-0.7621099424096692,89.95115518901541,-0.5230055149245929,2.4,0.6614662016914279,5.3,0.4040347701894121
