,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(4),Corr with student_vol(4),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90,Corr with mortgage 90
0,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.8,-0.33000761201062195
1,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.8,-0.33000761201062195
2,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.8,-0.33000761201062195
3,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.3,-0.33000761201062195
4,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.3,-0.33000761201062195
5,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.3,-0.33000761201062195
6,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.3,-0.33000761201062195
7,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.3,-0.33000761201062195
8,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.9,-0.533444228862709,2.3,-0.33000761201062195
9,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.8,-0.33000761201062195
10,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.8,-0.33000761201062195
11,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.8,-0.33000761201062195
12,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
13,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
14,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
15,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
16,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
17,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
18,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.8,-0.33000761201062195
19,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.8,-0.33000761201062195
20,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.8,-0.33000761201062195
21,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
22,FAYETTEVILLE,2011-06,4.15,Other FHA,0.12706818181818183,4.022931818181818,0.20651651760312614,0.1615431818181819,3.9884568181818185,0.21077464977074578,0.18716409090909092,3.9628359090909093,0.20729215341652504,0.21923909090909086,3.9307609090909095,0.20371900567062542,0.24782409090909094,3.9021759090909094,0.19560777961760292,0.39758,3.7524200000000003,0.17617397170398305,0.7268749999999999,3.4231250000000006,0.15961857480997677,0.0190909090909091,4.130909090909091,0.20585685140582247,0.1013636363636364,4.048636363636364,0.19401346050326865,0.18090909090909094,3.9690909090909092,0.1946209912753895,1.5799999999999998,2.5700000000000003,0.44381951194434177,3.002272727272727,1.1477272727272734,0.5821539520281976,3.9145454545454546,0.2354545454545458,0.3174449108063595,4.2327272727272724,-0.0827272727272721,0.1922226069295374,31252070876.7547,0.06756137099775922,10258833668.6773,0.6076893892260307,91.13289228397959,-0.5333281775783548,2.7,-0.533444228862709,2.3,-0.33000761201062195
