,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(-4),Corr with student_vol(-4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
0,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,5.0,0.13646680670910644
1,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,5.0,0.13646680670910644
2,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,4.7,0.13646680670910644
3,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,4.1,0.13646680670910644
4,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,4.2,0.13646680670910644
5,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,3.9,0.13646680670910644
6,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,1.5,0.13646680670910644
7,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,1.7,0.13646680670910644
8,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.2,0.14469407281843324,1.2,0.13646680670910644
9,COLUMBIA,2010-05,4.55,Other FHA,0.2957715789473684,4.254228421052631,-0.05403721002980264,0.3152057894736842,4.234794210526315,-0.0541578322617752,0.3354642105263158,4.214535789473684,-0.06489422697873543,0.39242105263157895,4.157578947368421,-0.08002939364791856,0.45851421052631586,4.091485789473684,-0.10994458214919081,0.6592468421052632,3.8907531578947365,-0.1707617362260695,1.129987894736842,3.420012105263158,-0.1490261078133042,0.147,4.403,-0.06564371812075288,0.22350000000000003,4.326499999999999,-0.09047013371515177,0.37099999999999994,4.179,-0.07362428615424725,2.1799999999999997,2.37,0.46020864975021025,3.4199999999999995,1.1300000000000003,0.7202556699809365,4.1145,0.4355000000000002,0.7337497293569905,4.286,0.26400000000000023,0.7009546486898909,25116521917.8418,-0.4103212215878099,14107591663.4702,-0.293486787311025,97.9962893430168,0.5520242290438914,4.7,0.14469407281843324,5.0,0.13646680670910644
