,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(-2),Corr with student_vol(-2),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(4),Corr with mortgage 90(4)
0,2013-02,GA,SAVANNAH,2013-02,2.6,"(-81.0998, 32.0835)",4066.04,Other FHA,0.15464999999999998,0.16747724537606826,0.17315,0.16435091779994151,0.20129999999999998,0.16234624528547115,0.2455,0.1613093774590506,0.29049499999999995,0.13947394974562907,0.463425,0.08615992178899066,0.761875,0.04333066205342533,0.0768421052631579,0.19504682518776334,0.12421052631578947,0.17575230560235638,0.15736842105263157,0.1517214245224484,0.8463157894736841,0.49078316475285677,1.9842105263157896,0.8482002867394908,2.782631578947368,0.8525659133633331,3.165263157894737,0.7537319211923329,40395555554.9932,0.2312959806451082,11337096053.4966,-0.5646071749271415,88.29263433660921,-0.8992114581460326,3.8,-0.41812384715554407,2.3,0.48743459372899933
1,2013-12,GA,SAVANNAH,2013-12,4.22,"(-81.138367, 31.981578999999996)",36850.19,Other FHA,0.10022500000000001,0.16747724537606826,0.1273025,0.16435091779994151,0.16723,0.16234624528547115,0.2127325,0.1613093774590506,0.24389749999999996,0.13947394974562907,0.34639499999999995,0.08615992178899066,0.579045,0.04333066205342533,0.019047619047619053,0.19504682518776334,0.09523809523809526,0.17575230560235638,0.13285714285714287,0.1517214245224484,1.5761904761904764,0.49078316475285677,2.901904761904762,0.8482002867394908,3.6266666666666674,0.8525659133633331,3.889047619047619,0.7537319211923329,43204378466.7468,0.2312959806451082,9473893018.88319,-0.5646071749271415,80.910251046009,-0.8992114581460326,3.4,-0.41812384715554407,2.4,0.48743459372899933
2,2014-03,GA,SAVANNAH,2014-03,4.2,"(-81.154434, 31.992516)",26492.31,Other FHA,0.0888,0.16747724537606826,0.1207452380952381,0.16435091779994151,0.15488333333333335,0.16234624528547115,0.19711666666666672,0.1613093774590506,0.23409761904761903,0.13947394974562907,0.33106666666666673,0.08615992178899066,0.5571428571428573,0.04333066205342533,0.051428571428571455,0.19504682518776334,0.07857142857142858,0.17575230560235638,0.1280952380952381,0.1517214245224484,1.6395238095238096,0.49078316475285677,2.7233333333333327,0.8482002867394908,3.3466666666666667,0.8525659133633331,3.6209523809523807,0.7537319211923329,44462292713.4678,0.2312959806451082,9438159522.248821,-0.5646071749271415,81.9669757663089,-0.8992114581460326,3.0,-0.41812384715554407,2.5,0.48743459372899933
3,2014-04,GA,SAVANNAH,2014-04,3.8,"(-81.11359, 31.999664000000003)",7268.14,Other FHA,0.08864000000000001,0.16747724537606826,0.120115,0.16435091779994151,0.1517,0.16234624528547115,0.1918625,0.1613093774590506,0.227495,0.13947394974562907,0.32422500000000004,0.08615992178899066,0.550005,0.04333066205342533,0.023333333333333345,0.19504682518776334,0.05333333333333336,0.17575230560235638,0.10761904761904763,0.1517214245224484,1.7009523809523805,0.49078316475285677,2.705238095238095,0.8482002867394908,3.265238095238095,0.8525659133633331,3.5176190476190476,0.7537319211923329,43938467193.2505,0.2312959806451082,10011024566.6146,-0.5646071749271415,81.64661519553,-0.8992114581460326,2.9,-0.41812384715554407,2.3,0.48743459372899933
4,2015-05,GA,SAVANNAH,2015-05,3.45,"(-81.224489, 31.977233000000002)",17913.5,Other FHA,0.12315789473684212,0.16747724537606826,0.14795,0.16435091779994151,0.1842289473684211,0.16234624528547115,0.2296,0.1613093774590506,0.2795368421052632,0.13947394974562907,0.41659473684210524,0.08615992178899066,0.7346236842105265,0.04333066205342533,0.013000000000000001,0.19504682518776334,0.07950000000000002,0.17575230560235638,0.24100000000000002,0.1517214245224484,1.5385000000000002,0.49078316475285677,2.1975000000000002,0.8482002867394908,2.692,0.8525659133633331,2.9550000000000005,0.7537319211923329,48668534366.8701,0.2312959806451082,12019442988.8631,-0.5646071749271415,82.89218119322959,-0.8992114581460326,3.0,-0.41812384715554407,1.8,0.48743459372899933
5,2016-12,GA,SAVANNAH,2016-12,3.1,"(30.832212, 27.581726)",21021.97,Other FHA,0.5606285,0.16747724537606826,0.6315605,0.16435091779994151,0.7119585,0.16234624528547115,0.7883325000000001,0.1613093774590506,0.9753284999999998,0.13947394974562907,1.3063339999999999,0.08615992178899066,1.6692235,0.04333066205342533,0.42333333333333334,0.19504682518776334,0.638095238095238,0.17575230560235638,0.8661904761904763,0.1517214245224484,1.9590476190476194,0.49078316475285677,2.491904761904762,0.8482002867394908,2.835238095238095,0.8525659133633331,3.1133333333333324,0.7537319211923329,48913265551.9221,0.2312959806451082,11692339154.1207,-0.5646071749271415,88.7707153640316,-0.8992114581460326,2.9,-0.41812384715554407,1.4,0.48743459372899933
