,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(2),Corr with student_vol(2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(3),Corr with mortgage 90(3)
45,LEXINGTON,2013-12,4.27,Other FHA,0.10022500000000001,4.169775,-0.36781101749068995,0.1273025,4.1426975,-0.37194071377090404,0.16723,4.10277,-0.38611147728151596,0.2127325,4.0572675,-0.4144480438338509,0.24389749999999996,4.0261024999999995,-0.44942827144361525,0.34639499999999995,3.923605,-0.5204016689731483,0.579045,3.6909549999999998,-0.5036558784927152,0.019047619047619053,4.250952380952381,-0.3769939233194773,0.09523809523809526,4.174761904761905,-0.41039455938553515,0.13285714285714287,4.137142857142857,-0.4104394607974882,1.5761904761904764,2.693809523809523,0.47012084198289655,2.901904761904762,1.3680952380952376,0.8553415693518801,3.6266666666666674,0.6433333333333322,0.8616023692926531,3.889047619047619,0.3809523809523805,0.8515473088637765,41561863313.5151,-0.36290946904455157,10011024566.6146,-0.42553037794586357,82.56600445924391,-0.3671721452518816,2.2,0.4672438375255404,3.0,0.22370728053956465
46,LEXINGTON,2013-12,4.27,Other FHA,0.10022500000000001,4.169775,-0.36781101749068995,0.1273025,4.1426975,-0.37194071377090404,0.16723,4.10277,-0.38611147728151596,0.2127325,4.0572675,-0.4144480438338509,0.24389749999999996,4.0261024999999995,-0.44942827144361525,0.34639499999999995,3.923605,-0.5204016689731483,0.579045,3.6909549999999998,-0.5036558784927152,0.019047619047619053,4.250952380952381,-0.3769939233194773,0.09523809523809526,4.174761904761905,-0.41039455938553515,0.13285714285714287,4.137142857142857,-0.4104394607974882,1.5761904761904764,2.693809523809523,0.47012084198289655,2.901904761904762,1.3680952380952376,0.8553415693518801,3.6266666666666674,0.6433333333333322,0.8616023692926531,3.889047619047619,0.3809523809523805,0.8515473088637765,41561863313.5151,-0.36290946904455157,10011024566.6146,-0.42553037794586357,82.56600445924391,-0.3671721452518816,2.2,0.4672438375255404,1.7,0.22370728053956465
47,LEXINGTON,2013-12,4.27,Other FHA,0.10022500000000001,4.169775,-0.36781101749068995,0.1273025,4.1426975,-0.37194071377090404,0.16723,4.10277,-0.38611147728151596,0.2127325,4.0572675,-0.4144480438338509,0.24389749999999996,4.0261024999999995,-0.44942827144361525,0.34639499999999995,3.923605,-0.5204016689731483,0.579045,3.6909549999999998,-0.5036558784927152,0.019047619047619053,4.250952380952381,-0.3769939233194773,0.09523809523809526,4.174761904761905,-0.41039455938553515,0.13285714285714287,4.137142857142857,-0.4104394607974882,1.5761904761904764,2.693809523809523,0.47012084198289655,2.901904761904762,1.3680952380952376,0.8553415693518801,3.6266666666666674,0.6433333333333322,0.8616023692926531,3.889047619047619,0.3809523809523805,0.8515473088637765,41561863313.5151,-0.36290946904455157,10011024566.6146,-0.42553037794586357,82.56600445924391,-0.3671721452518816,2.2,0.4672438375255404,1.5,0.22370728053956465
48,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,1.8,0.4672438375255404,2.6,0.22370728053956465
49,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,1.8,0.4672438375255404,2.5,0.22370728053956465
50,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,1.8,0.4672438375255404,1.4,0.22370728053956465
51,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,1.8,0.4672438375255404,1.5,0.22370728053956465
52,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,2.3,0.4672438375255404,2.6,0.22370728053956465
53,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,2.3,0.4672438375255404,2.5,0.22370728053956465
54,LEXINGTON,2014-06,4.13,Other FHA,0.09278571428571428,4.037214285714286,-0.36781101749068995,0.12241428571428574,4.007585714285714,-0.37194071377090404,0.1523738095238095,3.9776261904761903,-0.38611147728151596,0.19377380952380954,3.9362261904761904,-0.4144480438338509,0.2309452380952381,3.899054761904762,-0.44942827144361525,0.32388809523809525,3.8061119047619045,-0.5204016689731483,0.5421714285714285,3.587828571428571,-0.5036558784927152,0.024285714285714296,4.105714285714286,-0.3769939233194773,0.06047619047619051,4.069523809523809,-0.41039455938553515,0.10476190476190479,4.0252380952380955,-0.4104394607974882,1.679047619047619,2.4509523809523808,0.47012084198289655,2.5985714285714288,1.5314285714285711,0.8553415693518801,3.1533333333333333,0.9766666666666666,0.8616023692926531,3.4199999999999995,0.7100000000000004,0.8515473088637765,43938467193.2505,-0.36290946904455157,11117378455.0815,-0.42553037794586357,82.08517590205541,-0.3671721452518816,2.3,0.4672438375255404,1.4,0.22370728053956465
