,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(2),Corr with mortgage 90(2),long,lat
0,2013-04,IN,ELKHART,2013-04,3.53,"(-85.94425600000001, 41.712241999999996)",46514,44991.4,Other FHA,0.1539047619047619,0.5395954303175724,0.17210476190476193,0.5527958642305341,0.19953333333333334,0.5909629768187421,0.24005714285714277,0.6170687207903168,0.27714285714285714,0.650546933728254,0.4360190476190476,0.6835183648247164,0.7168333333333334,0.7183435115812168,0.049090909090909116,0.6088133365103328,0.09409090909090913,0.6571521851660543,0.12454545454545456,0.6940869906673469,0.7104545454545454,0.6009262288700106,1.7590909090909093,0.5173323279490466,2.5500000000000003,0.15863394678010603,2.9327272727272726,-0.07853836314111498,40995097959.5386,0.6903350425949877,11337096053.4966,0.9093608499521397,90.32258801944451,0.5969343344267382,3.9,0.947416173291245,2.6,0.4784981052643152,-85.94425600000001,41.712241999999996
1,2013-06,IN,ELKHART,2013-06,2.85,"(-85.96426857, 41.70514331)",46514,11904.66,Other FHA,0.13074,0.5395954303175724,0.15964599999999998,0.5527958642305341,0.19319250000000002,0.5909629768187421,0.23164600000000002,0.6170687207903168,0.27374,0.650546933728254,0.4139935,0.6835183648247164,0.6839425000000002,0.7183435115812168,0.0345,0.6088133365103328,0.08750000000000002,0.6571521851660543,0.142,0.6940869906673469,1.2035,0.6009262288700106,2.3000000000000003,0.5173323279490466,3.0740000000000003,0.15863394678010603,3.400000000000001,-0.07853836314111498,41471481477.9035,0.6903350425949877,11080080767.5225,0.9093608499521397,86.47441597957871,0.5969343344267382,2.4,0.947416173291245,1.8,0.4784981052643152,-85.96426857,41.70514331
2,2015-11,IN,ELKHART,2015-11,3.25,"(-85.964743, 41.681197)",46516,19761.96,Other FHA,0.13066666666666668,0.5395954303175724,0.1559214285714286,0.5527958642305341,0.20844761904761913,0.5909629768187421,0.286702380952381,0.6170687207903168,0.3709714285714286,0.650546933728254,0.6063738095238096,0.6835183648247164,0.9343738095238093,0.7183435115812168,0.07105263157894738,0.6088133365103328,0.32789473684210524,0.6571521851660543,0.47684210526315784,0.6940869906673469,1.6710526315789473,0.6009262288700106,2.2631578947368416,0.5173323279490466,2.6863157894736847,0.15863394678010603,3.03,-0.07853836314111498,48291644449.3811,0.6903350425949877,11834405659.8436,0.9093608499521397,85.06205357591242,0.5969343344267382,2.9,0.947416173291245,1.6,0.4784981052643152,-85.964743,41.681197
3,2017-01,IN,ELKHART,2017-01,3.23,"(-86.007078, 41.682776000000004)",46514,27549.67,Other FHA,0.6908933333333332,0.5395954303175724,0.720819523809524,0.5527958642305341,0.7713747619047617,0.5909629768187421,0.8375133333333332,0.6170687207903168,1.0256928571428574,0.650546933728254,1.3400880952380954,0.6835183648247164,1.7079285714285712,0.7183435115812168,0.496,0.6088133365103328,0.617,0.6571521851660543,0.8255000000000002,0.6940869906673469,1.9164999999999996,0.6009262288700106,2.4325,0.5173323279490466,2.7475,0.15863394678010603,3.0189999999999997,-0.07853836314111498,48913265551.9221,0.6903350425949877,11482367114.4991,0.9093608499521397,89.1200725980081,0.5969343344267382,3.3,0.947416173291245,1.2,0.4784981052643152,-86.007078,41.682776000000004
