,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(4),Corr with student_vol(4),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-2),Corr with mortgage 90(-2)
0,2009-10,IN,BLOOMINGTON,2009-10,4.45,"(-86.491538, 39.173476)",47872.2,Other FHA,0.18474166666666667,-0.03308143562048098,0.22661833333333328,-0.030445509374092197,0.24403166666666665,-0.04566176775936774,0.2545108333333333,-0.08460501457743104,0.2821075,-0.13244672153154738,0.5802633333333334,-0.14876501336103892,1.2295858333333334,-0.003069630747582418,0.04,-0.042212232903889445,0.16833333333333333,-0.04169013849373681,0.3858333333333334,0.03184045153660123,2.394166666666667,0.8405562981787401,3.459166666666667,0.8983042532768251,4.238333333333332,0.8434742301173563,4.263333333333333,0.821745026818245,23715763008.5817,-0.5269015516878646,14228362706.5907,0.5135177224008051,103.99632208797199,0.6275695730840448,1.9,-0.617645289470695,2.5,0.714625122160629
1,2010-05,IN,BLOOMINGTON,2010-05,4.445,"(-86.488156, 39.172453000000004)",27627.730000000003,Other FHA,0.2957715789473684,-0.03308143562048098,0.3152057894736842,-0.030445509374092197,0.3354642105263158,-0.04566176775936774,0.39242105263157895,-0.08460501457743104,0.45851421052631586,-0.13244672153154738,0.6592468421052632,-0.14876501336103892,1.129987894736842,-0.003069630747582418,0.147,-0.042212232903889445,0.22350000000000003,-0.04169013849373681,0.37099999999999994,0.03184045153660123,2.1799999999999997,0.8405562981787401,3.4199999999999995,0.8983042532768251,4.1145,0.8434742301173563,4.286,0.821745026818245,27396832704.0094,-0.5269015516878646,12342273869.2704,0.5135177224008051,99.0214107435932,0.6275695730840448,1.7,-0.617645289470695,2.4,0.714625122160629
2,2012-05,IN,BLOOMINGTON,2012-05,2.99,"(-86.57116500000001, 39.154053000000005)",11221.34,Other FHA,0.15161363636363637,-0.03308143562048098,0.19053181818181822,-0.030445509374092197,0.23893181818181805,-0.04566176775936774,0.3457045454545453,-0.08460501457743104,0.4665318181818183,-0.13244672153154738,0.732990909090909,-0.14876501336103892,1.0615068181818177,-0.003069630747582418,0.06590909090909093,-0.042212232903889445,0.14545454545454548,-0.04169013849373681,0.19181818181818186,0.03184045153660123,0.7618181818181818,0.8405562981787401,1.8031818181818189,0.8983042532768251,2.525909090909091,0.8434742301173563,2.930909090909091,0.821745026818245,36777908030.9335,-0.5269015516878646,11631947675.6117,0.5135177224008051,89.00857713430821,0.6275695730840448,2.2,-0.617645289470695,1.5,0.714625122160629
3,2012-12,IN,BLOOMINGTON,2012-12,2.3,"(-86.49154399999999, 39.169622)",19944.77,Other FHA,0.1631578947368421,-0.03308143562048098,0.1875157894736842,-0.030445509374092197,0.21092631578947374,-0.04566176775936774,0.2552894736842105,-0.08460501457743104,0.30947368421052623,-0.13244672153154738,0.5145657894736843,-0.14876501336103892,0.8483157894736841,-0.003069630747582418,0.039500000000000014,-0.042212232903889445,0.11950000000000005,-0.04169013849373681,0.1585,0.03184045153660123,0.6960000000000001,0.8405562981787401,1.7189999999999999,0.8983042532768251,2.4675000000000002,0.8434742301173563,2.8835,0.821745026818245,38808856509.5085,-0.5269015516878646,9123117418.53368,0.5135177224008051,90.2956809830492,0.6275695730840448,2.3,-0.617645289470695,1.2,0.714625122160629
4,2013-08,IN,BLOOMINGTON,2013-08,3.78,"(-86.496248, 39.168433)",17509.3,Other FHA,0.11782999999999999,-0.03308143562048098,0.1493142857142857,-0.030445509374092197,0.1840704761904762,-0.04566176775936774,0.22633523809523812,-0.08460501457743104,0.2633952380952381,-0.13244672153154738,0.3949285714285714,-0.14876501336103892,0.6679499999999999,-0.003069630747582418,0.03681818181818183,-0.042212232903889445,0.07181818181818184,-0.04169013849373681,0.12681818181818183,0.03184045153660123,1.5204545454545455,0.8405562981787401,2.7372727272727273,0.8983042532768251,3.488181818181818,0.8434742301173563,3.757727272727273,0.821745026818245,41334062733.8549,-0.5269015516878646,9402239044.86975,0.5135177224008051,90.32258801944451,0.6275695730840448,2.3,-0.617645289470695,1.6,0.714625122160629
5,2013-12,IN,BLOOMINGTON,2013-12,4.35,"(-86.57083477, 39.15262388)",30067.86,Other FHA,0.10022500000000001,-0.03308143562048098,0.1273025,-0.030445509374092197,0.16723,-0.04566176775936774,0.2127325,-0.08460501457743104,0.24389749999999996,-0.13244672153154738,0.34639499999999995,-0.14876501336103892,0.579045,-0.003069630747582418,0.019047619047619053,-0.042212232903889445,0.09523809523809526,-0.04169013849373681,0.13285714285714287,0.03184045153660123,1.5761904761904764,0.8405562981787401,2.901904761904762,0.8983042532768251,3.6266666666666674,0.8434742301173563,3.889047619047619,0.821745026818245,41561863313.5151,-0.5269015516878646,11032404366.8063,0.5135177224008051,88.4263020205016,0.6275695730840448,2.0,-0.617645289470695,1.5,0.714625122160629
6,2015-05,IN,BLOOMINGTON,2015-05,2.95,"(-86.52883299999999, 39.126653999999995)",13048.67,Other FHA,0.12315789473684212,-0.03308143562048098,0.14795,-0.030445509374092197,0.1842289473684211,-0.04566176775936774,0.2296,-0.08460501457743104,0.2795368421052632,-0.13244672153154738,0.41659473684210524,-0.14876501336103892,0.7346236842105265,-0.003069630747582418,0.013000000000000001,-0.042212232903889445,0.07950000000000002,-0.04169013849373681,0.24100000000000002,0.03184045153660123,1.5385000000000002,0.8405562981787401,2.1975000000000002,0.8983042532768251,2.692,0.8434742301173563,2.9550000000000005,0.821745026818245,47692027772.9219,-0.5269015516878646,11492007418.0579,0.5135177224008051,79.25862065623551,0.6275695730840448,2.0,-0.617645289470695,1.3,0.714625122160629
7,2016-08,IN,BLOOMINGTON,2016-08,3.24,"(-86.53439547, 39.17540776)",10955.14,Other FHA,0.41817045454545454,-0.03308143562048098,0.4429568181818182,-0.030445509374092197,0.5122418181818182,-0.04566176775936774,0.6351372727272727,-0.08460501457743104,0.810223181818182,-0.13244672153154738,1.1977463636363632,-0.14876501336103892,1.5097959090909088,-0.003069630747582418,0.2608695652173914,-0.042212232903889445,0.4460869565217393,-0.04169013849373681,0.5682608695652173,0.03184045153660123,1.1330434782608694,0.8405562981787401,1.5565217391304347,0.8983042532768251,1.8895652173913038,0.8434742301173563,2.261739130434783,0.821745026818245,50596067254.1766,-0.5269015516878646,12605986919.9069,0.5135177224008051,87.39008859346599,0.6275695730840448,1.9,-0.617645289470695,1.1,0.714625122160629
8,2017-06,IN,BLOOMINGTON,2017-06,3.45,"(-85.156278, 41.052040000000005)",39176.68,Other FHA,1.0640909090909094,-0.03308143562048098,1.1183336363636365,-0.030445509374092197,1.1714068181818182,-0.04566176775936774,1.2101513636363637,-0.08460501457743104,1.2624095454545452,-0.13244672153154738,1.4322822727272726,-0.14876501336103892,1.7322577272727273,-0.003069630747582418,0.8413636363636363,-0.042212232903889445,1.1095454545454546,-0.04169013849373681,1.200909090909091,0.03184045153660123,1.7740909090909094,0.8405562981787401,2.186818181818182,0.8983042532768251,2.5399999999999996,0.8434742301173563,2.796363636363637,0.821745026818245,49068548953.9206,-0.5269015516878646,11537595366.1601,0.5135177224008051,89.1832712740787,0.6275695730840448,2.1,-0.617645289470695,0.9,0.714625122160629
