,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(3),Corr with student_vol(3),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90,Corr with mortgage 90
0,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
1,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
2,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
3,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
4,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
5,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
6,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
7,CAMBRIDGE,2012-08,3.45,Other FHA,0.15374090909090915,3.296259090909091,0.8273517451446241,0.18745454545454548,3.262545454545455,0.81993671697602,0.23783863636363634,3.2121613636363637,0.7955768334484963,0.3331136363636364,3.1168863636363637,0.779578296735627,0.43259999999999993,3.0174000000000003,0.751882978666964,0.7177749999999997,2.7322250000000006,0.7551043433383586,1.0426272727272727,2.4073727272727274,0.7633473794179187,0.09217391304347829,3.3578260869565217,0.7977424397601788,0.14043478260869566,3.3095652173913046,0.800190546816961,0.18347826086956526,3.266521739130435,0.8142137162200205,0.7139130434782609,2.7360869565217394,0.8342428414239158,1.6782608695652175,1.7717391304347827,0.8663794021368855,2.3978260869565218,1.0521739130434784,0.9256668891155064,2.7708695652173914,0.6791304347826088,0.9609928537376846,38808856509.5085,0.9760945071882229,10740081615.3953,0.9538262688274637,90.37816904639429,-0.744305936486424,2.5,-0.9823455953061153,2.8,-0.9672320915226357
8,CAMBRIDGE,2015-09,3.7,Other FHA,0.1344409090909091,3.5655590909090913,0.8273517451446241,0.15661363636363634,3.5433863636363636,0.81993671697602,0.20107727272727274,3.4989227272727272,0.7955768334484963,0.26589318181818195,3.434106818181818,0.779578296735627,0.3311113636363637,3.3688886363636366,0.751882978666964,0.5371681818181817,3.1628318181818185,0.7551043433383586,0.8526636363636364,2.847336363636364,0.7633473794179187,0.008571428571428572,3.6914285714285717,0.7977424397601788,0.17952380952380947,3.5204761904761908,0.800190546816961,0.3733333333333333,3.326666666666667,0.8142137162200205,1.4900000000000002,2.21,0.8342428414239158,2.1728571428571435,1.5271428571428567,0.8663794021368855,2.618095238095238,1.0819047619047621,0.9256668891155064,2.9528571428571433,0.7471428571428569,0.9609928537376846,48154770296.6926,0.9760945071882229,13039171751.3192,0.9538262688274637,81.9752078939728,-0.744305936486424,1.7,-0.9823455953061153,1.6,-0.9672320915226357
9,CAMBRIDGE,2015-09,3.7,Other FHA,0.1344409090909091,3.5655590909090913,0.8273517451446241,0.15661363636363634,3.5433863636363636,0.81993671697602,0.20107727272727274,3.4989227272727272,0.7955768334484963,0.26589318181818195,3.434106818181818,0.779578296735627,0.3311113636363637,3.3688886363636366,0.751882978666964,0.5371681818181817,3.1628318181818185,0.7551043433383586,0.8526636363636364,2.847336363636364,0.7633473794179187,0.008571428571428572,3.6914285714285717,0.7977424397601788,0.17952380952380947,3.5204761904761908,0.800190546816961,0.3733333333333333,3.326666666666667,0.8142137162200205,1.4900000000000002,2.21,0.8342428414239158,2.1728571428571435,1.5271428571428567,0.8663794021368855,2.618095238095238,1.0819047619047621,0.9256668891155064,2.9528571428571433,0.7471428571428569,0.9609928537376846,48154770296.6926,0.9760945071882229,13039171751.3192,0.9538262688274637,81.9752078939728,-0.744305936486424,1.7,-0.9823455953061153,1.6,-0.9672320915226357
