,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(4),Corr with student_vol(4),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90,Corr with mortgage 90
0,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.4,-0.6890781568284202,2.9,-0.5162465239200066
1,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.4,-0.6890781568284202,2.9,-0.5162465239200066
2,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.4,-0.6890781568284202,7.2,-0.5162465239200066
3,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.4,-0.6890781568284202,7.2,-0.5162465239200066
4,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.1,-0.6890781568284202,2.9,-0.5162465239200066
5,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.1,-0.6890781568284202,2.9,-0.5162465239200066
6,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.1,-0.6890781568284202,7.2,-0.5162465239200066
7,DAYTON,2012-04,3.24,Other FHA,0.14868421052631575,3.0913157894736845,0.3813011065084859,0.18980526315789473,3.0501947368421054,0.39539150217866686,0.23982894736842097,3.000171052631579,0.4139943832652731,0.34777368421052635,2.8922263157894736,0.4313653607680709,0.46680789473684203,2.773192105263158,0.4482603298385272,0.7313999999999999,2.5086000000000004,0.45264562802479286,1.048621052631579,2.1913789473684213,0.45354252914733656,0.0666666666666667,3.1733333333333333,0.32981926392969435,0.13904761904761903,3.100952380952381,0.4454813261463161,0.18333333333333335,3.0566666666666666,0.5307326033374461,0.8947619047619045,2.345238095238096,0.7261951504552074,2.0528571428571425,1.1871428571428577,0.643699207964334,2.8166666666666664,0.4233333333333338,0.19443243480062783,3.1842857142857137,0.05571428571428649,0.06200457825222391,35385458151.3724,0.6699045315683798,11986368496.8635,0.6885076322788848,90.0868950067716,-0.6011580564473447,3.1,-0.6890781568284202,7.2,-0.5162465239200066
8,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.6,-0.6890781568284202,3.2,-0.5162465239200066
9,DAYTON,2012-11,2.81,Other FHA,0.1555,2.6545,0.3813011065084859,0.18060909090909089,2.629390909090909,0.39539150217866686,0.20888636363636362,2.6011136363636362,0.4139943832652731,0.25813636363636355,2.5518636363636364,0.4313653607680709,0.31102272727272723,2.4989772727272728,0.4482603298385272,0.528347727272727,2.281652272727273,0.45264562802479286,0.8631931818181818,1.9468068181818183,0.45354252914733656,0.12449999999999999,2.6855,0.32981926392969435,0.14450000000000002,2.6655,0.4454813261463161,0.17850000000000002,2.6315,0.5307326033374461,0.665,2.145,0.7261951504552074,1.654,1.1560000000000001,0.643699207964334,2.3894999999999995,0.42050000000000054,0.19443243480062783,2.8034999999999997,0.006500000000000394,0.06200457825222391,37160101000.5239,0.6699045315683798,9855625468.0504,0.6885076322788848,90.37816904639429,-0.6011580564473447,3.6,-0.6890781568284202,3.2,-0.5162465239200066
