,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(4),Corr with mortgage 90(4)
0,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,3.0,-0.21012693679463357
1,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,2.9,-0.21012693679463357
2,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,2.9,-0.21012693679463357
3,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,3.0,-0.21012693679463357
4,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,2.9,-0.21012693679463357
5,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,2.9,-0.21012693679463357
6,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,3.0,-0.21012693679463357
7,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,2.9,-0.21012693679463357
8,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,2.9,-0.21012693679463357
9,CINCINNATI,2011-12,3.53,Other FHA,0.1499335,3.3800665,0.19694443555999272,0.2029985,3.3270014999999997,0.20083666195450192,0.2836085,3.2463914999999997,0.19812695426217253,0.40829250000000006,3.1217075,0.18387514829296264,0.5557375,2.9742625,0.17354355091626694,0.7798775000000001,2.7501225,0.1136839340860258,1.1003555000000003,2.4296444999999993,0.07080546761281492,0.0033333333333333335,3.5266666666666664,0.21464770973997763,0.048571428571428585,3.4814285714285713,0.18820088705974286,0.11523809523809528,3.4147619047619044,0.17207764430042238,0.8914285714285713,2.6385714285714283,0.427175689012648,1.9780952380952384,1.5519047619047615,0.6596004830233552,2.6676190476190476,0.8623809523809522,0.6270669833691208,2.9823809523809524,0.5476190476190474,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.35165843814595676,3.0,-0.21012693679463357
