,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(4),Corr with student_vol(4),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-1),Corr with mortgage 90(-1)
0,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,3.3,-0.6204414384713834,2.6,-0.5521836629429435
1,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,3.3,-0.6204414384713834,2.6,-0.5521836629429435
2,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,3.3,-0.6204414384713834,3.0,-0.5521836629429435
3,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,3.3,-0.6204414384713834,3.1,-0.5521836629429435
4,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,4.0,-0.6204414384713834,2.6,-0.5521836629429435
5,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,4.0,-0.6204414384713834,2.6,-0.5521836629429435
6,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,4.0,-0.6204414384713834,3.0,-0.5521836629429435
7,GREENVILLE,2011-07,3.69,Other FHA,0.12388095238095237,3.5661190476190474,0.599627600560936,0.1598857142857143,3.5301142857142858,0.6009978727779796,0.18661904761904766,3.5033809523809523,0.6032618226568321,0.2182333333333334,3.4717666666666664,0.609698134832513,0.24991190476190472,3.440088095238095,0.609509616466825,0.41392857142857137,3.2760714285714285,0.6023412067919373,0.7452261904761905,2.9447738095238094,0.5889846396049582,0.037500000000000006,3.6525,0.5942751329747682,0.08400000000000002,3.606,0.6020427631986713,0.185,3.505,0.6141783402902415,1.541,2.149,0.7186288406770829,3.003,0.6869999999999998,0.5155940248885221,3.9475000000000002,-0.2575000000000003,0.22243726185356869,4.2705,-0.5805000000000002,0.1225681664179684,31565012894.7234,0.488905595308758,11784187253.6333,0.6716099987831281,90.24550000965358,-0.5288274109490316,4.0,-0.6204414384713834,3.1,-0.5521836629429435
8,GREENVILLE,2012-11,2.26,Other FHA,0.1555,2.1045,0.599627600560936,0.18060909090909089,2.079390909090909,0.6009978727779796,0.20888636363636362,2.051113636363636,0.6032618226568321,0.25813636363636355,2.001863636363636,0.609698134832513,0.31102272727272723,1.9489772727272725,0.609509616466825,0.528347727272727,1.7316522727272727,0.6023412067919373,0.8631931818181818,1.396806818181818,0.5889846396049582,0.12449999999999999,2.1355,0.5942751329747682,0.14450000000000002,2.1155,0.6020427631986713,0.17850000000000002,2.0814999999999997,0.6141783402902415,0.665,1.5949999999999998,0.7186288406770829,1.654,0.6059999999999999,0.5155940248885221,2.3894999999999995,-0.12949999999999973,0.22243726185356869,2.8034999999999997,-0.5434999999999999,0.1225681664179684,36601383816.48,0.488905595308758,9855625468.0504,0.6716099987831281,90.37816904639429,-0.5288274109490316,4.5,-0.6204414384713834,3.0,-0.5521836629429435
9,GREENVILLE,2012-11,2.26,Other FHA,0.1555,2.1045,0.599627600560936,0.18060909090909089,2.079390909090909,0.6009978727779796,0.20888636363636362,2.051113636363636,0.6032618226568321,0.25813636363636355,2.001863636363636,0.609698134832513,0.31102272727272723,1.9489772727272725,0.609509616466825,0.528347727272727,1.7316522727272727,0.6023412067919373,0.8631931818181818,1.396806818181818,0.5889846396049582,0.12449999999999999,2.1355,0.5942751329747682,0.14450000000000002,2.1155,0.6020427631986713,0.17850000000000002,2.0814999999999997,0.6141783402902415,0.665,1.5949999999999998,0.7186288406770829,1.654,0.6059999999999999,0.5155940248885221,2.3894999999999995,-0.12949999999999973,0.22243726185356869,2.8034999999999997,-0.5434999999999999,0.1225681664179684,36601383816.48,0.488905595308758,9855625468.0504,0.6716099987831281,90.37816904639429,-0.5288274109490316,4.5,-0.6204414384713834,3.1,-0.5521836629429435
