,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(4),Corr with student_vol(4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(4),Corr with mortgage 90(4),long,lat
0,2010-08,LA,SHREVEPORT,2010-08,3.75,"(-93.70089200000001, 32.41041)",25916.68,Other FHA,0.23101619047619049,-0.632694805825845,0.2659952380952381,-0.6416933408681825,0.27546238095238096,-0.6535315306717525,0.3123080952380952,-0.6615031147202465,0.3625466666666667,-0.700576518479114,0.5790957142857143,-0.7699310604475145,0.9435780952380955,-0.8227579833574621,0.15409090909090908,-0.6132853080884844,0.19136363636363637,-0.6817098472288979,0.25909090909090904,-0.7539255920977498,1.4654545454545451,-0.3191593131270329,2.6986363636363637,0.7240801007799328,3.516818181818181,0.7497885700283553,3.8031818181818178,0.7398441699843318,27606233351.339,-0.40060446954113,10792773250.4017,-0.9700807560606245,92.8594669911348,-0.4056981960815113,4.2,0.8824259874597871,3.1,0.5429828916815606,-93.70089200000001,32.41041
1,2014-01,LA,SHREVEPORT,2014-01,4.29,"(-93.72008199999999, 32.425799)",22740.59,Other FHA,0.09003181818181817,-0.632694805825845,0.1219931818181818,-0.6416933408681825,0.1597090909090909,-0.6535315306717525,0.204425,-0.6615031147202465,0.23822954545454544,-0.700576518479114,0.33795909090909093,-0.7699310604475145,0.5752999999999999,-0.8227579833574621,0.017142857142857144,-0.6132853080884844,0.0690476190476191,-0.6817098472288979,0.11619047619047623,-0.7539255920977498,1.6466666666666665,-0.3191593131270329,2.858095238095238,0.7240801007799328,3.521904761904762,0.7497885700283553,3.76904761904762,0.7398441699843318,41062625933.5941,-0.40060446954113,9507943209.106209,-0.9700807560606245,82.56600445924391,-0.4056981960815113,5.5,0.8824259874597871,2.5,0.5429828916815606,-93.72008199999999,32.425799
2,2014-12,LA,SHREVEPORT,2014-12,3.65,"(-93.859624, 32.443007)",25996.94,Other FHA,0.1101,-0.632694805825845,0.1330809523809524,-0.6416933408681825,0.16305,-0.6535315306717525,0.20744285714285715,-0.6615031147202465,0.2446071428571429,-0.700576518479114,0.34302142857142864,-0.7699310604475145,0.6021190476190476,-0.8227579833574621,0.02500000000000001,-0.6132853080884844,0.1063636363636364,-0.6817098472288979,0.21454545454545454,-0.7539255920977498,1.64,-0.3191593131270329,2.2072727272727275,0.7240801007799328,2.5504545454545453,0.7497885700283553,2.8331818181818185,0.7398441699843318,45277214883.1472,-0.40060446954113,11835194000.8273,-0.9700807560606245,82.23381292700279,-0.4056981960815113,3.9,0.8824259874597871,2.2,0.5429828916815606,-93.859624,32.443007
3,2015-11,LA,SHREVEPORT,2015-11,3.66,"(-93.804888, 32.392481)",22382.432500000003,Other FHA,0.13066666666666668,-0.632694805825845,0.1559214285714286,-0.6416933408681825,0.20844761904761913,-0.6535315306717525,0.286702380952381,-0.6615031147202465,0.3709714285714286,-0.700576518479114,0.6063738095238096,-0.7699310604475145,0.9343738095238093,-0.8227579833574621,0.07105263157894738,-0.6132853080884844,0.32789473684210524,-0.6817098472288979,0.47684210526315784,-0.7539255920977498,1.6710526315789473,-0.3191593131270329,2.2631578947368416,0.7240801007799328,2.6863157894736847,0.7497885700283553,3.03,0.7398441699843318,48668534366.8701,-0.40060446954113,11362184412.0981,-0.9700807560606245,85.06205357591242,-0.4056981960815113,3.7,0.8824259874597871,2.3,0.5429828916815606,-93.804888,32.392481
4,2016-12,LA,SHREVEPORT,2016-12,3.3,"(-93.797966, 32.494887)",30684.86,Other FHA,0.5606285,-0.632694805825845,0.6315605,-0.6416933408681825,0.7119585,-0.6535315306717525,0.7883325000000001,-0.6615031147202465,0.9753284999999998,-0.700576518479114,1.3063339999999999,-0.7699310604475145,1.6692235,-0.8227579833574621,0.42333333333333334,-0.6132853080884844,0.638095238095238,-0.6817098472288979,0.8661904761904763,-0.7539255920977498,1.9590476190476194,-0.3191593131270329,2.491904761904762,0.7240801007799328,2.835238095238095,0.7497885700283553,3.1133333333333324,0.7398441699843318,50596067254.1766,-0.40060446954113,12388258203.7622,-0.9700807560606245,88.7707153640316,-0.4056981960815113,3.9,0.8824259874597871,1.7,0.5429828916815606,-93.797966,32.494887
