,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(-3),Corr with student_vol(-3),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-2),Corr with mortgage 90(-2)
0,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.8,0.2545465284528645
1,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.6,0.2545465284528645
2,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.8,0.2545465284528645
3,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.6,0.2545465284528645
4,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.8,0.2545465284528645
5,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.6,0.2545465284528645
6,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.8,0.2545465284528645
7,DULUTH,2010-08,4.12,Other FHA,0.23101619047619049,3.8889838095238094,0.26090320336175477,0.2659952380952381,3.854004761904762,0.2555299720254909,0.27546238095238096,3.8445376190476193,0.24967314663097803,0.3123080952380952,3.8076919047619047,0.24392514313058478,0.3625466666666667,3.7574533333333333,0.24205186993621186,0.5790957142857143,3.540904285714286,0.24697146956904284,0.9435780952380955,3.1764219047619044,0.2506901364065359,0.15409090909090908,3.965909090909091,0.24802074323194398,0.19136363636363637,3.9286363636363637,0.2233906689184305,0.25909090909090904,3.8609090909090913,0.206714223279696,1.4654545454545451,2.654545454545455,0.33272007108915275,2.6986363636363637,1.4213636363636364,0.4643133854494925,3.516818181818181,0.6031818181818189,0.41502703868144053,3.8031818181818178,0.31681818181818233,0.33238561475422684,27396832704.0094,-0.23019032606577294,11978266411.3233,0.7316620294807985,95.21340255359091,0.47621087856365263,3.2,0.34885655990122655,2.6,0.2545465284528645
8,DULUTH,2011-12,3.54,Other FHA,0.1499335,3.3900665,0.26090320336175477,0.2029985,3.3370015,0.2555299720254909,0.2836085,3.2563915,0.24967314663097803,0.40829250000000006,3.1317075,0.24392514313058478,0.5557375,2.9842625,0.24205186993621186,0.7798775000000001,2.7601225,0.24697146956904284,1.1003555000000003,2.4396445,0.2506901364065359,0.0033333333333333335,3.5366666666666666,0.24802074323194398,0.048571428571428585,3.4914285714285715,0.2233906689184305,0.11523809523809528,3.4247619047619047,0.206714223279696,0.8914285714285713,2.6485714285714286,0.33272007108915275,1.9780952380952384,1.5619047619047617,0.4643133854494925,2.6676190476190476,0.8723809523809525,0.41502703868144053,2.9823809523809524,0.5576190476190477,0.33238561475422684,33690910289.8878,-0.23019032606577294,11655650147.2578,0.7316620294807985,90.35087768078328,0.47621087856365263,2.8,0.34885655990122655,2.2,0.2545465284528645
9,DULUTH,2011-12,3.54,Other FHA,0.1499335,3.3900665,0.26090320336175477,0.2029985,3.3370015,0.2555299720254909,0.2836085,3.2563915,0.24967314663097803,0.40829250000000006,3.1317075,0.24392514313058478,0.5557375,2.9842625,0.24205186993621186,0.7798775000000001,2.7601225,0.24697146956904284,1.1003555000000003,2.4396445,0.2506901364065359,0.0033333333333333335,3.5366666666666666,0.24802074323194398,0.048571428571428585,3.4914285714285715,0.2233906689184305,0.11523809523809528,3.4247619047619047,0.206714223279696,0.8914285714285713,2.6485714285714286,0.33272007108915275,1.9780952380952384,1.5619047619047617,0.4643133854494925,2.6676190476190476,0.8723809523809525,0.41502703868144053,2.9823809523809524,0.5576190476190477,0.33238561475422684,33690910289.8878,-0.23019032606577294,11655650147.2578,0.7316620294807985,90.35087768078328,0.47621087856365263,2.8,0.34885655990122655,1.9,0.2545465284528645
