,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-1),Corr with auto_vol(-1),student_vol(3),Corr with student_vol(3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90,Corr with mortgage 90
0,2010-12,FL,MIAMI,2010-12,3.815,"(-80.38291, 25.769485)",24819.095,Other FHA,0.24122190476190472,-0.196280092362723,0.25412380952380953,-0.19282907343401584,0.26178857142857137,-0.18475318332191715,0.28196571428571415,-0.18602077779654438,0.30272333333333334,-0.17843766282263843,0.4583942857142857,-0.16641807934837713,0.7839004761904763,-0.13776724437003812,0.0854166666666667,-0.1857681376697254,0.19333333333333338,-0.15132711790317802,0.2937499999999999,-0.13759738746327035,1.9429166666666664,0.164704783182005,3.2949999999999995,0.5926983937973439,4.173333333333333,0.6219796284363092,4.415,0.5939641768928539,30207558860.6451,-0.16844310171096297,11311909309.5948,-0.36856202233312246,94.51558950569391,0.30148197073321914,4.0,0.2247161927205288,11.0,0.08677009588914161
1,2011-08,FL,MIAMI,2011-08,4.17,"(-80.226201, 25.808783)",83228.23,Other FHA,0.14468363636363638,-0.196280092362723,0.18038681818181818,-0.19282907343401584,0.21116590909090904,-0.18475318332191715,0.24895727272727275,-0.18602077779654438,0.29323772727272723,-0.17843766282263843,0.45919454545454547,-0.16641807934837713,0.7783581818181818,-0.13776724437003812,0.017391304347826094,-0.1857681376697254,0.06217391304347828,-0.15132711790317802,0.11478260869565218,-0.13759738746327035,1.021304347826087,0.164704783182005,2.303043478260869,0.5926983937973439,3.244782608695652,0.6219796284363092,3.6513043478260867,0.5939641768928539,31992172727.7437,-0.16844310171096297,11784187253.6333,-0.36856202233312246,91.13289228397959,0.30148197073321914,3.6,0.2247161927205288,11.2,0.08677009588914161
2,2012-03,FL,MIAMI,2012-03,3.35,"(-80.352889, 25.687479)",89629.3,Other FHA,0.14720000000000003,-0.196280092362723,0.1893409090909091,-0.19282907343401584,0.24185227272727275,-0.18475318332191715,0.35079999999999995,-0.18602077779654438,0.4732886363636363,-0.17843766282263843,0.741275,-0.16641807934837713,1.0534477272727274,-0.13776724437003812,0.06363636363636366,-0.1857681376697254,0.14227272727272727,-0.15132711790317802,0.19000000000000003,-0.13759738746327035,1.0172727272727273,0.164704783182005,2.1727272727272724,0.5926983937973439,2.9404545454545454,0.6219796284363092,3.281363636363636,0.5939641768928539,35532707747.113,-0.16844310171096297,14585937143.4485,-0.36856202233312246,90.48744874686929,0.30148197073321914,3.4,0.2247161927205288,10.9,0.08677009588914161
3,2014-01,FL,MIAMI,2014-01,4.3,"(-80.216709, 25.740806)",23841.42,Other FHA,0.09003181818181817,-0.196280092362723,0.1219931818181818,-0.19282907343401584,0.1597090909090909,-0.18475318332191715,0.204425,-0.18602077779654438,0.23822954545454544,-0.17843766282263843,0.33795909090909093,-0.16641807934837713,0.5752999999999999,-0.13776724437003812,0.017142857142857144,-0.1857681376697254,0.0690476190476191,-0.15132711790317802,0.11619047619047623,-0.13759738746327035,1.6466666666666665,0.164704783182005,2.858095238095238,0.5926983937973439,3.521904761904762,0.6219796284363092,3.76904761904762,0.5939641768928539,41561863313.5151,-0.16844310171096297,11032404366.8063,-0.36856202233312246,85.7873584996498,0.30148197073321914,3.2,0.2247161927205288,5.9,0.08677009588914161
4,2014-02,FL,MIAMI,2014-02,3.98,"(-80.166438, 25.886072)",52989.11,Other FHA,0.08627,-0.196280092362723,0.11939250000000004,-0.19282907343401584,0.155105,-0.18475318332191715,0.19663749999999997,-0.18602077779654438,0.23520249999999998,-0.17843766282263843,0.3308,-0.16641807934837713,0.554605,-0.13776724437003812,0.046842105263157914,-0.1857681376697254,0.08105263157894738,-0.15132711790317802,0.11684210526315793,-0.13759738746327035,1.5157894736842106,0.164704783182005,2.7094736842105265,0.5926983937973439,3.3847368421052626,0.6219796284363092,3.6626315789473685,0.5939641768928539,42151687038.4775,-0.16844310171096297,9507943209.106209,-0.36856202233312246,88.4263020205016,0.30148197073321914,3.2,0.2247161927205288,5.5,0.08677009588914161
5,2014-06,FL,MIAMI,2014-06,3.875,"(-80.324691, 25.779144)",42204.25,Other FHA,0.09278571428571428,-0.196280092362723,0.12241428571428574,-0.19282907343401584,0.1523738095238095,-0.18475318332191715,0.19377380952380954,-0.18602077779654438,0.2309452380952381,-0.17843766282263843,0.32388809523809525,-0.16641807934837713,0.5421714285714285,-0.13776724437003812,0.024285714285714296,-0.1857681376697254,0.06047619047619051,-0.15132711790317802,0.10476190476190479,-0.13759738746327035,1.679047619047619,0.164704783182005,2.5985714285714288,0.5926983937973439,3.1533333333333333,0.6219796284363092,3.4199999999999995,0.5939641768928539,44462292713.4678,-0.16844310171096297,11159124696.1814,-0.36856202233312246,80.910251046009,0.30148197073321914,2.8,0.2247161927205288,4.8,0.08677009588914161
6,2014-07,FL,MIAMI,2014-07,3.95,"(-80.44306, 25.695413000000002)",90109.29,Other FHA,0.09286956521739129,-0.196280092362723,0.12270652173913045,-0.19282907343401584,0.15438695652173914,-0.18475318332191715,0.1955586956521739,-0.18602077779654438,0.23417391304347826,-0.17843766282263843,0.32826086956521744,-0.16641807934837713,0.5557695652173912,-0.13776724437003812,0.024090909090909093,-0.1857681376697254,0.059545454545454575,-0.15132711790317802,0.11136363636363639,-0.13759738746327035,1.699545454545455,0.164704783182005,2.542272727272727,0.5926983937973439,3.071363636363636,0.6219796284363092,3.3318181818181816,0.5939641768928539,43938467193.2505,-0.16844310171096297,10950177839.1879,-0.36856202233312246,82.56600445924391,0.30148197073321914,2.4,0.2247161927205288,4.7,0.08677009588914161
7,2015-07,FL,MIAMI,2015-07,2.97,"(-80.20867199999999, 25.949691)",67056.13,Other FHA,0.1263,-0.196280092362723,0.1488782608695652,-0.19282907343401584,0.1881586956521739,-0.18475318332191715,0.23940652173913043,-0.18602077779654438,0.29066956521739135,-0.17843766282263843,0.46192391304347824,-0.16641807934837713,0.7858413043478262,-0.13776724437003812,0.030000000000000002,-0.1857681376697254,0.11636363636363636,-0.15132711790317802,0.2968181818181819,-0.13759738746327035,1.632272727272727,0.164704783182005,2.3245454545454547,0.5926983937973439,2.7663636363636357,0.6219796284363092,3.066363636363636,0.5939641768928539,48997735451.5931,-0.16844310171096297,11758109185.709,-0.36856202233312246,79.25862065623551,0.30148197073321914,2.3,0.2247161927205288,3.2,0.08677009588914161
8,2018-08,FL,MIAMI,2018-08,3.93,"(-80.21131700000001, 25.801728)",157890.89,Other FHA,1.916485,-0.196280092362723,1.9541377272727276,-0.19282907343401584,2.074109545454545,-0.18475318332191715,2.18963,-0.18602077779654438,2.323575,-0.17843766282263843,2.5196563636363636,-0.16641807934837713,2.8215668181818185,-0.13776724437003812,1.9408695652173917,-0.1857681376697254,2.244347826086957,-0.15132711790317802,2.445652173913043,-0.13759738746327035,2.7678260869565223,0.164704783182005,2.889130434782609,0.5926983937973439,2.970434782608696,0.6219796284363092,3.041739130434783,0.5939641768928539,50800995008.8069,-0.16844310171096297,14022336972.3533,-0.36856202233312246,86.55198240492871,0.30148197073321914,1.8,0.2247161927205288,1.5,0.08677009588914161
