,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-1),Corr with student_vol(-1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90,Corr with mortgage 90,long,lat
0,2011-06,CA,SAN JOSE,2011-06,4.4,"(-74.049846, 41.032392)",33263.28,Other FHA,0.12706818181818183,0.3252632461772764,0.1615431818181819,0.3230605562180818,0.18716409090909092,0.3095766449785325,0.21923909090909086,0.30018407791234564,0.24782409090909094,0.2863093942936824,0.39758,0.2949291597321319,0.7268749999999999,0.31634887165329995,0.0190909090909091,0.30887152415451047,0.1013636363636364,0.3204782640394955,0.18090909090909094,0.32466256408314487,1.5799999999999998,0.34939135211409994,3.002272727272727,0.7340895192912749,3.9145454545454546,0.9084656545767918,4.2327272727272724,0.8499619493187631,34623712775.9563,-0.4616191509477474,13753511368.0623,0.8801168049806104,93.74313363440879,0.8434808903761658,1.7,0.4644947190732556,3.7,0.5269563688874598,-74.049846,41.032392
1,2011-09,CA,SAN JOSE,2011-09,3.9,"(-121.818968, 36.636084000000004)",45103.61,Other FHA,0.14525181818181823,0.3252632461772764,0.1884,0.3230605562180818,0.23085045454545455,0.3095766449785325,0.2845913636363636,0.30018407791234564,0.3502268181818181,0.2863093942936824,0.5222018181818182,0.2949291597321319,0.8332045454545454,0.31634887165329995,0.005714285714285713,0.30887152415451047,0.04333333333333335,0.3204782640394955,0.10476190476190479,0.32466256408314487,0.9004761904761904,0.34939135211409994,1.9752380952380955,0.7340895192912749,2.8271428571428574,0.9084656545767918,3.182380952380953,0.8499619493187631,35385458151.3724,-0.4616191509477474,12477113046.1263,0.8801168049806104,91.13289228397959,0.8434808903761658,1.6,0.4644947190732556,3.3,0.5269563688874598,-121.818968,36.636084000000004
2,2011-12,CA,SAN JOSE,2011-12,3.91,"(-121.930311, 37.296872)",59432.9,Other FHA,0.1499335,0.3252632461772764,0.2029985,0.3230605562180818,0.2836085,0.3095766449785325,0.40829250000000006,0.30018407791234564,0.5557375,0.2863093942936824,0.7798775000000001,0.2949291597321319,1.1003555000000003,0.31634887165329995,0.0033333333333333335,0.30887152415451047,0.048571428571428585,0.3204782640394955,0.11523809523809528,0.32466256408314487,0.8914285714285713,0.34939135211409994,1.9780952380952384,0.7340895192912749,2.6676190476190476,0.9084656545767918,2.9823809523809524,0.8499619493187631,36623269866.4569,-0.4616191509477474,11784187253.6333,0.8801168049806104,88.33905735772379,0.8434808903761658,1.6,0.4644947190732556,2.9,0.5269563688874598,-121.930311,37.296872
3,2014-11,CA,SAN JOSE,2014-11,3.67,"(-121.912998, 37.321999999999996)",24993.79,Other FHA,0.09656999999999999,0.3252632461772764,0.12222499999999999,0.3230605562180818,0.1548075,0.3095766449785325,0.20246,0.30018407791234564,0.23286250000000003,0.2863093942936824,0.32679500000000006,0.2949291597321319,0.56206,0.31634887165329995,0.04166666666666668,0.30887152415451047,0.06944444444444448,0.3204782640394955,0.13444444444444448,0.32466256408314487,1.6205555555555557,0.34939135211409994,2.325555555555556,0.7340895192912749,2.7644444444444445,0.9084656545767918,3.038333333333333,0.8499619493187631,47944164595.1044,-0.4616191509477474,10950177839.1879,0.8801168049806104,81.64661519553,0.8434808903761658,0.8,0.4644947190732556,0.7,0.5269563688874598,-121.912998,37.321999999999996
4,2018-03,CA,SAN JOSE,2018-03,4.01,"(-109.94701599999999, 27.460134999999998)",19508.49,Other FHA,1.5183047619047625,0.3252632461772764,1.6006185714285712,0.3230605562180818,1.7991309523809524,0.3095766449785325,1.9184628571428568,0.30018407791234564,2.173357619047619,0.2863093942936824,2.345182380952381,0.2949291597321319,2.596475714285714,0.31634887165329995,1.636666666666667,0.30887152415451047,1.917142857142857,0.3204782640394955,2.0628571428571427,0.32466256408314487,2.6295238095238096,0.34939135211409994,2.8423809523809527,0.7340895192912749,2.9733333333333327,0.9084656545767918,3.0914285714285716,0.8499619493187631,50800995008.8069,-0.4616191509477474,11318405616.2761,0.8801168049806104,87.3618752869242,0.8434808903761658,0.6,0.4644947190732556,0.2,0.5269563688874598,-109.94701599999999,27.460134999999998
