,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-1),Corr with student_vol(-1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(1),Corr with mortgage 90(1),long,lat
0,2013-05,NC,JACKSONVILLE,2013-05,2.8,"(-78.88700990000001, 33.751195200000005)",28540,93552.33,Other FHA,0.1435047619047619,0.3931845683214403,0.1638380952380952,0.3974372706835103,0.19670952380952378,0.3929035968863139,0.23396000000000003,0.3925891608336649,0.27416904761904765,0.3861100265121574,0.42137333333333327,0.37938752440897877,0.6936104761904763,0.37441625802090056,0.020454545454545458,0.4370585106479413,0.08090909090909093,0.3924664841934501,0.11863636363636366,0.39072389588328243,0.840909090909091,0.5190619833850713,1.9281818181818182,0.7733249388319591,2.7286363636363635,0.8084116165970373,3.112727272727273,0.654642170747471,39268596272.9965,0.4336580824232325,9123117418.53368,0.5937260437430049,90.32258801944451,-0.47656506228720835,5.4,-0.6400002717414955,4.6,-0.3938711805666488,-78.88700990000001,33.751195200000005
1,2013-10,NC,JACKSONVILLE,2013-10,4.55,"(-122.05426100000001, 37.001371999999996)",28540,19990.84,Other FHA,0.10426086956521738,0.3931845683214403,0.13668260869565219,0.3974372706835103,0.17241521739130433,0.3929035968863139,0.21265,0.3925891608336649,0.2417652173913043,0.3861100265121574,0.36121521739130424,0.37938752440897877,0.6177847826086957,0.37441625802090056,0.1059090909090909,0.4370585106479413,0.07590909090909094,0.3924664841934501,0.12136363636363635,0.39072389588328243,1.366818181818182,0.5190619833850713,2.615909090909091,0.7733249388319591,3.3795454545454544,0.8084116165970373,3.6759090909090903,0.654642170747471,41507587847.7023,0.4336580824232325,10216278752.7557,0.5937260437430049,85.3165844012547,-0.47656506228720835,3.6,-0.6400002717414955,3.8,-0.3938711805666488,-122.05426100000001,37.001371999999996
2,2014-12,NC,JACKSONVILLE,2014-12,3.6,"(-105.1572, 38.9419)",28546,78289.72,Other FHA,0.1101,0.3931845683214403,0.1330809523809524,0.3974372706835103,0.16305,0.3929035968863139,0.20744285714285715,0.3925891608336649,0.2446071428571429,0.3861100265121574,0.34302142857142864,0.37938752440897877,0.6021190476190476,0.37441625802090056,0.02500000000000001,0.4370585106479413,0.1063636363636364,0.3924664841934501,0.21454545454545454,0.39072389588328243,1.64,0.5190619833850713,2.2072727272727275,0.7733249388319591,2.5504545454545453,0.8084116165970373,2.8331818181818185,0.654642170747471,45277214883.1472,0.4336580824232325,11357071284.6333,0.5937260437430049,82.122236078369,-0.47656506228720835,2.7,-0.6400002717414955,3.8,-0.3938711805666488,-105.1572,38.9419
3,2018-02,NC,JACKSONVILLE,2018-02,3.72,"(-77.42163240000001, 34.7788469)",28540,17747.86,Other FHA,1.4432573684210526,0.3931845683214403,1.4712210000000003,0.3974372706835103,1.6018225000000001,0.3929035968863139,1.722691,0.3925891608336649,1.874672,0.3861100265121574,2.0893395000000003,0.37938752440897877,2.3701375000000002,0.37441625802090056,1.3805263157894736,0.4370585106479413,1.7857894736842108,0.3924664841934501,1.9636842105263155,0.39072389588328243,2.599473684210526,0.5190619833850713,2.8589473684210525,0.7733249388319591,3.016842105263158,0.8084116165970373,3.1310526315789478,0.654642170747471,49855182727.6109,0.4336580824232325,11226317067.5623,0.5937260437430049,88.437943439718,-0.47656506228720835,3.5,-0.6400002717414955,2.0,-0.3938711805666488,-77.42163240000001,34.7788469
4,2018-04,NC,JACKSONVILLE,2018-04,3.99,"(-77.4302, 34.7541)",28546,15258.85,Other FHA,1.7027510000000003,0.3931845683214403,1.7432829999999995,0.3974372706835103,1.896724,0.3929035968863139,2.0408605,0.3925891608336649,2.349426,0.3861100265121574,2.493657999999999,0.37938752440897877,2.7355454999999997,0.37441625802090056,1.6604761904761904,0.4370585106479413,1.9780952380952381,0.3924664841934501,2.153809523809524,0.39072389588328243,2.701904761904762,0.5190619833850713,2.869047619047619,0.7733249388319591,2.9595238095238092,0.8084116165970373,3.0719047619047624,0.654642170747471,50617906919.2487,0.4336580824232325,11725018303.5706,0.5937260437430049,87.17587933428369,-0.47656506228720835,2.9,-0.6400002717414955,1.7,-0.3938711805666488,-77.4302,34.7541
