,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(1),Corr with student_vol(1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90,Corr with mortgage 90
0,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.6,0.0680600871733961
1,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.6,0.0680600871733961
2,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.6,0.0680600871733961
3,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.5,0.0680600871733961
4,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.5,0.0680600871733961
5,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.5,0.0680600871733961
6,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.6,0.0680600871733961
7,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.6,0.0680600871733961
8,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,4.6,-0.1755177078622842,3.6,0.0680600871733961
9,COLUMBUS,2009-11,4.15,Other FHA,0.1780742857142857,3.9719257142857147,0.31222882305864624,0.21678666666666663,3.9332133333333337,0.3152557662300629,0.2378266666666667,3.9121733333333335,0.3110894852091853,0.24931714285714288,3.9006828571428573,0.30158495581518435,0.2681409523809524,3.8818590476190478,0.2895083636705391,0.516785238095238,3.633214761904762,0.2668881550782374,1.0843766666666663,3.065623333333334,0.2905198283448199,0.052631578947368446,4.097368421052632,0.32427532503750783,0.15473684210526314,3.9952631578947373,0.3114624889783746,0.3131578947368421,3.836842105263158,0.3262417858577412,2.230526315789474,1.9194736842105264,0.6735338777883328,3.402631578947368,0.7473684210526326,0.736945518215543,4.235263157894737,-0.08526315789473671,0.6172567841448635,4.314736842105263,-0.1647368421052624,0.5688488056937979,25116521917.8418,-0.33282522761160566,14018940117.4091,0.42048600236938877,104.452941325903,0.3788158989887012,3.4,-0.1755177078622842,3.6,0.0680600871733961
