,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-1),Corr with student_vol(-1),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(1),Corr with mortgage 90(1)
0,CLEVELAND,2010-07,4.1,Other FHA,0.26711500000000005,3.8328849999999997,-0.06112341066094645,0.31483090909090916,3.7851690909090907,-0.05404222281114161,0.3341213636363637,3.765878636363636,-0.053552484193701046,0.41480272727272727,3.6851972727272724,-0.054389458956251975,0.5103277272727272,3.5896722727272725,-0.08141425624237514,0.7185045454545452,3.3814954545454543,-0.14787060166992877,1.117797727272727,2.982202272727273,-0.18895599042973568,0.15666666666666668,3.943333333333333,-0.032250039320610144,0.20047619047619053,3.899523809523809,-0.040987123479735176,0.2914285714285714,3.8085714285714283,-0.05733756867361887,1.7628571428571433,2.3371428571428563,0.5578055472250711,3.0114285714285716,1.088571428571428,0.7162081245826694,3.796190476190476,0.30380952380952353,0.5938179340108698,3.994285714285714,0.10571428571428543,0.5469466857939912,30512069858.4251,-0.10289361062948384,11833891080.8667,-0.5957008603651398,92.8594669911348,-0.46747316964320934,3.2,-0.41630134059775836,4.0,-0.08179746516147829
1,CLEVELAND,2012-03,3.65,Other FHA,0.14720000000000003,3.5027999999999997,-0.06112341066094645,0.1893409090909091,3.4606590909090906,-0.05404222281114161,0.24185227272727275,3.408147727272727,-0.053552484193701046,0.35079999999999995,3.2992,-0.054389458956251975,0.4732886363636363,3.1767113636363637,-0.08141425624237514,0.741275,2.908725,-0.14787060166992877,1.0534477272727274,2.5965522727272727,-0.18895599042973568,0.06363636363636366,3.5863636363636364,-0.032250039320610144,0.14227272727272727,3.507727272727273,-0.040987123479735176,0.19000000000000003,3.46,-0.05733756867361887,1.0172727272727273,2.632727272727273,0.5578055472250711,2.1727272727272724,1.4772727272727275,0.7162081245826694,2.9404545454545454,0.7095454545454545,0.5938179340108698,3.281363636363636,0.3686363636363641,0.5469466857939912,36186315501.0541,-0.10289361062948384,10728874885.7875,-0.5957008603651398,89.02745876405929,-0.46747316964320934,3.5,-0.41630134059775836,4.0,-0.08179746516147829
2,CLEVELAND,2012-11,2.95,Other FHA,0.1555,2.7945,-0.06112341066094645,0.18060909090909089,2.7693909090909092,-0.05404222281114161,0.20888636363636362,2.7411136363636364,-0.053552484193701046,0.25813636363636355,2.6918636363636366,-0.054389458956251975,0.31102272727272723,2.638977272727273,-0.08141425624237514,0.528347727272727,2.421652272727273,-0.14787060166992877,0.8631931818181818,2.0868068181818185,-0.18895599042973568,0.12449999999999999,2.8255000000000003,-0.032250039320610144,0.14450000000000002,2.8055000000000003,-0.040987123479735176,0.17850000000000002,2.7715,-0.05733756867361887,0.665,2.285,0.5578055472250711,1.654,1.2960000000000003,0.7162081245826694,2.3894999999999995,0.5605000000000007,0.5938179340108698,2.8034999999999997,0.14650000000000052,0.5469466857939912,39658399389.4891,-0.10289361062948384,12022315813.7363,-0.5957008603651398,88.920473853359,-0.46747316964320934,3.6,-0.41630134059775836,3.9,-0.08179746516147829
3,CLEVELAND,2013-02,2.48,Other FHA,0.15464999999999998,2.32535,-0.06112341066094645,0.17315,2.30685,-0.05404222281114161,0.20129999999999998,2.2787,-0.053552484193701046,0.2455,2.2345,-0.054389458956251975,0.29049499999999995,2.189505,-0.08141425624237514,0.463425,2.016575,-0.14787060166992877,0.761875,1.7181250000000001,-0.18895599042973568,0.0768421052631579,2.403157894736842,-0.032250039320610144,0.12421052631578947,2.3557894736842107,-0.040987123479735176,0.15736842105263157,2.3226315789473686,-0.05733756867361887,0.8463157894736841,1.6336842105263158,0.5578055472250711,1.9842105263157896,0.49578947368421034,0.7162081245826694,2.782631578947368,-0.30263157894736814,0.5938179340108698,3.165263157894737,-0.6852631578947368,0.5469466857939912,40995097959.5386,-0.10289361062948384,11154944519.578999,-0.5957008603651398,89.95115518901541,-0.46747316964320934,3.4,-0.41630134059775836,3.8,-0.08179746516147829
4,CLEVELAND,2014-06,4.5,Other FHA,0.09278571428571428,4.407214285714286,-0.06112341066094645,0.12241428571428574,4.377585714285714,-0.05404222281114161,0.1523738095238095,4.34762619047619,-0.053552484193701046,0.19377380952380954,4.30622619047619,-0.054389458956251975,0.2309452380952381,4.269054761904762,-0.08141425624237514,0.32388809523809525,4.176111904761905,-0.14787060166992877,0.5421714285714285,3.9578285714285713,-0.18895599042973568,0.024285714285714296,4.475714285714286,-0.032250039320610144,0.06047619047619051,4.439523809523809,-0.040987123479735176,0.10476190476190479,4.395238095238096,-0.05733756867361887,1.679047619047619,2.820952380952381,0.5578055472250711,2.5985714285714288,1.9014285714285712,0.7162081245826694,3.1533333333333333,1.3466666666666667,0.5938179340108698,3.4199999999999995,1.0800000000000005,0.5469466857939912,44885858708.7515,-0.10289361062948384,9507943209.106209,-0.5957008603651398,82.08517590205541,-0.46747316964320934,2.4,-0.41630134059775836,2.6,-0.08179746516147829
5,CLEVELAND,2014-07,4.5,Other FHA,0.09286956521739129,4.407130434782609,-0.06112341066094645,0.12270652173913045,4.37729347826087,-0.05404222281114161,0.15438695652173914,4.345613043478261,-0.053552484193701046,0.1955586956521739,4.304441304347826,-0.054389458956251975,0.23417391304347826,4.265826086956522,-0.08141425624237514,0.32826086956521744,4.171739130434783,-0.14787060166992877,0.5557695652173912,3.9442304347826087,-0.18895599042973568,0.024090909090909093,4.475909090909091,-0.032250039320610144,0.059545454545454575,4.440454545454545,-0.040987123479735176,0.11136363636363639,4.388636363636364,-0.05733756867361887,1.699545454545455,2.800454545454545,0.5578055472250711,2.542272727272727,1.957727272727273,0.7162081245826694,3.071363636363636,1.4286363636363641,0.5938179340108698,3.3318181818181816,1.1681818181818184,0.5469466857939912,44591810060.8257,-0.10289361062948384,10121843859.6075,-0.5957008603651398,82.72786465890579,-0.46747316964320934,2.1,-0.41630134059775836,2.6,-0.08179746516147829
6,CLEVELAND,2014-09,4.55,Other FHA,0.09027272727272727,4.459727272727273,-0.06112341066094645,0.12087045454545454,4.429129545454545,-0.05404222281114161,0.15410454545454544,4.395895454545454,-0.053552484193701046,0.19699999999999998,4.353,-0.054389458956251975,0.23403181818181817,4.315968181818182,-0.08141425624237514,0.32999090909090917,4.220009090909091,-0.14787060166992877,0.5770545454545455,3.9729454545454543,-0.18895599042973568,0.01142857142857143,4.538571428571428,-0.032250039320610144,0.04380952380952382,4.506190476190476,-0.040987123479735176,0.10952380952380954,4.440476190476191,-0.05733756867361887,1.7738095238095242,2.7761904761904757,0.5578055472250711,2.5342857142857147,2.015714285714285,0.7162081245826694,3.0133333333333328,1.536666666666667,0.5938179340108698,3.26,1.29,0.5469466857939912,45241950015.4561,-0.10289361062948384,11117378455.0815,-0.5957008603651398,80.33849809561521,-0.46747316964320934,2.2,-0.41630134059775836,2.6,-0.08179746516147829
7,CLEVELAND,2015-04,2.775,Other FHA,0.12200000000000003,2.653,-0.06112341066094645,0.14605250000000003,2.6289474999999998,-0.05404222281114161,0.18076750000000003,2.5942325,-0.053552484193701046,0.22830999999999996,2.54669,-0.054389458956251975,0.27596,2.49904,-0.08141425624237514,0.404505,2.370495,-0.14787060166992877,0.6969449999999999,2.078055,-0.18895599042973568,0.018181818181818188,2.756818181818182,-0.032250039320610144,0.09363636363636368,2.681363636363636,-0.040987123479735176,0.23363636363636367,2.541363636363636,-0.05733756867361887,1.3545454545454545,1.4204545454545454,0.5578055472250711,1.9349999999999996,0.8400000000000003,0.7162081245826694,2.334090909090909,0.4409090909090909,0.5938179340108698,2.5859090909090905,0.18909090909090942,0.5469466857939912,48668534366.8701,-0.10289361062948384,12019442988.8631,-0.5957008603651398,82.89218119322959,-0.46747316964320934,2.7,-0.41630134059775836,2.2,-0.08179746516147829
8,CLEVELAND,2015-12,3.89,Other FHA,0.2286238095238095,3.6613761904761906,-0.06112341066094645,0.289352380952381,3.600647619047619,-0.05404222281114161,0.3523071428571429,3.5376928571428574,-0.053552484193701046,0.44092857142857156,3.4490714285714286,-0.054389458956251975,0.5332357142857143,3.356764285714286,-0.08141425624237514,0.7638285714285715,3.1261714285714284,-0.14787060166992877,1.0841380952380955,2.8058619047619047,-0.18895599042973568,0.17181818181818184,3.7181818181818183,-0.032250039320610144,0.4990909090909091,3.390909090909091,-0.040987123479735176,0.6536363636363638,3.2363636363636363,-0.05733756867361887,1.6986363636363635,2.1913636363636364,0.5578055472250711,2.2427272727272736,1.6472727272727266,0.7162081245826694,2.6072727272727274,1.2827272727272727,0.5938179340108698,2.97,0.9199999999999999,0.5469466857939912,48187387172.2131,-0.10289361062948384,10798655053.3939,-0.5957008603651398,84.0267577476249,-0.46747316964320934,2.4,-0.41630134059775836,2.0,-0.08179746516147829
9,CLEVELAND,2016-06,3.13,Other FHA,0.3904409090909091,2.7395590909090908,-0.06112341066094645,0.41572500000000007,2.7142749999999998,-0.05404222281114161,0.4527090909090909,2.677290909090909,-0.053552484193701046,0.5394386363636363,2.590561363636364,-0.054389458956251975,0.6516204545454546,2.4783795454545454,-0.08141425624237514,0.9360386363636366,2.1939613636363635,-0.14787060166992877,1.2592227272727274,1.8707772727272725,-0.18895599042973568,0.22136363636363632,2.9086363636363637,-0.032250039320610144,0.40409090909090906,2.7259090909090906,-0.040987123479735176,0.5522727272727272,2.5777272727272726,-0.05733756867361887,1.1663636363636367,1.9636363636363632,0.5578055472250711,1.6440909090909095,1.4859090909090904,0.7162081245826694,2.019090909090909,1.1109090909090908,0.5938179340108698,2.452272727272727,0.6777272727272727,0.5469466857939912,50249654907.7038,-0.10289361062948384,11703539581.608,-0.5957008603651398,88.43997566936979,-0.46747316964320934,2.0,-0.41630134059775836,1.8,-0.08179746516147829
10,CLEVELAND,2016-12,3.31,Other FHA,0.5606285,2.7493715,-0.06112341066094645,0.6315605,2.6784395,-0.05404222281114161,0.7119585,2.5980415,-0.053552484193701046,0.7883325000000001,2.5216675,-0.054389458956251975,0.9753284999999998,2.3346715000000002,-0.08141425624237514,1.3063339999999999,2.003666,-0.14787060166992877,1.6692235,1.6407765,-0.18895599042973568,0.42333333333333334,2.8866666666666667,-0.032250039320610144,0.638095238095238,2.671904761904762,-0.040987123479735176,0.8661904761904763,2.4438095238095237,-0.05733756867361887,1.9590476190476194,1.3509523809523807,0.5578055472250711,2.491904761904762,0.8180952380952382,0.7162081245826694,2.835238095238095,0.47476190476190494,0.5938179340108698,3.1133333333333324,0.19666666666666766,0.5469466857939912,48441183549.9275,-0.10289361062948384,12137144620.0221,-0.5957008603651398,89.1200725980081,-0.46747316964320934,2.3,-0.41630134059775836,1.8,-0.08179746516147829
11,CLEVELAND,2017-02,3.27,Other FHA,0.6863609999999999,2.5836390000000002,-0.06112341066094645,0.7163664999999999,2.5536335,-0.05404222281114161,0.7767084999999999,2.4932915,-0.053552484193701046,0.8480275,2.4219725,-0.054389458956251975,1.0445964999999997,2.2254035000000005,-0.08141425624237514,1.3514585000000001,1.9185415,-0.14787060166992877,1.723958,1.546042,-0.18895599042973568,0.48210526315789465,2.787894736842105,-0.032250039320610144,0.653157894736842,2.616842105263158,-0.040987123479735176,0.8205263157894739,2.4494736842105262,-0.05733756867361887,1.9015789473684213,1.3684210526315788,0.5578055472250711,2.4189473684210525,0.8510526315789475,0.7162081245826694,2.763684210526316,0.506315789473684,0.5938179340108698,3.0321052631578946,0.23789473684210538,0.5469466857939912,48693341763.9087,-0.10289361062948384,12351593318.9066,-0.5957008603651398,88.94830277813108,-0.46747316964320934,2.4,-0.41630134059775836,1.8,-0.08179746516147829
12,CLEVELAND,2017-05,3.48,Other FHA,0.9286509523809523,2.5513490476190475,-0.06112341066094645,0.9479980952380954,2.5320019047619047,-0.05404222281114161,1.0114261904761905,2.4685738095238094,-0.053552484193701046,1.0843647619047618,2.395635238095238,-0.054389458956251975,1.185849523809524,2.294150476190476,-0.08141425624237514,1.424545714285714,2.055454285714286,-0.14787060166992877,1.7495038095238098,1.7304961904761902,-0.18895599042973568,0.7281818181818184,2.7518181818181815,-0.032250039320610144,1.035,2.4450000000000003,-0.040987123479735176,1.1227272727272726,2.3572727272727274,-0.05733756867361887,1.836818181818182,1.643181818181818,0.5578055472250711,2.3036363636363633,1.1763636363636367,0.7162081245826694,2.695909090909091,0.7840909090909092,0.5938179340108698,2.9590909090909094,0.5209090909090905,0.5469466857939912,47520522623.6854,-0.10289361062948384,12388258203.7622,-0.5957008603651398,89.9213768261837,-0.46747316964320934,2.4,-0.41630134059775836,1.5,-0.08179746516147829
13,CLEVELAND,2017-10,3.59,Other FHA,1.1834895238095235,2.4065104761904763,-0.06112341066094645,1.2040609090909093,2.3859390909090905,-0.05404222281114161,1.2385486363636362,2.3514513636363636,-0.053552484193701046,1.287584090909091,2.302415909090909,-0.054389458956251975,1.3607931818181818,2.229206818181818,-0.08141425624237514,1.541957272727273,2.048042727272727,-0.14787060166992877,1.8208568181818179,1.769143181818182,-0.18895599042973568,0.9957142857142858,2.5942857142857143,-0.032250039320610144,1.2495238095238093,2.3404761904761906,-0.040987123479735176,1.3976190476190478,2.192380952380952,-0.05733756867361887,1.9809523809523806,1.6090476190476193,0.5578055472250711,2.3600000000000003,1.2299999999999995,0.7162081245826694,2.649047619047619,0.940952380952381,0.5938179340108698,2.8780952380952383,0.7119047619047616,0.5469466857939912,49589347299.2381,-0.10289361062948384,11813706431.8634,-0.5957008603651398,87.010875232225,-0.46747316964320934,2.3,-0.41630134059775836,1.3,-0.08179746516147829
14,CLEVELAND,2017-11,3.99,Other FHA,1.183300476190476,2.8066995238095243,-0.06112341066094645,1.2036563636363637,2.7863436363636365,-0.05404222281114161,1.2878790909090911,2.702120909090909,-0.053552484193701046,1.3757831818181818,2.614216818181818,-0.054389458956251975,1.4342040909090912,2.555795909090909,-0.08141425624237514,1.6264599999999996,2.3635400000000004,-0.14787060166992877,1.9015695454545458,2.0884304545454544,-0.18895599042973568,1.09,2.9000000000000004,-0.032250039320610144,1.3895238095238096,2.600476190476191,-0.040987123479735176,1.5600000000000003,2.4299999999999997,-0.05733756867361887,2.05,1.9400000000000004,0.5578055472250711,2.353333333333333,1.6366666666666672,0.7162081245826694,2.6023809523809525,1.3876190476190478,0.5938179340108698,2.801904761904762,1.1880952380952383,0.5469466857939912,49574400061.0285,-0.10289361062948384,11537595366.1601,-0.5957008603651398,88.50967086025801,-0.46747316964320934,2.3,-0.41630134059775836,1.3,-0.08179746516147829
