,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(3),Corr with student_vol(3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(1),Corr with mortgage 90(1)
0,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.7,-0.52279200566033,4.0,-0.25954116152820444
1,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.7,-0.52279200566033,3.9,-0.25954116152820444
2,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.7,-0.52279200566033,2.7,-0.25954116152820444
3,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.7,-0.52279200566033,2.4,-0.25954116152820444
4,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.9,-0.52279200566033,4.0,-0.25954116152820444
5,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.9,-0.52279200566033,3.9,-0.25954116152820444
6,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.9,-0.52279200566033,2.7,-0.25954116152820444
7,CHARLESTON,2011-11,3.95,Other FHA,0.14255090909090912,3.807449090909091,-0.011188139491032647,0.19244863636363635,3.757551363636364,0.01790628399058914,0.2536463636363637,3.6963536363636367,0.039295765345701866,0.3593790909090909,3.590620909090909,0.0744449859741149,0.47529181818181826,3.474708181818182,0.09637282141789574,0.6805422727272729,3.2694577272727274,0.061438667866209114,1.000305,2.949695,0.04111436200759102,0.013999999999999999,3.9360000000000004,-0.03697411724447006,0.04650000000000002,3.9035,-0.009885418166341052,0.11200000000000002,3.838,0.017251859433942526,0.908,3.0420000000000003,0.44112574078199607,2.0134999999999996,1.9365000000000006,0.5601361788348029,2.7180000000000004,1.2319999999999998,0.4766224216503141,3.0155000000000003,0.9344999999999999,0.4027593607178195,35385458151.3724,0.0625036042257281,10728874885.7875,0.5523794613368738,88.33905735772379,-0.7189623116646058,3.9,-0.52279200566033,2.4,-0.25954116152820444
8,CHARLESTON,2012-12,3.5,Other FHA,0.1631578947368421,3.336842105263158,-0.011188139491032647,0.1875157894736842,3.312484210526316,0.01790628399058914,0.21092631578947374,3.289073684210526,0.039295765345701866,0.2552894736842105,3.2447105263157896,0.0744449859741149,0.30947368421052623,3.190526315789474,0.09637282141789574,0.5145657894736843,2.9854342105263156,0.061438667866209114,0.8483157894736841,2.651684210526316,0.04111436200759102,0.039500000000000014,3.4605,-0.03697411724447006,0.11950000000000005,3.3805,-0.009885418166341052,0.1585,3.3415,0.017251859433942526,0.6960000000000001,2.804,0.44112574078199607,1.7189999999999999,1.7810000000000001,0.5601361788348029,2.4675000000000002,1.0324999999999998,0.4766224216503141,2.8835,0.6164999999999998,0.4027593607178195,39658399389.4891,0.0625036042257281,9855625468.0504,0.5523794613368738,89.513287195688,-0.7189623116646058,3.8,-0.52279200566033,3.5,-0.25954116152820444
9,CHARLESTON,2012-12,3.5,Other FHA,0.1631578947368421,3.336842105263158,-0.011188139491032647,0.1875157894736842,3.312484210526316,0.01790628399058914,0.21092631578947374,3.289073684210526,0.039295765345701866,0.2552894736842105,3.2447105263157896,0.0744449859741149,0.30947368421052623,3.190526315789474,0.09637282141789574,0.5145657894736843,2.9854342105263156,0.061438667866209114,0.8483157894736841,2.651684210526316,0.04111436200759102,0.039500000000000014,3.4605,-0.03697411724447006,0.11950000000000005,3.3805,-0.009885418166341052,0.1585,3.3415,0.017251859433942526,0.6960000000000001,2.804,0.44112574078199607,1.7189999999999999,1.7810000000000001,0.5601361788348029,2.4675000000000002,1.0324999999999998,0.4766224216503141,2.8835,0.6164999999999998,0.4027593607178195,39658399389.4891,0.0625036042257281,9855625468.0504,0.5523794613368738,89.513287195688,-0.7189623116646058,3.8,-0.52279200566033,3.6,-0.25954116152820444
