,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol,Corr with student_vol,credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4)
0,2011-09,FL,PANAMA CITY,2011-09,4.15,"(-85.67618, 30.173989000000002)",15042.32,Other FHA,0.14525181818181823,-0.13412457476467826,0.1884,-0.06664881462200754,0.23085045454545455,-0.026414036375970264,0.2845913636363636,-0.0026924672989730013,0.3502268181818181,0.029001226249069777,0.5222018181818182,-0.04213979804398573,0.8332045454545454,-0.07211711352510364,0.005714285714285713,-0.07196706878511587,0.04333333333333335,-0.06803487325884465,0.10476190476190479,-0.0360296969517404,0.9004761904761904,0.5325376681616186,1.9752380952380955,0.6993487133288281,2.8271428571428574,0.6361561058905559,3.182380952380953,0.6232051538064118,31992172727.7437,-0.15677991807930547,11655650147.2578,0.5508903811331132,90.48744874686929,-0.38694781744008333,3.0,0.6225890563462957,3.8,-0.3815741697562665
1,2013-04,FL,PANAMA CITY,2013-04,2.53,"(-85.66194200000001, 30.152962)",40794.35,Other FHA,0.1539047619047619,-0.13412457476467826,0.17210476190476193,-0.06664881462200754,0.19953333333333334,-0.026414036375970264,0.24005714285714277,-0.0026924672989730013,0.27714285714285714,0.029001226249069777,0.4360190476190476,-0.04213979804398573,0.7168333333333334,-0.07211711352510364,0.049090909090909116,-0.07196706878511587,0.09409090909090913,-0.06803487325884465,0.12454545454545456,-0.0360296969517404,0.7104545454545454,0.5325376681616186,1.7590909090909093,0.6993487133288281,2.5500000000000003,0.6361561058905559,2.9327272727272726,0.6232051538064118,39658399389.4891,-0.15677991807930547,9123117418.53368,0.5508903811331132,90.32258801944451,-0.38694781744008333,2.0,0.6225890563462957,4.4,-0.3815741697562665
2,2014-02,FL,PANAMA CITY,2014-02,4.24,"(-85.65255400000001, 30.179305)",21920.85,Other FHA,0.08627,-0.13412457476467826,0.11939250000000004,-0.06664881462200754,0.155105,-0.026414036375970264,0.19663749999999997,-0.0026924672989730013,0.23520249999999998,0.029001226249069777,0.3308,-0.04213979804398573,0.554605,-0.07211711352510364,0.046842105263157914,-0.07196706878511587,0.08105263157894738,-0.06803487325884465,0.11684210526315793,-0.0360296969517404,1.5157894736842106,0.5325376681616186,2.7094736842105265,0.6993487133288281,3.3847368421052626,0.6361561058905559,3.6626315789473685,0.6232051538064118,41561863313.5151,-0.15677991807930547,10011024566.6146,0.5508903811331132,82.11515832772571,-0.38694781744008333,2.3,0.6225890563462957,2.5,-0.3815741697562665
3,2014-10,FL,PANAMA CITY,2014-10,3.7,"(-85.692149, 30.17142)",41723.15,Other FHA,0.09059565217391304,-0.13412457476467826,0.11953260869565213,-0.06664881462200754,0.15351739130434783,-0.026414036375970264,0.1974043478260869,-0.0026924672989730013,0.2313760869565217,0.029001226249069777,0.3236195652173913,-0.04213979804398573,0.5523869565217392,-0.07211711352510364,0.020909090909090912,-0.07196706878511587,0.05045454545454548,-0.06803487325884465,0.10454545454545458,-0.0360296969517404,1.5459090909090911,0.5325376681616186,2.304090909090909,0.6993487133288281,2.7731818181818184,0.6361561058905559,3.039999999999999,0.6232051538064118,45277214883.1472,-0.15677991807930547,10950177839.1879,0.5508903811331132,80.33849809561521,-0.38694781744008333,2.1,0.6225890563462957,2.3,-0.3815741697562665
4,2015-10,FL,PANAMA CITY,2015-10,3.55,"(-85.689538, 30.184281)",25187.99,Other FHA,0.13160454545454547,-0.13412457476467826,0.15531363636363638,-0.06664881462200754,0.19451136363636365,-0.026414036375970264,0.2514522727272726,-0.0026924672989730013,0.32135909090909087,0.029001226249069777,0.5284272727272726,-0.04213979804398573,0.8378659090909092,-0.07211711352510364,0.014285714285714287,-0.07196706878511587,0.11380952380952382,-0.06803487325884465,0.26333333333333336,-0.0360296969517404,1.3857142857142857,0.5325376681616186,2.0699999999999994,0.6993487133288281,2.5028571428571427,0.6361561058905559,2.8880952380952376,0.6232051538064118,48836554747.323,-0.15677991807930547,11758109185.709,0.5508903811331132,83.80897781081251,-0.38694781744008333,2.4,0.6225890563462957,1.6,-0.3815741697562665
5,2016-01,FL,PANAMA CITY,2016-01,3.66,"(-79.5, 9.0)",8399.88,Other FHA,0.36607999999999996,-0.13412457476467826,0.387725,-0.06664881462200754,0.42545,-0.026414036375970264,0.5163949999999999,-0.0026924672989730013,0.6195525000000001,0.029001226249069777,0.8560224999999999,-0.04213979804398573,1.1534299999999997,-0.07211711352510364,0.22736842105263158,-0.07196706878511587,0.43473684210526314,-0.06803487325884465,0.5431578947368422,-0.0360296969517404,1.5184210526315787,0.5325376681616186,2.085263157894737,0.6993487133288281,2.4889473684210524,0.6361561058905559,2.8584210526315785,0.6232051538064118,48491901272.6637,-0.15677991807930547,11404853913.5663,0.5508903811331132,84.0267577476249,-0.38694781744008333,2.5,0.6225890563462957,1.4,-0.3815741697562665
