,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-3),Corr with mortgage 90(-3)
0,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.5,0.4437429981658963
1,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.4,0.4437429981658963
2,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.5,0.4437429981658963
3,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.4,0.4437429981658963
4,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.5,0.4437429981658963
5,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.4,0.4437429981658963
6,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.5,0.4437429981658963
7,NEWTON,2010-08,4.53,Other FHA,0.23101619047619049,4.2989838095238095,0.23792560130661314,0.2659952380952381,4.264004761904762,0.23466991616331295,0.27546238095238096,4.254537619047619,0.20946594954632294,0.3123080952380952,4.217691904761905,0.19647243341696452,0.3625466666666667,4.1674533333333335,0.16466322061512245,0.5790957142857143,3.950904285714286,0.16910429893565304,0.9435780952380955,3.5864219047619046,0.17034911055238583,0.15409090909090908,4.375909090909091,0.24683158074572925,0.19136363636363637,4.338636363636364,0.19411617285155552,0.25909090909090904,4.270909090909091,0.16285412836601137,1.4654545454545451,3.0645454545454553,0.02589678671640191,2.6986363636363637,1.8313636363636365,-0.08362441468110189,3.516818181818181,1.013181818181819,-0.0023877878110325945,3.8031818181818178,0.7268181818181825,0.0021884692907141456,28477062769.4533,-0.5068426362932406,13493693756.3064,0.9971136151917297,92.8594669911348,0.9916728291750831,2.8,0.5293236268566446,3.4,0.4437429981658963
8,NEWTON,2013-07,3.31,Other FHA,0.12117913043478262,3.1888208695652174,0.23792560130661314,0.15611695652173913,3.153883043478261,0.23466991616331295,0.19111913043478265,3.1188808695652175,0.20946594954632294,0.232388695652174,3.077611304347826,0.19647243341696452,0.26758260869565215,3.042417391304348,0.16466322061512245,0.40307869565217386,2.906921304347826,0.16910429893565304,0.6838491304347826,2.6261508695652176,0.17034911055238583,0.020909090909090912,3.289090909090909,0.24683158074572925,0.07363636363636367,3.2363636363636363,0.19411617285155552,0.12181818181818184,3.188181818181818,0.16285412836601137,1.4031818181818183,1.9068181818181817,0.02589678671640191,2.5822727272727275,0.7277272727272726,-0.08362441468110189,3.3072727272727276,0.0027272727272724673,-0.0023877878110325945,3.605,-0.29499999999999993,0.0021884692907141456,41507587847.7023,-0.5068426362932406,9855625468.0504,0.9971136151917297,85.7873584996498,0.9916728291750831,2.0,0.5293236268566446,2.4,0.4437429981658963
9,NEWTON,2013-07,3.31,Other FHA,0.12117913043478262,3.1888208695652174,0.23792560130661314,0.15611695652173913,3.153883043478261,0.23466991616331295,0.19111913043478265,3.1188808695652175,0.20946594954632294,0.232388695652174,3.077611304347826,0.19647243341696452,0.26758260869565215,3.042417391304348,0.16466322061512245,0.40307869565217386,2.906921304347826,0.16910429893565304,0.6838491304347826,2.6261508695652176,0.17034911055238583,0.020909090909090912,3.289090909090909,0.24683158074572925,0.07363636363636367,3.2363636363636363,0.19411617285155552,0.12181818181818184,3.188181818181818,0.16285412836601137,1.4031818181818183,1.9068181818181817,0.02589678671640191,2.5822727272727275,0.7277272727272726,-0.08362441468110189,3.3072727272727276,0.0027272727272724673,-0.0023877878110325945,3.605,-0.29499999999999993,0.0021884692907141456,41507587847.7023,-0.5068426362932406,9855625468.0504,0.9971136151917297,85.7873584996498,0.9916728291750831,2.0,0.5293236268566446,2.3,0.4437429981658963
