,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
0,2011-12,OH,CINCINNATI,2011-12,3.53,"(-84.459005, 39.189768)",10317.71,Other FHA,0.1499335,0.19694443555999272,0.2029985,0.20083666195450192,0.2836085,0.19812695426217253,0.40829250000000006,0.18387514829296264,0.5557375,0.17354355091626694,0.7798775000000001,0.1136839340860258,1.1003555000000003,0.07080546761281492,0.0033333333333333335,0.21464770973997763,0.048571428571428585,0.18820088705974286,0.11523809523809528,0.17207764430042238,0.8914285714285713,0.427175689012648,1.9780952380952384,0.6596004830233552,2.6676190476190476,0.6270669833691208,2.9823809523809524,0.577986013622466,34623712775.9563,0.17096954564771305,12477113046.1263,-0.6538642525485169,90.0868950067716,-0.5283253294467524,3.8,-0.3516584381459568,2.9,-0.21715327183954616,-84.459005,39.189768
1,2012-04,OH,CINCINNATI,2012-04,3.45,"(-84.5940122, 39.1202939)",7337.93,Other FHA,0.14868421052631575,0.19694443555999272,0.18980526315789473,0.20083666195450192,0.23982894736842097,0.19812695426217253,0.34777368421052635,0.18387514829296264,0.46680789473684203,0.17354355091626694,0.7313999999999999,0.1136839340860258,1.048621052631579,0.07080546761281492,0.0666666666666667,0.21464770973997763,0.13904761904761903,0.18820088705974286,0.18333333333333335,0.17207764430042238,0.8947619047619045,0.427175689012648,2.0528571428571425,0.6596004830233552,2.8166666666666664,0.6270669833691208,3.1842857142857137,0.577986013622466,35532707747.113,0.17096954564771305,11508699084.1195,-0.6538642525485169,89.02745876405929,-0.5283253294467524,3.0,-0.3516584381459568,3.0,-0.21715327183954616,-84.5940122,39.1202939
2,2012-08,OH,CINCINNATI,2012-08,2.65,"(-84.457771, 39.191883000000004)",31705.579999999998,Other FHA,0.15374090909090915,0.19694443555999272,0.18745454545454548,0.20083666195450192,0.23783863636363634,0.19812695426217253,0.3331136363636364,0.18387514829296264,0.43259999999999993,0.17354355091626694,0.7177749999999997,0.1136839340860258,1.0426272727272727,0.07080546761281492,0.09217391304347829,0.21464770973997763,0.14043478260869566,0.18820088705974286,0.18347826086956526,0.17207764430042238,0.7139130434782609,0.427175689012648,1.6782608695652175,0.6596004830233552,2.3978260869565218,0.6270669833691208,2.7708695652173914,0.577986013622466,36186315501.0541,0.17096954564771305,11641401212.0971,-0.6538642525485169,90.2956809830492,-0.5283253294467524,3.2,-0.3516584381459568,3.0,-0.21715327183954616,-84.457771,39.191883000000004
3,2013-05,OH,CINCINNATI,2013-05,3.45,"(-84.56045300000001, 39.273099)",4371.99,Other FHA,0.1435047619047619,0.19694443555999272,0.1638380952380952,0.20083666195450192,0.19670952380952378,0.19812695426217253,0.23396000000000003,0.18387514829296264,0.27416904761904765,0.17354355091626694,0.42137333333333327,0.1136839340860258,0.6936104761904763,0.07080546761281492,0.020454545454545458,0.21464770973997763,0.08090909090909093,0.18820088705974286,0.11863636363636366,0.17207764430042238,0.840909090909091,0.427175689012648,1.9281818181818182,0.6596004830233552,2.7286363636363635,0.6270669833691208,3.112727272727273,0.577986013622466,39298206327.5877,0.17096954564771305,11154944519.578999,-0.6538642525485169,88.1059676388142,-0.5283253294467524,2.5,-0.3516584381459568,2.7,-0.21715327183954616,-84.56045300000001,39.273099
4,2014-05,OH,CINCINNATI,2014-05,4.75,"(-84.57946899999999, 39.137114000000004)",1406.88,Other FHA,0.08842000000000001,0.19694443555999272,0.1198375,0.20083666195450192,0.15035749999999998,0.19812695426217253,0.1914675,0.18387514829296264,0.22609000000000004,0.17354355091626694,0.3231200000000001,0.1136839340860258,0.537955,0.07080546761281492,0.026666666666666665,0.21464770973997763,0.05190476190476192,0.18820088705974286,0.0966666666666667,0.17207764430042238,1.5928571428571427,0.427175689012648,2.559047619047619,0.6596004830233552,3.1152380952380954,0.6270669833691208,3.3899999999999997,0.577986013622466,44555116847.5878,0.17096954564771305,9438159522.248821,-0.6538642525485169,81.06604477988621,-0.5283253294467524,2.0,-0.3516584381459568,2.1,-0.21715327183954616,-84.57946899999999,39.137114000000004
5,2014-08,OH,CINCINNATI,2014-08,3.54,"(-84.42414699999999, 39.146712)",20578.39,Other FHA,0.090785,0.19694443555999272,0.121725,0.20083666195450192,0.15602,0.19812695426217253,0.19527250000000002,0.18387514829296264,0.23465000000000003,0.17354355091626694,0.32965500000000003,0.1136839340860258,0.55889,0.07080546761281492,0.030000000000000006,0.21464770973997763,0.0523809523809524,0.18820088705974286,0.10714285714285714,0.17207764430042238,1.6314285714285717,0.427175689012648,2.42,0.6596004830233552,2.9366666666666665,0.6270669833691208,3.2009523809523808,0.577986013622466,43938467193.2505,0.17096954564771305,11032404366.8063,-0.6538642525485169,82.72786465890579,-0.5283253294467524,2.3,-0.3516584381459568,2.0,-0.21715327183954616,-84.42414699999999,39.146712
6,2015-05,OH,CINCINNATI,2015-05,2.88,"(-84.460759, 39.132018)",62022.26,Other FHA,0.12315789473684212,0.19694443555999272,0.14795,0.20083666195450192,0.1842289473684211,0.19812695426217253,0.2296,0.18387514829296264,0.2795368421052632,0.17354355091626694,0.41659473684210524,0.1136839340860258,0.7346236842105265,0.07080546761281492,0.013000000000000001,0.21464770973997763,0.07950000000000002,0.18820088705974286,0.24100000000000002,0.17207764430042238,1.5385000000000002,0.427175689012648,2.1975000000000002,0.6596004830233552,2.692,0.6270669833691208,2.9550000000000005,0.577986013622466,47944164595.1044,0.17096954564771305,11733364706.6996,-0.6538642525485169,82.89218119322959,-0.5283253294467524,2.3,-0.3516584381459568,2.0,-0.21715327183954616,-84.460759,39.132018
7,2016-07,OH,CINCINNATI,2016-07,3.2,"(-84.52180200000001, 39.093934999999995)",144179.8,Other FHA,0.41380476190476195,0.19694443555999272,0.43819285714285716,0.20083666195450192,0.4828833333333333,0.19812695426217253,0.5734595238095239,0.18387514829296264,0.6963095238095237,0.17354355091626694,0.9990666666666668,0.1136839340860258,1.31707619047619,0.07080546761281492,0.2635000000000001,0.21464770973997763,0.4040000000000001,0.18820088705974286,0.5135000000000001,0.17207764430042238,1.0715,0.427175689012648,1.504,0.6596004830233552,1.8224999999999998,0.6270669833691208,2.227,0.577986013622466,49276189942.4712,0.17096954564771305,11362184412.0981,-0.6538642525485169,88.43997566936979,-0.5283253294467524,2.1,-0.3516584381459568,1.4,-0.21715327183954616,-84.52180200000001,39.093934999999995
8,2017-11,OH,CINCINNATI,2017-11,3.235,"(-84.52086700000001, 39.104558000000004)",67210.835,Other FHA,1.183300476190476,0.19694443555999272,1.2036563636363637,0.20083666195450192,1.2878790909090911,0.19812695426217253,1.3757831818181818,0.18387514829296264,1.4342040909090912,0.17354355091626694,1.6264599999999996,0.1136839340860258,1.9015695454545458,0.07080546761281492,1.09,0.21464770973997763,1.3895238095238096,0.18820088705974286,1.5600000000000003,0.17207764430042238,2.05,0.427175689012648,2.353333333333333,0.6596004830233552,2.6023809523809525,0.6270669833691208,2.801904761904762,0.577986013622466,49256214828.7987,0.17096954564771305,11814606928.6527,-0.6538642525485169,87.010875232225,-0.5283253294467524,2.1,-0.3516584381459568,0.9,-0.21715327183954616,-84.52086700000001,39.104558000000004
9,2018-07,OH,CINCINNATI,2018-07,4.06,"(-84.486684, 39.151022999999995)",13154.84,Other FHA,1.918467142857143,0.19694443555999272,1.9587813636363633,0.20083666195450192,2.0789990909090905,0.19812695426217253,2.1733236363636363,0.18387514829296264,2.3391181818181823,0.17354355091626694,2.519525454545455,0.1136839340860258,2.7944931818181815,0.07080546761281492,1.8933333333333329,0.21464770973997763,2.1680952380952383,0.18820088705974286,2.3876190476190478,0.17207764430042238,2.7776190476190483,0.427175689012648,2.8890476190476195,0.6596004830233552,2.944761904761905,0.6270669833691208,3.006666666666667,0.577986013622466,50407042046.8076,0.17096954564771305,11725018303.5706,-0.6538642525485169,,-0.5283253294467524,2.0,-0.3516584381459568,0.8,-0.21715327183954616,-84.486684,39.151022999999995
