,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-2),Corr with student_vol(-2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4)
0,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
1,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
2,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
3,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
4,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
5,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
6,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
7,ST. PAUL,2011-12,3.5,Other FHA,0.1499335,3.3500665,0.1492284450991824,0.2029985,3.2970015,0.16805764375703316,0.2836085,3.2163915,0.19577726701743403,0.40829250000000006,3.0917075,0.18305545588497066,0.5557375,2.9442625,0.1770615697322915,0.7798775000000001,2.7201225,0.06181353487422682,1.1003555000000003,2.3996445,-0.0201622976605113,0.0033333333333333335,3.4966666666666666,0.19696908257242063,0.048571428571428585,3.4514285714285715,0.19713279342024162,0.11523809523809528,3.3847619047619046,0.25383052911518184,0.8914285714285713,2.6085714285714285,0.7751629328974451,1.9780952380952384,1.5219047619047616,0.6418628182154291,2.6676190476190476,0.8323809523809524,0.37071780059390064,2.9823809523809524,0.5176190476190476,0.2886109160316073,35344521679.5642,0.5982746593107918,10258833668.6773,-0.617710934232844,89.00857713430821,-0.645191442576691,2.0,-0.7688092438094751,2.5,-0.6225298048220173
8,ST. PAUL,2012-08,2.25,Other FHA,0.15374090909090915,2.096259090909091,0.1492284450991824,0.18745454545454548,2.0625454545454547,0.16805764375703316,0.23783863636363634,2.0121613636363636,0.19577726701743403,0.3331136363636364,1.9168863636363636,0.18305545588497066,0.43259999999999993,1.8174000000000001,0.1770615697322915,0.7177749999999997,1.5322250000000004,0.06181353487422682,1.0426272727272727,1.2073727272727273,-0.0201622976605113,0.09217391304347829,2.1578260869565216,0.19696908257242063,0.14043478260869566,2.1095652173913044,0.19713279342024162,0.18347826086956526,2.066521739130435,0.25383052911518184,0.7139130434782609,1.5360869565217392,0.7751629328974451,1.6782608695652175,0.5717391304347825,0.6418628182154291,2.3978260869565218,-0.14782608695652177,0.37071780059390064,2.7708695652173914,-0.5208695652173914,0.2886109160316073,37160101000.5239,0.5982746593107918,14585937143.4485,-0.617710934232844,89.2801736441717,-0.645191442576691,2.1,-0.7688092438094751,2.3,-0.6225298048220173
9,ST. PAUL,2012-08,2.25,Other FHA,0.15374090909090915,2.096259090909091,0.1492284450991824,0.18745454545454548,2.0625454545454547,0.16805764375703316,0.23783863636363634,2.0121613636363636,0.19577726701743403,0.3331136363636364,1.9168863636363636,0.18305545588497066,0.43259999999999993,1.8174000000000001,0.1770615697322915,0.7177749999999997,1.5322250000000004,0.06181353487422682,1.0426272727272727,1.2073727272727273,-0.0201622976605113,0.09217391304347829,2.1578260869565216,0.19696908257242063,0.14043478260869566,2.1095652173913044,0.19713279342024162,0.18347826086956526,2.066521739130435,0.25383052911518184,0.7139130434782609,1.5360869565217392,0.7751629328974451,1.6782608695652175,0.5717391304347825,0.6418628182154291,2.3978260869565218,-0.14782608695652177,0.37071780059390064,2.7708695652173914,-0.5208695652173914,0.2886109160316073,37160101000.5239,0.5982746593107918,14585937143.4485,-0.617710934232844,89.2801736441717,-0.645191442576691,2.1,-0.7688092438094751,2.3,-0.6225298048220173
