,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(4),Corr with student_vol(4),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(2),Corr with mortgage 90(2)
0,KNOXVILLE,2010-08,3.88,Other FHA,0.23101619047619049,3.648983809523809,0.5668570290188292,0.2659952380952381,3.614004761904762,0.5644217989010121,0.27546238095238096,3.604537619047619,0.5574927882658681,0.3123080952380952,3.5676919047619045,0.5546806116086794,0.3625466666666667,3.517453333333333,0.5471587471020001,0.5790957142857143,3.3009042857142856,0.5222820171187266,0.9435780952380955,2.9364219047619042,0.5080006178029696,0.15409090909090908,3.7259090909090906,0.5409943466562281,0.19136363636363637,3.6886363636363635,0.5518956501652075,0.25909090909090904,3.620909090909091,0.5729025230003412,1.4654545454545451,2.414545454545455,0.790482799744803,2.6986363636363637,1.1813636363636362,0.725958304166068,3.516818181818181,0.3631818181818187,0.45332714661973067,3.8031818181818178,0.07681818181818212,0.3075774559674366,30512069858.4251,0.38614824599121494,10792773250.4017,0.6666588104103364,92.4549564204629,-0.24893682518002347,4.0,-0.46525397836181415,2.3,-0.3954742292764649
1,KNOXVILLE,2010-11,3.6050000000000004,Other FHA,0.22869727272727272,3.3763027272727277,0.5668570290188292,0.24913818181818187,3.3558618181818187,0.5644217989010121,0.2541922727272727,3.350807727272728,0.5574927882658681,0.27004181818181816,3.334958181818182,0.5546806116086794,0.2871204545454545,3.317879545454546,0.5471587471020001,0.44597000000000014,3.1590300000000004,0.5222820171187266,0.7651345454545454,2.839865454545455,0.5080006178029696,0.13400000000000004,3.4710000000000005,0.5409943466562281,0.182,3.4230000000000005,0.5518956501652075,0.25200000000000006,3.353,0.5729025230003412,1.35,2.2550000000000003,0.790482799744803,2.7630000000000003,0.8420000000000001,0.725958304166068,3.817999999999999,-0.21299999999999875,0.45332714661973067,4.186,-0.5809999999999995,0.3075774559674366,31618591270.7387,0.38614824599121494,11311909309.5948,0.6666588104103364,94.0022251537174,-0.24893682518002347,4.1,-0.46525397836181415,2.6,-0.3954742292764649
2,KNOXVILLE,2012-10,2.65,Other FHA,0.15320434782608702,2.4967956521739127,0.5668570290188292,0.17955217391304346,2.4704478260869562,0.5644217989010121,0.21346521739130433,2.4365347826086956,0.5574927882658681,0.2717391304347827,2.378260869565217,0.5546806116086794,0.3304891304347827,2.3195108695652173,0.5471587471020001,0.5823021739130435,2.0676978260869565,0.5222820171187266,0.9185760869565219,1.731423913043478,0.5080006178029696,0.10952380952380951,2.5404761904761903,0.5409943466562281,0.14904761904761904,2.500952380952381,0.5518956501652075,0.17952380952380956,2.4704761904761905,0.5729025230003412,0.7085714285714285,1.9414285714285713,0.790482799744803,1.7461904761904758,0.9038095238095241,0.725958304166068,2.505714285714286,0.14428571428571413,0.45332714661973067,2.90047619047619,-0.2504761904761903,0.3075774559674366,38808856509.5085,0.38614824599121494,11080080767.5225,0.6666588104103364,89.2801736441717,-0.24893682518002347,3.9,-0.46525397836181415,2.0,-0.3954742292764649
3,KNOXVILLE,2012-11,2.285,Other FHA,0.1555,2.1295,0.5668570290188292,0.18060909090909089,2.104390909090909,0.5644217989010121,0.20888636363636362,2.0761136363636363,0.5574927882658681,0.25813636363636355,2.0268636363636365,0.5546806116086794,0.31102272727272723,1.9739772727272729,0.5471587471020001,0.528347727272727,1.756652272727273,0.5222820171187266,0.8631931818181818,1.4218068181818184,0.5080006178029696,0.12449999999999999,2.1605000000000003,0.5409943466562281,0.14450000000000002,2.1405000000000003,0.5518956501652075,0.17850000000000002,2.1065,0.5729025230003412,0.665,1.62,0.790482799744803,1.654,0.6310000000000002,0.725958304166068,2.3894999999999995,-0.10449999999999937,0.45332714661973067,2.8034999999999997,-0.5184999999999995,0.3075774559674366,39268596272.9965,0.38614824599121494,9855625468.0504,0.6666588104103364,91.578064558499,-0.24893682518002347,3.9,-0.46525397836181415,2.2,-0.3954742292764649
4,KNOXVILLE,2012-12,2.55,Other FHA,0.1631578947368421,2.386842105263158,0.5668570290188292,0.1875157894736842,2.3624842105263157,0.5644217989010121,0.21092631578947374,2.339073684210526,0.5574927882658681,0.2552894736842105,2.2947105263157894,0.5546806116086794,0.30947368421052623,2.2405263157894737,0.5471587471020001,0.5145657894736843,2.0354342105263155,0.5222820171187266,0.8483157894736841,1.7016842105263157,0.5080006178029696,0.039500000000000014,2.5105,0.5409943466562281,0.11950000000000005,2.4305,0.5518956501652075,0.1585,2.3914999999999997,0.5729025230003412,0.6960000000000001,1.8539999999999996,0.790482799744803,1.7189999999999999,0.831,0.725958304166068,2.4675000000000002,0.08249999999999957,0.45332714661973067,2.8835,-0.33350000000000035,0.3075774559674366,39658399389.4891,0.38614824599121494,9123117418.53368,0.6666588104103364,88.794109524791,-0.24893682518002347,3.8,-0.46525397836181415,2.0,-0.3954742292764649
5,KNOXVILLE,2013-04,3.4,Other FHA,0.1539047619047619,3.246095238095238,0.5668570290188292,0.17210476190476193,3.227895238095238,0.5644217989010121,0.19953333333333334,3.2004666666666663,0.5574927882658681,0.24005714285714277,3.159942857142857,0.5546806116086794,0.27714285714285714,3.1228571428571428,0.5471587471020001,0.4360190476190476,2.963980952380952,0.5222820171187266,0.7168333333333334,2.6831666666666667,0.5080006178029696,0.049090909090909116,3.3509090909090906,0.5409943466562281,0.09409090909090913,3.3059090909090907,0.5518956501652075,0.12454545454545456,3.2754545454545454,0.5729025230003412,0.7104545454545454,2.6895454545454545,0.790482799744803,1.7590909090909093,1.6409090909090907,0.725958304166068,2.5500000000000003,0.8499999999999996,0.45332714661973067,2.9327272727272726,0.4672727272727273,0.3075774559674366,41507587847.7023,0.38614824599121494,10210246554.7955,0.6666588104103364,89.95115518901541,-0.24893682518002347,3.4,-0.46525397836181415,1.6,-0.3954742292764649
6,KNOXVILLE,2014-09,3.55,Other FHA,0.09027272727272727,3.4597272727272728,0.5668570290188292,0.12087045454545454,3.429129545454545,0.5644217989010121,0.15410454545454544,3.3958954545454545,0.5574927882658681,0.19699999999999998,3.3529999999999998,0.5546806116086794,0.23403181818181817,3.3159681818181816,0.5471587471020001,0.32999090909090917,3.2200090909090906,0.5222820171187266,0.5770545454545455,2.9729454545454543,0.5080006178029696,0.01142857142857143,3.5385714285714283,0.5409943466562281,0.04380952380952382,3.506190476190476,0.5518956501652075,0.10952380952380954,3.4404761904761902,0.5729025230003412,1.7738095238095242,1.7761904761904757,0.790482799744803,2.5342857142857147,1.0157142857142851,0.725958304166068,3.0133333333333328,0.5366666666666671,0.45332714661973067,3.26,0.29000000000000004,0.3075774559674366,44940573200.2924,0.38614824599121494,11733364706.6996,0.6666588104103364,82.72786465890579,-0.24893682518002347,2.8,-0.46525397836181415,1.3,-0.3954742292764649
7,KNOXVILLE,2015-01,3.71,Other FHA,0.11871428571428574,3.591285714285714,0.5668570290188292,0.1349785714285714,3.5750214285714286,0.5644217989010121,0.16807857142857144,3.5419214285714284,0.5574927882658681,0.2135952380952381,3.496404761904762,0.5546806116086794,0.2543190476190476,3.4556809523809524,0.5471587471020001,0.35825714285714294,3.351742857142857,0.5222820171187266,0.6221666666666666,3.087833333333333,0.5080006178029696,0.018000000000000006,3.692,0.5409943466562281,0.08300000000000003,3.627,0.5518956501652075,0.19549999999999998,3.5145,0.5729025230003412,1.3744999999999998,2.3355,0.790482799744803,1.8814999999999997,1.8285000000000002,0.725958304166068,2.199,1.5110000000000001,0.45332714661973067,2.455,1.255,0.3075774559674366,47944164595.1044,0.38614824599121494,11119760586.3258,0.6666588104103364,82.23381292700279,-0.24893682518002347,2.9,-0.46525397836181415,1.3,-0.3954742292764649
8,KNOXVILLE,2015-03,3.52,Other FHA,0.12134999999999999,3.39865,0.5668570290188292,0.14022954545454547,3.3797704545454543,0.5644217989010121,0.17560000000000003,3.3444,0.5574927882658681,0.21958181818181813,3.300418181818182,0.5546806116086794,0.26829772727272727,3.2517022727272726,0.5471587471020001,0.39945,3.12055,0.5222820171187266,0.700025,2.819975,0.5080006178029696,0.02272727272727273,3.497272727272727,0.5409943466562281,0.11000000000000001,3.41,0.5518956501652075,0.25363636363636366,3.2663636363636366,0.5729025230003412,1.5190909090909088,2.000909090909091,0.790482799744803,2.042727272727273,1.477272727272727,0.725958304166068,2.4068181818181817,1.1131818181818183,0.45332714661973067,2.626363636363636,0.893636363636364,0.3075774559674366,47692027772.9219,0.38614824599121494,11834405659.8436,0.6666588104103364,83.34061286074021,-0.24893682518002347,3.0,-0.46525397836181415,1.1,-0.3954742292764649
9,KNOXVILLE,2016-09,3.5999999999999996,Other FHA,0.42159363636363634,3.1784063636363635,0.5668570290188292,0.4495609090909092,3.1504390909090905,0.5644217989010121,0.5270018181818182,3.0729981818181815,0.5574927882658681,0.6625254545454545,2.937474545454545,0.5546806116086794,0.8496804545454547,2.750319545454545,0.5471587471020001,1.2471445454545458,2.3528554545454536,0.5222820171187266,1.5560313636363639,2.043968636363636,0.5080006178029696,0.1914285714285715,3.4085714285714284,0.5409943466562281,0.4671428571428572,3.1328571428571426,0.5518956501652075,0.5933333333333333,3.0066666666666664,0.5729025230003412,1.178095238095238,2.4219047619047616,0.790482799744803,1.6304761904761906,1.969523809523809,0.725958304166068,2.0152380952380957,1.584761904761904,0.45332714661973067,2.350476190476191,1.2495238095238088,0.3075774559674366,49971382532.5922,0.38614824599121494,12351593318.9066,0.6666588104103364,89.2057504560787,-0.24893682518002347,2.8,-0.46525397836181415,1.1,-0.3954742292764649
