,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-4),Corr with student_vol(-4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-4),Corr with mortgage 90(-4)
0,MADISON,2011-03,3.88,Other FHA,0.2076739130434783,3.6723260869565215,0.15818414242196627,0.23889782608695653,3.641102173913043,0.16681750806055268,0.2532847826086956,3.6267152173913044,0.18178234493234316,0.2829456521739131,3.597054347826087,0.18207204634740257,0.30843478260869567,3.571565217391304,0.19670648582499212,0.4607826086956522,3.4192173913043478,0.19423670794414696,0.7797065217391305,3.1002934782608693,0.20818812050442315,0.06478260869565221,3.8152173913043477,0.14064947224230734,0.15652173913043482,3.723478260869565,0.1903144659583724,0.25913043478260867,3.620869565217391,0.24105648886156542,2.1134782608695653,1.7665217391304346,0.6462364680758637,3.414347826086956,0.4656521739130439,0.6869813372657521,4.26608695652174,-0.38608695652173974,0.48571589756156025,4.5139130434782615,-0.6339130434782616,0.3683095239399027,32217867353.4185,0.25796244133354396,11082139451.8714,-0.5300528365083949,90.5649414475864,-0.3481831403923211,1.6,-0.4103361177335947,1.5,-0.36909177508941743
1,MADISON,2011-10,3.9,Other FHA,0.1416352380952381,3.7583647619047618,0.15818414242196627,0.19074095238095234,3.7092590476190477,0.16681750806055268,0.24373904761904758,3.6562609523809524,0.18178234493234316,0.3185252380952381,3.581474761904762,0.18207204634740257,0.4064785714285714,3.4935214285714284,0.19670648582499212,0.59521,3.3047899999999997,0.19423670794414696,0.9086428571428572,2.991357142857143,0.20818812050442315,0.013500000000000003,3.8865,0.14064947224230734,0.05450000000000003,3.8455,0.1903144659583724,0.1145,3.7855,0.24105648886156542,1.0614999999999999,2.8385,0.6462364680758637,2.1519999999999997,1.7480000000000002,0.6869813372657521,2.8695,1.0305,0.48571589756156025,3.128,0.7719999999999998,0.3683095239399027,33690910289.8878,0.25796244133354396,12472473242.0863,-0.5300528365083949,90.6452366150782,-0.3481831403923211,1.5,-0.4103361177335947,1.5,-0.36909177508941743
2,MADISON,2012-04,3.12,Other FHA,0.14868421052631575,2.9713157894736844,0.15818414242196627,0.18980526315789473,2.9301947368421053,0.16681750806055268,0.23982894736842097,2.880171052631579,0.18178234493234316,0.34777368421052635,2.7722263157894735,0.18207204634740257,0.46680789473684203,2.653192105263158,0.19670648582499212,0.7313999999999999,2.3886000000000003,0.19423670794414696,1.048621052631579,2.071378947368421,0.20818812050442315,0.0666666666666667,3.0533333333333332,0.14064947224230734,0.13904761904761903,2.980952380952381,0.1903144659583724,0.18333333333333335,2.9366666666666665,0.24105648886156542,0.8947619047619045,2.2252380952380957,0.6462364680758637,2.0528571428571425,1.0671428571428576,0.6869813372657521,2.8166666666666664,0.3033333333333337,0.48571589756156025,3.1842857142857137,-0.06428571428571361,0.3683095239399027,35767585536.868996,0.25796244133354396,11508699084.1195,-0.5300528365083949,89.6061116730853,-0.3481831403923211,1.4,-0.4103361177335947,1.8,-0.36909177508941743
3,MADISON,2012-05,3.13,Other FHA,0.15161363636363637,2.9783863636363637,0.15818414242196627,0.19053181818181822,2.9394681818181816,0.16681750806055268,0.23893181818181805,2.891068181818182,0.18178234493234316,0.3457045454545453,2.784295454545455,0.18207204634740257,0.4665318181818183,2.663468181818182,0.19670648582499212,0.732990909090909,2.3970090909090906,0.19423670794414696,1.0615068181818177,2.068493181818182,0.20818812050442315,0.06590909090909093,3.064090909090909,0.14064947224230734,0.14545454545454548,2.9845454545454544,0.1903144659583724,0.19181818181818186,2.938181818181818,0.24105648886156542,0.7618181818181818,2.368181818181818,0.6462364680758637,1.8031818181818189,1.326818181818181,0.6869813372657521,2.525909090909091,0.604090909090909,0.48571589756156025,2.930909090909091,0.19909090909090876,0.3683095239399027,36623269866.4569,0.25796244133354396,11510278467.2037,-0.5300528365083949,89.513287195688,-0.3481831403923211,1.3,-0.4103361177335947,2.0,-0.36909177508941743
4,MADISON,2012-06,3.25,Other FHA,0.163,3.087,0.15818414242196627,0.19464736842105262,3.0553526315789474,0.16681750806055268,0.24319736842105263,3.0068026315789473,0.18178234493234316,0.3459342105263157,2.9040657894736843,0.18207204634740257,0.46558684210526313,2.784413157894737,0.19670648582499212,0.7364000000000004,2.5135999999999994,0.19423670794414696,1.0691894736842107,2.1808105263157893,0.20818812050442315,0.05190476190476193,3.198095238095238,0.14064947224230734,0.14809523809523809,3.1019047619047617,0.1903144659583724,0.18904761904761905,3.060952380952381,0.24105648886156542,0.7114285714285714,2.5385714285714287,0.6462364680758637,1.6223809523809525,1.6276190476190475,0.6869813372657521,2.3061904761904763,0.9438095238095237,0.48571589756156025,2.698095238095238,0.5519047619047619,0.3683095239399027,36777908030.9335,0.25796244133354396,10728874885.7875,-0.5300528365083949,90.37816904639429,-0.3481831403923211,1.3,-0.4103361177335947,1.8,-0.36909177508941743
5,MADISON,2012-08,2.9000000000000004,Other FHA,0.15374090909090915,2.746259090909091,0.15818414242196627,0.18745454545454548,2.712545454545455,0.16681750806055268,0.23783863636363634,2.662161363636364,0.18178234493234316,0.3331136363636364,2.566886363636364,0.18207204634740257,0.43259999999999993,2.4674000000000005,0.19670648582499212,0.7177749999999997,2.1822250000000007,0.19423670794414696,1.0426272727272727,1.8573727272727276,0.20818812050442315,0.09217391304347829,2.807826086956522,0.14064947224230734,0.14043478260869566,2.759565217391305,0.1903144659583724,0.18347826086956526,2.7165217391304353,0.24105648886156542,0.7139130434782609,2.1860869565217396,0.6462364680758637,1.6782608695652175,1.2217391304347829,0.6869813372657521,2.3978260869565218,0.5021739130434786,0.48571589756156025,2.7708695652173914,0.129130434782609,0.3683095239399027,36601383816.48,0.25796244133354396,11641401212.0971,-0.5300528365083949,89.2801736441717,-0.3481831403923211,1.4,-0.4103361177335947,1.6,-0.36909177508941743
6,MADISON,2012-11,2.34,Other FHA,0.1555,2.1845,0.15818414242196627,0.18060909090909089,2.159390909090909,0.16681750806055268,0.20888636363636362,2.131113636363636,0.18178234493234316,0.25813636363636355,2.0818636363636362,0.18207204634740257,0.31102272727272723,2.0289772727272726,0.19670648582499212,0.528347727272727,1.8116522727272728,0.19423670794414696,0.8631931818181818,1.4768068181818181,0.20818812050442315,0.12449999999999999,2.2155,0.14064947224230734,0.14450000000000002,2.1955,0.1903144659583724,0.17850000000000002,2.1614999999999998,0.24105648886156542,0.665,1.6749999999999998,0.6462364680758637,1.654,0.6859999999999999,0.6869813372657521,2.3894999999999995,-0.049499999999999655,0.48571589756156025,2.8034999999999997,-0.4634999999999998,0.3683095239399027,37685204803.0042,0.25796244133354396,16111780903.4699,-0.5300528365083949,88.920473853359,-0.3481831403923211,1.6,-0.4103361177335947,1.5,-0.36909177508941743
7,MADISON,2013-02,2.85,Other FHA,0.15464999999999998,2.69535,0.15818414242196627,0.17315,2.67685,0.16681750806055268,0.20129999999999998,2.6487000000000003,0.18178234493234316,0.2455,2.6045000000000003,0.18207204634740257,0.29049499999999995,2.559505,0.19670648582499212,0.463425,2.386575,0.19423670794414696,0.761875,2.0881250000000002,0.20818812050442315,0.0768421052631579,2.7731578947368423,0.14064947224230734,0.12421052631578947,2.7257894736842108,0.1903144659583724,0.15736842105263157,2.6926315789473687,0.24105648886156542,0.8463157894736841,2.003684210526316,0.6462364680758637,1.9842105263157896,0.8657894736842104,0.6869813372657521,2.782631578947368,0.06736842105263197,0.48571589756156025,3.165263157894737,-0.3152631578947367,0.3683095239399027,39268596272.9965,0.25796244133354396,12022315813.7363,-0.5300528365083949,89.95115518901541,-0.3481831403923211,1.4,-0.4103361177335947,1.3,-0.36909177508941743
8,MADISON,2013-03,2.74,Other FHA,0.15505000000000002,2.58495,0.15818414242196627,0.17309999999999998,2.5669000000000004,0.16681750806055268,0.20345,2.53655,0.18178234493234316,0.2419,2.4981,0.18207204634740257,0.28190000000000004,2.4581,0.19670648582499212,0.44782500000000003,2.2921750000000003,0.19423670794414696,0.7351250000000001,2.004875,0.20818812050442315,0.07800000000000003,2.6620000000000004,0.14064947224230734,0.11450000000000005,2.6255,0.1903144659583724,0.14750000000000002,2.5925000000000002,0.24105648886156542,0.8185000000000002,1.9215,0.6462364680758637,1.9575,0.7825000000000002,0.6869813372657521,2.7840000000000003,-0.04400000000000004,0.48571589756156025,3.1625000000000005,-0.4225000000000003,0.3683095239399027,39658399389.4891,0.25796244133354396,10740081615.3953,-0.5300528365083949,90.32258801944451,-0.3481831403923211,1.4,-0.4103361177335947,1.4,-0.36909177508941743
9,MADISON,2013-05,3.14,Other FHA,0.1435047619047619,2.996495238095238,0.15818414242196627,0.1638380952380952,2.976161904761905,0.16681750806055268,0.19670952380952378,2.9432904761904766,0.18178234493234316,0.23396000000000003,2.90604,0.18207204634740257,0.27416904761904765,2.8658309523809526,0.19670648582499212,0.42137333333333327,2.7186266666666667,0.19423670794414696,0.6936104761904763,2.4463895238095237,0.20818812050442315,0.020454545454545458,3.1195454545454546,0.14064947224230734,0.08090909090909093,3.059090909090909,0.1903144659583724,0.11863636363636366,3.0213636363636365,0.24105648886156542,0.840909090909091,2.299090909090909,0.6462364680758637,1.9281818181818182,1.211818181818182,0.6869813372657521,2.7286363636363635,0.4113636363636366,0.48571589756156025,3.112727272727273,0.027272727272727337,0.3683095239399027,40395555554.9932,0.25796244133354396,11154944519.578999,-0.5300528365083949,86.47441597957871,-0.3481831403923211,1.3,-0.4103361177335947,1.2,-0.36909177508941743
