,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(-1),Corr with student_vol(-1),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90,Corr with mortgage 90,long,lat
0,2012-03,TN,NASHVILLE,2012-03,3.24,"(-86.804264, 36.191174)",37228,30391.14,Other FHA,0.14720000000000003,0.006370293252463679,0.1893409090909091,0.002615890432632566,0.24185227272727275,-0.011678159785737701,0.35079999999999995,-0.058812790743324704,0.4732886363636363,-0.12488365651818083,0.741275,-0.26209660341201824,1.0534477272727274,-0.3391051981315923,0.06363636363636366,0.02558498257231003,0.14227272727272727,-0.0014505835180454974,0.19000000000000003,0.007419090021023794,1.0172727272727273,0.7708606271844679,2.1727272727272724,0.935572446549384,2.9404545454545454,0.8759001323558461,3.281363636363636,0.8283412426191591,35344521679.5642,0.5679037819051197,10728874885.7875,-0.8587696899158715,89.56768058609659,-0.7006105283067374,3.7,-0.7221725172101708,2.8,-0.5257503139671158,-86.804264,36.191174
1,2012-07,TN,NASHVILLE,2012-07,2.65,"(-86.63296700000001, 36.077560999999996)",37127,12919.42,Other FHA,0.16720454545454547,0.006370293252463679,0.19873636363636368,0.002615890432632566,0.24646136363636365,-0.011678159785737701,0.34024999999999994,-0.058812790743324704,0.4535545454545455,-0.12488365651818083,0.7302181818181818,-0.26209660341201824,1.0653181818181816,-0.3391051981315923,0.06952380952380956,0.02558498257231003,0.14571428571428574,-0.0014505835180454974,0.18571428571428572,0.007419090021023794,0.6195238095238095,0.7708606271844679,1.5266666666666664,0.935572446549384,2.217142857142857,0.8759001323558461,2.5900000000000003,0.8283412426191591,36623269866.4569,0.5679037819051197,14585937143.4485,-0.8587696899158715,90.37816904639429,-0.7006105283067374,3.9,-0.7221725172101708,2.7,-0.5257503139671158,-86.63296700000001,36.077560999999996
2,2014-06,TN,NASHVILLE,2014-06,3.98,"(-86.854895, 36.129682)",37205,34982.08,Other FHA,0.09278571428571428,0.006370293252463679,0.12241428571428574,0.002615890432632566,0.1523738095238095,-0.011678159785737701,0.19377380952380954,-0.058812790743324704,0.2309452380952381,-0.12488365651818083,0.32388809523809525,-0.26209660341201824,0.5421714285714285,-0.3391051981315923,0.024285714285714296,0.02558498257231003,0.06047619047619051,-0.0014505835180454974,0.10476190476190479,0.007419090021023794,1.679047619047619,0.7708606271844679,2.5985714285714288,0.935572446549384,3.1533333333333333,0.8759001323558461,3.4199999999999995,0.8283412426191591,44555116847.5878,0.5679037819051197,9507943209.106209,-0.8587696899158715,82.2508390398281,-0.7006105283067374,2.5,-0.7221725172101708,1.6,-0.5257503139671158,-86.854895,36.129682
3,2014-09,TN,NASHVILLE,2014-09,3.5,"(-75.15733399999999, 39.486682)",37013,31958.94,Other FHA,0.09027272727272727,0.006370293252463679,0.12087045454545454,0.002615890432632566,0.15410454545454544,-0.011678159785737701,0.19699999999999998,-0.058812790743324704,0.23403181818181817,-0.12488365651818083,0.32999090909090917,-0.26209660341201824,0.5770545454545455,-0.3391051981315923,0.01142857142857143,0.02558498257231003,0.04380952380952382,-0.0014505835180454974,0.10952380952380954,0.007419090021023794,1.7738095238095242,0.7708606271844679,2.5342857142857147,0.935572446549384,3.0133333333333328,0.8759001323558461,3.26,0.8283412426191591,43938467193.2505,0.5679037819051197,11117378455.0815,-0.8587696899158715,82.4770523961592,-0.7006105283067374,2.9,-0.7221725172101708,1.7,-0.5257503139671158,-75.15733399999999,39.486682
4,2015-05,TN,NASHVILLE,2015-05,3.15,"(-86.824072, 36.198966)",37218,31461.61,Other FHA,0.12315789473684212,0.006370293252463679,0.14795,0.002615890432632566,0.1842289473684211,-0.011678159785737701,0.2296,-0.058812790743324704,0.2795368421052632,-0.12488365651818083,0.41659473684210524,-0.26209660341201824,0.7346236842105265,-0.3391051981315923,0.013000000000000001,0.02558498257231003,0.07950000000000002,-0.0014505835180454974,0.24100000000000002,0.007419090021023794,1.5385000000000002,0.7708606271844679,2.1975000000000002,0.935572446549384,2.692,0.8759001323558461,2.9550000000000005,0.8283412426191591,45758876905.2845,0.5679037819051197,11835194000.8273,-0.8587696899158715,82.89218119322959,-0.7006105283067374,2.8,-0.7221725172101708,1.4,-0.5257503139671158,-86.824072,36.198966
5,2015-07,TN,NASHVILLE,2015-07,3.52,"(-86.721135, 36.043865999999994)",37211,42354.33,Other FHA,0.1263,0.006370293252463679,0.1488782608695652,0.002615890432632566,0.1881586956521739,-0.011678159785737701,0.23940652173913043,-0.058812790743324704,0.29066956521739135,-0.12488365651818083,0.46192391304347824,-0.26209660341201824,0.7858413043478262,-0.3391051981315923,0.030000000000000002,0.02558498257231003,0.11636363636363636,-0.0014505835180454974,0.2968181818181819,0.007419090021023794,1.632272727272727,0.7708606271844679,2.3245454545454547,0.935572446549384,2.7663636363636357,0.8759001323558461,3.066363636363636,0.8283412426191591,47036055605.935,0.5679037819051197,11517159733.1957,-0.8587696899158715,82.4529898168143,-0.7006105283067374,2.7,-0.7221725172101708,1.3,-0.5257503139671158,-86.721135,36.043865999999994
6,2017-07,TN,NASHVILLE,2017-07,3.41,"(-86.80254000000001, 36.160221)",37203,83570.52,Other FHA,1.1766928571428568,0.006370293252463679,1.1913757142857144,0.002615890432632566,1.2280366666666667,-0.011678159785737701,1.2566676190476191,-0.058812790743324704,1.307512857142857,-0.12488365651818083,1.4570814285714284,-0.26209660341201824,1.7410885714285718,-0.3391051981315923,0.9720000000000001,0.02558498257231003,1.1284999999999996,-0.0014505835180454974,1.2235,0.007419090021023794,1.8720000000000003,0.7708606271844679,2.3179999999999996,0.935572446549384,2.6505,0.8759001323558461,2.884,0.8283412426191591,47316214443.3566,0.5679037819051197,12745337772.3068,-0.8587696899158715,87.46440959377459,-0.7006105283067374,2.2,-0.7221725172101708,0.8,-0.5257503139671158,-86.80254000000001,36.160221
