,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(-3),Corr with student_vol(-3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
0,2010-05,TX,TEMPLE,2010-05,4.79,"(-97.372182, 31.052253000000004)",48251.67,New Construction,0.2957715789473684,0.39129076508377514,0.3152057894736842,0.383929859369193,0.3354642105263158,0.36801780618221114,0.39242105263157895,0.3505518590484748,0.45851421052631586,0.29572886228516243,0.6592468421052632,0.1908742907369343,1.129987894736842,0.19370166645744277,0.147,0.3866299945255412,0.22350000000000003,0.3689739725424432,0.37099999999999994,0.3628684717585968,2.1799999999999997,0.6620482658036932,3.4199999999999995,0.59319230659729,4.1145,0.5276408305002834,4.286,0.4682032714452325,25116521917.8418,-0.649571083627965,14228362706.5907,0.9603422165595791,95.6415096715633,0.9175723942367552,4.6,0.8475236477531192,3.2,0.4512549403735491
1,2012-05,TX,TEMPLE,2012-05,3.03,"(-97.421387, 31.1222)",60566.02,New Construction,0.15161363636363637,0.39129076508377514,0.19053181818181822,0.383929859369193,0.23893181818181805,0.36801780618221114,0.3457045454545453,0.3505518590484748,0.4665318181818183,0.29572886228516243,0.732990909090909,0.1908742907369343,1.0615068181818177,0.19370166645744277,0.06590909090909093,0.3866299945255412,0.14545454545454548,0.3689739725424432,0.19181818181818186,0.3628684717585968,0.7618181818181818,0.6620482658036932,1.8031818181818189,0.59319230659729,2.525909090909091,0.5276408305002834,2.930909090909091,0.4682032714452325,35532707747.113,-0.649571083627965,10728874885.7875,0.9603422165595791,89.6061116730853,0.9175723942367552,3.6,0.8475236477531192,3.0,0.4512549403735491
2,2016-08,TX,TEMPLE,2016-08,3.7,"(-76.83681990000001, 40.2586857)",79328.45,New Construction,0.41817045454545454,0.39129076508377514,0.4429568181818182,0.383929859369193,0.5122418181818182,0.36801780618221114,0.6351372727272727,0.3505518590484748,0.810223181818182,0.29572886228516243,1.1977463636363632,0.1908742907369343,1.5097959090909088,0.19370166645744277,0.2608695652173914,0.3866299945255412,0.4460869565217393,0.3689739725424432,0.5682608695652173,0.3628684717585968,1.1330434782608694,0.6620482658036932,1.5565217391304347,0.59319230659729,1.8895652173913038,0.5276408305002834,2.261739130434783,0.4682032714452325,49276189942.4712,-0.649571083627965,11703539581.608,0.9603422165595791,89.2057504560787,0.9175723942367552,3.7,0.8475236477531192,1.8,0.4512549403735491
3,2017-01,TX,TEMPLE,2017-01,3.16,"(-97.398271, 31.110403)",50719.89,New Construction,0.6908933333333332,0.39129076508377514,0.720819523809524,0.383929859369193,0.7713747619047617,0.36801780618221114,0.8375133333333332,0.3505518590484748,1.0256928571428574,0.29572886228516243,1.3400880952380954,0.1908742907369343,1.7079285714285712,0.19370166645744277,0.496,0.3866299945255412,0.617,0.3689739725424432,0.8255000000000002,0.3628684717585968,1.9164999999999996,0.6620482658036932,2.4325,0.59319230659729,2.7475,0.5276408305002834,3.0189999999999997,0.4682032714452325,50034086230.3872,-0.649571083627965,11692339154.1207,0.9603422165595791,89.1200725980081,0.9175723942367552,2.7,0.8475236477531192,1.7,0.4512549403735491
