,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(3),Corr with student_vol(3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-2),Corr with mortgage 90(-2),long,lat
0,2010-05,MN,ROCHESTER,2010-05,4.07,"(-92.51, 44.08)",22345.2,New Construction,0.2957715789473684,0.4828545492566765,0.3152057894736842,0.4846831100441854,0.3354642105263158,0.4867852919432251,0.39242105263157895,0.49042229138252014,0.45851421052631586,0.5075641622717891,0.6592468421052632,0.5068679714434363,1.129987894736842,0.5483438255724408,0.147,0.4710556114054043,0.22350000000000003,0.4674500176188627,0.37099999999999994,0.4904244086771433,2.1799999999999997,0.8128314305804216,3.4199999999999995,0.8020905918399774,4.1145,0.5593395755745224,4.286,0.44368079836994745,27396832704.0094,-0.16328236189660292,11556490165.0911,0.8434585899898512,94.51558950569391,0.6413127821731616,1.6,-0.5052777414016819,2.5,0.09129527295389955,-92.51,44.08
1,2010-12,MN,ROCHESTER,2010-12,3.87,"(-92.515551, 44.016385)",23214.35,New Construction,0.24122190476190472,0.4828545492566765,0.25412380952380953,0.4846831100441854,0.26178857142857137,0.4867852919432251,0.28196571428571415,0.49042229138252014,0.30272333333333334,0.5075641622717891,0.4583942857142857,0.5068679714434363,0.7839004761904763,0.5483438255724408,0.0854166666666667,0.4710556114054043,0.19333333333333338,0.4674500176188627,0.2937499999999999,0.4904244086771433,1.9429166666666664,0.8128314305804216,3.2949999999999995,0.8020905918399774,4.173333333333333,0.5593395755745224,4.415,0.44368079836994745,31044830349.9256,-0.16328236189660292,11311909309.5948,0.8434585899898512,92.5881563190625,0.6413127821731616,1.8,-0.5052777414016819,2.2,0.09129527295389955,-92.515551,44.016385
2,2011-12,MN,ROCHESTER,2011-12,3.68,"(-92.464271, 44.020711)",7047.99,New Construction,0.1499335,0.4828545492566765,0.2029985,0.4846831100441854,0.2836085,0.4867852919432251,0.40829250000000006,0.49042229138252014,0.5557375,0.5075641622717891,0.7798775000000001,0.5068679714434363,1.1003555000000003,0.5483438255724408,0.0033333333333333335,0.4710556114054043,0.048571428571428585,0.4674500176188627,0.11523809523809528,0.4904244086771433,0.8914285714285713,0.8128314305804216,1.9780952380952384,0.8020905918399774,2.6676190476190476,0.5593395755745224,2.9823809523809524,0.44368079836994745,35344521679.5642,-0.16328236189660292,11251067892.2966,0.8434585899898512,89.00857713430821,0.6413127821731616,1.4,-0.5052777414016819,1.1,0.09129527295389955,-92.464271,44.020711
3,2013-01,MN,ROCHESTER,2013-01,3.35,"(-92.484371, 44.079304)",22802.66,New Construction,0.16043181818181818,0.4828545492566765,0.17947272727272726,0.4846831100441854,0.20497272727272725,0.4867852919432251,0.2497954545454545,0.49042229138252014,0.30261363636363625,0.5075641622717891,0.48810454545454546,0.5068679714434363,0.8142727272727271,0.5483438255724408,0.05190476190476192,0.4710556114054043,0.10761904761904766,0.4674500176188627,0.14523809523809525,0.4904244086771433,0.8052380952380951,0.8128314305804216,1.9147619047619049,0.8020905918399774,2.681428571428571,0.5593395755745224,3.0804761904761913,0.44368079836994745,39268596272.9965,-0.16328236189660292,9123117418.53368,0.8434585899898512,88.29263433660921,0.6413127821731616,1.8,-0.5052777414016819,1.7,0.09129527295389955,-92.484371,44.079304
4,2013-06,MN,ROCHESTER,2013-06,3.36,"(-92.478185, 44.065515000000005)",40220.98,New Construction,0.13074,0.4828545492566765,0.15964599999999998,0.4846831100441854,0.19319250000000002,0.4867852919432251,0.23164600000000002,0.49042229138252014,0.27374,0.5075641622717891,0.4139935,0.5068679714434363,0.6839425000000002,0.5483438255724408,0.0345,0.4710556114054043,0.08750000000000002,0.4674500176188627,0.142,0.4904244086771433,1.2035,0.8128314305804216,2.3000000000000003,0.8020905918399774,3.0740000000000003,0.5593395755745224,3.400000000000001,0.44368079836994745,41507587847.7023,-0.16328236189660292,10216278752.7557,0.8434585899898512,85.7873584996498,0.6413127821731616,2.0,-0.5052777414016819,1.1,0.09129527295389955,-92.478185,44.065515000000005
5,2014-10,MN,ROCHESTER,2014-10,3.675,"(-92.507587, 44.050411)",37548.65,New Construction,0.09059565217391304,0.4828545492566765,0.11953260869565213,0.4846831100441854,0.15351739130434783,0.4867852919432251,0.1974043478260869,0.49042229138252014,0.2313760869565217,0.5075641622717891,0.3236195652173913,0.5068679714434363,0.5523869565217392,0.5483438255724408,0.020909090909090912,0.4710556114054043,0.05045454545454548,0.4674500176188627,0.10454545454545458,0.4904244086771433,1.5459090909090911,0.8128314305804216,2.304090909090909,0.8020905918399774,2.7731818181818184,0.5593395755745224,3.039999999999999,0.44368079836994745,44591810060.8257,-0.16328236189660292,11733364706.6996,0.8434585899898512,82.122236078369,0.6413127821731616,2.0,-0.5052777414016819,1.1,0.09129527295389955,-92.507587,44.050411
6,2017-11,MN,ROCHESTER,2017-11,3.55,"(-92.489317, 43.854663)",80128.65,New Construction,1.183300476190476,0.4828545492566765,1.2036563636363637,0.4846831100441854,1.2878790909090911,0.4867852919432251,1.3757831818181818,0.49042229138252014,1.4342040909090912,0.5075641622717891,1.6264599999999996,0.5068679714434363,1.9015695454545458,0.5483438255724408,1.09,0.4710556114054043,1.3895238095238096,0.4674500176188627,1.5600000000000003,0.4904244086771433,2.05,0.8128314305804216,2.353333333333333,0.8020905918399774,2.6023809523809525,0.5593395755745224,2.801904761904762,0.44368079836994745,50938614889.0817,-0.16328236189660292,11318405616.2761,0.8434585899898512,88.50967086025801,0.6413127821731616,1.6,-0.5052777414016819,0.2,0.09129527295389955,-92.489317,43.854663
7,2018-05,MN,ROCHESTER,2018-05,4.19,"(-92.438947, 44.009015000000005)",70183.6,New Construction,1.7065971428571427,0.4828545492566765,1.7524533333333332,0.4846831100441854,1.94629,0.4867852919432251,2.0937409523809523,0.49042229138252014,2.3356085714285713,0.5075641622717891,2.499740476190476,0.5068679714434363,2.754757142857143,0.5483438255724408,1.706818181818182,0.4710556114054043,2.0731818181818187,0.4674500176188627,2.2736363636363635,0.4904244086771433,2.816818181818181,0.8128314305804216,2.977727272727273,0.8020905918399774,3.0518181818181818,0.5593395755745224,3.1318181818181827,0.44368079836994745,50407042046.8076,-0.16328236189660292,12917630009.557,0.8434585899898512,,0.6413127821731616,1.5,-0.5052777414016819,0.2,0.09129527295389955,-92.438947,44.009015000000005
