,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-2),Corr with student_vol(-2),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-1),Corr with mortgage 90(-1)
0,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,3.7,0.5069216253545987,3.0,0.18575398322296036
1,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,3.7,0.5069216253545987,2.8,0.18575398322296036
2,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,3.7,0.5069216253545987,6.5,0.18575398322296036
3,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,3.7,0.5069216253545987,6.4,0.18575398322296036
4,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,4.3,0.5069216253545987,3.0,0.18575398322296036
5,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,4.3,0.5069216253545987,2.8,0.18575398322296036
6,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,4.3,0.5069216253545987,6.5,0.18575398322296036
7,JACKSONVILLE,2010-02,5.35,New Construction,0.172487,5.177512999999999,-0.05747235382018425,0.20809400000000006,5.141906,-0.0436306786878641,0.22906349999999992,5.1209365,-0.06167123601449263,0.23978050000000012,5.1102194999999995,-0.0955194669803636,0.25051950000000006,5.099480499999999,-0.1376647297026713,0.38779850000000005,4.9622015,-0.20590463660005243,0.8515799999999999,4.498419999999999,-0.1280119020628818,0.05736842105263157,5.292631578947368,-0.024884408432108842,0.18105263157894735,5.168947368421052,-0.05429091451395985,0.34578947368421054,5.004210526315789,-0.025331187661919677,2.363684210526315,2.9863157894736845,0.5375071456366348,3.691052631578947,1.6589473684210527,0.7052734573805928,4.481052631578947,0.8689473684210522,0.7167036365313016,4.619473684210526,0.7305263157894739,0.6993290705000271,25116521917.8418,-0.6646666871235912,14018940117.4091,0.836301002098905,98.6449594200431,0.7545067418794914,4.3,0.5069216253545987,6.4,0.18575398322296036
8,JACKSONVILLE,2010-06,4.25,New Construction,0.29840136363636366,3.951598636363636,-0.05747235382018425,0.3291213636363637,3.9208786363636365,-0.0436306786878641,0.3487363636363637,3.901263636363636,-0.06167123601449263,0.4336950000000001,3.816305,-0.0955194669803636,0.5368986363636363,3.7131013636363637,-0.1376647297026713,0.7518195454545455,3.4981804545454542,-0.20590463660005243,1.187955909090909,3.062044090909091,-0.1280119020628818,0.07954545454545457,4.170454545454546,-0.024884408432108842,0.19090909090909092,4.059090909090909,-0.05429091451395985,0.3181818181818181,3.9318181818181817,-0.025331187661919677,1.9963636363636363,2.253636363636364,0.5375071456366348,3.2040909090909095,1.0459090909090905,0.7052734573805928,3.9499999999999997,0.30000000000000027,0.7167036365313016,4.127727272727272,0.12227272727272798,0.6993290705000271,28389074974.2894,-0.6646666871235912,13493693756.3064,0.836301002098905,94.51558950569391,0.7545067418794914,4.3,0.5069216253545987,2.2,0.18575398322296036
9,JACKSONVILLE,2010-06,4.25,New Construction,0.29840136363636366,3.951598636363636,-0.05747235382018425,0.3291213636363637,3.9208786363636365,-0.0436306786878641,0.3487363636363637,3.901263636363636,-0.06167123601449263,0.4336950000000001,3.816305,-0.0955194669803636,0.5368986363636363,3.7131013636363637,-0.1376647297026713,0.7518195454545455,3.4981804545454542,-0.20590463660005243,1.187955909090909,3.062044090909091,-0.1280119020628818,0.07954545454545457,4.170454545454546,-0.024884408432108842,0.19090909090909092,4.059090909090909,-0.05429091451395985,0.3181818181818181,3.9318181818181817,-0.025331187661919677,1.9963636363636363,2.253636363636364,0.5375071456366348,3.2040909090909095,1.0459090909090905,0.7052734573805928,3.9499999999999997,0.30000000000000027,0.7167036365313016,4.127727272727272,0.12227272727272798,0.6993290705000271,28389074974.2894,-0.6646666871235912,13493693756.3064,0.836301002098905,94.51558950569391,0.7545067418794914,4.3,0.5069216253545987,2.2,0.18575398322296036
