,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4)
0,GA,SAVANNAH,2011-12,3.75,New Construction,0.1499335,3.6000665,0.6692241238927902,0.2029985,3.5470015,0.6712084020247416,0.2836085,3.4663915,0.6725356190068592,0.40829250000000006,3.3417075,0.6684628009490562,0.5557375,3.1942625,0.6525792691089916,0.7798775000000001,2.9701225,0.60521156396626,1.1003555000000003,2.6496445,0.561061075860833,0.0033333333333333335,3.7466666666666666,0.6754584066933651,0.048571428571428585,3.7014285714285715,0.6637927404753786,0.11523809523809528,3.6347619047619046,0.6504162517813595,0.8914285714285713,2.8585714285714285,0.768385320781339,1.9780952380952384,1.7719047619047616,0.795619003940193,2.6676190476190476,1.0823809523809524,0.6030639124327967,2.9823809523809524,0.7676190476190476,0.4216598564295501,36623269866.4569,0.4825721480119054,11641401212.0971,0.5733165556460356,89.00857713430821,-0.6983827631837264,3.5,-0.6816549733125782,3.7,-0.39173957402775966
1,GA,SAVANNAH,2012-11,2.65,New Construction,0.1555,2.4945,0.6692241238927902,0.18060909090909089,2.469390909090909,0.6712084020247416,0.20888636363636362,2.441113636363636,0.6725356190068592,0.25813636363636355,2.3918636363636363,0.6684628009490562,0.31102272727272723,2.3389772727272726,0.6525792691089916,0.528347727272727,2.121652272727273,0.60521156396626,0.8631931818181818,1.7868068181818182,0.561061075860833,0.12449999999999999,2.5255,0.6754584066933651,0.14450000000000002,2.5055,0.6637927404753786,0.17850000000000002,2.4715,0.6504162517813595,0.665,1.9849999999999999,0.768385320781339,1.654,0.996,0.795619003940193,2.3894999999999995,0.2605000000000004,0.6030639124327967,2.8034999999999997,-0.15349999999999975,0.4216598564295501,39298206327.5877,0.4825721480119054,9855625468.0504,0.5733165556460356,88.920473853359,-0.6983827631837264,4.2,-0.6816549733125782,3.0,-0.39173957402775966
2,GA,SAVANNAH,2012-12,2.85,New Construction,0.1631578947368421,2.686842105263158,0.6692241238927902,0.1875157894736842,2.662484210526316,0.6712084020247416,0.21092631578947374,2.6390736842105262,0.6725356190068592,0.2552894736842105,2.5947105263157897,0.6684628009490562,0.30947368421052623,2.540526315789474,0.6525792691089916,0.5145657894736843,2.3354342105263157,0.60521156396626,0.8483157894736841,2.001684210526316,0.561061075860833,0.039500000000000014,2.8105,0.6754584066933651,0.11950000000000005,2.7305,0.6637927404753786,0.1585,2.6915,0.6504162517813595,0.6960000000000001,2.154,0.768385320781339,1.7189999999999999,1.1310000000000002,0.795619003940193,2.4675000000000002,0.38249999999999984,0.6030639124327967,2.8835,-0.033500000000000085,0.4216598564295501,40395555554.9932,0.4825721480119054,9123117418.53368,0.5733165556460356,86.5850023909696,-0.6983827631837264,3.7,-0.6816549733125782,2.8,-0.39173957402775966
3,GA,SAVANNAH,2013-04,3.49,New Construction,0.1539047619047619,3.3360952380952384,0.6692241238927902,0.17210476190476193,3.3178952380952382,0.6712084020247416,0.19953333333333334,3.290466666666667,0.6725356190068592,0.24005714285714277,3.2499428571428575,0.6684628009490562,0.27714285714285714,3.212857142857143,0.6525792691089916,0.4360190476190476,3.0539809523809525,0.60521156396626,0.7168333333333334,2.7731666666666666,0.561061075860833,0.049090909090909116,3.440909090909091,0.6754584066933651,0.09409090909090913,3.395909090909091,0.6637927404753786,0.12454545454545456,3.3654545454545457,0.6504162517813595,0.7104545454545454,2.7795454545454548,0.768385320781339,1.7590909090909093,1.730909090909091,0.795619003940193,2.5500000000000003,0.94,0.6030639124327967,2.9327272727272726,0.5572727272727276,0.4216598564295501,41334062733.8549,0.4825721480119054,10210246554.7955,0.5733165556460356,88.1059676388142,-0.6983827631837264,3.4,-0.6816549733125782,3.0,-0.39173957402775966
4,GA,SAVANNAH,2013-12,4.79,New Construction,0.10022500000000001,4.689775,0.6692241238927902,0.1273025,4.6626975,0.6712084020247416,0.16723,4.62277,0.6725356190068592,0.2127325,4.5772675,0.6684628009490562,0.24389749999999996,4.5461025,0.6525792691089916,0.34639499999999995,4.443605,0.60521156396626,0.579045,4.210955,0.561061075860833,0.019047619047619053,4.770952380952381,0.6754584066933651,0.09523809523809526,4.694761904761905,0.6637927404753786,0.13285714285714287,4.6571428571428575,0.6504162517813595,1.5761904761904764,3.2138095238095237,0.768385320781339,2.901904761904762,1.888095238095238,0.795619003940193,3.6266666666666674,1.1633333333333327,0.6030639124327967,3.889047619047619,0.900952380952381,0.4216598564295501,44109559396.2995,0.4825721480119054,11032404366.8063,0.5733165556460356,82.56600445924391,-0.6983827631837264,3.4,-0.6816549733125782,2.3,-0.39173957402775966
5,GA,SAVANNAH,2014-05,3.97,New Construction,0.08842000000000001,3.88158,0.6692241238927902,0.1198375,3.8501625,0.6712084020247416,0.15035749999999998,3.8196425,0.6725356190068592,0.1914675,3.7785325000000003,0.6684628009490562,0.22609000000000004,3.74391,0.6525792691089916,0.3231200000000001,3.6468800000000003,0.60521156396626,0.537955,3.4320450000000005,0.561061075860833,0.026666666666666665,3.9433333333333334,0.6754584066933651,0.05190476190476192,3.9180952380952383,0.6637927404753786,0.0966666666666667,3.8733333333333335,0.6504162517813595,1.5928571428571427,2.3771428571428572,0.768385320781339,2.559047619047619,1.4109523809523812,0.795619003940193,3.1152380952380954,0.8547619047619048,0.6030639124327967,3.3899999999999997,0.5800000000000005,0.4216598564295501,44885858708.7515,0.4825721480119054,11159124696.1814,0.5733165556460356,82.2508390398281,-0.6983827631837264,2.9,-0.6816549733125782,2.6,-0.39173957402775966
6,GA,SAVANNAH,2016-06,3.54,New Construction,0.3904409090909091,3.149559090909091,0.6692241238927902,0.41572500000000007,3.124275,0.6712084020247416,0.4527090909090909,3.087290909090909,0.6725356190068592,0.5394386363636363,3.000561363636364,0.6684628009490562,0.6516204545454546,2.8883795454545456,0.6525792691089916,0.9360386363636366,2.6039613636363637,0.60521156396626,1.2592227272727274,2.2807772727272724,0.561061075860833,0.22136363636363632,3.318636363636364,0.6754584066933651,0.40409090909090906,3.1359090909090908,0.6637927404753786,0.5522727272727272,2.987727272727273,0.6504162517813595,1.1663636363636367,2.373636363636363,0.768385320781339,1.6440909090909095,1.8959090909090905,0.795619003940193,2.019090909090909,1.520909090909091,0.6030639124327967,2.452272727272727,1.0877272727272729,0.4216598564295501,50034086230.3872,0.4825721480119054,11692339154.1207,0.5733165556460356,88.43997566936979,-0.6983827631837264,3.1,-0.6816549733125782,1.9,-0.39173957402775966
7,GA,SAVANNAH,2016-11,3.1,New Construction,0.4339245454545454,2.666075454545455,0.6692241238927902,0.45880500000000013,2.6411949999999997,0.6712084020247416,0.5631090909090911,2.536890909090909,0.6725356190068592,0.7006386363636362,2.399361363636364,0.6684628009490562,0.9084640909090909,2.1915359090909092,0.6525792691089916,1.2693081818181815,1.8306918181818186,0.60521156396626,1.6029650000000002,1.497035,0.561061075860833,0.29999999999999993,2.8000000000000003,0.6754584066933651,0.5834999999999999,2.5165,0.6637927404753786,0.736,2.364,0.6504162517813595,1.596,1.504,0.768385320781339,2.142,0.9580000000000002,0.795619003940193,2.5369999999999995,0.5630000000000006,0.6030639124327967,2.8620000000000005,0.23799999999999955,0.4216598564295501,48441183549.9275,0.4825721480119054,12509011080.2031,0.5733165556460356,88.7707153640316,-0.6983827631837264,3.1,-0.6816549733125782,1.3,-0.39173957402775966
8,GA,SAVANNAH,2018-05,4.44,New Construction,1.7065971428571427,2.733402857142858,0.6692241238927902,1.7524533333333332,2.687546666666667,0.6712084020247416,1.94629,2.49371,0.6725356190068592,2.0937409523809523,2.346259047619048,0.6684628009490562,2.3356085714285713,2.104391428571429,0.6525792691089916,2.499740476190476,1.9402595238095244,0.60521156396626,2.754757142857143,1.6852428571428573,0.561061075860833,1.706818181818182,2.7331818181818184,0.6754584066933651,2.0731818181818187,2.3668181818181817,0.6637927404753786,2.2736363636363635,2.166363636363637,0.6504162517813595,2.816818181818181,1.6231818181818194,0.768385320781339,2.977727272727273,1.4622727272727274,0.795619003940193,3.0518181818181818,1.3881818181818186,0.6030639124327967,3.1318181818181827,1.3081818181818177,0.4216598564295501,50593420247.4287,0.4825721480119054,12115078194.3566,0.5733165556460356,,-0.6983827631837264,2.7,-0.6816549733125782,1.1,-0.39173957402775966
9,GA,SAVANNAH,2018-08,4.58,New Construction,1.916485,2.6635150000000003,0.6692241238927902,1.9541377272727276,2.6258622727272725,0.6712084020247416,2.074109545454545,2.505890454545455,0.6725356190068592,2.18963,2.39037,0.6684628009490562,2.323575,2.256425,0.6525792691089916,2.5196563636363636,2.0603436363636365,0.60521156396626,2.8215668181818185,1.7584331818181815,0.561061075860833,1.9408695652173917,2.6391304347826083,0.6754584066933651,2.244347826086957,2.335652173913043,0.6637927404753786,2.445652173913043,2.134347826086957,0.6504162517813595,2.7678260869565223,1.8121739130434777,0.768385320781339,2.889130434782609,1.6908695652173913,0.795619003940193,2.970434782608696,1.609565217391304,0.6030639124327967,3.041739130434783,1.538260869565217,0.4216598564295501,52638985994.1642,0.4825721480119054,16410133985.6928,0.5733165556460356,,-0.6983827631837264,2.7,-0.6816549733125782,1.3,-0.39173957402775966
