,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-2),Corr with mortgage 90(-2),long,lat
0,2011-08,LA,LAKE CHARLES,2011-08,3.52,"(-117.87830100000001, 33.927443)",70605,51823.32,New Construction,0.14468363636363638,-0.16575711560455436,0.18038681818181818,-0.1841494006088115,0.21116590909090904,-0.18220602786937048,0.24895727272727275,-0.1675726150816791,0.29323772727272723,-0.17392814198440032,0.45919454545454547,-0.19909026884846517,0.7783581818181818,-0.23922169571582197,0.017391304347826094,-0.12368521296635962,0.06217391304347828,-0.12440743315993004,0.11478260869565218,-0.12742373157337877,1.021304347826087,0.3456448413752746,2.303043478260869,0.294010353553148,3.244782608695652,-0.3051718305908492,3.6513043478260867,-0.3322372403849547,31252070876.7547,0.6172969418869949,15995126134.7035,-0.852713472610231,90.35087768078328,-0.8824517239575559,4.6,-0.7770523139374304,2.6,-0.6751938486005444,-117.87830100000001,33.927443
1,2014-06,LA,LAKE CHARLES,2014-06,3.84,"(-93.266769, 30.165864000000003)",70605,89633.57,New Construction,0.09278571428571428,-0.16575711560455436,0.12241428571428574,-0.1841494006088115,0.1523738095238095,-0.18220602786937048,0.19377380952380954,-0.1675726150816791,0.2309452380952381,-0.17392814198440032,0.32388809523809525,-0.19909026884846517,0.5421714285714285,-0.23922169571582197,0.024285714285714296,-0.12368521296635962,0.06047619047619051,-0.12440743315993004,0.10476190476190479,-0.12742373157337877,1.679047619047619,0.3456448413752746,2.5985714285714288,0.294010353553148,3.1533333333333333,-0.3051718305908492,3.4199999999999995,-0.3322372403849547,43204378466.7468,0.6172969418869949,10011024566.6146,-0.852713472610231,82.2508390398281,-0.8824517239575559,2.7,-0.7770523139374304,1.7,-0.6751938486005444,-93.266769,30.165864000000003
2,2014-11,LA,LAKE CHARLES,2014-11,3.91,"(-93.186226, 30.180653000000003)",70607,49483.02,New Construction,0.09656999999999999,-0.16575711560455436,0.12222499999999999,-0.1841494006088115,0.1548075,-0.18220602786937048,0.20246,-0.1675726150816791,0.23286250000000003,-0.17392814198440032,0.32679500000000006,-0.19909026884846517,0.56206,-0.23922169571582197,0.04166666666666668,-0.12368521296635962,0.06944444444444448,-0.12440743315993004,0.13444444444444448,-0.12742373157337877,1.6205555555555557,0.3456448413752746,2.325555555555556,0.294010353553148,2.7644444444444445,-0.3051718305908492,3.038333333333333,-0.3322372403849547,44931729222.7983,0.6172969418869949,10638305940.4607,-0.852713472610231,82.122236078369,-0.8824517239575559,2.1,-0.7770523139374304,1.6,-0.6751938486005444,-93.186226,30.180653000000003
3,2017-11,LA,LAKE CHARLES,2017-11,3.84,"(-93.17566500000001, 30.187967999999998)",70607,140519.79,New Construction,1.183300476190476,-0.16575711560455436,1.2036563636363637,-0.1841494006088115,1.2878790909090911,-0.18220602786937048,1.3757831818181818,-0.1675726150816791,1.4342040909090912,-0.17392814198440032,1.6264599999999996,-0.19909026884846517,1.9015695454545458,-0.23922169571582197,1.09,-0.12368521296635962,1.3895238095238096,-0.12440743315993004,1.5600000000000003,-0.12742373157337877,2.05,0.3456448413752746,2.353333333333333,0.294010353553148,2.6023809523809525,-0.3051718305908492,2.801904761904762,-0.3322372403849547,48416221734.2909,0.6172969418869949,11814606928.6527,-0.852713472610231,87.010875232225,-0.8824517239575559,2.5,-0.7770523139374304,1.4,-0.6751938486005444,-93.17566500000001,30.187967999999998
4,2017-12,LA,LAKE CHARLES,2017-12,3.61,"(-93.218098, 30.232125)",70601,140710.88,New Construction,1.3144094736842107,-0.16575711560455436,1.3913115789473685,-0.1841494006088115,1.4850410526315792,-0.18220602786937048,1.5354463157894738,-0.1675726150816791,1.6017521052631578,-0.17392814198440032,1.7680373684210524,-0.19909026884846517,2.0434931578947366,-0.23922169571582197,1.204,-0.12368521296635962,1.4950000000000003,-0.12440743315993004,1.7005,-0.12742373157337877,2.1819999999999995,0.3456448413752746,2.4025,0.294010353553148,2.5970000000000004,-0.3051718305908492,2.768,-0.3322372403849547,47520522623.6854,0.6172969418869949,12103218541.1776,-0.852713472610231,88.50967086025801,-0.8824517239575559,2.5,-0.7770523139374304,1.5,-0.6751938486005444,-93.218098,30.232125
