,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-1),Corr with student_vol(-1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(2),Corr with mortgage 90(2),long,lat
0,2011-05,ID,BOISE,2011-05,4.23,"(-116.27423999999999, 43.636722)",83704,35495.56,New Construction,0.130775,-0.37162772341674427,0.16787249999999998,-0.3588470418721618,0.1978005,-0.390479549047485,0.23078799999999994,-0.4393882751023296,0.260713,-0.5082023637751202,0.41407550000000004,-0.5795895969026735,0.7391499999999999,-0.5790728977534241,0.024285714285714285,-0.3670699421640932,0.0866666666666667,-0.4426159256783806,0.18809523809523812,-0.48356629931106754,1.8423809523809527,0.3096596251761081,3.168571428571429,0.6365978713303058,4.011428571428572,0.6656796184623215,4.293333333333333,0.6179544262708577,31618591270.7387,-0.8699467995317132,15995126134.7035,0.7758461587259429,94.0022251537174,0.557711964591585,2.9,0.8662312978166719,2.7,0.8336309443680485,-116.27423999999999,43.636722
1,2015-04,ID,BOISE,2015-04,4.1,"(118.0, -2.0)",83712,69925.95,New Construction,0.12200000000000003,-0.37162772341674427,0.14605250000000003,-0.3588470418721618,0.18076750000000003,-0.390479549047485,0.22830999999999996,-0.4393882751023296,0.27596,-0.5082023637751202,0.404505,-0.5795895969026735,0.6969449999999999,-0.5790728977534241,0.018181818181818188,-0.3670699421640932,0.09363636363636368,-0.4426159256783806,0.23363636363636367,-0.48356629931106754,1.3545454545454545,0.3096596251761081,1.9349999999999996,0.6365978713303058,2.334090909090909,0.6656796184623215,2.5859090909090905,0.6179544262708577,45241950015.4561,-0.8699467995317132,12019442988.8631,0.7758461587259429,82.4770523961592,0.557711964591585,1.9,0.8662312978166719,0.9,0.8336309443680485,118.0,-2.0
2,2015-10,ID,BOISE,2015-10,3.7,"(-116.247946, 43.650535999999995)",83703,19285.53,New Construction,0.13160454545454547,-0.37162772341674427,0.15531363636363638,-0.3588470418721618,0.19451136363636365,-0.390479549047485,0.2514522727272726,-0.4393882751023296,0.32135909090909087,-0.5082023637751202,0.5284272727272726,-0.5795895969026735,0.8378659090909092,-0.5790728977534241,0.014285714285714287,-0.3670699421640932,0.11380952380952382,-0.4426159256783806,0.26333333333333336,-0.48356629931106754,1.3857142857142857,0.3096596251761081,2.0699999999999994,0.6365978713303058,2.5028571428571427,0.6656796184623215,2.8880952380952376,0.6179544262708577,48997735451.5931,-0.8699467995317132,11492007418.0579,0.7758461587259429,82.75451956383341,0.557711964591585,1.3,0.8662312978166719,0.6,0.8336309443680485,-116.247946,43.650535999999995
3,2016-11,ID,BOISE,2016-11,3.75,"(-94.670749, 38.9863)",83712,28228.75,New Construction,0.4339245454545454,-0.37162772341674427,0.45880500000000013,-0.3588470418721618,0.5631090909090911,-0.390479549047485,0.7006386363636362,-0.4393882751023296,0.9084640909090909,-0.5082023637751202,1.2693081818181815,-0.5795895969026735,1.6029650000000002,-0.5790728977534241,0.29999999999999993,-0.3670699421640932,0.5834999999999999,-0.4426159256783806,0.736,-0.48356629931106754,1.596,0.3096596251761081,2.142,0.6365978713303058,2.5369999999999995,0.6656796184623215,2.8620000000000005,0.6179544262708577,49692544708.3448,-0.8699467995317132,11692339154.1207,0.7758461587259429,87.39008859346599,0.557711964591585,1.8,0.8662312978166719,0.5,0.8336309443680485,-94.670749,38.9863
4,2017-06,ID,BOISE,2017-06,3.83,"(-116.19938400000001, 43.614686999999996)",83702,60711.28,New Construction,1.0640909090909094,-0.37162772341674427,1.1183336363636365,-0.3588470418721618,1.1714068181818182,-0.390479549047485,1.2101513636363637,-0.4393882751023296,1.2624095454545452,-0.5082023637751202,1.4322822727272726,-0.5795895969026735,1.7322577272727273,-0.5790728977534241,0.8413636363636363,-0.3670699421640932,1.1095454545454546,-0.4426159256783806,1.200909090909091,-0.48356629931106754,1.7740909090909094,0.3096596251761081,2.186818181818182,0.6365978713303058,2.5399999999999996,0.6656796184623215,2.796363636363637,0.6179544262708577,48913265551.9221,-0.8699467995317132,12747516848.3499,0.7758461587259429,84.4501908643932,0.557711964591585,1.5,0.8662312978166719,0.5,0.8336309443680485,-116.19938400000001,43.614686999999996
