,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-1),Corr with mortgage 90(-1),long,lat
0,2012-10,AR,NORTH LITTLE ROCK,2012-10,3.525,"(-110.8212021, 32.288903600000005)",72116,51050.725,New Construction,0.15320434782608702,0.8452672665274087,0.17955217391304346,0.8421806617623958,0.21346521739130433,0.8424223286042828,0.2717391304347827,0.8511065981204918,0.3304891304347827,0.8492937536792724,0.5823021739130435,0.8397354754144488,0.9185760869565219,0.7605465533558483,0.10952380952380951,0.8440038194605265,0.14904761904761904,0.8453515532641065,0.17952380952380956,0.8455525469313752,0.7085714285714285,0.4546552424539166,1.7461904761904758,-0.2361339010244984,2.505714285714286,-0.6980123688111092,2.90047619047619,-0.8338175376901997,39268596272.9965,0.7520229375416638,11080080767.5225,0.9234631937740806,90.2956809830492,-0.9442617608454792,4.4,-0.8447899753864219,2.9,-0.7801504372764185,-110.8212021,32.288903600000005
1,2012-12,AR,NORTH LITTLE ROCK,2012-12,3.2,"(-92.23692700000001, 34.782496)",72116,20252.92,New Construction,0.1631578947368421,0.8452672665274087,0.1875157894736842,0.8421806617623958,0.21092631578947374,0.8424223286042828,0.2552894736842105,0.8511065981204918,0.30947368421052623,0.8492937536792724,0.5145657894736843,0.8397354754144488,0.8483157894736841,0.7605465533558483,0.039500000000000014,0.8440038194605265,0.11950000000000005,0.8453515532641065,0.1585,0.8455525469313752,0.6960000000000001,0.4546552424539166,1.7189999999999999,-0.2361339010244984,2.4675000000000002,-0.6980123688111092,2.8835,-0.8338175376901997,39298206327.5877,0.7520229375416638,9123117418.53368,0.9234631937740806,91.578064558499,-0.9442617608454792,4.6,-0.8447899753864219,3.1,-0.7801504372764185,-92.23692700000001,34.782496
2,2016-06,AR,NORTH LITTLE ROCK,2016-06,3.74,"(-71.1381488, 43.396487799999996)",72116,25478.61,New Construction,0.3904409090909091,0.8452672665274087,0.41572500000000007,0.8421806617623958,0.4527090909090909,0.8424223286042828,0.5394386363636363,0.8511065981204918,0.6516204545454546,0.8492937536792724,0.9360386363636366,0.8397354754144488,1.2592227272727274,0.7605465533558483,0.22136363636363632,0.8440038194605265,0.40409090909090906,0.8453515532641065,0.5522727272727272,0.8455525469313752,1.1663636363636367,0.4546552424539166,1.6440909090909095,-0.2361339010244984,2.019090909090909,-0.6980123688111092,2.452272727272727,-0.8338175376901997,50249654907.7038,0.7520229375416638,11692339154.1207,0.9234631937740806,87.39008859346599,-0.9442617608454792,2.3,-0.8447899753864219,1.5,-0.7801504372764185,-71.1381488,43.396487799999996
3,2017-03,AR,NORTH LITTLE ROCK,2017-03,3.55,"(-92.286699, 34.761403)",72114,79055.07,New Construction,0.8095565217391305,0.8452672665274087,0.8706386956521739,0.8421806617623958,0.9286352173913045,0.8424223286042828,0.982656956521739,0.8511065981204918,1.134713043478261,0.8492937536792724,1.4258673913043478,0.8397354754144488,1.8069104347826086,0.7605465533558483,0.662608695652174,0.8440038194605265,0.8856521739130436,0.8453515532641065,1.0104347826086957,0.8455525469313752,2.013478260869565,0.4546552424539166,2.4817391304347827,-0.2361339010244984,2.8317391304347823,-0.6980123688111092,3.0813043478260873,-0.8338175376901997,49068548953.9206,0.7520229375416638,11814606928.6527,0.9234631937740806,89.1200725980081,-0.9442617608454792,3.2,-0.8447899753864219,1.5,-0.7801504372764185,-92.286699,34.761403
