,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
20,2014-04,IL,CHICAGO,2014-04,4.0,"(-87.764236, 41.874056)",9732.974999999999,New Construction,0.08864000000000001,0.19132272039277806,0.120115,0.19250049430318902,0.1517,0.18556016691935096,0.1918625,0.17588068828787706,0.227495,0.16335952960057235,0.32422500000000004,0.13130629057368817,0.550005,0.11621435311785235,0.023333333333333345,0.20519185218270258,0.05333333333333336,0.18070027691386084,0.10761904761904763,0.1771979064147998,1.7009523809523805,0.42237535947816135,2.705238095238095,0.5133591109342925,3.265238095238095,0.4197429309194511,3.5176190476190476,0.37927025168687933,45277214883.1472,-0.160196513747253,9438159522.248821,-0.3047616453133817,85.3165844012547,0.11765685367168037,2.4,0.17733802133357246,2.7,0.08755761315865376
21,2014-05,IL,CHICAGO,2014-05,4.0,"(-87.78200000000001, 41.8361)",15911.17,New Construction,0.08842000000000001,0.19132272039277806,0.1198375,0.19250049430318902,0.15035749999999998,0.18556016691935096,0.1914675,0.17588068828787706,0.22609000000000004,0.16335952960057235,0.3231200000000001,0.13130629057368817,0.537955,0.11621435311785235,0.026666666666666665,0.20519185218270258,0.05190476190476192,0.18070027691386084,0.0966666666666667,0.1771979064147998,1.5928571428571427,0.42237535947816135,2.559047619047619,0.5133591109342925,3.1152380952380954,0.4197429309194511,3.3899999999999997,0.37927025168687933,44885858708.7515,-0.160196513747253,10011024566.6146,-0.3047616453133817,84.4459748156831,0.11765685367168037,2.2,0.17733802133357246,2.7,0.08755761315865376
22,2014-08,IL,CHICAGO,2014-08,3.75,"(-87.8597755, 42.086467999999996)",15383.38,New Construction,0.090785,0.19132272039277806,0.121725,0.19250049430318902,0.15602,0.18556016691935096,0.19527250000000002,0.17588068828787706,0.23465000000000003,0.16335952960057235,0.32965500000000003,0.13130629057368817,0.55889,0.11621435311785235,0.030000000000000006,0.20519185218270258,0.0523809523809524,0.18070027691386084,0.10714285714285714,0.1771979064147998,1.6314285714285717,0.42237535947816135,2.42,0.5133591109342925,2.9366666666666665,0.4197429309194511,3.2009523809523808,0.37927025168687933,45241950015.4561,-0.160196513747253,9507943209.106209,-0.3047616453133817,82.56600445924391,0.11765685367168037,2.1,0.17733802133357246,2.6,0.08755761315865376
23,2014-09,IL,CHICAGO,2014-09,4.33,"(-87.76728359999998, 41.974148)",3261.4,New Construction,0.09027272727272727,0.19132272039277806,0.12087045454545454,0.19250049430318902,0.15410454545454544,0.18556016691935096,0.19699999999999998,0.17588068828787706,0.23403181818181817,0.16335952960057235,0.32999090909090917,0.13130629057368817,0.5770545454545455,0.11621435311785235,0.01142857142857143,0.20519185218270258,0.04380952380952382,0.18070027691386084,0.10952380952380954,0.1771979064147998,1.7738095238095242,0.42237535947816135,2.5342857142857147,0.5133591109342925,3.0133333333333328,0.4197429309194511,3.26,0.37927025168687933,45667781053.6763,-0.160196513747253,10121843859.6075,-0.3047616453133817,82.11515832772571,0.11765685367168037,2.2,0.17733802133357246,2.5,0.08755761315865376
24,2015-05,IL,CHICAGO,2015-05,4.8,"(-87.584249, 41.753325)",12426.85,New Construction,0.12315789473684212,0.19132272039277806,0.14795,0.19250049430318902,0.1842289473684211,0.18556016691935096,0.2296,0.17588068828787706,0.2795368421052632,0.16335952960057235,0.41659473684210524,0.13130629057368817,0.7346236842105265,0.11621435311785235,0.013000000000000001,0.20519185218270258,0.07950000000000002,0.18070027691386084,0.24100000000000002,0.1771979064147998,1.5385000000000002,0.42237535947816135,2.1975000000000002,0.5133591109342925,2.692,0.4197429309194511,2.9550000000000005,0.37927025168687933,49379202635.7798,-0.160196513747253,11837215038.8922,-0.3047616453133817,80.33849809561521,0.11765685367168037,2.0,0.17733802133357246,2.1,0.08755761315865376
25,2015-06,IL,CHICAGO,2015-06,3.28,"(-87.627197, 41.767908)",29021.78,New Construction,0.12293636363636364,0.19132272039277806,0.14681590909090908,0.19250049430318902,0.1858840909090909,0.18556016691935096,0.23472954545454539,0.17588068828787706,0.2827113636363637,0.16335952960057235,0.43974545454545466,0.13130629057368817,0.7702659090909093,0.11621435311785235,0.007727272727272728,0.20519185218270258,0.08681818181818185,0.18070027691386084,0.2754545454545455,0.1771979064147998,1.6836363636363636,0.42237535947816135,2.3636363636363638,0.5133591109342925,2.8454545454545452,0.4197429309194511,3.1118181818181814,0.37927025168687933,48752987466.2114,-0.160196513747253,12019442988.8631,-0.3047616453133817,82.122236078369,0.11765685367168037,2.1,0.17733802133357246,2.1,0.08755761315865376
26,2015-08,IL,CHICAGO,2015-08,3.8,"(-87.592476, 41.809318)",76137.945,New Construction,0.13010000000000005,0.19132272039277806,0.151965,0.19250049430318902,0.1967275,0.18556016691935096,0.2610100000000001,0.17588068828787706,0.3207975,0.16335952960057235,0.5193599999999999,0.13130629057368817,0.8364375,0.11621435311785235,0.03523809523809525,0.20519185218270258,0.22000000000000006,0.18070027691386084,0.3757142857142857,0.1771979064147998,1.5414285714285714,0.42237535947816135,2.167142857142857,0.5133591109342925,2.5466666666666664,0.4197429309194511,2.8557142857142854,0.37927025168687933,48291644449.3811,-0.160196513747253,11119760586.3258,-0.3047616453133817,79.25862065623551,0.11765685367168037,2.1,0.17733802133357246,2.0,0.08755761315865376
27,2015-09,IL,CHICAGO,2015-09,3.95,"(-87.654905, 41.864014000000005)",24835.35,New Construction,0.1344409090909091,0.19132272039277806,0.15661363636363634,0.19250049430318902,0.20107727272727274,0.18556016691935096,0.26589318181818195,0.17588068828787706,0.3311113636363637,0.16335952960057235,0.5371681818181817,0.13130629057368817,0.8526636363636364,0.11621435311785235,0.008571428571428572,0.20519185218270258,0.17952380952380947,0.18070027691386084,0.3733333333333333,0.1771979064147998,1.4900000000000002,0.42237535947816135,2.1728571428571435,0.5133591109342925,2.618095238095238,0.4197429309194511,2.9528571428571433,0.37927025168687933,48154770296.6926,-0.160196513747253,11517159733.1957,-0.3047616453133817,83.34061286074021,0.11765685367168037,2.2,0.17733802133357246,2.0,0.08755761315865376
28,2015-10,IL,CHICAGO,2015-10,3.62,"(9.185782000000001, 46.771279)",22677.74,New Construction,0.13160454545454547,0.19132272039277806,0.15531363636363638,0.19250049430318902,0.19451136363636365,0.18556016691935096,0.2514522727272726,0.17588068828787706,0.32135909090909087,0.16335952960057235,0.5284272727272726,0.13130629057368817,0.8378659090909092,0.11621435311785235,0.014285714285714287,0.20519185218270258,0.11380952380952382,0.18070027691386084,0.26333333333333336,0.1771979064147998,1.3857142857142857,0.42237535947816135,2.0699999999999994,0.5133591109342925,2.5028571428571427,0.4197429309194511,2.8880952380952376,0.37927025168687933,48927223434.2447,-0.160196513747253,11834405659.8436,-0.3047616453133817,82.75451956383341,0.11765685367168037,1.9,0.17733802133357246,2.1,0.08755761315865376
29,2016-04,IL,CHICAGO,2016-04,3.88,"(-87.678061, 41.877885)",71838.62,New Construction,0.38031428571428566,0.19132272039277806,0.39864523809523805,0.19250049430318902,0.4373976190476192,0.18556016691935096,0.5229452380952381,0.17588068828787706,0.6327499999999999,0.16335952960057235,0.9025404761904764,0.13130629057368817,1.2222214285714286,0.11621435311785235,0.18761904761904763,0.20519185218270258,0.37238095238095237,0.18070027691386084,0.5557142857142858,0.1771979064147998,1.2580952380952382,0.42237535947816135,1.8052380952380953,0.5133591109342925,2.2104761904761907,0.4197429309194511,2.6233333333333335,0.37927025168687933,50596067254.1766,-0.160196513747253,11404853913.5663,-0.3047616453133817,82.3313446344394,0.11765685367168037,2.0,0.17733802133357246,1.7,0.08755761315865376
30,2016-11,IL,CHICAGO,2016-11,3.18,"(-87.622112, 41.844596)",37046.19,New Construction,0.4339245454545454,0.19132272039277806,0.45880500000000013,0.19250049430318902,0.5631090909090911,0.18556016691935096,0.7006386363636362,0.17588068828787706,0.9084640909090909,0.16335952960057235,1.2693081818181815,0.13130629057368817,1.6029650000000002,0.11621435311785235,0.29999999999999993,0.20519185218270258,0.5834999999999999,0.18070027691386084,0.736,0.1771979064147998,1.596,0.42237535947816135,2.142,0.5133591109342925,2.5369999999999995,0.4197429309194511,2.8620000000000005,0.37927025168687933,48441183549.9275,-0.160196513747253,11412820253.2316,-0.3047616453133817,87.39008859346599,0.11765685367168037,1.8,0.17733802133357246,1.5,0.08755761315865376
31,2016-12,IL,CHICAGO,2016-12,3.9,"(-87.616289, 41.819024)",43628.05,New Construction,0.5606285,0.19132272039277806,0.6315605,0.19250049430318902,0.7119585,0.18556016691935096,0.7883325000000001,0.17588068828787706,0.9753284999999998,0.16335952960057235,1.3063339999999999,0.13130629057368817,1.6692235,0.11621435311785235,0.42333333333333334,0.20519185218270258,0.638095238095238,0.18070027691386084,0.8661904761904763,0.1771979064147998,1.9590476190476194,0.42237535947816135,2.491904761904762,0.5133591109342925,2.835238095238095,0.4197429309194511,3.1133333333333324,0.37927025168687933,47316214443.3566,-0.160196513747253,11482367114.4991,-0.3047616453133817,88.1942388876454,0.11765685367168037,1.7,0.17733802133357246,1.4,0.08755761315865376
32,2017-07,IL,CHICAGO,2017-07,3.75,"(-89.0, 40.0)",243143.02,New Construction,1.1766928571428568,0.19132272039277806,1.1913757142857144,0.19250049430318902,1.2280366666666667,0.18556016691935096,1.2566676190476191,0.17588068828787706,1.307512857142857,0.16335952960057235,1.4570814285714284,0.13130629057368817,1.7410885714285718,0.11621435311785235,0.9720000000000001,0.20519185218270258,1.1284999999999996,0.18070027691386084,1.2235,0.1771979064147998,1.8720000000000003,0.42237535947816135,2.3179999999999996,0.5133591109342925,2.6505,0.4197429309194511,2.884,0.37927025168687933,50938614889.0817,-0.160196513747253,12388258203.7622,-0.3047616453133817,88.7707153640316,0.11765685367168037,1.9,0.17733802133357246,1.4,0.08755761315865376
33,2017-10,IL,CHICAGO,2017-10,3.6,"(-87.588595, 41.784634000000004)",80068.49,New Construction,1.1834895238095235,0.19132272039277806,1.2040609090909093,0.19250049430318902,1.2385486363636362,0.18556016691935096,1.287584090909091,0.17588068828787706,1.3607931818181818,0.16335952960057235,1.541957272727273,0.13130629057368817,1.8208568181818179,0.11621435311785235,0.9957142857142858,0.20519185218270258,1.2495238095238093,0.18070027691386084,1.3976190476190478,0.1771979064147998,1.9809523809523806,0.42237535947816135,2.3600000000000003,0.5133591109342925,2.649047619047619,0.4197429309194511,2.8780952380952383,0.37927025168687933,49574400061.0285,-0.160196513747253,11814606928.6527,-0.3047616453133817,88.94830277813108,0.11765685367168037,1.8,0.17733802133357246,1.4,0.08755761315865376
