,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(-1),Corr with student_vol(-1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-2),Corr with mortgage 90(-2)
0,SHREVEPORT,2010-03,4.95,New Construction,0.20298217391304352,4.747017826086957,-0.10494104523945173,0.22118086956521738,4.728819130434783,-0.16645409277862075,0.23731173913043485,4.712688260869565,-0.358739468065098,0.25031173913043475,4.699688260869565,-0.6549776373258734,0.2684247826086957,4.6815752173913046,-0.7142414461400478,0.41060652173913054,4.53939347826087,-0.7913188141614466,0.8732952173913044,4.0767047826086955,-0.6589841687390086,0.11652173913043477,4.8334782608695654,-0.44236397552953616,0.22565217391304354,4.724347826086957,-0.011893640379593798,0.3956521739130435,4.554347826086957,0.2622778069751437,2.433043478260869,2.516956521739131,0.83886161457413,3.7273913043478255,1.2226086956521747,0.8434752951963416,4.489130434782608,0.46086956521739175,0.8087029250832896,4.644782608695651,0.3052173913043488,0.7967266499330566,25435545396.8332,-0.16479213985654637,14228362706.5907,-0.5091711321730258,96.8995739482615,0.23775666936206144,4.2,-0.8325763114341185,3.9,0.34912808651793115
1,SHREVEPORT,2011-03,4.05,New Construction,0.2076739130434783,3.8423260869565214,-0.10494104523945173,0.23889782608695653,3.811102173913043,-0.16645409277862075,0.2532847826086956,3.7967152173913044,-0.358739468065098,0.2829456521739131,3.767054347826087,-0.6549776373258734,0.30843478260869567,3.741565217391304,-0.7142414461400478,0.4607826086956522,3.5892173913043477,-0.7913188141614466,0.7797065217391305,3.2702934782608692,-0.6589841687390086,0.06478260869565221,3.9852173913043476,-0.44236397552953616,0.15652173913043482,3.893478260869565,-0.011893640379593798,0.25913043478260867,3.790869565217391,0.2622778069751437,2.1134782608695653,1.9365217391304346,0.83886161457413,3.414347826086956,0.6356521739130438,0.8434752951963416,4.26608695652174,-0.21608695652173981,0.8087029250832896,4.5139130434782615,-0.4639130434782617,0.7967266499330566,31044830349.9256,-0.16479213985654637,11726514214.1317,-0.5091711321730258,92.8594669911348,0.23775666936206144,3.7,-0.8325763114341185,3.2,0.34912808651793115
2,SHREVEPORT,2012-06,3.33,New Construction,0.163,3.1670000000000003,-0.10494104523945173,0.19464736842105262,3.1353526315789475,-0.16645409277862075,0.24319736842105263,3.0868026315789474,-0.358739468065098,0.3459342105263157,2.9840657894736844,-0.6549776373258734,0.46558684210526313,2.864413157894737,-0.7142414461400478,0.7364000000000004,2.5935999999999995,-0.7913188141614466,1.0691894736842107,2.2608105263157894,-0.6589841687390086,0.05190476190476193,3.278095238095238,-0.44236397552953616,0.14809523809523809,3.181904761904762,-0.011893640379593798,0.18904761904761905,3.140952380952381,0.2622778069751437,0.7114285714285714,2.6185714285714288,0.83886161457413,1.6223809523809525,1.7076190476190476,0.8434752951963416,2.3061904761904763,1.0238095238095237,0.8087029250832896,2.698095238095238,0.631904761904762,0.7967266499330566,35767585536.868996,-0.16479213985654637,12770391029.1034,-0.5091711321730258,90.6452366150782,0.23775666936206144,4.6,-0.8325763114341185,2.8,0.34912808651793115
3,SHREVEPORT,2012-08,2.23,New Construction,0.15374090909090915,2.0762590909090908,-0.10494104523945173,0.18745454545454548,2.0425454545454547,-0.16645409277862075,0.23783863636363634,1.9921613636363635,-0.358739468065098,0.3331136363636364,1.8968863636363635,-0.6549776373258734,0.43259999999999993,1.7974,-0.7142414461400478,0.7177749999999997,1.5122250000000004,-0.7913188141614466,1.0426272727272727,1.1873727272727272,-0.6589841687390086,0.09217391304347829,2.1378260869565215,-0.44236397552953616,0.14043478260869566,2.0895652173913044,-0.011893640379593798,0.18347826086956526,2.046521739130435,0.2622778069751437,0.7139130434782609,1.5160869565217392,0.83886161457413,1.6782608695652175,0.5517391304347825,0.8434752951963416,2.3978260869565218,-0.1678260869565218,0.8087029250832896,2.7708695652173914,-0.5408695652173914,0.7967266499330566,36777908030.9335,-0.16479213985654637,16111780903.4699,-0.5091711321730258,89.00857713430821,0.23775666936206144,4.8,-0.8325763114341185,2.7,0.34912808651793115
4,SHREVEPORT,2012-11,2.59,New Construction,0.1555,2.4345,-0.10494104523945173,0.18060909090909089,2.409390909090909,-0.16645409277862075,0.20888636363636362,2.381113636363636,-0.358739468065098,0.25813636363636355,2.3318636363636362,-0.6549776373258734,0.31102272727272723,2.2789772727272726,-0.7142414461400478,0.528347727272727,2.061652272727273,-0.7913188141614466,0.8631931818181818,1.7268068181818181,-0.6589841687390086,0.12449999999999999,2.4655,-0.44236397552953616,0.14450000000000002,2.4455,-0.011893640379593798,0.17850000000000002,2.4114999999999998,0.2622778069751437,0.665,1.9249999999999998,0.83886161457413,1.654,0.9359999999999999,0.8434752951963416,2.3894999999999995,0.20050000000000034,0.8087029250832896,2.8034999999999997,-0.2134999999999998,0.7967266499330566,37160101000.5239,-0.16479213985654637,12022315813.7363,-0.5091711321730258,89.02745876405929,0.23775666936206144,4.7,-0.8325763114341185,2.8,0.34912808651793115
5,SHREVEPORT,2013-12,4.95,New Construction,0.10022500000000001,4.849775,-0.10494104523945173,0.1273025,4.8226975,-0.16645409277862075,0.16723,4.78277,-0.358739468065098,0.2127325,4.7372675,-0.6549776373258734,0.24389749999999996,4.7061025,-0.7142414461400478,0.34639499999999995,4.603605,-0.7913188141614466,0.579045,4.370955,-0.6589841687390086,0.019047619047619053,4.930952380952381,-0.44236397552953616,0.09523809523809526,4.854761904761905,-0.011893640379593798,0.13285714285714287,4.817142857142858,0.2622778069751437,1.5761904761904764,3.373809523809524,0.83886161457413,2.901904761904762,2.048095238095238,0.8434752951963416,3.6266666666666674,1.3233333333333328,0.8087029250832896,3.889047619047619,1.060952380952381,0.7967266499330566,41062625933.5941,-0.16479213985654637,10396023519.0372,-0.5091711321730258,88.1059676388142,0.23775666936206144,3.7,-0.8325763114341185,2.5,0.34912808651793115
6,SHREVEPORT,2014-05,4.31,New Construction,0.08842000000000001,4.221579999999999,-0.10494104523945173,0.1198375,4.1901625,-0.16645409277862075,0.15035749999999998,4.1596424999999995,-0.358739468065098,0.1914675,4.1185325,-0.6549776373258734,0.22609000000000004,4.0839099999999995,-0.7142414461400478,0.3231200000000001,3.9868799999999993,-0.7913188141614466,0.537955,3.7720449999999994,-0.6589841687390086,0.026666666666666665,4.283333333333333,-0.44236397552953616,0.05190476190476192,4.258095238095238,-0.011893640379593798,0.0966666666666667,4.213333333333333,0.2622778069751437,1.5928571428571427,2.717142857142857,0.83886161457413,2.559047619047619,1.7509523809523806,0.8434752951963416,3.1152380952380954,1.1947619047619042,0.8087029250832896,3.3899999999999997,0.9199999999999999,0.7967266499330566,43204378466.7468,-0.16479213985654637,11032404366.8063,-0.5091711321730258,84.4459748156831,0.23775666936206144,4.0,-0.8325763114341185,2.6,0.34912808651793115
