,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(3),Corr with student_vol(3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90,Corr with mortgage 90,long,lat
0,2010-01,PA,PITTSBURGH,2010-01,4.3,"(-79.989224, 40.428257)",15203,47107.9,New Construction,0.172129,0.3530130815715274,0.207845,0.3434876274955037,0.23159750000000004,0.3278964690879861,0.24093950000000003,0.3207429019148521,0.25011950000000005,0.2871706023128402,0.39936099999999997,0.26171055659717335,0.8985025,0.25688374838110456,0.022631578947368423,0.37464723711366094,0.14842105263157898,0.31442129164926846,0.3457894736842104,0.2698416096572257,2.4842105263157896,0.20920727758256447,3.7331578947368427,0.1599367390243694,4.501578947368422,0.119692078008869,4.604736842105263,0.10088304799031508,25282528298.0118,-0.6982145957837755,13493693756.3064,0.4314473795180556,98.6449594200431,0.682419783142702,4.2,0.8252186300012246,3.0,0.6971577378106568,-79.989224,40.428257
1,2011-04,PA,PITTSBURGH,2011-04,3.75,"(-79.956823, 40.472145000000005)",15201,9922.26,New Construction,0.14759444444444447,0.3530130815715274,0.19237777777777781,0.3434876274955037,0.22143500000000005,0.3278964690879861,0.25190277777777786,0.3207429019148521,0.28138222222222226,0.2871706023128402,0.44229888888888896,0.26171055659717335,0.7700555555555555,0.25688374838110456,0.029500000000000005,0.37464723711366094,0.11950000000000002,0.31442129164926846,0.24650000000000002,0.2698416096572257,2.169,0.20920727758256447,3.4549999999999996,0.1599367390243694,4.276000000000001,0.119692078008869,4.5015,0.10088304799031508,32217867353.4185,-0.6982145957837755,13238482167.5647,0.4314473795180556,88.33905735772379,0.682419783142702,3.2,0.8252186300012246,2.5,0.6971577378106568,-79.956823,40.472145000000005
2,2011-06,PA,PITTSBURGH,2011-06,3.85,"(-80.00625699999999, 40.440562)",15222,157353.85,New Construction,0.12706818181818183,0.3530130815715274,0.1615431818181819,0.3434876274955037,0.18716409090909092,0.3278964690879861,0.21923909090909086,0.3207429019148521,0.24782409090909094,0.2871706023128402,0.39758,0.26171055659717335,0.7268749999999999,0.25688374838110456,0.0190909090909091,0.37464723711366094,0.1013636363636364,0.31442129164926846,0.18090909090909094,0.2698416096572257,1.5799999999999998,0.20920727758256447,3.002272727272727,0.1599367390243694,3.9145454545454546,0.119692078008869,4.2327272727272724,0.10088304799031508,31252070876.7547,-0.6982145957837755,11655650147.2578,0.4314473795180556,91.3646878868074,0.682419783142702,3.6,0.8252186300012246,2.5,0.6971577378106568,-80.00625699999999,40.440562
3,2011-12,PA,PITTSBURGH,2011-12,3.9,"(-79.968681, 40.426781)",15203,71025.27,New Construction,0.1499335,0.3530130815715274,0.2029985,0.3434876274955037,0.2836085,0.3278964690879861,0.40829250000000006,0.3207429019148521,0.5557375,0.2871706023128402,0.7798775000000001,0.26171055659717335,1.1003555000000003,0.25688374838110456,0.0033333333333333335,0.37464723711366094,0.048571428571428585,0.31442129164926846,0.11523809523809528,0.2698416096572257,0.8914285714285713,0.20920727758256447,1.9780952380952384,0.1599367390243694,2.6676190476190476,0.119692078008869,2.9823809523809524,0.10088304799031508,34623712775.9563,-0.6982145957837755,11251067892.2966,0.4314473795180556,89.00857713430821,0.682419783142702,3.7,0.8252186300012246,3.1,0.6971577378106568,-79.968681,40.426781
4,2014-08,PA,PITTSBURGH,2014-08,4.050000000000001,"(-79.915115, 40.465090000000004)",15206,8336.51,New Construction,0.090785,0.3530130815715274,0.121725,0.3434876274955037,0.15602,0.3278964690879861,0.19527250000000002,0.3207429019148521,0.23465000000000003,0.2871706023128402,0.32965500000000003,0.26171055659717335,0.55889,0.25688374838110456,0.030000000000000006,0.37464723711366094,0.0523809523809524,0.31442129164926846,0.10714285714285714,0.2698416096572257,1.6314285714285717,0.20920727758256447,2.42,0.1599367390243694,2.9366666666666665,0.119692078008869,3.2009523809523808,0.10088304799031508,43938467193.2505,-0.6982145957837755,11357071284.6333,0.4314473795180556,82.4770523961592,0.682419783142702,3.0,0.8252186300012246,2.2,0.6971577378106568,-79.915115,40.465090000000004
5,2015-05,PA,PITTSBURGH,2015-05,3.56,"(-80.010058, 40.392014)",15226,16421.9,New Construction,0.12315789473684212,0.3530130815715274,0.14795,0.3434876274955037,0.1842289473684211,0.3278964690879861,0.2296,0.3207429019148521,0.2795368421052632,0.2871706023128402,0.41659473684210524,0.26171055659717335,0.7346236842105265,0.25688374838110456,0.013000000000000001,0.37464723711366094,0.07950000000000002,0.31442129164926846,0.24100000000000002,0.2698416096572257,1.5385000000000002,0.20920727758256447,2.1975000000000002,0.1599367390243694,2.692,0.119692078008869,2.9550000000000005,0.10088304799031508,47944164595.1044,-0.6982145957837755,10986955735.8103,0.4314473795180556,81.36742750908279,0.682419783142702,2.5,0.8252186300012246,1.9,0.6971577378106568,-80.010058,40.392014
6,2017-10,PA,PITTSBURGH,2017-10,3.75,"(122.52, 10.75)",15206,42273.28,New Construction,1.1834895238095235,0.3530130815715274,1.2040609090909093,0.3434876274955037,1.2385486363636362,0.3278964690879861,1.287584090909091,0.3207429019148521,1.3607931818181818,0.2871706023128402,1.541957272727273,0.26171055659717335,1.8208568181818179,0.25688374838110456,0.9957142857142858,0.37464723711366094,1.2495238095238093,0.31442129164926846,1.3976190476190478,0.2698416096572257,1.9809523809523806,0.20920727758256447,2.3600000000000003,0.1599367390243694,2.649047619047619,0.119692078008869,2.8780952380952383,0.10088304799031508,47520522623.6854,-0.6982145957837755,11226317067.5623,0.4314473795180556,87.010875232225,0.682419783142702,2.6,0.8252186300012246,1.5,0.6971577378106568,122.52,10.75
7,2018-06,PA,PITTSBURGH,2018-06,3.57,"(-79.985136, 40.442448)",15219,106507.46,New Construction,1.8376333333333337,0.3530130815715274,1.9170571428571423,0.3434876274955037,2.068429047619047,0.3278964690879861,2.1502619047619045,0.3207429019148521,2.330264285714286,0.2871706023128402,2.4958952380952377,0.26171055659717335,2.759644285714286,0.25688374838110456,1.8052380952380953,0.37464723711366094,2.113809523809524,0.31442129164926846,2.328095238095238,0.2698416096572257,2.775714285714286,0.20920727758256447,2.9123809523809525,0.1599367390243694,2.9776190476190476,0.119692078008869,3.0500000000000007,0.10088304799031508,50505964400.0098,-0.6982145957837755,12115078194.3566,0.4314473795180556,,0.682419783142702,2.2,0.8252186300012246,1.1,0.6971577378106568,-79.985136,40.442448
