,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-1),Corr with student_vol(-1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-1),Corr with mortgage 90(-1)
10,2013-07,TX,SAN ANTONIO,2013-07,3.19,"(14.74, 13.46)",46698.82,New Construction,0.12117913043478262,0.14697690968971228,0.15611695652173913,0.14760684972531904,0.19111913043478265,0.15321529729084313,0.232388695652174,0.1543342305032088,0.26758260869565215,0.1603579792956958,0.40307869565217386,0.14288065520633883,0.6838491304347826,0.15156482842067756,0.020909090909090912,0.15759371466267333,0.07363636363636367,0.15031611687812474,0.12181818181818184,0.16859823974084953,1.4031818181818183,0.5301820796065067,2.5822727272727275,0.6757629540011217,3.3072727272727276,0.6082977800144791,3.605,0.5528601727055117,41658198449.9001,-0.3035920957058114,9260696074.4491,0.28708104977574894,86.5850023909696,0.2556125320138624,4.2,0.23156481416650176,2.2,0.17597582030477235
11,2013-12,TX,SAN ANTONIO,2013-12,4.66,"(-115.04020700000001, 36.174693)",101345.445,New Construction,0.10022500000000001,0.14697690968971228,0.1273025,0.14760684972531904,0.16723,0.15321529729084313,0.2127325,0.1543342305032088,0.24389749999999996,0.1603579792956958,0.34639499999999995,0.14288065520633883,0.579045,0.15156482842067756,0.019047619047619053,0.15759371466267333,0.09523809523809526,0.15031611687812474,0.13285714285714287,0.16859823974084953,1.5761904761904764,0.5301820796065067,2.901904761904762,0.6757629540011217,3.6266666666666674,0.6082977800144791,3.889047619047619,0.5528601727055117,44109559396.2995,-0.3035920957058114,10396023519.0372,0.28708104977574894,86.47441597957871,0.2556125320138624,4.1,0.23156481416650176,2.2,0.17597582030477235
12,2014-07,TX,SAN ANTONIO,2014-07,4.0,"(-98.59, 29.38)",114998.7,New Construction,0.09286956521739129,0.14697690968971228,0.12270652173913045,0.14760684972531904,0.15438695652173914,0.15321529729084313,0.1955586956521739,0.1543342305032088,0.23417391304347826,0.1603579792956958,0.32826086956521744,0.14288065520633883,0.5557695652173912,0.15156482842067756,0.024090909090909093,0.15759371466267333,0.059545454545454575,0.15031611687812474,0.11136363636363639,0.16859823974084953,1.699545454545455,0.5301820796065067,2.542272727272727,0.6757629540011217,3.071363636363636,0.6082977800144791,3.3318181818181816,0.5528601727055117,44940573200.2924,-0.3035920957058114,10121843859.6075,0.28708104977574894,82.56600445924391,0.2556125320138624,3.3,0.23156481416650176,1.8,0.17597582030477235
13,2014-09,TX,SAN ANTONIO,2014-09,3.94,"(-98.4428762, 29.6729707)",89512.19,New Construction,0.09027272727272727,0.14697690968971228,0.12087045454545454,0.14760684972531904,0.15410454545454544,0.15321529729084313,0.19699999999999998,0.1543342305032088,0.23403181818181817,0.1603579792956958,0.32999090909090917,0.14288065520633883,0.5770545454545455,0.15156482842067756,0.01142857142857143,0.15759371466267333,0.04380952380952382,0.15031611687812474,0.10952380952380954,0.16859823974084953,1.7738095238095242,0.5301820796065067,2.5342857142857147,0.6757629540011217,3.0133333333333328,0.6082977800144791,3.26,0.5528601727055117,45667781053.6763,-0.3035920957058114,11117378455.0815,0.28708104977574894,81.9669757663089,0.2556125320138624,3.4,0.23156481416650176,1.9,0.17597582030477235
14,2014-12,TX,SAN ANTONIO,2014-12,4.1,"(-98.65306, 29.401512)",30783.54,New Construction,0.1101,0.14697690968971228,0.1330809523809524,0.14760684972531904,0.16305,0.15321529729084313,0.20744285714285715,0.1543342305032088,0.2446071428571429,0.1603579792956958,0.34302142857142864,0.14288065520633883,0.6021190476190476,0.15156482842067756,0.02500000000000001,0.15759371466267333,0.1063636363636364,0.15031611687812474,0.21454545454545454,0.16859823974084953,1.64,0.5301820796065067,2.2072727272727275,0.6757629540011217,2.5504545454545453,0.6082977800144791,2.8331818181818185,0.5528601727055117,47036055605.935,-0.3035920957058114,11357071284.6333,0.28708104977574894,82.2508390398281,0.2556125320138624,3.9,0.23156481416650176,1.9,0.17597582030477235
15,2015-03,TX,SAN ANTONIO,2015-03,3.35,"(-98.430683, 29.377003000000002)",72797.19,New Construction,0.12134999999999999,0.14697690968971228,0.14022954545454547,0.14760684972531904,0.17560000000000003,0.15321529729084313,0.21958181818181813,0.1543342305032088,0.26829772727272727,0.1603579792956958,0.39945,0.14288065520633883,0.700025,0.15156482842067756,0.02272727272727273,0.15759371466267333,0.11000000000000001,0.15031611687812474,0.25363636363636366,0.16859823974084953,1.5190909090909088,0.5301820796065067,2.042727272727273,0.6757629540011217,2.4068181818181817,0.6082977800144791,2.626363636363636,0.5528601727055117,48668534366.8701,-0.3035920957058114,11837215038.8922,0.28708104977574894,82.4770523961592,0.2556125320138624,3.8,0.23156481416650176,1.8,0.17597582030477235
16,2015-08,TX,SAN ANTONIO,2015-08,3.35,"(-98.5819058, 29.5082403)",43288.97,New Construction,0.13010000000000005,0.14697690968971228,0.151965,0.14760684972531904,0.1967275,0.15321529729084313,0.2610100000000001,0.1543342305032088,0.3207975,0.1603579792956958,0.5193599999999999,0.14288065520633883,0.8364375,0.15156482842067756,0.03523809523809525,0.15759371466267333,0.22000000000000006,0.15031611687812474,0.3757142857142857,0.16859823974084953,1.5414285714285714,0.5301820796065067,2.167142857142857,0.6757629540011217,2.5466666666666664,0.6082977800144791,2.8557142857142854,0.5528601727055117,48291644449.3811,-0.3035920957058114,11834405659.8436,0.28708104977574894,83.34061286074021,0.2556125320138624,3.1,0.23156481416650176,1.6,0.17597582030477235
17,2015-09,TX,SAN ANTONIO,2015-09,3.25,"(-96.63695600000001, 33.177372999999996)",133358.34,New Construction,0.1344409090909091,0.14697690968971228,0.15661363636363634,0.14760684972531904,0.20107727272727274,0.15321529729084313,0.26589318181818195,0.1543342305032088,0.3311113636363637,0.1603579792956958,0.5371681818181817,0.14288065520633883,0.8526636363636364,0.15156482842067756,0.008571428571428572,0.15759371466267333,0.17952380952380947,0.15031611687812474,0.3733333333333333,0.16859823974084953,1.4900000000000002,0.5301820796065067,2.1728571428571435,0.6757629540011217,2.618095238095238,0.6082977800144791,2.9528571428571433,0.5528601727055117,48154770296.6926,-0.3035920957058114,10986955735.8103,0.28708104977574894,82.75451956383341,0.2556125320138624,3.2,0.23156481416650176,1.4,0.17597582030477235
18,2015-10,TX,SAN ANTONIO,2015-10,3.72,"(-99.12915699999999, 30.025796000000003)",116206.36,New Construction,0.13160454545454547,0.14697690968971228,0.15531363636363638,0.14760684972531904,0.19451136363636365,0.15321529729084313,0.2514522727272726,0.1543342305032088,0.32135909090909087,0.1603579792956958,0.5284272727272726,0.14288065520633883,0.8378659090909092,0.15156482842067756,0.014285714285714287,0.15759371466267333,0.11380952380952382,0.15031611687812474,0.26333333333333336,0.16859823974084953,1.3857142857142857,0.5301820796065067,2.0699999999999994,0.6757629540011217,2.5028571428571427,0.6082977800144791,2.8880952380952376,0.5528601727055117,48927223434.2447,-0.3035920957058114,11492007418.0579,0.28708104977574894,81.7923503982947,0.2556125320138624,3.2,0.23156481416650176,1.4,0.17597582030477235
19,2016-05,TX,SAN ANTONIO,2016-05,3.67,"(-98.584357, 29.541179)",32125.30666666667,New Construction,0.38527368421052627,0.14697690968971228,0.4053315789473685,0.14760684972531904,0.4424947368421052,0.15321529729084313,0.5332263157894737,0.1543342305032088,0.6455710526315791,0.1603579792956958,0.9348736842105263,0.14288065520633883,1.2675078947368421,0.15156482842067756,0.2261904761904762,0.15759371466267333,0.4185714285714286,0.15031611687812474,0.5914285714285713,0.16859823974084953,1.3004761904761903,0.5301820796065067,1.8061904761904766,0.6757629540011217,2.2166666666666663,0.6082977800144791,2.627619047619048,0.5528601727055117,50249654907.7038,-0.3035920957058114,10916249757.9916,0.28708104977574894,85.06205357591242,0.2556125320138624,4.0,0.23156481416650176,1.3,0.17597582030477235
