,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-3),Corr with mortgage 90(-3)
0,2010-12,TN,CHATTANOOGA,2010-12,4.55,"(-85.135774, 35.047674)",27946.5,New Construction,0.24122190476190472,0.31542717123508207,0.25412380952380953,0.3104909543530433,0.26178857142857137,0.3036927134599442,0.28196571428571415,0.286868923183658,0.30272333333333334,0.2681461260906883,0.4583942857142857,0.21461464979763734,0.7839004761904763,0.19166379037178852,0.0854166666666667,0.3070901078136645,0.19333333333333338,0.3194707516130639,0.2937499999999999,0.3295060395986382,1.9429166666666664,0.7442273091510954,3.2949999999999995,0.8565671469246804,4.173333333333333,0.6607818461712504,4.415,0.5632634375132798,30512069858.4251,0.07621685080892608,11822726022.5574,-0.5720184767544426,95.6415096715633,0.22292423964148078,3.4,-0.46579847796534424,3.6,-0.0955377307079994
1,2012-08,TN,CHATTANOOGA,2012-08,3.08,"(-89.81822259999998, 39.3883761)",40038.34,New Construction,0.15374090909090915,0.31542717123508207,0.18745454545454548,0.3104909543530433,0.23783863636363634,0.3036927134599442,0.3331136363636364,0.286868923183658,0.43259999999999993,0.2681461260906883,0.7177749999999997,0.21461464979763734,1.0426272727272727,0.19166379037178852,0.09217391304347829,0.3070901078136645,0.14043478260869566,0.3194707516130639,0.18347826086956526,0.3295060395986382,0.7139130434782609,0.7442273091510954,1.6782608695652175,0.8565671469246804,2.3978260869565218,0.6607818461712504,2.7708695652173914,0.5632634375132798,36186315501.0541,0.07621685080892608,14585937143.4485,-0.5720184767544426,89.00857713430821,0.22292423964148078,4.1,-0.46579847796534424,2.8,-0.0955377307079994
2,2012-09,TN,CHATTANOOGA,2012-09,3.18,"(-85.19009100000001, 35.092651000000004)",70289.75,New Construction,0.15189500000000006,0.31542717123508207,0.183625,0.3104909543530433,0.22133750000000002,0.3036927134599442,0.3079875,0.286868923183658,0.3856325000000001,0.2681461260906883,0.6716749999999999,0.21461464979763734,0.9997750000000002,0.19166379037178852,0.07526315789473685,0.3070901078136645,0.13736842105263158,0.3194707516130639,0.17578947368421055,0.3295060395986382,0.6689473684210526,0.7442273091510954,1.7231578947368422,0.8565671469246804,2.488421052631579,0.6607818461712504,2.8815789473684212,0.5632634375132798,36601383816.48,0.07621685080892608,16111780903.4699,-0.5720184767544426,89.6038877472871,0.22292423964148078,4.0,-0.46579847796534424,3.0,-0.0955377307079994
3,2013-06,TN,CHATTANOOGA,2013-06,3.6,"(-85.1590512, 35.0080781)",44071.1,New Construction,0.13074,0.31542717123508207,0.15964599999999998,0.3104909543530433,0.19319250000000002,0.3036927134599442,0.23164600000000002,0.286868923183658,0.27374,0.2681461260906883,0.4139935,0.21461464979763734,0.6839425000000002,0.19166379037178852,0.0345,0.3070901078136645,0.08750000000000002,0.3194707516130639,0.142,0.3295060395986382,1.2035,0.7442273091510954,2.3000000000000003,0.8565671469246804,3.0740000000000003,0.6607818461712504,3.400000000000001,0.5632634375132798,40395555554.9932,0.07621685080892608,9123117418.53368,-0.5720184767544426,88.794109524791,0.22292423964148078,3.4,-0.46579847796534424,2.8,-0.0955377307079994
4,2013-09,TN,CHATTANOOGA,2013-09,4.1,"(-85.168485, 35.015784000000004)",104654.76,New Construction,0.11272380952380952,0.31542717123508207,0.14323238095238094,0.3104909543530433,0.18057476190476196,0.3036927134599442,0.22133904761904755,0.286868923183658,0.2531785714285715,0.2681461260906883,0.38033809523809525,0.21461464979763734,0.6526857142857143,0.19166379037178852,0.017500000000000005,0.3070901078136645,0.04150000000000001,0.3194707516130639,0.11850000000000002,0.3295060395986382,1.5959999999999999,0.7442273091510954,2.8095,0.8565671469246804,3.526,0.6607818461712504,3.7870000000000004,0.5632634375132798,41471481477.9035,0.07621685080892608,8901986132.75728,-0.5720184767544426,88.29263433660921,0.22292423964148078,3.4,-0.46579847796534424,2.3,-0.0955377307079994
5,2015-11,TN,CHATTANOOGA,2015-11,3.98,"(-85.1590512, 35.0080781)",32346.4,New Construction,0.13066666666666668,0.31542717123508207,0.1559214285714286,0.3104909543530433,0.20844761904761913,0.3036927134599442,0.286702380952381,0.286868923183658,0.3709714285714286,0.2681461260906883,0.6063738095238096,0.21461464979763734,0.9343738095238093,0.19166379037178852,0.07105263157894738,0.3070901078136645,0.32789473684210524,0.3194707516130639,0.47684210526315784,0.3295060395986382,1.6710526315789473,0.7442273091510954,2.2631578947368416,0.8565671469246804,2.6863157894736847,0.6607818461712504,3.03,0.5632634375132798,49379202635.7798,0.07621685080892608,11492007418.0579,-0.5720184767544426,81.7923503982947,0.22292423964148078,2.3,-0.46579847796534424,1.6,-0.0955377307079994
6,2017-07,TN,CHATTANOOGA,2017-07,3.6,"(-85.319013, 35.047841)",44101.39,New Construction,1.1766928571428568,0.31542717123508207,1.1913757142857144,0.3104909543530433,1.2280366666666667,0.3036927134599442,1.2566676190476191,0.286868923183658,1.307512857142857,0.2681461260906883,1.4570814285714284,0.21461464979763734,1.7410885714285718,0.19166379037178852,0.9720000000000001,0.3070901078136645,1.1284999999999996,0.3194707516130639,1.2235,0.3295060395986382,1.8720000000000003,0.7442273091510954,2.3179999999999996,0.8565671469246804,2.6505,0.6607818461712504,2.884,0.5632634375132798,48693341763.9087,0.07621685080892608,12747516848.3499,-0.5720184767544426,88.7707153640316,0.22292423964148078,2.5,-0.46579847796534424,1.1,-0.0955377307079994
7,2017-12,TN,CHATTANOOGA,2017-12,3.83,"(-85.316224, 35.032849)",69549.89,New Construction,1.3144094736842107,0.31542717123508207,1.3913115789473685,0.3104909543530433,1.4850410526315792,0.3036927134599442,1.5354463157894738,0.286868923183658,1.6017521052631578,0.2681461260906883,1.7680373684210524,0.21461464979763734,2.0434931578947366,0.19166379037178852,1.204,0.3070901078136645,1.4950000000000003,0.3194707516130639,1.7005,0.3295060395986382,2.1819999999999995,0.7442273091510954,2.4025,0.8565671469246804,2.5970000000000004,0.6607818461712504,2.768,0.5632634375132798,49855182727.6109,0.07621685080892608,11537595366.1601,-0.5720184767544426,88.23467488709129,0.22292423964148078,2.7,-0.46579847796534424,0.7,-0.0955377307079994
8,2018-08,TN,CHATTANOOGA,2018-08,4.13,"(-85.3097, 35.0456)",23486.55,New Construction,1.916485,0.31542717123508207,1.9541377272727276,0.3104909543530433,2.074109545454545,0.3036927134599442,2.18963,0.286868923183658,2.323575,0.2681461260906883,2.5196563636363636,0.21461464979763734,2.8215668181818185,0.19166379037178852,1.9408695652173917,0.3070901078136645,2.244347826086957,0.3194707516130639,2.445652173913043,0.3295060395986382,2.7678260869565223,0.7442273091510954,2.889130434782609,0.8565671469246804,2.970434782608696,0.6607818461712504,3.041739130434783,0.5632634375132798,50165072031.0326,0.07621685080892608,12484889768.5791,-0.5720184767544426,88.437943439718,0.22292423964148078,2.9,-0.46579847796534424,0.8,-0.0955377307079994
