,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(2),Corr with student_vol(2),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-3),Corr with mortgage 90(-3)
0,TYLER,2012-09,2.89,New Construction,0.15189500000000006,2.738105,0.7357299860142215,0.183625,2.706375,0.7409771247228631,0.22133750000000002,2.6686625,0.7407310103873088,0.3079875,2.5820125000000003,0.7349676859934894,0.3856325000000001,2.5043675,0.7639207700969,0.6716749999999999,2.218325,0.7880768349843172,0.9997750000000002,1.890225,0.7968715588466633,0.07526315789473685,2.814736842105263,0.7112866056455458,0.13736842105263158,2.7526315789473683,0.7410326565243971,0.17578947368421055,2.7142105263157896,0.735317969963064,0.6689473684210526,2.2210526315789476,0.7743434839609968,1.7231578947368422,1.166842105263158,0.4208380670164378,2.488421052631579,0.40157894736842126,-0.21737671898693628,2.8815789473684212,0.008421052631578885,-0.39263807358899416,36777908030.9335,0.9444260774853103,10740081615.3953,0.8247749895059834,89.6061116730853,-0.9941409344349754,4.1,-0.9388961896718353,2.0,-0.9731692299932324
1,TYLER,2013-03,3.13,New Construction,0.15505000000000002,2.9749499999999998,0.7357299860142215,0.17309999999999998,2.9569,0.7409771247228631,0.20345,2.9265499999999998,0.7407310103873088,0.2419,2.8880999999999997,0.7349676859934894,0.28190000000000004,2.8480999999999996,0.7639207700969,0.44782500000000003,2.682175,0.7880768349843172,0.7351250000000001,2.394875,0.7968715588466633,0.07800000000000003,3.052,0.7112866056455458,0.11450000000000005,3.0155,0.7410326565243971,0.14750000000000002,2.9825,0.735317969963064,0.8185000000000002,2.3114999999999997,0.7743434839609968,1.9575,1.1724999999999999,0.4208380670164378,2.7840000000000003,0.34599999999999964,-0.21737671898693628,3.1625000000000005,-0.03250000000000064,-0.39263807358899416,38410438812.4053,0.9444260774853103,9498561196.652071,0.8247749895059834,88.794109524791,-0.9941409344349754,3.9,-0.9388961896718353,1.6,-0.9731692299932324
2,TYLER,2017-03,3.95,New Construction,0.8095565217391305,3.1404434782608694,0.7357299860142215,0.8706386956521739,3.0793613043478265,0.7409771247228631,0.9286352173913045,3.021364782608696,0.7407310103873088,0.982656956521739,2.967343043478261,0.7349676859934894,1.134713043478261,2.815286956521739,0.7639207700969,1.4258673913043478,2.5241326086956524,0.7880768349843172,1.8069104347826086,2.143089565217392,0.7968715588466633,0.662608695652174,3.2873913043478264,0.7112866056455458,0.8856521739130436,3.0643478260869568,0.7410326565243971,1.0104347826086957,2.9395652173913045,0.735317969963064,2.013478260869565,1.936521739130435,0.7743434839609968,2.4817391304347827,1.4682608695652175,0.4208380670164378,2.8317391304347823,1.1182608695652179,-0.21737671898693628,3.0813043478260873,0.8686956521739129,-0.39263807358899416,49971382532.5922,0.9444260774853103,12747516848.3499,0.8247749895059834,84.4501908643932,-0.9941409344349754,3.2,-0.9388961896718353,1.0,-0.9731692299932324
3,TYLER,2017-12,3.45,New Construction,1.3144094736842107,2.1355905263157897,0.7357299860142215,1.3913115789473685,2.058688421052632,0.7409771247228631,1.4850410526315792,1.964958947368421,0.7407310103873088,1.5354463157894738,1.9145536842105264,0.7349676859934894,1.6017521052631578,1.8482478947368424,0.7639207700969,1.7680373684210524,1.6819626315789478,0.7880768349843172,2.0434931578947366,1.4065068421052636,0.7968715588466633,1.204,2.2460000000000004,0.7112866056455458,1.4950000000000003,1.9549999999999998,0.7410326565243971,1.7005,1.7495000000000003,0.735317969963064,2.1819999999999995,1.2680000000000007,0.7743434839609968,2.4025,1.0475000000000003,0.4208380670164378,2.5970000000000004,0.8529999999999998,-0.21737671898693628,2.768,0.6820000000000004,-0.39263807358899416,47520522623.6854,0.9444260774853103,11318405616.2761,0.8247749895059834,87.3618752869242,-0.9941409344349754,3.9,-0.9388961896718353,1.3,-0.9731692299932324
