,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-1),Corr with mortgage 90(-1)
10,BALTIMORE,2016-02,4.09,New Construction,0.3714619047619048,3.718538095238095,-0.14231610781844026,0.39233095238095245,3.6976690476190472,-0.14431377796815564,0.43129761904761904,3.6587023809523807,-0.15022846283975314,0.5186452380952381,3.571354761904762,-0.1645582521372361,0.6227190476190477,3.467280952380952,-0.18918094105741196,0.8697642857142857,3.2202357142857143,-0.23029870221636775,1.1407690476190477,2.949230952380952,-0.20542285725323337,0.25600000000000006,3.8339999999999996,-0.1119657838848366,0.445,3.645,-0.11210053529046958,0.534,3.556,-0.09569173580137502,1.222,2.868,0.48415578923598634,1.7794999999999999,2.3105,0.7743243837799941,2.1990000000000003,1.8909999999999996,0.7747628798933052,2.623,1.4669999999999996,0.7579805354077501,49276189942.4712,-0.5253148819783993,11240513229.2606,0.27013323661118344,82.4529898168143,0.3804311079845029,3.1,0.4987947373491094,2.2,0.41737019094475125
11,BALTIMORE,2016-07,3.56,New Construction,0.41380476190476195,3.1461952380952383,-0.14231610781844026,0.43819285714285716,3.121807142857143,-0.14431377796815564,0.4828833333333333,3.077116666666667,-0.15022846283975314,0.5734595238095239,2.986540476190476,-0.1645582521372361,0.6963095238095237,2.8636904761904765,-0.18918094105741196,0.9990666666666668,2.5609333333333333,-0.23029870221636775,1.31707619047619,2.24292380952381,-0.20542285725323337,0.2635000000000001,3.2965,-0.1119657838848366,0.4040000000000001,3.156,-0.11210053529046958,0.5135000000000001,3.0465,-0.09569173580137502,1.0715,2.4885,0.48415578923598634,1.504,2.056,0.7743243837799941,1.8224999999999998,1.7375000000000003,0.7747628798933052,2.227,1.3330000000000002,0.7579805354077501,50034086230.3872,-0.5253148819783993,11531266279.4831,0.27013323661118344,83.5754036116387,0.3804311079845029,2.2,0.4987947373491094,1.8,0.41737019094475125
12,BALTIMORE,2016-09,3.75,New Construction,0.42159363636363634,3.328406363636364,-0.14231610781844026,0.4495609090909092,3.300439090909091,-0.14431377796815564,0.5270018181818182,3.222998181818182,-0.15022846283975314,0.6625254545454545,3.0874745454545454,-0.1645582521372361,0.8496804545454547,2.900319545454545,-0.18918094105741196,1.2471445454545458,2.502855454545454,-0.23029870221636775,1.5560313636363639,2.1939686363636364,-0.20542285725323337,0.1914285714285715,3.5585714285714287,-0.1119657838848366,0.4671428571428572,3.282857142857143,-0.11210053529046958,0.5933333333333333,3.1566666666666667,-0.09569173580137502,1.178095238095238,2.571904761904762,0.48415578923598634,1.6304761904761906,2.1195238095238094,0.7743243837799941,2.0152380952380957,1.7347619047619043,0.7747628798933052,2.350476190476191,1.3995238095238092,0.7579805354077501,51124149514.2735,-0.5253148819783993,11482367114.4991,0.27013323661118344,85.2359522201137,0.3804311079845029,2.5,0.4987947373491094,1.8,0.41737019094475125
13,BALTIMORE,2016-10,3.43,New Construction,0.4307719047619048,2.999228095238095,-0.14231610781844026,0.457582380952381,2.972417619047619,-0.14431377796815564,0.5307795238095238,2.8992204761904765,-0.15022846283975314,0.6609890476190475,2.7690109523809525,-0.1645582521372361,0.8786828571428573,2.551317142857143,-0.18918094105741196,1.258856666666667,2.171143333333333,-0.23029870221636775,1.577814761904762,1.8521852380952382,-0.20542285725323337,0.24400000000000005,3.186,-0.1119657838848366,0.47700000000000004,2.9530000000000003,-0.11210053529046958,0.6595000000000001,2.7705,-0.09569173580137502,1.2719999999999998,2.1580000000000004,0.48415578923598634,1.7645000000000004,1.6654999999999998,0.7743243837799941,2.1705,1.2595,0.7747628798933052,2.5004999999999997,0.9295000000000004,0.7579805354077501,49588706606.1033,-0.5253148819783993,11692339154.1207,0.27013323661118344,85.1896726255448,0.3804311079845029,2.5,0.4987947373491094,1.8,0.41737019094475125
14,BALTIMORE,2016-11,3.5233333333333334,New Construction,0.4339245454545454,3.089408787878788,-0.14231610781844026,0.45880500000000013,3.0645283333333335,-0.14431377796815564,0.5631090909090911,2.960224242424242,-0.15022846283975314,0.7006386363636362,2.8226946969696973,-0.1645582521372361,0.9084640909090909,2.6148692424242426,-0.18918094105741196,1.2693081818181815,2.254025151515152,-0.23029870221636775,1.6029650000000002,1.9203683333333332,-0.20542285725323337,0.29999999999999993,3.2233333333333336,-0.1119657838848366,0.5834999999999999,2.9398333333333335,-0.11210053529046958,0.736,2.7873333333333337,-0.09569173580137502,1.596,1.9273333333333333,0.48415578923598634,2.142,1.3813333333333335,0.7743243837799941,2.5369999999999995,0.986333333333334,0.7747628798933052,2.8620000000000005,0.6613333333333329,0.7579805354077501,48913265551.9221,-0.5253148819783993,12137144620.0221,0.27013323661118344,87.39008859346599,0.3804311079845029,2.6,0.4987947373491094,1.8,0.41737019094475125
15,BALTIMORE,2016-12,3.355,New Construction,0.5606285,2.7943715,-0.14231610781844026,0.6315605,2.7234395,-0.14431377796815564,0.7119585,2.6430415,-0.15022846283975314,0.7883325000000001,2.5666675,-0.1645582521372361,0.9753284999999998,2.3796715,-0.18918094105741196,1.3063339999999999,2.048666,-0.23029870221636775,1.6692235,1.6857765,-0.20542285725323337,0.42333333333333334,2.9316666666666666,-0.1119657838848366,0.638095238095238,2.716904761904762,-0.11210053529046958,0.8661904761904763,2.4888095238095236,-0.09569173580137502,1.9590476190476194,1.3959523809523806,0.48415578923598634,2.491904761904762,0.8630952380952381,0.7743243837799941,2.835238095238095,0.5197619047619049,0.7747628798933052,3.1133333333333324,0.24166666666666758,0.7579805354077501,48441183549.9275,-0.5253148819783993,12605986919.9069,0.27013323661118344,88.1942388876454,0.3804311079845029,2.4,0.4987947373491094,1.9,0.41737019094475125
16,BALTIMORE,2017-01,3.8899999999999997,New Construction,0.6908933333333332,3.1991066666666663,-0.14231610781844026,0.720819523809524,3.169180476190476,-0.14431377796815564,0.7713747619047617,3.118625238095238,-0.15022846283975314,0.8375133333333332,3.0524866666666663,-0.1645582521372361,1.0256928571428574,2.8643071428571423,-0.18918094105741196,1.3400880952380954,2.5499119047619043,-0.23029870221636775,1.7079285714285712,2.1820714285714287,-0.20542285725323337,0.496,3.3939999999999997,-0.1119657838848366,0.617,3.2729999999999997,-0.11210053529046958,0.8255000000000002,3.0644999999999993,-0.09569173580137502,1.9164999999999996,1.9735,0.48415578923598634,2.4325,1.4574999999999996,0.7743243837799941,2.7475,1.1424999999999996,0.7747628798933052,3.0189999999999997,0.871,0.7579805354077501,47316214443.3566,-0.5253148819783993,12351593318.9066,0.27013323661118344,88.3913281030881,0.3804311079845029,2.6,0.4987947373491094,1.8,0.41737019094475125
17,BALTIMORE,2017-02,3.95,New Construction,0.6863609999999999,3.2636390000000004,-0.14231610781844026,0.7163664999999999,3.2336335000000003,-0.14431377796815564,0.7767084999999999,3.1732915000000004,-0.15022846283975314,0.8480275,3.1019725,-0.1645582521372361,1.0445964999999997,2.9054035000000002,-0.18918094105741196,1.3514585000000001,2.5985415,-0.23029870221636775,1.723958,2.226042,-0.20542285725323337,0.48210526315789465,3.4678947368421054,-0.1119657838848366,0.653157894736842,3.296842105263158,-0.11210053529046958,0.8205263157894739,3.1294736842105264,-0.09569173580137502,1.9015789473684213,2.048421052631579,0.48415578923598634,2.4189473684210525,1.5310526315789477,0.7743243837799941,2.763684210526316,1.1863157894736842,0.7747628798933052,3.0321052631578946,0.9178947368421055,0.7579805354077501,48693341763.9087,-0.5253148819783993,12722317795.1324,0.27013323661118344,88.43997566936979,0.3804311079845029,2.7,0.4987947373491094,1.8,0.41737019094475125
18,BALTIMORE,2017-06,3.95,New Construction,1.0640909090909094,2.8859090909090908,-0.14231610781844026,1.1183336363636365,2.831666363636364,-0.14431377796815564,1.1714068181818182,2.7785931818181817,-0.15022846283975314,1.2101513636363637,2.7398486363636367,-0.1645582521372361,1.2624095454545452,2.6875904545454548,-0.18918094105741196,1.4322822727272726,2.5177177272727276,-0.23029870221636775,1.7322577272727273,2.217742272727273,-0.20542285725323337,0.8413636363636363,3.108636363636364,-0.1119657838848366,1.1095454545454546,2.840454545454546,-0.11210053529046958,1.200909090909091,2.749090909090909,-0.09569173580137502,1.7740909090909094,2.175909090909091,0.48415578923598634,2.186818181818182,1.7631818181818182,0.7743243837799941,2.5399999999999996,1.4100000000000006,0.7747628798933052,2.796363636363637,1.1536363636363633,0.7579805354077501,49256214828.7987,-0.5253148819783993,12745337772.3068,0.27013323661118344,84.4501908643932,0.3804311079845029,2.4,0.4987947373491094,1.6,0.41737019094475125
19,BALTIMORE,2017-08,3.7,New Construction,1.1775518181818179,2.5224481818181825,-0.14231610781844026,1.197803181818182,2.502196818181818,-0.14431377796815564,1.2317690909090908,2.4682309090909094,-0.15022846283975314,1.264191818181818,2.4358081818181825,-0.1645582521372361,1.314176818181818,2.385823181818182,-0.18918094105741196,1.453699090909091,2.246300909090909,-0.23029870221636775,1.7253381818181814,1.9746618181818187,-0.20542285725323337,0.9795652173913042,2.720434782608696,-0.1119657838848366,1.1291304347826083,2.570869565217392,-0.11210053529046958,1.2291304347826086,2.4708695652173915,-0.09569173580137502,1.7765217391304353,1.9234782608695649,0.48415578923598634,2.209130434782609,1.4908695652173911,0.7743243837799941,2.552173913043478,1.1478260869565222,0.7747628798933052,2.795217391304348,0.9047826086956521,0.7579805354077501,50938614889.0817,-0.5253148819783993,12103218541.1776,0.27013323661118344,89.1200725980081,0.3804311079845029,2.6,0.4987947373491094,1.6,0.41737019094475125
20,BALTIMORE,2017-09,3.3,New Construction,1.1784444999999997,2.1215555000000004,-0.14231610781844026,1.1967471428571432,2.1032528571428566,-0.14431377796815564,1.23492,2.06508,-0.15022846283975314,1.2721638095238097,2.02783619047619,-0.1645582521372361,1.3232957142857147,1.9767042857142851,-0.18918094105741196,1.4732157142857143,1.8267842857142855,-0.23029870221636775,1.738246666666667,1.5617533333333329,-0.20542285725323337,0.9940000000000001,2.3059999999999996,-0.1119657838848366,1.171,2.1289999999999996,-0.11210053529046958,1.2799999999999998,2.02,-0.09569173580137502,1.7975,1.5024999999999997,0.48415578923598634,2.2020000000000004,1.0979999999999994,0.7743243837799941,2.5300000000000002,0.7699999999999996,0.7747628798933052,2.7764999999999995,0.5235000000000003,0.7579805354077501,50617906919.2487,-0.5253148819783993,11813706431.8634,0.27013323661118344,89.1832712740787,0.3804311079845029,2.6,0.4987947373491094,1.5,0.41737019094475125
21,BALTIMORE,2018-02,3.75,New Construction,1.4432573684210526,2.306742631578947,-0.14231610781844026,1.4712210000000003,2.2787789999999997,-0.14431377796815564,1.6018225000000001,2.1481775,-0.15022846283975314,1.722691,2.027309,-0.1645582521372361,1.874672,1.875328,-0.18918094105741196,2.0893395000000003,1.6606604999999997,-0.23029870221636775,2.3701375000000002,1.3798624999999998,-0.20542285725323337,1.3805263157894736,2.3694736842105266,-0.1119657838848366,1.7857894736842108,1.9642105263157892,-0.11210053529046958,1.9636842105263155,1.7863157894736845,-0.09569173580137502,2.599473684210526,1.1505263157894738,0.48415578923598634,2.8589473684210525,0.8910526315789475,0.7743243837799941,3.016842105263158,0.7331578947368418,0.7747628798933052,3.1310526315789478,0.6189473684210522,0.7579805354077501,50407042046.8076,-0.5253148819783993,11318405616.2761,0.27013323661118344,87.46440959377459,0.3804311079845029,2.8,0.4987947373491094,1.5,0.41737019094475125
22,BALTIMORE,2018-08,4.39,New Construction,1.916485,2.473515,-0.14231610781844026,1.9541377272727276,2.435862272727272,-0.14431377796815564,2.074109545454545,2.3158904545454546,-0.15022846283975314,2.18963,2.2003699999999995,-0.1645582521372361,2.323575,2.0664249999999997,-0.18918094105741196,2.5196563636363636,1.870343636363636,-0.23029870221636775,2.8215668181818185,1.5684331818181811,-0.20542285725323337,1.9408695652173917,2.449130434782608,-0.1119657838848366,2.244347826086957,2.1456521739130427,-0.11210053529046958,2.445652173913043,1.9443478260869567,-0.09569173580137502,2.7678260869565223,1.6221739130434774,0.48415578923598634,2.889130434782609,1.500869565217391,0.7743243837799941,2.970434782608696,1.4195652173913036,0.7747628798933052,3.041739130434783,1.3482608695652165,0.7579805354077501,52055589128.0929,-0.5253148819783993,12917630009.557,0.27013323661118344,88.437943439718,0.3804311079845029,2.6,0.4987947373491094,1.2,0.41737019094475125
