,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-3),Corr with student_vol(-3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2010-10,OH,AKRON,2010-10,5.03,"(-81.536465, 41.067064)",44307,19851.59,New Construction,0.22598619047619048,0.15049747409711314,0.25051619047619045,0.15122499259661393,0.25605714285714287,0.1317795512994365,0.2720304761904762,0.11040403083808224,0.28884,0.08554559730712356,0.45499142857142844,0.0756454062721836,0.7680966666666665,0.07344884149190681,0.14050000000000004,0.16722910698508206,0.17650000000000005,0.13510286179897513,0.22800000000000006,0.0826826309652184,1.1824999999999999,0.0542314688378008,2.54,0.49704211122096315,3.524,0.6357489133678739,3.8724999999999996,0.6484518344649027,29160609360.1217,-0.7771826041620585,10534224377.9144,-0.848089178999662,94.0022251537174,0.9701642574026781,3.0,0.8001672227518011,3.5,0.6696555758237936,-81.536465,41.067064
1,2011-03,OH,AKRON,2011-03,4.18,"(-81.54024799999999, 41.093886)",44303,8790.58,New Construction,0.2076739130434783,0.15049747409711314,0.23889782608695653,0.15122499259661393,0.2532847826086956,0.1317795512994365,0.2829456521739131,0.11040403083808224,0.30843478260869567,0.08554559730712356,0.4607826086956522,0.0756454062721836,0.7797065217391305,0.07344884149190681,0.06478260869565221,0.16722910698508206,0.15652173913043482,0.13510286179897513,0.25913043478260867,0.0826826309652184,2.1134782608695653,0.0542314688378008,3.414347826086956,0.49704211122096315,4.26608695652174,0.6357489133678739,4.5139130434782615,0.6484518344649027,31618591270.7387,-0.7771826041620585,10792773250.4017,-0.848089178999662,90.24550000965358,0.9701642574026781,2.7,0.8001672227518011,3.0,0.6696555758237936,-81.54024799999999,41.093886
2,2015-05,OH,AKRON,2015-05,3.05,"(-81.5503187, 41.0676336)",44307,9382.67,New Construction,0.12315789473684212,0.15049747409711314,0.14795,0.15122499259661393,0.1842289473684211,0.1317795512994365,0.2296,0.11040403083808224,0.2795368421052632,0.08554559730712356,0.41659473684210524,0.0756454062721836,0.7346236842105265,0.07344884149190681,0.013000000000000001,0.16722910698508206,0.07950000000000002,0.13510286179897513,0.24100000000000002,0.0826826309652184,1.5385000000000002,0.0542314688378008,2.1975000000000002,0.49704211122096315,2.692,0.6357489133678739,2.9550000000000005,0.6484518344649027,47944164595.1044,-0.7771826041620585,11837215038.8922,-0.848089178999662,82.89218119322959,0.9701642574026781,1.7,0.8001672227518011,1.6,0.6696555758237936,-81.5503187,41.0676336
3,2015-10,OH,AKRON,2015-10,3.48,"(-81.452761, 41.092073)",44305,10858.7,New Construction,0.13160454545454547,0.15049747409711314,0.15531363636363638,0.15122499259661393,0.19451136363636365,0.1317795512994365,0.2514522727272726,0.11040403083808224,0.32135909090909087,0.08554559730712356,0.5284272727272726,0.0756454062721836,0.8378659090909092,0.07344884149190681,0.014285714285714287,0.16722910698508206,0.11380952380952382,0.13510286179897513,0.26333333333333336,0.0826826309652184,1.3857142857142857,0.0542314688378008,2.0699999999999994,0.49704211122096315,2.5028571428571427,0.6357489133678739,2.8880952380952376,0.6484518344649027,48836554747.323,-0.7771826041620585,11834405659.8436,-0.848089178999662,83.80897781081251,0.9701642574026781,2.4,0.8001672227518011,1.6,0.6696555758237936,-81.452761,41.092073
4,2016-04,OH,AKRON,2016-04,3.6,"(-81.551929, 41.068055)",44307,29112.43,New Construction,0.38031428571428566,0.15049747409711314,0.39864523809523805,0.15122499259661393,0.4373976190476192,0.1317795512994365,0.5229452380952381,0.11040403083808224,0.6327499999999999,0.08554559730712356,0.9025404761904764,0.0756454062721836,1.2222214285714286,0.07344884149190681,0.18761904761904763,0.16722910698508206,0.37238095238095237,0.13510286179897513,0.5557142857142858,0.0826826309652184,1.2580952380952382,0.0542314688378008,1.8052380952380953,0.49704211122096315,2.2104761904761907,0.6357489133678739,2.6233333333333335,0.6484518344649027,48927223434.2447,-0.7771826041620585,11404853913.5663,-0.848089178999662,87.39008859346599,0.9701642574026781,1.9,0.8001672227518011,1.1,0.6696555758237936,-81.551929,41.068055
5,2018-06,OH,AKRON,2018-06,4.07,"(-81.553101, 41.069047)",44307,14358.29,New Construction,1.8376333333333337,0.15049747409711314,1.9170571428571423,0.15122499259661393,2.068429047619047,0.1317795512994365,2.1502619047619045,0.11040403083808224,2.330264285714286,0.08554559730712356,2.4958952380952377,0.0756454062721836,2.759644285714286,0.07344884149190681,1.8052380952380953,0.16722910698508206,2.113809523809524,0.13510286179897513,2.328095238095238,0.0826826309652184,2.775714285714286,0.0542314688378008,2.9123809523809525,0.49704211122096315,2.9776190476190476,0.6357489133678739,3.0500000000000007,0.6484518344649027,50505964400.0098,-0.7771826041620585,11725018303.5706,-0.848089178999662,,0.9701642574026781,1.9,0.8001672227518011,0.7,0.6696555758237936,-81.553101,41.069047
