,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(2),Corr with student_vol(2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90,Corr with mortgage 90,long,lat
0,2011-03,NE,LINCOLN,2011-03,5.24,"(-96.685769, 40.735827)",74834.97,New Construction,0.2076739130434783,0.08911885919741544,0.23889782608695653,0.0896236116417918,0.2532847826086956,0.08121244642762093,0.2829456521739131,0.0752924380763972,0.30843478260869567,0.0713377410236157,0.4607826086956522,0.0893959933810188,0.7797065217391305,0.12473529896580542,0.06478260869565221,0.057344871123099946,0.15652173913043482,0.08187032108135983,0.25913043478260867,0.10386443714883128,2.1134782608695653,0.7704086630582828,3.414347826086956,0.7778354328732203,4.26608695652174,0.6555221769686924,4.5139130434782615,0.6275417982934535,31618591270.7387,-0.9323691591173495,13753511368.0623,0.8969433601761228,92.8594669911348,0.8457987387582785,2.7,0.9495863327203145,1.5,0.9499434355619051,-96.685769,40.735827
1,2013-08,NE,LINCOLN,2013-08,3.96,"(15.75, 48.33333)",88503.37,New Construction,0.11782999999999999,0.08911885919741544,0.1493142857142857,0.0896236116417918,0.1840704761904762,0.08121244642762093,0.22633523809523812,0.0752924380763972,0.2633952380952381,0.0713377410236157,0.3949285714285714,0.0893959933810188,0.6679499999999999,0.12473529896580542,0.03681818181818183,0.057344871123099946,0.07181818181818184,0.08187032108135983,0.12681818181818183,0.10386443714883128,1.5204545454545455,0.7704086630582828,2.7372727272727273,0.7778354328732203,3.488181818181818,0.6555221769686924,3.757727272727273,0.6275417982934535,41507587847.7023,-0.9323691591173495,9473893018.88319,0.8969433601761228,86.5850023909696,0.8457987387582785,1.9,0.9495863327203145,0.8,0.9499434355619051,15.75,48.33333
2,2014-04,NE,LINCOLN,2014-04,4.19,"(-96.697764, 40.844623)",28257.19,New Construction,0.08864000000000001,0.08911885919741544,0.120115,0.0896236116417918,0.1517,0.08121244642762093,0.1918625,0.0752924380763972,0.227495,0.0713377410236157,0.32422500000000004,0.0893959933810188,0.550005,0.12473529896580542,0.023333333333333345,0.057344871123099946,0.05333333333333336,0.08187032108135983,0.10761904761904763,0.10386443714883128,1.7009523809523805,0.7704086630582828,2.705238095238095,0.7778354328732203,3.265238095238095,0.6555221769686924,3.5176190476190476,0.6275417982934535,43204378466.7468,-0.9323691591173495,10121843859.6075,0.8969433601761228,85.3165844012547,0.8457987387582785,1.8,0.9495863327203145,0.7,0.9499434355619051,-96.697764,40.844623
3,2014-11,NE,LINCOLN,2014-11,4.125,"(-74.9218471, 42.4513609)",90377.83,New Construction,0.09656999999999999,0.08911885919741544,0.12222499999999999,0.0896236116417918,0.1548075,0.08121244642762093,0.20246,0.0752924380763972,0.23286250000000003,0.0713377410236157,0.32679500000000006,0.0893959933810188,0.56206,0.12473529896580542,0.04166666666666668,0.057344871123099946,0.06944444444444448,0.08187032108135983,0.13444444444444448,0.10386443714883128,1.6205555555555557,0.7704086630582828,2.325555555555556,0.7778354328732203,2.7644444444444445,0.6555221769686924,3.038333333333333,0.6275417982934535,44885858708.7515,-0.9323691591173495,11733364706.6996,0.8969433601761228,81.64661519553,0.8457987387582785,1.7,0.9495863327203145,0.9,0.9499434355619051,-74.9218471,42.4513609
