,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-4),Corr with student_vol(-4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-1),Corr with mortgage 90(-1),long,lat
0,2011-07,WI,MILWAUKEE,2011-07,3.96,"(-87.9735, 43.0115)",41091.58,New Construction,0.12388095238095237,0.18904042391272372,0.1598857142857143,0.19289420303711174,0.18661904761904766,0.1930129450717645,0.2182333333333334,0.17621152359234066,0.24991190476190472,0.15361611854307847,0.41392857142857137,0.051097338081445905,0.7452261904761905,-0.0014127485720079654,0.037500000000000006,0.14497356321340527,0.08400000000000002,0.17836215578860573,0.185,0.20753811354633142,1.541,0.8663910036843588,3.003,0.7801515846442061,3.9475000000000002,0.5766888135627535,4.2705,0.5318821284279468,31565012894.7234,0.2000273281084759,11311909309.5948,-0.8771764907730701,88.33905735772379,-0.6995867787050881,2.1,-0.6088826903800735,2.8,-0.3702455484059892,-87.9735,43.0115
1,2012-10,WI,MILWAUKEE,2012-10,2.65,"(-87.913637, 43.023808)",23796.57,New Construction,0.15320434782608702,0.18904042391272372,0.17955217391304346,0.19289420303711174,0.21346521739130433,0.1930129450717645,0.2717391304347827,0.17621152359234066,0.3304891304347827,0.15361611854307847,0.5823021739130435,0.051097338081445905,0.9185760869565219,-0.0014127485720079654,0.10952380952380951,0.14497356321340527,0.14904761904761904,0.17836215578860573,0.17952380952380956,0.20753811354633142,0.7085714285714285,0.8663910036843588,1.7461904761904758,0.7801515846442061,2.505714285714286,0.5766888135627535,2.90047619047619,0.5318821284279468,36186315501.0541,0.2000273281084759,14585937143.4485,-0.8771764907730701,90.2956809830492,-0.6995867787050881,2.4,-0.6088826903800735,2.7,-0.3702455484059892,-87.913637,43.023808
2,2013-12,WI,MILWAUKEE,2013-12,4.05,"(-88.041511, 43.139683000000005)",5997.07,New Construction,0.10022500000000001,0.18904042391272372,0.1273025,0.19289420303711174,0.16723,0.1930129450717645,0.2127325,0.17621152359234066,0.24389749999999996,0.15361611854307847,0.34639499999999995,0.051097338081445905,0.579045,-0.0014127485720079654,0.019047619047619053,0.14497356321340527,0.09523809523809526,0.17836215578860573,0.13285714285714287,0.20753811354633142,1.5761904761904764,0.8663910036843588,2.901904761904762,0.7801515846442061,3.6266666666666674,0.5766888135627535,3.889047619047619,0.5318821284279468,41334062733.8549,0.2000273281084759,10210246554.7955,-0.8771764907730701,84.4459748156831,-0.6995867787050881,1.9,-0.6088826903800735,1.8,-0.3702455484059892,-88.041511,43.139683000000005
3,2016-04,WI,MILWAUKEE,2016-04,3.62,"(-87.915014, 43.045433)",167152.63,New Construction,0.38031428571428566,0.18904042391272372,0.39864523809523805,0.19289420303711174,0.4373976190476192,0.1930129450717645,0.5229452380952381,0.17621152359234066,0.6327499999999999,0.15361611854307847,0.9025404761904764,0.051097338081445905,1.2222214285714286,-0.0014127485720079654,0.18761904761904763,0.14497356321340527,0.37238095238095237,0.17836215578860573,0.5557142857142858,0.20753811354633142,1.2580952380952382,0.8663910036843588,1.8052380952380953,0.7801515846442061,2.2104761904761907,0.5766888135627535,2.6233333333333335,0.5318821284279468,48291644449.3811,0.2000273281084759,13039171751.3192,-0.8771764907730701,85.2359522201137,-0.6995867787050881,1.6,-0.6088826903800735,1.1,-0.3702455484059892,-87.915014,43.045433
4,2017-10,WI,MILWAUKEE,2017-10,3.85,"(-87.9735, 43.0115)",131731.36,New Construction,1.1834895238095235,0.18904042391272372,1.2040609090909093,0.19289420303711174,1.2385486363636362,0.1930129450717645,1.287584090909091,0.17621152359234066,1.3607931818181818,0.15361611854307847,1.541957272727273,0.051097338081445905,1.8208568181818179,-0.0014127485720079654,0.9957142857142858,0.14497356321340527,1.2495238095238093,0.17836215578860573,1.3976190476190478,0.20753811354633142,1.9809523809523806,0.8663910036843588,2.3600000000000003,0.7801515846442061,2.649047619047619,0.5766888135627535,2.8780952380952383,0.5318821284279468,49068548953.9206,0.2000273281084759,12745337772.3068,-0.8771764907730701,87.3618752869242,-0.6995867787050881,1.5,-0.6088826903800735,0.8,-0.3702455484059892,-87.9735,43.0115
