,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-1),Corr with student_vol(-1),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
0,2010-04,MI,DETROIT,2010-04,6.0,"(-84.672708, 43.380998)",48201,13696.72,New Construction,0.24183250000000003,-0.2719125090106299,0.2495495,-0.28072150028476384,0.2597455000000001,-0.290200411225591,0.2840375,-0.31378956024910126,0.3116065,-0.3341760757289888,0.4758610000000001,-0.36815042559069955,0.9598030000000002,-0.301779089818503,0.15045454545454548,-0.2911286629041291,0.2440909090909091,-0.2595831242946795,0.44499999999999995,-0.17046102241333022,2.581363636363637,0.6767061619784072,3.8468181818181817,0.9010543854384602,4.531363636363637,0.8726069683357236,4.693181818181819,0.8590739148107559,25116521917.8418,-0.37583335710511345,14217328271.8582,0.3326089514071905,99.3021234972081,0.273427329394823,4.5,0.35192537902986776,6.4,0.3598591791238528,-84.672708,43.380998
1,2012-04,MI,DETROIT,2012-04,3.55,"(-83.022116, 42.345465000000004)",48207,50946.6,New Construction,0.14868421052631575,-0.2719125090106299,0.18980526315789473,-0.28072150028476384,0.23982894736842097,-0.290200411225591,0.34777368421052635,-0.31378956024910126,0.46680789473684203,-0.3341760757289888,0.7313999999999999,-0.36815042559069955,1.048621052631579,-0.301779089818503,0.0666666666666667,-0.2911286629041291,0.13904761904761903,-0.2595831242946795,0.18333333333333335,-0.17046102241333022,0.8947619047619045,0.6767061619784072,2.0528571428571425,0.9010543854384602,2.8166666666666664,0.8726069683357236,3.1842857142857137,0.8590739148107559,35532707747.113,-0.37583335710511345,11251067892.2966,0.3326089514071905,90.0868950067716,0.273427329394823,3.5,0.35192537902986776,4.3,0.3598591791238528,-83.022116,42.345465000000004
2,2012-05,MI,DETROIT,2012-05,3.37,"(-83.0487845, 42.3391875)",48201,30316.35,New Construction,0.15161363636363637,-0.2719125090106299,0.19053181818181822,-0.28072150028476384,0.23893181818181805,-0.290200411225591,0.3457045454545453,-0.31378956024910126,0.4665318181818183,-0.3341760757289888,0.732990909090909,-0.36815042559069955,1.0615068181818177,-0.301779089818503,0.06590909090909093,-0.2911286629041291,0.14545454545454548,-0.2595831242946795,0.19181818181818186,-0.17046102241333022,0.7618181818181818,0.6767061619784072,1.8031818181818189,0.9010543854384602,2.525909090909091,0.8726069683357236,2.930909090909091,0.8590739148107559,35767585536.868996,-0.37583335710511345,11641401212.0971,0.3326089514071905,89.00857713430821,0.273427329394823,3.2,0.35192537902986776,4.2,0.3598591791238528,-83.0487845,42.3391875
3,2012-11,MI,DETROIT,2012-11,2.46,"(-83.03325500000001, 42.3548544)",48207,17197.7,New Construction,0.1555,-0.2719125090106299,0.18060909090909089,-0.28072150028476384,0.20888636363636362,-0.290200411225591,0.25813636363636355,-0.31378956024910126,0.31102272727272723,-0.3341760757289888,0.528347727272727,-0.36815042559069955,0.8631931818181818,-0.301779089818503,0.12449999999999999,-0.2911286629041291,0.14450000000000002,-0.2595831242946795,0.17850000000000002,-0.17046102241333022,0.665,0.6767061619784072,1.654,0.9010543854384602,2.3894999999999995,0.8726069683357236,2.8034999999999997,0.8590739148107559,37571290060.6541,-0.37583335710511345,12022315813.7363,0.3326089514071905,90.37816904639429,0.273427329394823,3.4,0.35192537902986776,3.6,0.3598591791238528,-83.03325500000001,42.3548544
4,2013-01,MI,DETROIT,2013-01,3.6,"(-82.950343, 42.367084000000006)",48215,30485.04,New Construction,0.16043181818181818,-0.2719125090106299,0.17947272727272726,-0.28072150028476384,0.20497272727272725,-0.290200411225591,0.2497954545454545,-0.31378956024910126,0.30261363636363625,-0.3341760757289888,0.48810454545454546,-0.36815042559069955,0.8142727272727271,-0.301779089818503,0.05190476190476192,-0.2911286629041291,0.10761904761904766,-0.2595831242946795,0.14523809523809525,-0.17046102241333022,0.8052380952380951,0.6767061619784072,1.9147619047619049,0.9010543854384602,2.681428571428571,0.8726069683357236,3.0804761904761913,0.8590739148107559,38410438812.4053,-0.37583335710511345,11337096053.4966,0.3326089514071905,89.2801736441717,0.273427329394823,3.3,0.35192537902986776,3.6,0.3598591791238528,-82.950343,42.367084000000006
5,2013-02,MI,DETROIT,2013-02,3.5,"(-83.0814, 42.3517)",48201,8842.713333333333,New Construction,0.15464999999999998,-0.2719125090106299,0.17315,-0.28072150028476384,0.20129999999999998,-0.290200411225591,0.2455,-0.31378956024910126,0.29049499999999995,-0.3341760757289888,0.463425,-0.36815042559069955,0.761875,-0.301779089818503,0.0768421052631579,-0.2911286629041291,0.12421052631578947,-0.2595831242946795,0.15736842105263157,-0.17046102241333022,0.8463157894736841,0.6767061619784072,1.9842105263157896,0.9010543854384602,2.782631578947368,0.8726069683357236,3.165263157894737,0.8590739148107559,38808856509.5085,-0.37583335710511345,11154944519.578999,0.3326089514071905,91.578064558499,0.273427329394823,3.5,0.35192537902986776,3.6,0.3598591791238528,-83.0814,42.3517
6,2013-12,MI,DETROIT,2013-12,4.85,"(-83.04, 42.33)",48202,21352.42,New Construction,0.10022500000000001,-0.2719125090106299,0.1273025,-0.28072150028476384,0.16723,-0.290200411225591,0.2127325,-0.31378956024910126,0.24389749999999996,-0.3341760757289888,0.34639499999999995,-0.36815042559069955,0.579045,-0.301779089818503,0.019047619047619053,-0.2911286629041291,0.09523809523809526,-0.2595831242946795,0.13285714285714287,-0.17046102241333022,1.5761904761904764,0.6767061619784072,2.901904761904762,0.9010543854384602,3.6266666666666674,0.8726069683357236,3.889047619047619,0.8590739148107559,41244159430.5284,-0.37583335710511345,10396023519.0372,0.3326089514071905,88.4263020205016,0.273427329394823,2.9,0.35192537902986776,2.4,0.3598591791238528,-83.04,42.33
7,2014-07,MI,DETROIT,2014-07,3.92,"(-83.2394524, 42.3577629)",48228,5368.7,New Construction,0.09286956521739129,-0.2719125090106299,0.12270652173913045,-0.28072150028476384,0.15438695652173914,-0.290200411225591,0.1955586956521739,-0.31378956024910126,0.23417391304347826,-0.3341760757289888,0.32826086956521744,-0.36815042559069955,0.5557695652173912,-0.301779089818503,0.024090909090909093,-0.2911286629041291,0.059545454545454575,-0.2595831242946795,0.11136363636363639,-0.17046102241333022,1.699545454545455,0.6767061619784072,2.542272727272727,0.9010543854384602,3.071363636363636,0.8726069683357236,3.3318181818181816,0.8590739148107559,44462292713.4678,-0.37583335710511345,10121843859.6075,0.3326089514071905,81.9669757663089,0.273427329394823,2.4,0.35192537902986776,2.0,0.3598591791238528,-83.2394524,42.3577629
8,2014-12,MI,DETROIT,2014-12,4.125,"(-83.061429, 42.350435)",48201,22990.29,New Construction,0.1101,-0.2719125090106299,0.1330809523809524,-0.28072150028476384,0.16305,-0.290200411225591,0.20744285714285715,-0.31378956024910126,0.2446071428571429,-0.3341760757289888,0.34302142857142864,-0.36815042559069955,0.6021190476190476,-0.301779089818503,0.02500000000000001,-0.2911286629041291,0.1063636363636364,-0.2595831242946795,0.21454545454545454,-0.17046102241333022,1.64,0.6767061619784072,2.2072727272727275,0.9010543854384602,2.5504545454545453,0.8726069683357236,2.8331818181818185,0.8590739148107559,44591810060.8257,-0.37583335710511345,11357071284.6333,0.3326089514071905,82.72786465890579,0.273427329394823,2.3,0.35192537902986776,1.8,0.3598591791238528,-83.061429,42.350435
9,2015-08,MI,DETROIT,2015-08,3.79,"(6.83333, 4.75)",48226,183131.53,New Construction,0.13010000000000005,-0.2719125090106299,0.151965,-0.28072150028476384,0.1967275,-0.290200411225591,0.2610100000000001,-0.31378956024910126,0.3207975,-0.3341760757289888,0.5193599999999999,-0.36815042559069955,0.8364375,-0.301779089818503,0.03523809523809525,-0.2911286629041291,0.22000000000000006,-0.2595831242946795,0.3757142857142857,-0.17046102241333022,1.5414285714285714,0.6767061619784072,2.167142857142857,0.9010543854384602,2.5466666666666664,0.8726069683357236,2.8557142857142854,0.8590739148107559,48997735451.5931,-0.37583335710511345,11834405659.8436,0.3326089514071905,81.7923503982947,0.273427329394823,2.0,0.35192537902986776,1.5,0.3598591791238528,6.83333,4.75
