,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(3),Corr with student_vol(3),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-1),Corr with mortgage 90(-1),long,lat
0,2011-01,IN,INDIANAPOLIS,2011-01,4.0,"(-86.11502800000001, 39.649235)",26049.5,New Construction,0.2391115000000001,0.3288998972645845,0.25406500000000004,0.3390264933135334,0.2606254999999999,0.3464541612180725,0.2827834999999999,0.34705252568665956,0.30341049999999997,0.34520990582966704,0.4554005000000002,0.29550836196120733,0.7818229999999999,0.2731181996512437,0.14099999999999996,0.32703539641489,0.1815,0.32135923863530874,0.27349999999999997,0.3367547661080935,1.9944999999999997,0.6491403220030922,3.3940000000000006,0.652378282750438,4.281000000000001,0.5308298298555314,4.5230000000000015,0.4324553630324886,31565012894.7234,0.13472285828135883,15995126134.7035,0.4725526015801914,91.59671843464591,-0.33753104764351916,4.0,-0.45856002630407466,3.6,-0.23047961814023565,-86.11502800000001,39.649235
1,2011-06,IN,INDIANAPOLIS,2011-06,3.91,"(-74.440973, 40.8761762)",20553.6,New Construction,0.12706818181818183,0.3288998972645845,0.1615431818181819,0.3390264933135334,0.18716409090909092,0.3464541612180725,0.21923909090909086,0.34705252568665956,0.24782409090909094,0.34520990582966704,0.39758,0.29550836196120733,0.7268749999999999,0.2731181996512437,0.0190909090909091,0.32703539641489,0.1013636363636364,0.32135923863530874,0.18090909090909094,0.3367547661080935,1.5799999999999998,0.6491403220030922,3.002272727272727,0.652378282750438,3.9145454545454546,0.5308298298555314,4.2327272727272724,0.4324553630324886,31754785132.2305,0.13472285828135883,11655650147.2578,0.4725526015801914,88.33905735772379,-0.33753104764351916,3.1,-0.45856002630407466,3.4,-0.23047961814023565,-74.440973,40.8761762
2,2011-10,IN,INDIANAPOLIS,2011-10,4.3,"(-86.1584, 39.7683)",17471.53,New Construction,0.1416352380952381,0.3288998972645845,0.19074095238095234,0.3390264933135334,0.24373904761904758,0.3464541612180725,0.3185252380952381,0.34705252568665956,0.4064785714285714,0.34520990582966704,0.59521,0.29550836196120733,0.9086428571428572,0.2731181996512437,0.013500000000000003,0.32703539641489,0.05450000000000003,0.32135923863530874,0.1145,0.3367547661080935,1.0614999999999999,0.6491403220030922,2.1519999999999997,0.652378282750438,2.8695,0.5308298298555314,3.128,0.4324553630324886,35344521679.5642,0.13472285828135883,11510278467.2037,0.4725526015801914,90.48744874686929,-0.33753104764351916,3.8,-0.45856002630407466,3.5,-0.23047961814023565,-86.1584,39.7683
3,2011-11,IN,INDIANAPOLIS,2011-11,4.21,"(-86.173012, 39.781552000000005)",34160.7,New Construction,0.14255090909090912,0.3288998972645845,0.19244863636363635,0.3390264933135334,0.2536463636363637,0.3464541612180725,0.3593790909090909,0.34705252568665956,0.47529181818181826,0.34520990582966704,0.6805422727272729,0.29550836196120733,1.000305,0.2731181996512437,0.013999999999999999,0.32703539641489,0.04650000000000002,0.32135923863530874,0.11200000000000002,0.3367547661080935,0.908,0.6491403220030922,2.0134999999999996,0.652378282750438,2.7180000000000004,0.5308298298555314,3.0155000000000003,0.4324553630324886,35385458151.3724,0.13472285828135883,10728874885.7875,0.4725526015801914,90.7743282432688,-0.33753104764351916,3.7,-0.45856002630407466,3.4,-0.23047961814023565,-86.173012,39.781552000000005
4,2012-03,IN,INDIANAPOLIS,2012-03,3.75,"(-86.157901, 39.817283)",7446.73,New Construction,0.14720000000000003,0.3288998972645845,0.1893409090909091,0.3390264933135334,0.24185227272727275,0.3464541612180725,0.35079999999999995,0.34705252568665956,0.4732886363636363,0.34520990582966704,0.741275,0.29550836196120733,1.0534477272727274,0.2731181996512437,0.06363636363636366,0.32703539641489,0.14227272727272727,0.32135923863530874,0.19000000000000003,0.3367547661080935,1.0172727272727273,0.6491403220030922,2.1727272727272724,0.652378282750438,2.9404545454545454,0.5308298298555314,3.281363636363636,0.4324553630324886,36777908030.9335,0.13472285828135883,14585937143.4485,0.4725526015801914,89.6038877472871,-0.33753104764351916,3.9,-0.45856002630407466,3.5,-0.23047961814023565,-86.157901,39.817283
5,2012-08,IN,INDIANAPOLIS,2012-08,3.35,"(-86.1604, 39.768177)",73870.55,New Construction,0.15374090909090915,0.3288998972645845,0.18745454545454548,0.3390264933135334,0.23783863636363634,0.3464541612180725,0.3331136363636364,0.34705252568665956,0.43259999999999993,0.34520990582966704,0.7177749999999997,0.29550836196120733,1.0426272727272727,0.2731181996512437,0.09217391304347829,0.32703539641489,0.14043478260869566,0.32135923863530874,0.18347826086956526,0.3367547661080935,0.7139130434782609,0.6491403220030922,1.6782608695652175,0.652378282750438,2.3978260869565218,0.5308298298555314,2.7708695652173914,0.4324553630324886,37685204803.0042,0.13472285828135883,10740081615.3953,0.4725526015801914,90.37816904639429,-0.33753104764351916,3.7,-0.45856002630407466,3.3,-0.23047961814023565,-86.1604,39.768177
6,2012-09,IN,INDIANAPOLIS,2012-09,2.425,"(122.56, 10.7)",13760.310000000001,New Construction,0.15189500000000006,0.3288998972645845,0.183625,0.3390264933135334,0.22133750000000002,0.3464541612180725,0.3079875,0.34705252568665956,0.3856325000000001,0.34520990582966704,0.6716749999999999,0.29550836196120733,0.9997750000000002,0.2731181996512437,0.07526315789473685,0.32703539641489,0.13736842105263158,0.32135923863530874,0.17578947368421055,0.3367547661080935,0.6689473684210526,0.6491403220030922,1.7231578947368422,0.652378282750438,2.488421052631579,0.5308298298555314,2.8815789473684212,0.4324553630324886,38410438812.4053,0.13472285828135883,11337096053.4966,0.4725526015801914,90.2956809830492,-0.33753104764351916,3.9,-0.45856002630407466,3.3,-0.23047961814023565,122.56,10.7
7,2012-12,IN,INDIANAPOLIS,2012-12,2.65,"(-86.00319499999999, 39.834677)",43616.285,New Construction,0.1631578947368421,0.3288998972645845,0.1875157894736842,0.3390264933135334,0.21092631578947374,0.3464541612180725,0.2552894736842105,0.34705252568665956,0.30947368421052623,0.34520990582966704,0.5145657894736843,0.29550836196120733,0.8483157894736841,0.2731181996512437,0.039500000000000014,0.32703539641489,0.11950000000000005,0.32135923863530874,0.1585,0.3367547661080935,0.6960000000000001,0.6491403220030922,1.7189999999999999,0.652378282750438,2.4675000000000002,0.5308298298555314,2.8835,0.4324553630324886,39658399389.4891,0.13472285828135883,9855625468.0504,0.4725526015801914,88.794109524791,-0.33753104764351916,4.0,-0.45856002630407466,3.4,-0.23047961814023565,-86.00319499999999,39.834677
8,2013-01,IN,INDIANAPOLIS,2013-01,2.64,"(-86.268305, 39.85935)",10165.72,New Construction,0.16043181818181818,0.3288998972645845,0.17947272727272726,0.3390264933135334,0.20497272727272725,0.3464541612180725,0.2497954545454545,0.34705252568665956,0.30261363636363625,0.34520990582966704,0.48810454545454546,0.29550836196120733,0.8142727272727271,0.2731181996512437,0.05190476190476192,0.32703539641489,0.10761904761904766,0.32135923863530874,0.14523809523809525,0.3367547661080935,0.8052380952380951,0.6491403220030922,1.9147619047619049,0.652378282750438,2.681428571428571,0.5308298298555314,3.0804761904761913,0.4324553630324886,39298206327.5877,0.13472285828135883,9123117418.53368,0.4725526015801914,88.920473853359,-0.33753104764351916,3.6,-0.45856002630407466,3.3,-0.23047961814023565,-86.268305,39.85935
9,2013-03,IN,INDIANAPOLIS,2013-03,3.01,"(122.66667, 11.0)",53138.74,New Construction,0.15505000000000002,0.3288998972645845,0.17309999999999998,0.3390264933135334,0.20345,0.3464541612180725,0.2419,0.34705252568665956,0.28190000000000004,0.34520990582966704,0.44782500000000003,0.29550836196120733,0.7351250000000001,0.2731181996512437,0.07800000000000003,0.32703539641489,0.11450000000000005,0.32135923863530874,0.14750000000000002,0.3367547661080935,0.8185000000000002,0.6491403220030922,1.9575,0.652378282750438,2.7840000000000003,0.5308298298555314,3.1625000000000005,0.4324553630324886,40995097959.5386,0.13472285828135883,9260696074.4491,0.4725526015801914,88.29263433660921,-0.33753104764351916,3.9,-0.45856002630407466,3.2,-0.23047961814023565,122.66667,11.0
