,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol,Corr with student_vol,credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
0,TUCSON,2011-07,4.15,New Construction,0.12388095238095237,4.026119047619048,0.32572436695790663,0.1598857142857143,3.990114285714286,0.3347902353205265,0.18661904761904766,3.9633809523809527,0.3354656897823535,0.2182333333333334,3.931766666666667,0.3352136124525209,0.24991190476190472,3.900088095238096,0.33961660122770937,0.41392857142857137,3.736071428571429,0.3323051460830788,0.7452261904761905,3.40477380952381,0.3368626459681051,0.037500000000000006,4.112500000000001,0.3387715147717469,0.08400000000000002,4.066000000000001,0.31451794562867297,0.185,3.9650000000000003,0.32652280601626293,1.541,2.6090000000000004,0.5019045220200026,3.003,1.1470000000000002,0.7405588375806234,3.9475000000000002,0.20250000000000012,0.7326467205795992,4.2705,-0.12049999999999983,0.6302595614072757,34825519831.2788,-0.5678166688356157,13238482167.5647,0.8354619948683742,91.3646878868074,0.8994785372280074,3.4,0.5994522315045493,3.4,0.6047069396483816
1,TUCSON,2011-12,3.97,New Construction,0.1499335,3.8200665000000003,0.32572436695790663,0.2029985,3.7670015,0.3347902353205265,0.2836085,3.6863915,0.3354656897823535,0.40829250000000006,3.5617075000000002,0.3352136124525209,0.5557375,3.4142625000000004,0.33961660122770937,0.7798775000000001,3.1901225,0.3323051460830788,1.1003555000000003,2.8696444999999997,0.3368626459681051,0.0033333333333333335,3.966666666666667,0.3387715147717469,0.048571428571428585,3.9214285714285717,0.31451794562867297,0.11523809523809528,3.854761904761905,0.32652280601626293,0.8914285714285713,3.0785714285714287,0.5019045220200026,1.9780952380952384,1.9919047619047618,0.7405588375806234,2.6676190476190476,1.3023809523809526,0.7326467205795992,2.9823809523809524,0.9876190476190478,0.6302595614072757,36623269866.4569,-0.5678166688356157,11508699084.1195,0.8354619948683742,90.0868950067716,0.8994785372280074,3.2,0.5994522315045493,3.1,0.6047069396483816
2,TUCSON,2012-09,3.36,New Construction,0.15189500000000006,3.2081049999999998,0.32572436695790663,0.183625,3.1763749999999997,0.3347902353205265,0.22133750000000002,3.1386624999999997,0.3354656897823535,0.3079875,3.0520125,0.3352136124525209,0.3856325000000001,2.9743674999999996,0.33961660122770937,0.6716749999999999,2.688325,0.3323051460830788,0.9997750000000002,2.360225,0.3368626459681051,0.07526315789473685,3.284736842105263,0.3387715147717469,0.13736842105263158,3.222631578947368,0.31451794562867297,0.17578947368421055,3.1842105263157894,0.32652280601626293,0.6689473684210526,2.6910526315789474,0.5019045220200026,1.7231578947368422,1.6368421052631577,0.7405588375806234,2.488421052631579,0.871578947368421,0.7326467205795992,2.8815789473684212,0.47842105263157864,0.6302595614072757,39268596272.9965,-0.5678166688356157,11631947675.6117,0.8354619948683742,89.2801736441717,0.8994785372280074,3.2,0.5994522315045493,2.6,0.6047069396483816
3,TUCSON,2013-01,3.21,New Construction,0.16043181818181818,3.0495681818181817,0.32572436695790663,0.17947272727272726,3.0305272727272725,0.3347902353205265,0.20497272727272725,3.005027272727273,0.3354656897823535,0.2497954545454545,2.9602045454545456,0.3352136124525209,0.30261363636363625,2.9073863636363635,0.33961660122770937,0.48810454545454546,2.7218954545454546,0.3323051460830788,0.8142727272727271,2.3957272727272727,0.3368626459681051,0.05190476190476192,3.158095238095238,0.3387715147717469,0.10761904761904766,3.1023809523809525,0.31451794562867297,0.14523809523809525,3.064761904761905,0.32652280601626293,0.8052380952380951,2.404761904761905,0.5019045220200026,1.9147619047619049,1.295238095238095,0.7405588375806234,2.681428571428571,0.5285714285714289,0.7326467205795992,3.0804761904761913,0.1295238095238087,0.6302595614072757,40995097959.5386,-0.5678166688356157,11154944519.578999,0.8354619948683742,86.5850023909696,0.8994785372280074,2.6,0.5994522315045493,2.2,0.6047069396483816
4,TUCSON,2018-01,3.4850000000000003,New Construction,1.4378880952380952,2.047111904761905,0.32572436695790663,1.467563181818182,2.0174368181818183,0.3347902353205265,1.5610881818181819,1.9239118181818184,0.3354656897823535,1.6355336363636364,1.849466363636364,0.3352136124525209,1.733970909090909,1.7510290909090913,0.33961660122770937,1.9067609090909092,1.578239090909091,0.3323051460830788,2.196459545454545,1.2885404545454553,0.3368626459681051,1.3000000000000003,2.185,0.3387715147717469,1.6199999999999994,1.8650000000000009,0.31451794562867297,1.8028571428571425,1.6821428571428578,0.32652280601626293,2.381904761904762,1.1030952380952384,0.5019045220200026,2.5838095238095242,0.9011904761904761,0.7405588375806234,2.7342857142857144,0.7507142857142859,0.7326467205795992,2.8776190476190475,0.6073809523809528,0.6302595614072757,50407042046.8076,-0.5678166688356157,11226317067.5623,0.8354619948683742,88.437943439718,0.8994785372280074,2.1,0.5994522315045493,0.7,0.6047069396483816
