,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(1),Corr with student_vol(1),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(1),Corr with mortgage 90(1),long,lat
0,2012-03,TX,CORPUS CHRISTI,2012-03,3.7,"(-97.3956, 27.8003)",78431,43323.63,New Construction,0.14720000000000003,0.8706874508143876,0.1893409090909091,0.8719891940424281,0.24185227272727275,0.8791836920402111,0.35079999999999995,0.8909955549525403,0.4732886363636363,0.9056323489407894,0.741275,0.9214585700492876,1.0534477272727274,0.9097380804225741,0.06363636363636366,0.8595913916234025,0.14227272727272727,0.8894107833461615,0.19000000000000003,0.8974866796755693,1.0172727272727273,0.8925714848636065,2.1727272727272724,0.6796666296542402,2.9404545454545454,0.29135500986617385,3.281363636363636,0.02324135935031841,35344521679.5642,0.7070199186741672,11641401212.0971,0.9562203359274567,89.6038877472871,-0.9099740215360604,3.5,-0.998016516230535,2.3,-0.7849692760541556,-97.3956,27.8003
1,2012-11,TX,CORPUS CHRISTI,2012-11,2.79,"(-97.56775259999999, 27.8488762)",78216,21276.9,New Construction,0.1555,0.8706874508143876,0.18060909090909089,0.8719891940424281,0.20888636363636362,0.8791836920402111,0.25813636363636355,0.8909955549525403,0.31102272727272723,0.9056323489407894,0.528347727272727,0.9214585700492876,0.8631931818181818,0.9097380804225741,0.12449999999999999,0.8595913916234025,0.14450000000000002,0.8894107833461615,0.17850000000000002,0.8974866796755693,0.665,0.8925714848636065,1.654,0.6796666296542402,2.3894999999999995,0.29135500986617385,2.8034999999999997,0.02324135935031841,37160101000.5239,0.7070199186741672,11337096053.4966,0.9562203359274567,91.578064558499,-0.9099740215360604,4.2,-0.998016516230535,2.4,-0.7849692760541556,-97.56775259999999,27.8488762
2,2016-06,TX,CORPUS CHRISTI,2016-06,3.7,"(-97.3956, 27.8003)",78412,71205.9,New Construction,0.3904409090909091,0.8706874508143876,0.41572500000000007,0.8719891940424281,0.4527090909090909,0.8791836920402111,0.5394386363636363,0.8909955549525403,0.6516204545454546,0.9056323489407894,0.9360386363636366,0.9214585700492876,1.2592227272727274,0.9097380804225741,0.22136363636363632,0.8595913916234025,0.40409090909090906,0.8894107833461615,0.5522727272727272,0.8974866796755693,1.1663636363636367,0.8925714848636065,1.6440909090909095,0.6796666296542402,2.019090909090909,0.29135500986617385,2.452272727272727,0.02324135935031841,48187387172.2131,0.7070199186741672,11531266279.4831,0.9562203359274567,88.1942388876454,-0.9099740215360604,3.5,-0.998016516230535,1.2,-0.7849692760541556,-97.3956,27.8003
3,2018-08,TX,CORPUS CHRISTI,2018-08,4.57,"(-97.3956, 27.8003)",00000,17595.3,New Construction,1.916485,0.8706874508143876,1.9541377272727276,0.8719891940424281,2.074109545454545,0.8791836920402111,2.18963,0.8909955549525403,2.323575,0.9056323489407894,2.5196563636363636,0.9214585700492876,2.8215668181818185,0.9097380804225741,1.9408695652173917,0.8595913916234025,2.244347826086957,0.8894107833461615,2.445652173913043,0.8974866796755693,2.7678260869565223,0.8925714848636065,2.889130434782609,0.6796666296542402,2.970434782608696,0.29135500986617385,3.041739130434783,0.02324135935031841,50407042046.8076,0.7070199186741672,12115078194.3566,0.9562203359274567,,-0.9099740215360604,2.7,-0.998016516230535,1.0,-0.7849692760541556,-97.3956,27.8003
