,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-3),Corr with auto_vol(-3),student_vol(-1),Corr with student_vol(-1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-2),Corr with mortgage 90(-2),long,lat
0,2010-03,LA,SHREVEPORT,2010-03,4.95,"(-93.7652, 32.5222)",12778.69,New Construction,0.20298217391304352,-0.10494104523945173,0.22118086956521738,-0.16645409277862075,0.23731173913043485,-0.358739468065098,0.25031173913043475,-0.6549776373258734,0.2684247826086957,-0.7142414461400478,0.41060652173913054,-0.7913188141614466,0.8732952173913044,-0.6589841687390086,0.11652173913043477,-0.44236397552953616,0.22565217391304354,-0.011893640379593798,0.3956521739130435,0.2622778069751437,2.433043478260869,0.83886161457413,3.7273913043478255,0.8434752951963416,4.489130434782608,0.8087029250832896,4.644782608695651,0.7967266499330566,25435545396.8332,-0.16479213985654637,14228362706.5907,-0.5091711321730258,96.8995739482615,0.23775666936206144,4.2,-0.8325763114341185,3.9,0.34912808651793115,-93.7652,32.5222
1,2011-03,LA,SHREVEPORT,2011-03,4.05,"(-93.747869, 32.508165000000005)",5623.29,New Construction,0.2076739130434783,-0.10494104523945173,0.23889782608695653,-0.16645409277862075,0.2532847826086956,-0.358739468065098,0.2829456521739131,-0.6549776373258734,0.30843478260869567,-0.7142414461400478,0.4607826086956522,-0.7913188141614466,0.7797065217391305,-0.6589841687390086,0.06478260869565221,-0.44236397552953616,0.15652173913043482,-0.011893640379593798,0.25913043478260867,0.2622778069751437,2.1134782608695653,0.83886161457413,3.414347826086956,0.8434752951963416,4.26608695652174,0.8087029250832896,4.5139130434782615,0.7967266499330566,31044830349.9256,-0.16479213985654637,11726514214.1317,-0.5091711321730258,92.8594669911348,0.23775666936206144,3.7,-0.8325763114341185,3.2,0.34912808651793115,-93.747869,32.508165000000005
2,2012-06,LA,SHREVEPORT,2012-06,3.33,"(-93.810707, 32.459507)",9242.91,New Construction,0.163,-0.10494104523945173,0.19464736842105262,-0.16645409277862075,0.24319736842105263,-0.358739468065098,0.3459342105263157,-0.6549776373258734,0.46558684210526313,-0.7142414461400478,0.7364000000000004,-0.7913188141614466,1.0691894736842107,-0.6589841687390086,0.05190476190476193,-0.44236397552953616,0.14809523809523809,-0.011893640379593798,0.18904761904761905,0.2622778069751437,0.7114285714285714,0.83886161457413,1.6223809523809525,0.8434752951963416,2.3061904761904763,0.8087029250832896,2.698095238095238,0.7967266499330566,35767585536.868996,-0.16479213985654637,12770391029.1034,-0.5091711321730258,90.6452366150782,0.23775666936206144,4.6,-0.8325763114341185,2.8,0.34912808651793115,-93.810707,32.459507
3,2012-08,LA,SHREVEPORT,2012-08,2.23,"(1.51639, 42.54417)",44674.01,New Construction,0.15374090909090915,-0.10494104523945173,0.18745454545454548,-0.16645409277862075,0.23783863636363634,-0.358739468065098,0.3331136363636364,-0.6549776373258734,0.43259999999999993,-0.7142414461400478,0.7177749999999997,-0.7913188141614466,1.0426272727272727,-0.6589841687390086,0.09217391304347829,-0.44236397552953616,0.14043478260869566,-0.011893640379593798,0.18347826086956526,0.2622778069751437,0.7139130434782609,0.83886161457413,1.6782608695652175,0.8434752951963416,2.3978260869565218,0.8087029250832896,2.7708695652173914,0.7967266499330566,36777908030.9335,-0.16479213985654637,16111780903.4699,-0.5091711321730258,89.00857713430821,0.23775666936206144,4.8,-0.8325763114341185,2.7,0.34912808651793115,1.51639,42.54417
4,2012-11,LA,SHREVEPORT,2012-11,2.59,"(-118.45429399999999, 34.040578000000004)",52089.32,New Construction,0.1555,-0.10494104523945173,0.18060909090909089,-0.16645409277862075,0.20888636363636362,-0.358739468065098,0.25813636363636355,-0.6549776373258734,0.31102272727272723,-0.7142414461400478,0.528347727272727,-0.7913188141614466,0.8631931818181818,-0.6589841687390086,0.12449999999999999,-0.44236397552953616,0.14450000000000002,-0.011893640379593798,0.17850000000000002,0.2622778069751437,0.665,0.83886161457413,1.654,0.8434752951963416,2.3894999999999995,0.8087029250832896,2.8034999999999997,0.7967266499330566,37160101000.5239,-0.16479213985654637,12022315813.7363,-0.5091711321730258,89.02745876405929,0.23775666936206144,4.7,-0.8325763114341185,2.8,0.34912808651793115,-118.45429399999999,34.040578000000004
5,2013-12,LA,SHREVEPORT,2013-12,4.95,"(-93.812026, 32.459513)",20113.37,New Construction,0.10022500000000001,-0.10494104523945173,0.1273025,-0.16645409277862075,0.16723,-0.358739468065098,0.2127325,-0.6549776373258734,0.24389749999999996,-0.7142414461400478,0.34639499999999995,-0.7913188141614466,0.579045,-0.6589841687390086,0.019047619047619053,-0.44236397552953616,0.09523809523809526,-0.011893640379593798,0.13285714285714287,0.2622778069751437,1.5761904761904764,0.83886161457413,2.901904761904762,0.8434752951963416,3.6266666666666674,0.8087029250832896,3.889047619047619,0.7967266499330566,41062625933.5941,-0.16479213985654637,10396023519.0372,-0.5091711321730258,88.1059676388142,0.23775666936206144,3.7,-0.8325763114341185,2.5,0.34912808651793115,-93.812026,32.459513
6,2014-05,LA,SHREVEPORT,2014-05,4.31,"(-93.771759, 32.514798)",24058.26,New Construction,0.08842000000000001,-0.10494104523945173,0.1198375,-0.16645409277862075,0.15035749999999998,-0.358739468065098,0.1914675,-0.6549776373258734,0.22609000000000004,-0.7142414461400478,0.3231200000000001,-0.7913188141614466,0.537955,-0.6589841687390086,0.026666666666666665,-0.44236397552953616,0.05190476190476192,-0.011893640379593798,0.0966666666666667,0.2622778069751437,1.5928571428571427,0.83886161457413,2.559047619047619,0.8434752951963416,3.1152380952380954,0.8087029250832896,3.3899999999999997,0.7967266499330566,43204378466.7468,-0.16479213985654637,11032404366.8063,-0.5091711321730258,84.4459748156831,0.23775666936206144,4.0,-0.8325763114341185,2.6,0.34912808651793115,-93.771759,32.514798
