,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(1),Corr with student_vol(1),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
0,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.2,-0.5210477464991742
1,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.3,-0.5210477464991742
2,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.2,-0.5210477464991742
3,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.3,-0.5210477464991742
4,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.2,-0.5210477464991742
5,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.3,-0.5210477464991742
6,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.2,-0.5210477464991742
7,AUGUSTA,2011-01,3.75,New Construction,0.2391115000000001,3.5108885,0.9200451341549478,0.25406500000000004,3.495935,0.9196739201759636,0.2606254999999999,3.4893745000000003,0.9182901337758937,0.2827834999999999,3.4672165,0.916274690497756,0.30341049999999997,3.4465895,0.9108415422028517,0.4554005000000002,3.2945995,0.9014912644437458,0.7818229999999999,2.968177,0.890408280804304,0.14099999999999996,3.609,0.9142728573647139,0.1815,3.5685000000000002,0.9030855530630287,0.27349999999999997,3.4765,0.8885994269678005,1.9944999999999997,1.7555000000000003,0.6888973240161549,3.3940000000000006,0.35599999999999943,0.24141609309563888,4.281000000000001,-0.5310000000000006,-0.01744631628475058,4.5230000000000015,-0.7730000000000015,-0.09377747684594948,29826615528.9652,0.5463933604960558,11726514214.1317,0.835658158932153,92.5881563190625,0.30206178897047326,3.5,-0.7774541189099291,3.3,-0.5210477464991742
8,AUGUSTA,2014-08,3.89,New Construction,0.090785,3.7992150000000002,0.9200451341549478,0.121725,3.768275,0.9196739201759636,0.15602,3.7339800000000003,0.9182901337758937,0.19527250000000002,3.6947275,0.916274690497756,0.23465000000000003,3.6553500000000003,0.9108415422028517,0.32965500000000003,3.560345,0.9014912644437458,0.55889,3.3311100000000002,0.890408280804304,0.030000000000000006,3.8600000000000003,0.9142728573647139,0.0523809523809524,3.837619047619048,0.9030855530630287,0.10714285714285714,3.782857142857143,0.8885994269678005,1.6314285714285717,2.2585714285714285,0.6888973240161549,2.42,1.4700000000000002,0.24141609309563888,2.9366666666666665,0.9533333333333336,-0.01744631628475058,3.2009523809523808,0.6890476190476194,-0.09377747684594948,44109559396.2995,0.5463933604960558,11159124696.1814,0.835658158932153,82.72786465890579,0.30206178897047326,3.6,-0.7774541189099291,2.6,-0.5210477464991742
9,AUGUSTA,2014-08,3.89,New Construction,0.090785,3.7992150000000002,0.9200451341549478,0.121725,3.768275,0.9196739201759636,0.15602,3.7339800000000003,0.9182901337758937,0.19527250000000002,3.6947275,0.916274690497756,0.23465000000000003,3.6553500000000003,0.9108415422028517,0.32965500000000003,3.560345,0.9014912644437458,0.55889,3.3311100000000002,0.890408280804304,0.030000000000000006,3.8600000000000003,0.9142728573647139,0.0523809523809524,3.837619047619048,0.9030855530630287,0.10714285714285714,3.782857142857143,0.8885994269678005,1.6314285714285717,2.2585714285714285,0.6888973240161549,2.42,1.4700000000000002,0.24141609309563888,2.9366666666666665,0.9533333333333336,-0.01744631628475058,3.2009523809523808,0.6890476190476194,-0.09377747684594948,44109559396.2995,0.5463933604960558,11159124696.1814,0.835658158932153,82.72786465890579,0.30206178897047326,3.6,-0.7774541189099291,2.4,-0.5210477464991742
