,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(4),Corr with mortgage 90(4)
0,2010-10,OH,CINCINNATI,2010-10,4.54,"(-84.39905999999999, 39.160013)",4493.27,New Construction,0.22598619047619048,0.458951854687149,0.25051619047619045,0.4612230914295036,0.25605714285714287,0.4477715031081432,0.2720304761904762,0.4288353265401777,0.28884,0.40690050350898604,0.45499142857142844,0.34931760196501566,0.7680966666666665,0.30453223347706965,0.14050000000000004,0.44522577868630664,0.17650000000000005,0.3924157642748364,0.22800000000000006,0.35447899024172935,1.1824999999999999,0.276320992125731,2.54,0.30448912695846975,3.524,0.20146225688303906,3.8724999999999996,0.14396361557027326,28389074974.2894,-0.24102175052992214,10534224377.9144,-0.6837763693872171,94.51558950569391,0.4286614217083843,3.8,0.29276667117386984,3.2,0.13019993640140778
1,2010-11,OH,CINCINNATI,2010-11,3.7,"(-84.619412, 39.094553000000005)",9990.6,New Construction,0.22869727272727272,0.458951854687149,0.24913818181818187,0.4612230914295036,0.2541922727272727,0.4477715031081432,0.27004181818181816,0.4288353265401777,0.2871204545454545,0.40690050350898604,0.44597000000000014,0.34931760196501566,0.7651345454545454,0.30453223347706965,0.13400000000000004,0.44522577868630664,0.182,0.3924157642748364,0.25200000000000006,0.35447899024172935,1.35,0.276320992125731,2.7630000000000003,0.30448912695846975,3.817999999999999,0.20146225688303906,4.186,0.14396361557027326,28477062769.4533,-0.24102175052992214,11556490165.0911,-0.6837763693872171,92.4549564204629,0.4286614217083843,3.4,0.29276667117386984,3.0,0.13019993640140778
2,2012-01,OH,CINCINNATI,2012-01,4.24,"(-84.39905999999999, 39.160013)",16791.27,New Construction,0.14564761904761903,0.458951854687149,0.2014238095238095,0.4612230914295036,0.28289523809523814,0.4477715031081432,0.41424761904761903,0.4288353265401777,0.5659000000000001,0.40690050350898604,0.7969761904761906,0.34931760196501566,1.1145476190476191,0.30453223347706965,0.0245,0.44522577868630664,0.06550000000000003,0.3924157642748364,0.11500000000000003,0.35447899024172935,0.835,0.276320992125731,1.9664999999999995,0.30448912695846975,2.6950000000000003,0.20146225688303906,3.026,0.14396361557027326,33690910289.8878,-0.24102175052992214,10258833668.6773,-0.6837763693872171,90.48744874686929,0.4286614217083843,3.4,0.29276667117386984,3.0,0.13019993640140778
3,2012-08,OH,CINCINNATI,2012-08,2.65,"(-84.492115, 39.141782)",10143.32,New Construction,0.15374090909090915,0.458951854687149,0.18745454545454548,0.4612230914295036,0.23783863636363634,0.4477715031081432,0.3331136363636364,0.4288353265401777,0.43259999999999993,0.40690050350898604,0.7177749999999997,0.34931760196501566,1.0426272727272727,0.30453223347706965,0.09217391304347829,0.44522577868630664,0.14043478260869566,0.3924157642748364,0.18347826086956526,0.35447899024172935,0.7139130434782609,0.276320992125731,1.6782608695652175,0.30448912695846975,2.3978260869565218,0.20146225688303906,2.7708695652173914,0.14396361557027326,36623269866.4569,-0.24102175052992214,12770391029.1034,-0.6837763693872171,89.02745876405929,0.4286614217083843,3.2,0.29276667117386984,2.8,0.13019993640140778
4,2013-04,OH,CINCINNATI,2013-04,3.5,"(-72.89, 41.42)",4602.71,New Construction,0.1539047619047619,0.458951854687149,0.17210476190476193,0.4612230914295036,0.19953333333333334,0.4477715031081432,0.24005714285714277,0.4288353265401777,0.27714285714285714,0.40690050350898604,0.4360190476190476,0.34931760196501566,0.7168333333333334,0.30453223347706965,0.049090909090909116,0.44522577868630664,0.09409090909090913,0.3924157642748364,0.12454545454545456,0.35447899024172935,0.7104545454545454,0.276320992125731,1.7590909090909093,0.30448912695846975,2.5500000000000003,0.20146225688303906,2.9327272727272726,0.14396361557027326,38808856509.5085,-0.24102175052992214,11154944519.578999,-0.6837763693872171,88.920473853359,0.4286614217083843,2.6,0.29276667117386984,2.1,0.13019993640140778
5,2014-11,OH,CINCINNATI,2014-11,3.57,"(-84.521048, 39.284197)",5624.61,New Construction,0.09656999999999999,0.458951854687149,0.12222499999999999,0.4612230914295036,0.1548075,0.4477715031081432,0.20246,0.4288353265401777,0.23286250000000003,0.40690050350898604,0.32679500000000006,0.34931760196501566,0.56206,0.30453223347706965,0.04166666666666668,0.44522577868630664,0.06944444444444448,0.3924157642748364,0.13444444444444448,0.35447899024172935,1.6205555555555557,0.276320992125731,2.325555555555556,0.30448912695846975,2.7644444444444445,0.20146225688303906,3.038333333333333,0.14396361557027326,44931729222.7983,-0.24102175052992214,11117378455.0815,-0.6837763693872171,82.08517590205541,0.4286614217083843,2.3,0.29276667117386984,1.7,0.13019993640140778
6,2017-09,OH,CINCINNATI,2017-09,3.88,"(-84.336046, 39.075101000000004)",2955646.0,New Construction,1.1784444999999997,0.458951854687149,1.1967471428571432,0.4612230914295036,1.23492,0.4477715031081432,1.2721638095238097,0.4288353265401777,1.3232957142857147,0.40690050350898604,1.4732157142857143,0.34931760196501566,1.738246666666667,0.30453223347706965,0.9940000000000001,0.44522577868630664,1.171,0.3924157642748364,1.2799999999999998,0.35447899024172935,1.7975,0.276320992125731,2.2020000000000004,0.30448912695846975,2.5300000000000002,0.20146225688303906,2.7764999999999995,0.14396361557027326,48693341763.9087,-0.24102175052992214,12745337772.3068,-0.6837763693872171,88.23467488709129,0.4286614217083843,2.2,0.29276667117386984,1.0,0.13019993640140778
7,2018-02,OH,CINCINNATI,2018-02,3.72,"(-84.514482, 39.099396999999996)",54707.69,New Construction,1.4432573684210526,0.458951854687149,1.4712210000000003,0.4612230914295036,1.6018225000000001,0.4477715031081432,1.722691,0.4288353265401777,1.874672,0.40690050350898604,2.0893395000000003,0.34931760196501566,2.3701375000000002,0.30453223347706965,1.3805263157894736,0.44522577868630664,1.7857894736842108,0.3924157642748364,1.9636842105263155,0.35447899024172935,2.599473684210526,0.276320992125731,2.8589473684210525,0.30448912695846975,3.016842105263158,0.20146225688303906,3.1310526315789478,0.14396361557027326,49855182727.6109,-0.24102175052992214,11707722927.962,-0.6837763693872171,88.1148323663994,0.4286614217083843,2.3,0.29276667117386984,0.8,0.13019993640140778
