1 Mo,1 Yr,10 Yr,12M,1M,1W,20 Yr,2M,30 Yr,3M,5 Yr,6 Mo,6M,Category,Corr with 1 Mo treasury,Corr with 1 Yr treasury,Corr with 10 Yr treasury,Corr with 20 Yr treasury,Corr with 30 Yr treasury,Corr with 5 Yr treasury,Corr with 6 Mo treasury,Corr with auto_vol(-1),Corr with auto_vol(-4),Corr with auto_vol(4),Corr with credit_tightness(-2),Corr with credit_tightness(-4),Corr with credit_tightness(2),Corr with credit_tightness(4),Corr with libor 12M,Corr with libor 1M,Corr with libor 1W,Corr with libor 2M,Corr with libor 3M,Corr with libor 6M,Corr with libor ON,Corr with student_vol(-2),Corr with student_vol(-4),Corr with student_vol(3),INTEREST RATE,Month,ON,PROPERTY CITY,auto_vol(-1),auto_vol(-4),auto_vol(4),credit_tightness(-2),credit_tightness(-4),credit_tightness(2),credit_tightness(4),spread between 1 Mo treasury,spread between 1 Yr treasury,spread between 10 Yr treasury,spread between 20 Yr treasury,spread between 30 Yr treasury,spread between 5 Yr treasury,spread between 6 Mo treasury,spread between libor 12M,spread between libor 1M,spread between libor 1W,spread between libor 2M,spread between libor 3M,spread between libor 6M,spread between libor ON,student_vol(-2),student_vol(-4),student_vol(3)
0.020454545454545458,0.11863636363636366,1.9281818181818182,0.6936104761904763,0.19670952380952378,0.1638380952380952,2.7286363636363635,0.23396000000000003,3.112727272727273,0.27416904761904765,0.840909090909091,0.08090909090909093,0.42137333333333327,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,2.7,2013-05,0.1435047619047619,WASHINGTON,,,42151687038.4775,,,88.4263020205016,,2.6795454545454547,2.5813636363636365,0.771818181818182,-0.02863636363636335,-0.4127272727272726,1.8590909090909091,2.619090909090909,2.0063895238095237,2.503290476190476,2.536161904761905,2.46604,2.4258309523809527,2.278626666666667,2.556495238095238,,9498561196.652071,
0.017500000000000005,0.11850000000000002,2.8095,0.6526857142857143,0.18057476190476196,0.14323238095238094,3.526,0.22133904761904755,3.7870000000000004,0.2531785714285715,1.5959999999999999,0.04150000000000001,0.38033809523809525,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.18,2013-09,0.11272380952380952,WASHINGTON,,,44462292713.4678,,,80.910251046009,,4.1625,4.0615,1.3704999999999998,0.6539999999999999,0.39299999999999935,2.5839999999999996,4.1385,3.5273142857142856,3.9994252380952378,4.036767619047619,3.958660952380952,3.9268214285714285,3.7996619047619045,4.06727619047619,,10216278752.7557,
0.1059090909090909,0.12136363636363635,2.615909090909091,0.6177847826086957,0.17241521739130433,0.13668260869565219,3.3795454545454544,0.21265,3.6759090909090903,0.2417652173913043,1.366818181818182,0.07590909090909094,0.36121521739130424,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.85,2013-10,0.10426086956521738,WASHINGTON,,,43938467193.2505,,,82.56600445924391,,3.744090909090909,3.7286363636363635,1.234090909090909,0.4704545454545457,0.17409090909090974,2.4831818181818184,3.774090909090909,3.232215217391304,3.6775847826086956,3.713317391304348,3.63735,3.6082347826086956,3.488784782608696,3.745739130434783,,9473893018.88319,
0.051428571428571455,0.1280952380952381,2.7233333333333327,0.5571428571428573,0.15488333333333335,0.1207452380952381,3.3466666666666667,0.19711666666666672,3.6209523809523807,0.23409761904761903,1.6395238095238096,0.07857142857142858,0.33106666666666673,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.52,2014-03,0.0888,WASHINGTON,,,44940573200.2924,,,82.2508390398281,,4.468571428571428,4.391904761904762,1.7966666666666669,1.173333333333333,0.8990476190476189,2.88047619047619,4.441428571428571,3.962857142857142,4.365116666666666,4.3992547619047615,4.3228833333333325,4.285902380952381,4.188933333333333,4.4312,,10653400066.5467,
0.024090909090909093,0.11136363636363639,2.542272727272727,0.5557695652173912,0.15438695652173914,0.12270652173913045,3.071363636363636,0.1955586956521739,3.3318181818181816,0.23417391304347826,1.699545454545455,0.059545454545454575,0.32826086956521744,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.08,2014-07,0.09286956521739129,WASHINGTON,,,47944164595.1044,,,80.33849809561521,,4.055909090909091,3.9686363636363637,1.537727272727273,1.0086363636363642,0.7481818181818185,2.380454545454545,4.0204545454545455,3.524230434782609,3.925613043478261,3.9572934782608695,3.8844413043478263,3.8458260869565217,3.7517391304347827,3.9871304347826086,,10638305940.4607,
0.01142857142857143,0.10952380952380954,2.5342857142857147,0.5770545454545455,0.15410454545454544,0.12087045454545454,3.0133333333333328,0.19699999999999998,3.26,0.23403181818181817,1.7738095238095242,0.04380952380952382,0.32999090909090917,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.705,2014-09,0.09027272727272727,WASHINGTON,,,47692027772.9219,,,82.23381292700279,,3.6935714285714285,3.5954761904761905,1.1707142857142854,0.6916666666666673,0.4450000000000003,1.931190476190476,3.6611904761904763,3.1279454545454546,3.5508954545454547,3.5841295454545454,3.508,3.470968181818182,3.375009090909091,3.614727272727273,,11159124696.1814,
0.04166666666666668,0.13444444444444448,2.325555555555556,0.56206,0.1548075,0.12222499999999999,2.7644444444444445,0.20246,3.038333333333333,0.23286250000000003,1.6205555555555557,0.06944444444444448,0.32679500000000006,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.23,2014-11,0.09656999999999999,WASHINGTON,,,48668534366.8701,,,83.34061286074021,,4.1883333333333335,4.095555555555556,1.9044444444444446,1.465555555555556,1.1916666666666673,2.6094444444444447,4.160555555555556,3.6679400000000006,4.0751925,4.107775,4.02754,3.9971375000000005,3.9032050000000003,4.133430000000001,,11357071284.6333,
0.017894736842105265,0.22421052631578947,1.9752631578947366,0.6601375,0.17207499999999998,0.13764249999999997,2.3384210526315794,0.2121925,2.566315789473684,0.25842,1.472631578947368,0.07105263157894741,0.37596500000000005,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.0,2015-02,0.11784999999999998,WASHINGTON,,,48752987466.2114,,,82.89218119322959,,3.982105263157895,3.7757894736842106,2.0247368421052636,1.6615789473684206,1.433684210526316,2.527368421052632,3.9289473684210527,3.3398624999999997,3.827925,3.8623575,3.7878075,3.74158,3.624035,3.88215,,11837215038.8922,
0.02272727272727273,0.25363636363636366,2.042727272727273,0.700025,0.17560000000000003,0.14022954545454547,2.4068181818181817,0.21958181818181813,2.626363636363636,0.26829772727272727,1.5190909090909088,0.11000000000000001,0.39945,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.72,2015-03,0.12134999999999999,WASHINGTON,,,48491901272.6637,,,81.36742750908279,,3.6972727272727273,3.4663636363636368,1.6772727272727272,1.3131818181818184,1.0936363636363642,2.200909090909091,3.6100000000000003,3.019975,3.5444,3.5797704545454545,3.500418181818182,3.451702272727273,3.3205500000000003,3.59865,,12019442988.8631,
0.014285714285714287,0.26333333333333336,2.0699999999999994,0.8378659090909092,0.19451136363636365,0.15531363636363638,2.5028571428571427,0.2514522727272726,2.8880952380952376,0.32135909090909087,1.3857142857142857,0.11380952380952382,0.5284272727272726,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.35,2015-10,0.13160454545454547,WASHINGTON,,,49206523977.8161,,,84.0267577476249,,4.335714285714285,4.086666666666666,2.2800000000000002,1.847142857142857,1.461904761904762,2.964285714285714,4.236190476190476,3.5121340909090906,4.155488636363636,4.194686363636364,4.098547727272727,4.0286409090909086,3.821572727272727,4.218395454545454,,11758109185.709,
0.07105263157894738,0.47684210526315784,2.2631578947368416,0.9343738095238093,0.20844761904761913,0.1559214285714286,2.6863157894736847,0.286702380952381,3.03,0.3709714285714286,1.6710526315789473,0.32789473684210524,0.6063738095238096,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.37,2015-11,0.13066666666666668,WASHINGTON,,,49692544708.3448,,,85.2359522201137,,4.298947368421053,3.8931578947368424,2.1068421052631585,1.6836842105263155,1.3400000000000003,2.6989473684210528,4.042105263157895,3.435626190476191,4.161552380952381,4.214078571428572,4.083297619047619,3.9990285714285716,3.7636261904761907,4.239333333333334,,10798655053.3939,
0.2635000000000001,0.5135000000000001,1.504,1.31707619047619,0.4828833333333333,0.43819285714285716,1.8224999999999998,0.5734595238095239,2.227,0.6963095238095237,1.0715,0.4040000000000001,0.9990666666666668,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.93,2016-07,0.41380476190476195,WASHINGTON,,,48441183549.9275,,,87.62096056152771,,3.6665,3.4165,2.426,2.1075000000000004,1.7030000000000003,2.8585000000000003,3.5260000000000002,2.61292380952381,3.447116666666667,3.491807142857143,3.3565404761904762,3.2336904761904766,2.9309333333333334,3.5161952380952384,,11531266279.4831,
0.24400000000000005,0.6595000000000001,1.7645000000000004,1.577814761904762,0.5307795238095238,0.457582380952381,2.1705,0.6609890476190475,2.5004999999999997,0.8786828571428573,1.2719999999999998,0.47700000000000004,1.258856666666667,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.59,2016-10,0.4307719047619048,WASHINGTON,,,49068548953.9206,,,89.1200725980081,,3.3459999999999996,2.9305,1.8254999999999995,1.4194999999999998,1.0895000000000001,2.318,3.113,2.012185238095238,3.059220476190476,3.1324176190476187,2.929010952380952,2.7113171428571423,2.331143333333333,3.159228095238095,,11692339154.1207,
0.29999999999999993,0.736,2.142,1.6029650000000002,0.5631090909090911,0.45880500000000013,2.5369999999999995,0.7006386363636362,2.8620000000000005,0.9084640909090909,1.596,0.5834999999999999,1.2693081818181815,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.0,2016-11,0.4339245454545454,WASHINGTON,,,48416221734.2909,,,89.1832712740787,,2.7,2.2640000000000002,0.8580000000000001,0.4630000000000005,0.13799999999999946,1.404,2.4165,1.3970349999999998,2.4368909090909088,2.541195,2.299361363636364,2.091535909090909,1.7306918181818185,2.5660754545454547,,12137144620.0221,
0.9940000000000001,1.2799999999999998,2.2020000000000004,1.738246666666667,1.23492,1.1967471428571432,2.5300000000000002,1.2721638095238097,2.7764999999999995,1.3232957142857147,1.7975,1.171,1.4732157142857143,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.9,2017-09,1.1784444999999997,WASHINGTON,,,50407042046.8076,,,88.50967086025801,,2.9059999999999997,2.62,1.6979999999999995,1.3699999999999997,1.1235000000000004,2.1025,2.729,2.161753333333333,2.6650799999999997,2.7032528571428567,2.62783619047619,2.5767042857142854,2.4267842857142856,2.7215555,,11813706431.8634,
1.3000000000000003,1.8028571428571425,2.5838095238095242,2.196459545454545,1.5610881818181819,1.467563181818182,2.7342857142857144,1.6355336363636364,2.8776190476190475,1.733970909090909,2.381904761904762,1.6199999999999994,1.9067609090909092,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,3.34,2018-01,1.4378880952380952,WASHINGTON,,,50593420247.4287,,,89.25060298401242,,2.0399999999999996,1.5371428571428574,0.7561904761904756,0.6057142857142854,0.46238095238095234,0.9580952380952379,1.7200000000000004,1.1435404545454548,1.778911818181818,1.8724368181818178,1.7044663636363635,1.6060290909090909,1.4332390909090906,1.9021119047619046,,11226317067.5623,
1.9408695652173917,2.445652173913043,2.889130434782609,2.8215668181818185,2.074109545454545,1.9541377272727276,2.970434782608696,2.18963,3.041739130434783,2.323575,2.7678260869565223,2.244347826086957,2.5196563636363636,New Construction,0.027780136395687917,0.037004930254911514,0.7003644896961039,0.6722739229357655,0.6413961709750035,0.47583886227067707,0.017092243235142045,,,-0.5269550387317984,,,0.5153458604813097,,0.030039609272837466,0.019992303218211757,0.03547431651355158,0.007783980323275064,-0.012400218793352348,-0.02575273746172186,0.031556592468257816,,-0.45635553977491095,,4.55,2018-08,1.916485,WASHINGTON,,,,,,,,2.609130434782608,2.104347826086957,1.660869565217391,1.5795652173913037,1.5082608695652167,1.7821739130434775,2.305652173913043,1.7284331818181813,2.4758904545454548,2.595862272727272,2.3603699999999996,2.226425,2.0303436363636362,2.633515,,12917630009.557,
0.03181818181818183,0.37136363636363634,3.589999999999999,0.9993009523809523,0.23288904761904766,0.2141833333333333,4.399545454545455,0.24197238095238102,4.494090909090908,0.2530461904761905,2.3404545454545453,0.16772727272727275,0.4528776190476191,New Construction,0.20519185218270258,0.1771979064147998,0.5133591109342925,0.4197429309194511,0.37927025168687933,0.42237535947816135,0.18070027691386084,-0.37578735181882017,,,,,,0.17570904932946027,0.11621435311785235,0.18556016691935096,0.19250049430318902,0.17588068828787706,0.16335952960057235,0.13130629057368817,0.19132272039277806,-0.37217422785955745,,,3.74,2009-12,0.17885714285714288,CHICAGO,27482962505.147003,,,,,,95.6415096715633,3.7081818181818185,3.368636363636364,0.15000000000000124,-0.6595454545454551,-0.754090909090908,1.3995454545454549,3.5722727272727273,2.740699047619048,3.5071109523809527,3.525816666666667,3.4980276190476194,3.4869538095238095,3.2871223809523813,3.5611428571428574,14228362706.5907,,
0.15409090909090908,0.25909090909090904,2.6986363636363637,0.9435780952380955,0.27546238095238096,0.2659952380952381,3.516818181818181,0.3123080952380952,3.8031818181818178,0.3625466666666667,1.4654545454545451,0.19136363636363637,0.5790957142857143,New Construction,0.20519185218270258,0.1771979064147998,0.5133591109342925,0.4197429309194511,0.37927025168687933,0.42237535947816135,0.18070027691386084,-0.37578735181882017,,,,,,0.17570904932946027,0.11621435311785235,0.18556016691935096,0.19250049430318902,0.17588068828787706,0.16335952960057235,0.13130629057368817,0.19132272039277806,-0.37217422785955745,,,5.35,2010-08,0.23101619047619049,CHICAGO,30207558860.6451,,,,,,92.5881563190625,5.19590909090909,5.090909090909091,2.651363636363636,1.8331818181818185,1.5468181818181819,3.8845454545454547,5.158636363636363,4.406421904761904,5.074537619047619,5.084004761904762,5.037691904761904,4.987453333333333,4.770904285714286,5.118983809523809,11822726022.5574,,
