PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto loan volume,auto_vol(-1),Corr with lag 1 auto loan volume,auto_vol(-2),Corr with lag 2 auto loan volume,auto_vol(-3),Corr with lag 3 auto loan volume,auto_vol(-4),Corr with lag 4 auto loan volume,auto_vol(1),Corr with lead 1 auto loan volume,auto_vol(2),Corr with lead 2 auto loan volume,auto_vol(3),Corr with lead 3 auto loan volume,auto_vol(4),Corr with lead 4 auto loan volume,student_vol,Corr with student loan volume,student_vol(-1),Corr with lag 1 student loan volume,student_vol(-2),Corr with lag 2 student loan volume,student_vol(-3),Corr with lag 3 student loan volume,student_vol(-4),Corr with lag 4 student loan volume,student_vol(1),Corr with lead 1 student loan volume,student_vol(2),Corr with lead 2 student loan volume,student_vol(3),Corr with lead 3 student loan volume,student_vol(4),Corr with lead 4 student loan volume,credit_tightness,Corr with credit tightness,credit_tightness(-1),Corr with lag 1 credit tightness,credit_tightness(-2),Corr with lag 2 credit tightness,credit_tightness(-3),Corr with lag 3 credit tightness,credit_tightness(-4),Corr with lag 4 credit tightness,credit_tightness(1),Corr with lead 1 credit tightness,credit_tightness(2),Corr with lead 2 credit tightness,credit_tightness(3),Corr with lead 3 credit tightness,credit_tightness(4),Corr with lead 4 credit tightness
BOSTON,2009-11,3.78,Refinancing of Apt,0.1780742857142857,3.601925714285714,0.1683261904667712,0.21678666666666663,3.563213333333333,0.16696144033920163,0.2378266666666667,3.542173333333333,0.160800425136134,0.24931714285714288,3.530682857142857,0.1583987310119647,0.2681409523809524,3.511859047619047,0.1462380404181326,0.516785238095238,3.263214761904762,0.11380266312514284,1.0843766666666663,2.6956233333333337,0.08531039824456595,0.052631578947368446,3.727368421052631,0.189061515316767,0.15473684210526314,3.6252631578947367,0.14667253602512828,0.3131578947368421,3.466842105263158,0.11726314787901075,2.230526315789474,1.549473684210526,0.08530231982861414,3.402631578947368,0.377368421052632,0.17758160245346816,4.235263157894737,-0.45526315789473726,0.18858317543753633,4.314736842105263,-0.534736842105263,0.17416228459033062,25282528298.0118,-0.17140437300228042,23715763008.5817,-0.17855905462976174,23237431326.4023,-0.16835053385433535,28639144125.4552,-0.17377213587266888,23898778147.5442,-0.1811558786299277,25435545396.8332,-0.20095851506378432,25615073952.9669,-0.24530063586471074,25116521917.8418,-0.22857716748043663,27482962505.147003,-0.24308475688916337,14438684843.1307,0.19762281935093148,14402813469.2945,0.07886047305546566,12891808542.898,0.2088468004058549,12931336765.2583,-0.03639923243031353,12025307008.067,-0.1213215565633098,14018940117.4091,0.18705795670576408,14107591663.4702,0.1199694979720381,14228362706.5907,0.09344374249663819,14217328271.8582,0.12463491745935118,96.8995739482615,-0.007084176532539432,101.129830992893,-0.045584252574144314,103.99632208797199,0.05253011550719133,104.452941325903,0.05416684506091904,105.55167238105,0.16721826549529697,96.94128995699529,0.04033207109426965,97.9962893430168,-0.029677875490066234,97.8799778094334,-0.027454777593494573,99.3021234972081,0.04535130531135472
BOSTON,2010-11,5.1,Refinancing of Apt,0.22869727272727272,4.8713027272727265,0.1683261904667712,0.24913818181818187,4.8508618181818175,0.16696144033920163,0.2541922727272727,4.845807727272727,0.160800425136134,0.27004181818181816,4.829958181818181,0.1583987310119647,0.2871204545454545,4.812879545454545,0.1462380404181326,0.44597000000000014,4.65403,0.11380266312514284,0.7651345454545454,4.334865454545454,0.08531039824456595,0.13400000000000004,4.965999999999999,0.189061515316767,0.182,4.917999999999999,0.14667253602512828,0.25200000000000006,4.848,0.11726314787901075,1.35,3.7499999999999996,0.08530231982861414,2.7630000000000003,2.3369999999999993,0.17758160245346816,3.817999999999999,1.2820000000000005,0.18858317543753633,4.186,0.9139999999999997,0.17416228459033062,30207558860.6451,-0.17140437300228042,30512069858.4251,-0.17855905462976174,29826615528.9652,-0.16835053385433535,29160609360.1217,-0.17377213587266888,28477062769.4533,-0.1811558786299277,31044830349.9256,-0.20095851506378432,31618591270.7387,-0.24530063586471074,32217867353.4185,-0.22857716748043663,31565012894.7234,-0.24308475688916337,11082139451.8714,0.19762281935093148,11822726022.5574,0.07886047305546566,12342273869.2704,0.2088468004058549,11556490165.0911,-0.03639923243031353,10534224377.9144,-0.1213215565633098,10792773250.4017,0.18705795670576408,11568364841.7538,0.1199694979720381,11726514214.1317,0.09344374249663819,11311909309.5948,0.12463491745935118,92.8594669911348,-0.007084176532539432,92.4549564204629,-0.045584252574144314,94.51558950569391,0.05253011550719133,95.6415096715633,0.05416684506091904,95.21340255359091,0.16721826549529697,94.7176548951663,0.04033207109426965,94.0022251537174,-0.029677875490066234,93.74313363440879,-0.027454777593494573,91.59671843464591,0.04535130531135472
BOSTON,2011-06,4.75,Refinancing of Apt,0.12706818181818183,4.622931818181818,0.1683261904667712,0.1615431818181819,4.588456818181818,0.16696144033920163,0.18716409090909092,4.562835909090909,0.160800425136134,0.21923909090909086,4.530760909090909,0.1583987310119647,0.24782409090909094,4.5021759090909095,0.1462380404181326,0.39758,4.35242,0.11380266312514284,0.7268749999999999,4.023125,0.08531039824456595,0.0190909090909091,4.7309090909090905,0.189061515316767,0.1013636363636364,4.6486363636363635,0.14667253602512828,0.18090909090909094,4.569090909090909,0.11726314787901075,1.5799999999999998,3.17,0.08530231982861414,3.002272727272727,1.747727272727273,0.17758160245346816,3.9145454545454546,0.8354545454545454,0.18858317543753633,4.2327272727272724,0.5172727272727276,0.17416228459033062,31300541846.2612,-0.17140437300228042,31041077337.2648,-0.17855905462976174,31252070876.7547,-0.16835053385433535,31565012894.7234,-0.17377213587266888,32217867353.4185,-0.1811558786299277,31992172727.7437,-0.20095851506378432,31754785132.2305,-0.24530063586471074,33690910289.8878,-0.22857716748043663,34623712775.9563,-0.24308475688916337,12472473242.0863,0.19762281935093148,13753511368.0623,0.07886047305546566,15995126134.7035,0.2088468004058549,11311909309.5948,-0.03639923243031353,11726514214.1317,-0.1213215565633098,13238482167.5647,0.18705795670576408,12477113046.1263,0.1199694979720381,11655650147.2578,0.09344374249663819,10258833668.6773,0.12463491745935118,90.24550000965358,-0.007084176532539432,91.13289228397959,-0.045584252574144314,92.5881563190625,0.05253011550719133,91.59671843464591,0.05416684506091904,93.74313363440879,0.16721826549529697,90.5649414475864,0.04033207109426965,88.33905735772379,-0.029677875490066234,90.4806728327692,-0.027454777593494573,91.3646878868074,0.04535130531135472
BOSTON,2011-10,3.8,Refinancing of Apt,0.1416352380952381,3.6583647619047617,0.1683261904667712,0.19074095238095234,3.6092590476190476,0.16696144033920163,0.24373904761904758,3.5562609523809523,0.160800425136134,0.3185252380952381,3.481474761904762,0.1583987310119647,0.4064785714285714,3.3935214285714284,0.1462380404181326,0.59521,3.20479,0.11380266312514284,0.9086428571428572,2.8913571428571427,0.08531039824456595,0.013500000000000003,3.7864999999999998,0.189061515316767,0.05450000000000003,3.7455,0.14667253602512828,0.1145,3.6854999999999998,0.11726314787901075,1.0614999999999999,2.7385,0.08530231982861414,2.1519999999999997,1.6480000000000001,0.17758160245346816,2.8695,0.9304999999999999,0.18858317543753633,3.128,0.6719999999999997,0.17416228459033062,34623712775.9563,-0.17140437300228042,33690910289.8878,-0.17855905462976174,31754785132.2305,-0.16835053385433535,31992172727.7437,-0.17377213587266888,31300541846.2612,-0.1811558786299277,34825519831.2788,-0.20095851506378432,35344521679.5642,-0.24530063586471074,35385458151.3724,-0.22857716748043663,35532707747.113,-0.24308475688916337,10258833668.6773,0.19762281935093148,11655650147.2578,0.07886047305546566,12477113046.1263,0.2088468004058549,13238482167.5647,-0.03639923243031353,12472473242.0863,-0.1213215565633098,11784187253.6333,0.18705795670576408,11508699084.1195,0.1199694979720381,11510278467.2037,0.09344374249663819,10728874885.7875,0.12463491745935118,91.3646878868074,-0.007084176532539432,90.4806728327692,-0.045584252574144314,88.33905735772379,0.05253011550719133,90.5649414475864,0.05416684506091904,90.24550000965358,0.16721826549529697,90.35087768078328,0.04033207109426965,90.48744874686929,-0.029677875490066234,90.7743282432688,-0.027454777593494573,90.6452366150782,0.04535130531135472
BOSTON,2011-12,3.6896,Refinancing of Apt,0.1499335,3.5396665,0.1683261904667712,0.2029985,3.4866015,0.16696144033920163,0.2836085,3.4059915,0.160800425136134,0.40829250000000006,3.2813075,0.1583987310119647,0.5557375,3.1338625,0.1462380404181326,0.7798775000000001,2.9097225,0.11380266312514284,1.1003555000000003,2.5892444999999995,0.08531039824456595,0.0033333333333333335,3.6862666666666666,0.189061515316767,0.048571428571428585,3.6410285714285715,0.14667253602512828,0.11523809523809528,3.5743619047619046,0.11726314787901075,0.8914285714285713,2.7981714285714285,0.08530231982861414,1.9780952380952384,1.7115047619047616,0.17758160245346816,2.6676190476190476,1.0219809523809524,0.18858317543753633,2.9823809523809524,0.7072190476190476,0.17416228459033062,35344521679.5642,-0.17140437300228042,34825519831.2788,-0.17855905462976174,34623712775.9563,-0.16835053385433535,33690910289.8878,-0.17377213587266888,31754785132.2305,-0.1811558786299277,35385458151.3724,-0.20095851506378432,35532707747.113,-0.24530063586471074,35767585536.868996,-0.22857716748043663,36623269866.4569,-0.24308475688916337,11508699084.1195,0.19762281935093148,11784187253.6333,0.07886047305546566,10258833668.6773,0.2088468004058549,11655650147.2578,-0.03639923243031353,12477113046.1263,-0.1213215565633098,11510278467.2037,0.18705795670576408,10728874885.7875,0.1199694979720381,11251067892.2966,0.09344374249663819,11641401212.0971,0.12463491745935118,90.48744874686929,-0.007084176532539432,90.35087768078328,-0.045584252574144314,91.3646878868074,0.05253011550719133,90.4806728327692,0.05416684506091904,88.33905735772379,0.16721826549529697,90.7743282432688,0.04033207109426965,90.6452366150782,-0.029677875490066234,90.0868950067716,-0.027454777593494573,89.00857713430821,0.04535130531135472
BOSTON,2012-01,4.6,Refinancing of Apt,0.14564761904761903,4.454352380952381,0.1683261904667712,0.2014238095238095,4.39857619047619,0.16696144033920163,0.28289523809523814,4.317104761904761,0.160800425136134,0.41424761904761903,4.185752380952381,0.1583987310119647,0.5659000000000001,4.0341,0.1462380404181326,0.7969761904761906,3.803023809523809,0.11380266312514284,1.1145476190476191,3.4854523809523803,0.08531039824456595,0.0245,4.5755,0.189061515316767,0.06550000000000003,4.5344999999999995,0.14667253602512828,0.11500000000000003,4.484999999999999,0.11726314787901075,0.835,3.7649999999999997,0.08530231982861414,1.9664999999999995,2.6335,0.17758160245346816,2.6950000000000003,1.9049999999999994,0.18858317543753633,3.026,1.5739999999999998,0.17416228459033062,35385458151.3724,-0.17140437300228042,35344521679.5642,-0.17855905462976174,34825519831.2788,-0.16835053385433535,34623712775.9563,-0.17377213587266888,33690910289.8878,-0.1811558786299277,35532707747.113,-0.20095851506378432,35767585536.868996,-0.24530063586471074,36623269866.4569,-0.22857716748043663,36777908030.9335,-0.24308475688916337,11510278467.2037,0.19762281935093148,11508699084.1195,0.07886047305546566,11784187253.6333,0.2088468004058549,10258833668.6773,-0.03639923243031353,11655650147.2578,-0.1213215565633098,10728874885.7875,0.18705795670576408,11251067892.2966,0.1199694979720381,11641401212.0971,0.09344374249663819,12770391029.1034,0.12463491745935118,90.7743282432688,-0.007084176532539432,90.48744874686929,-0.045584252574144314,90.35087768078328,0.05253011550719133,91.3646878868074,0.05416684506091904,90.4806728327692,0.16721826549529697,90.6452366150782,0.04033207109426965,90.0868950067716,-0.029677875490066234,89.00857713430821,-0.027454777593494573,89.6038877472871,0.04535130531135472
BOSTON,2012-03,4.45,Refinancing of Apt,0.14720000000000003,4.3028,0.1683261904667712,0.1893409090909091,4.260659090909091,0.16696144033920163,0.24185227272727275,4.208147727272728,0.160800425136134,0.35079999999999995,4.099200000000001,0.1583987310119647,0.4732886363636363,3.976711363636364,0.1462380404181326,0.741275,3.7087250000000003,0.11380266312514284,1.0534477272727274,3.3965522727272726,0.08531039824456595,0.06363636363636366,4.386363636363637,0.189061515316767,0.14227272727272727,4.307727272727273,0.14667253602512828,0.19000000000000003,4.26,0.11726314787901075,1.0172727272727273,3.4327272727272726,0.08530231982861414,2.1727272727272724,2.277272727272728,0.17758160245346816,2.9404545454545454,1.5095454545454547,0.18858317543753633,3.281363636363636,1.1686363636363644,0.17416228459033062,35767585536.868996,-0.17140437300228042,35532707747.113,-0.17855905462976174,35385458151.3724,-0.16835053385433535,35344521679.5642,-0.17377213587266888,34825519831.2788,-0.1811558786299277,36623269866.4569,-0.20095851506378432,36777908030.9335,-0.24530063586471074,36186315501.0541,-0.22857716748043663,36601383816.48,-0.24308475688916337,11251067892.2966,0.19762281935093148,10728874885.7875,0.07886047305546566,11510278467.2037,0.2088468004058549,11508699084.1195,-0.03639923243031353,11784187253.6333,-0.1213215565633098,11641401212.0971,0.18705795670576408,12770391029.1034,0.1199694979720381,14585937143.4485,0.09344374249663819,16111780903.4699,0.12463491745935118,90.0868950067716,-0.007084176532539432,90.6452366150782,-0.045584252574144314,90.7743282432688,0.05253011550719133,90.48744874686929,0.05416684506091904,90.35087768078328,0.16721826549529697,89.00857713430821,0.04033207109426965,89.6038877472871,-0.029677875490066234,89.56768058609659,-0.027454777593494573,89.02745876405929,0.04535130531135472
BOSTON,2012-05,4.8,Refinancing of Apt,0.15161363636363637,4.648386363636363,0.1683261904667712,0.19053181818181822,4.6094681818181815,0.16696144033920163,0.23893181818181805,4.5610681818181815,0.160800425136134,0.3457045454545453,4.454295454545455,0.1583987310119647,0.4665318181818183,4.333468181818182,0.1462380404181326,0.732990909090909,4.067009090909091,0.11380266312514284,1.0615068181818177,3.738493181818182,0.08531039824456595,0.06590909090909093,4.7340909090909085,0.189061515316767,0.14545454545454548,4.654545454545454,0.14667253602512828,0.19181818181818186,4.608181818181818,0.11726314787901075,0.7618181818181818,4.038181818181818,0.08530231982861414,1.8031818181818189,2.996818181818181,0.17758160245346816,2.525909090909091,2.274090909090909,0.18858317543753633,2.930909090909091,1.8690909090909087,0.17416228459033062,36777908030.9335,-0.17140437300228042,36623269866.4569,-0.17855905462976174,35767585536.868996,-0.16835053385433535,35532707747.113,-0.17377213587266888,35385458151.3724,-0.1811558786299277,36186315501.0541,-0.20095851506378432,36601383816.48,-0.24530063586471074,37160101000.5239,-0.22857716748043663,37571290060.6541,-0.24308475688916337,12770391029.1034,0.19762281935093148,11641401212.0971,0.07886047305546566,11251067892.2966,0.2088468004058549,10728874885.7875,-0.03639923243031353,11510278467.2037,-0.1213215565633098,14585937143.4485,0.18705795670576408,16111780903.4699,0.1199694979720381,11986368496.8635,0.09344374249663819,11631947675.6117,0.12463491745935118,89.6038877472871,-0.007084176532539432,89.00857713430821,-0.045584252574144314,90.0868950067716,0.05253011550719133,90.6452366150782,0.05416684506091904,90.7743282432688,0.16721826549529697,89.56768058609659,0.04033207109426965,89.02745876405929,-0.029677875490066234,89.6061116730853,-0.027454777593494573,89.513287195688,0.04535130531135472
BOSTON,2012-06,3.8699999999999997,Refinancing of Apt,0.163,3.707,0.1683261904667712,0.19464736842105262,3.675352631578947,0.16696144033920163,0.24319736842105263,3.626802631578947,0.160800425136134,0.3459342105263157,3.524065789473684,0.1583987310119647,0.46558684210526313,3.4044131578947363,0.1462380404181326,0.7364000000000004,3.1335999999999995,0.11380266312514284,1.0691894736842107,2.800810526315789,0.08531039824456595,0.05190476190476193,3.8180952380952378,0.189061515316767,0.14809523809523809,3.7219047619047614,0.14667253602512828,0.18904761904761905,3.6809523809523808,0.11726314787901075,0.7114285714285714,3.1585714285714284,0.08530231982861414,1.6223809523809525,2.247619047619047,0.17758160245346816,2.3061904761904763,1.5638095238095233,0.18858317543753633,2.698095238095238,1.1719047619047616,0.17416228459033062,36186315501.0541,-0.17140437300228042,36777908030.9335,-0.17855905462976174,36623269866.4569,-0.16835053385433535,35767585536.868996,-0.17377213587266888,35532707747.113,-0.1811558786299277,36601383816.48,-0.20095851506378432,37160101000.5239,-0.24530063586471074,37571290060.6541,-0.22857716748043663,37685204803.0042,-0.24308475688916337,14585937143.4485,0.19762281935093148,12770391029.1034,0.07886047305546566,11641401212.0971,0.2088468004058549,11251067892.2966,-0.03639923243031353,10728874885.7875,-0.1213215565633098,16111780903.4699,0.18705795670576408,11986368496.8635,0.1199694979720381,11631947675.6117,0.09344374249663819,12022315813.7363,0.12463491745935118,89.56768058609659,-0.007084176532539432,89.6038877472871,-0.045584252574144314,89.00857713430821,0.05253011550719133,90.0868950067716,0.05416684506091904,90.6452366150782,0.16721826549529697,89.02745876405929,0.04033207109426965,89.6061116730853,-0.029677875490066234,89.513287195688,-0.027454777593494573,90.37816904639429,0.04535130531135472
BOSTON,2012-10,4.15,Refinancing of Apt,0.15320434782608702,3.996795652173913,0.1683261904667712,0.17955217391304346,3.970447826086957,0.16696144033920163,0.21346521739130433,3.936534782608696,0.160800425136134,0.2717391304347827,3.8782608695652177,0.1583987310119647,0.3304891304347827,3.819510869565218,0.1462380404181326,0.5823021739130435,3.567697826086957,0.11380266312514284,0.9185760869565219,3.2314239130434785,0.08531039824456595,0.10952380952380951,4.040476190476191,0.189061515316767,0.14904761904761904,4.0009523809523815,0.14667253602512828,0.17952380952380956,3.970476190476191,0.11726314787901075,0.7085714285714285,3.4414285714285717,0.08530231982861414,1.7461904761904758,2.4038095238095245,0.17758160245346816,2.505714285714286,1.6442857142857146,0.18858317543753633,2.90047619047619,1.2495238095238101,0.17416228459033062,37685204803.0042,-0.17140437300228042,37571290060.6541,-0.17855905462976174,37160101000.5239,-0.16835053385433535,36601383816.48,-0.17377213587266888,36186315501.0541,-0.1811558786299277,38410438812.4053,-0.20095851506378432,38808856509.5085,-0.24530063586471074,39268596272.9965,-0.22857716748043663,39658399389.4891,-0.24308475688916337,12022315813.7363,0.19762281935093148,11631947675.6117,0.07886047305546566,11986368496.8635,0.2088468004058549,16111780903.4699,-0.03639923243031353,14585937143.4485,-0.1213215565633098,10740081615.3953,0.18705795670576408,11337096053.4966,0.1199694979720381,11154944519.578999,0.09344374249663819,11080080767.5225,0.12463491745935118,90.37816904639429,-0.007084176532539432,89.513287195688,-0.045584252574144314,89.6061116730853,0.05253011550719133,89.02745876405929,0.05416684506091904,89.56768058609659,0.16721826549529697,90.2956809830492,0.04033207109426965,89.2801736441717,-0.029677875490066234,91.578064558499,-0.027454777593494573,88.794109524791,0.04535130531135472
