1 Mo,1 Yr,10 Yr,12M,1M,1W,20 Yr,2M,30 Yr,3M,5 Yr,6 Mo,6M,Category,Corr with 1 Mo treasury,Corr with 1 Yr treasury,Corr with 10 Yr treasury,Corr with 20 Yr treasury,Corr with 30 Yr treasury,Corr with 5 Yr treasury,Corr with 6 Mo treasury,Corr with auto_vol(-1),Corr with auto_vol(-3),Corr with auto_vol(-4),Corr with auto_vol(1),Corr with auto_vol(2),Corr with auto_vol(3),Corr with credit_tightness(-3),Corr with credit_tightness(-4),Corr with credit_tightness(1),Corr with credit_tightness(2),Corr with credit_tightness(3),Corr with libor 12M,Corr with libor 1M,Corr with libor 1W,Corr with libor 2M,Corr with libor 3M,Corr with libor 6M,Corr with libor ON,Corr with student_vol,Corr with student_vol(-3),Corr with student_vol(-4),Corr with student_vol(1),Corr with student_vol(2),INTEREST RATE,Month,ON,PROPERTY CITY,auto_vol(-1),auto_vol(-3),auto_vol(-4),auto_vol(1),auto_vol(2),auto_vol(3),credit_tightness(-3),credit_tightness(-4),credit_tightness(1),credit_tightness(2),credit_tightness(3),spread between 1 Mo treasury,spread between 1 Yr treasury,spread between 10 Yr treasury,spread between 20 Yr treasury,spread between 30 Yr treasury,spread between 5 Yr treasury,spread between 6 Mo treasury,spread between libor 12M,spread between libor 1M,spread between libor 1W,spread between libor 2M,spread between libor 3M,spread between libor 6M,spread between libor ON,student_vol,student_vol(-3),student_vol(-4),student_vol(1),student_vol(2)
0.013500000000000003,0.1145,2.1519999999999997,0.9086428571428572,0.24373904761904758,0.19074095238095234,2.8695,0.3185252380952381,3.128,0.4064785714285714,1.0614999999999999,0.05450000000000003,0.59521,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.8,2011-10,0.1416352380952381,BOSTON,35385458151.3724,,,,,,,91.3646878868074,,,,3.7864999999999998,3.6854999999999998,1.6480000000000001,0.9304999999999999,0.6719999999999997,2.7385,3.7455,2.8913571428571427,3.5562609523809523,3.6092590476190476,3.481474761904762,3.3935214285714284,3.20479,3.6583647619047617,,,,,11641401212.0971
0.05190476190476193,0.18904761904761905,1.6223809523809525,1.0691894736842107,0.24319736842105263,0.19464736842105262,2.3061904761904763,0.3459342105263157,2.698095238095238,0.46558684210526313,0.7114285714285714,0.14809523809523809,0.7364000000000004,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,2.61,2012-06,0.163,BOSTON,37571290060.6541,,,,,,,89.56768058609659,,,,2.558095238095238,2.420952380952381,0.9876190476190474,0.30380952380952353,-0.08809523809523823,1.8985714285714286,2.4619047619047616,1.5408105263157892,2.366802631578947,2.4153526315789473,2.264065789473684,2.1444131578947365,1.8735999999999995,2.447,,,,,11337096053.4966
0.039500000000000014,0.1585,1.7189999999999999,0.8483157894736841,0.21092631578947374,0.1875157894736842,2.4675000000000002,0.2552894736842105,2.8835,0.30947368421052623,0.6960000000000001,0.11950000000000005,0.5145657894736843,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,2.85,2012-12,0.1631578947368421,BOSTON,39298206327.5877,,,,,,,89.2801736441717,,,,2.8105,2.6915,1.1310000000000002,0.38249999999999984,-0.033500000000000085,2.154,2.7305,2.001684210526316,2.6390736842105262,2.662484210526316,2.5947105263157897,2.540526315789474,2.3354342105263157,2.686842105263158,,,,,9260696074.4491
0.07800000000000003,0.14750000000000002,1.9575,0.7351250000000001,0.20345,0.17309999999999998,2.7840000000000003,0.2419,3.1625000000000005,0.28190000000000004,0.8185000000000002,0.11450000000000005,0.44782500000000003,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,2.75,2013-03,0.15505000000000002,BOSTON,41507587847.7023,,,,,,,88.920473853359,,,,2.672,2.6025,0.7925,-0.03400000000000025,-0.41250000000000053,1.9314999999999998,2.6355,2.014875,2.54655,2.5769,2.5080999999999998,2.4680999999999997,2.302175,2.59495,,,,,10216278752.7557
0.03681818181818183,0.12681818181818183,2.7372727272727273,0.6679499999999999,0.1840704761904762,0.1493142857142857,3.488181818181818,0.22633523809523812,3.757727272727273,0.2633952380952381,1.5204545454545455,0.07181818181818184,0.3949285714285714,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.17,2013-08,0.11782999999999999,BOSTON,41658198449.9001,,,,,,,88.1059676388142,,,,3.1331818181818183,3.043181818181818,0.4327272727272726,-0.3181818181818179,-0.5877272727272729,1.6495454545454544,3.098181818181818,2.50205,2.985929523809524,3.0206857142857144,2.943664761904762,2.9066047619047617,2.7750714285714286,3.05217,,,,,10011024566.6146
0.051428571428571455,0.1280952380952381,2.7233333333333327,0.5571428571428573,0.15488333333333335,0.1207452380952381,3.3466666666666667,0.19711666666666672,3.6209523809523807,0.23409761904761903,1.6395238095238096,0.07857142857142858,0.33106666666666673,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,4.6,2014-03,0.0888,BOSTON,43938467193.2505,,,,,,,80.910251046009,,,,4.548571428571428,4.471904761904762,1.876666666666667,1.253333333333333,0.9790476190476189,2.9604761904761903,4.521428571428571,4.042857142857143,4.445116666666666,4.479254761904762,4.402883333333333,4.365902380952381,4.268933333333333,4.5112,,,,,11159124696.1814
0.023333333333333345,0.10761904761904763,2.705238095238095,0.550005,0.1517,0.120115,3.265238095238095,0.1918625,3.5176190476190476,0.227495,1.7009523809523805,0.05333333333333336,0.32422500000000004,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.95,2014-04,0.08864000000000001,BOSTON,44931729222.7983,,,,,,,82.56600445924391,,,,3.9266666666666667,3.8423809523809527,1.244761904761905,0.6847619047619053,0.43238095238095253,2.2490476190476194,3.896666666666667,3.399995,3.7983000000000002,3.829885,3.7581375,3.722505,3.625775,3.8613600000000003,,,,,10950177839.1879
0.024090909090909093,0.11136363636363639,2.542272727272727,0.5557695652173912,0.15438695652173914,0.12270652173913045,3.071363636363636,0.1955586956521739,3.3318181818181816,0.23417391304347826,1.699545454545455,0.059545454545454575,0.32826086956521744,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.89,2014-07,0.09286956521739129,BOSTON,44591810060.8257,,,,,,,81.64661519553,,,,3.865909090909091,3.778636363636364,1.347727272727273,0.8186363636363643,0.5581818181818186,2.1904545454545454,3.8304545454545456,3.334230434782609,3.735613043478261,3.7672934782608696,3.6944413043478264,3.655826086956522,3.5617391304347827,3.7971304347826087,,,,,11733364706.6996
0.030000000000000006,0.10714285714285714,2.42,0.55889,0.15602,0.121725,2.9366666666666665,0.19527250000000002,3.2009523809523808,0.23465000000000003,1.6314285714285717,0.0523809523809524,0.32965500000000003,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.9,2014-08,0.090785,BOSTON,44940573200.2924,,,,,,,81.06604477988621,,,,3.87,3.7928571428571427,1.48,0.9633333333333334,0.6990476190476191,2.2685714285714282,3.8476190476190477,3.34111,3.74398,3.778275,3.7047274999999997,3.66535,3.5703449999999997,3.809215,,,,,11837215038.8922
0.01142857142857143,0.10952380952380954,2.5342857142857147,0.5770545454545455,0.15410454545454544,0.12087045454545454,3.0133333333333328,0.19699999999999998,3.26,0.23403181818181817,1.7738095238095242,0.04380952380952382,0.32999090909090917,Other FHA,0.16500670801817777,0.0911078398465245,0.5729147926482409,0.4567007009951543,0.36523918333013616,0.43691342356524443,0.11207585588494194,-0.5330201648298152,,,,,,,0.3351767914258947,,,,-0.03449098064713283,0.11186947185968873,0.11578255716038632,0.10438445405302708,0.08287806439207163,0.013405159967514759,0.11763255282957798,,,,,0.3244145971404148,3.7,2014-09,0.09027272727272727,BOSTON,45241950015.4561,,,,,,,82.2508390398281,,,,3.6885714285714286,3.5904761904761906,1.1657142857142855,0.6866666666666674,0.4400000000000004,1.926190476190476,3.6561904761904764,3.1229454545454547,3.545895454545455,3.5791295454545455,3.503,3.465968181818182,3.370009090909091,3.609727272727273,,,,,12019442988.8631
