,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-1),Corr with student_vol(-1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-4),Corr with mortgage 90(-4)
0,WASHINGTON,2010-08,4.59,Other FHA,0.23101619047619049,4.358983809523809,-0.03204198763070391,0.2659952380952381,4.324004761904762,-0.03369464847428399,0.27546238095238096,4.314537619047619,-0.03227394613236733,0.3123080952380952,4.277691904761904,-0.035367854729586784,0.3625466666666667,4.227453333333333,-0.040961501581854194,0.5790957142857143,4.010904285714286,-0.06554290885615782,0.9435780952380955,3.646421904761904,-0.06452336393191363,0.15409090909090908,4.435909090909091,-0.0011119252992649333,0.19136363636363637,4.3986363636363635,-0.0022097357258844593,0.25909090909090904,4.330909090909091,0.0029267250678328078,1.4654545454545451,3.124545454545455,0.385587050293639,2.6986363636363637,1.8913636363636361,0.7015922064328423,3.516818181818181,1.0731818181818187,0.6583293940157395,3.8031818181818178,0.7868181818181821,0.62309553622324,30207558860.6451,-0.27990161256127216,10534224377.9144,-0.5187663706854128,99.0214107435932,0.2679857104451891,3.3,0.23136673569640964,5.3,0.23490059328941099
1,WASHINGTON,2010-12,3.78,Other FHA,0.24122190476190472,3.538778095238095,-0.03204198763070391,0.25412380952380953,3.52587619047619,-0.03369464847428399,0.26178857142857137,3.5182114285714285,-0.03227394613236733,0.28196571428571415,3.4980342857142857,-0.035367854729586784,0.30272333333333334,3.4772766666666666,-0.040961501581854194,0.4583942857142857,3.321605714285714,-0.06554290885615782,0.7839004761904763,2.9960995238095234,-0.06452336393191363,0.0854166666666667,3.694583333333333,-0.0011119252992649333,0.19333333333333338,3.5866666666666664,-0.0022097357258844593,0.2937499999999999,3.48625,0.0029267250678328078,1.9429166666666664,1.8370833333333334,0.385587050293639,3.2949999999999995,0.4850000000000003,0.7015922064328423,4.173333333333333,-0.3933333333333331,0.6583293940157395,4.415,-0.6350000000000002,0.62309553622324,31565012894.7234,-0.27990161256127216,11082139451.8714,-0.5187663706854128,95.6415096715633,0.2679857104451891,3.0,0.23136673569640964,4.9,0.23490059328941099
2,WASHINGTON,2011-07,3.88,Other FHA,0.12388095238095237,3.7561190476190474,-0.03204198763070391,0.1598857142857143,3.7201142857142857,-0.03369464847428399,0.18661904761904766,3.693380952380952,-0.03227394613236733,0.2182333333333334,3.6617666666666664,-0.035367854729586784,0.24991190476190472,3.6300880952380954,-0.040961501581854194,0.41392857142857137,3.4660714285714285,-0.06554290885615782,0.7452261904761905,3.1347738095238094,-0.06452336393191363,0.037500000000000006,3.8425,-0.0011119252992649333,0.08400000000000002,3.796,-0.0022097357258844593,0.185,3.695,0.0029267250678328078,1.541,2.339,0.385587050293639,3.003,0.8769999999999998,0.7015922064328423,3.9475000000000002,-0.06750000000000034,0.6583293940157395,4.2705,-0.3905000000000003,0.62309553622324,34623712775.9563,-0.27990161256127216,12472473242.0863,-0.5187663706854128,91.59671843464591,0.2679857104451891,3.1,0.23136673569640964,5.0,0.23490059328941099
3,WASHINGTON,2011-08,3.55,Other FHA,0.14468363636363638,3.4053163636363633,-0.03204198763070391,0.18038681818181818,3.3696131818181816,-0.03369464847428399,0.21116590909090904,3.338834090909091,-0.03227394613236733,0.24895727272727275,3.301042727272727,-0.035367854729586784,0.29323772727272723,3.2567622727272725,-0.040961501581854194,0.45919454545454547,3.090805454545454,-0.06554290885615782,0.7783581818181818,2.771641818181818,-0.06452336393191363,0.017391304347826094,3.532608695652174,-0.0011119252992649333,0.06217391304347828,3.4878260869565216,-0.0022097357258844593,0.11478260869565218,3.435217391304348,0.0029267250678328078,1.021304347826087,2.528695652173913,0.385587050293639,2.303043478260869,1.246956521739131,0.7015922064328423,3.244782608695652,0.3052173913043479,0.6583293940157395,3.6513043478260867,-0.10130434782608688,0.62309553622324,34825519831.2788,-0.27990161256127216,13238482167.5647,-0.5187663706854128,92.5881563190625,0.2679857104451891,3.1,0.23136673569640964,4.8,0.23490059328941099
4,WASHINGTON,2012-01,3.54,Other FHA,0.14564761904761903,3.3943523809523812,-0.03204198763070391,0.2014238095238095,3.3385761904761906,-0.03369464847428399,0.28289523809523814,3.257104761904762,-0.03227394613236733,0.41424761904761903,3.125752380952381,-0.035367854729586784,0.5659000000000001,2.9741,-0.040961501581854194,0.7969761904761906,2.7430238095238093,-0.06554290885615782,1.1145476190476191,2.4254523809523807,-0.06452336393191363,0.0245,3.5155,-0.0011119252992649333,0.06550000000000003,3.4745,-0.0022097357258844593,0.11500000000000003,3.425,0.0029267250678328078,0.835,2.705,0.385587050293639,1.9664999999999995,1.5735000000000006,0.7015922064328423,2.6950000000000003,0.8449999999999998,0.6583293940157395,3.026,0.5140000000000002,0.62309553622324,36623269866.4569,-0.27990161256127216,11508699084.1195,-0.5187663706854128,90.4806728327692,0.2679857104451891,2.9,0.23136673569640964,4.7,0.23490059328941099
5,WASHINGTON,2012-03,3.1,Other FHA,0.14720000000000003,2.9528,-0.03204198763070391,0.1893409090909091,2.910659090909091,-0.03369464847428399,0.24185227272727275,2.858147727272727,-0.03227394613236733,0.35079999999999995,2.7492,-0.035367854729586784,0.4732886363636363,2.626711363636364,-0.040961501581854194,0.741275,2.358725,-0.06554290885615782,1.0534477272727274,2.046552272727273,-0.06452336393191363,0.06363636363636366,3.0363636363636366,-0.0011119252992649333,0.14227272727272727,2.957727272727273,-0.0022097357258844593,0.19000000000000003,2.91,0.0029267250678328078,1.0172727272727273,2.082727272727273,0.385587050293639,2.1727272727272724,0.9272727272727277,0.7015922064328423,2.9404545454545454,0.15954545454545466,0.6583293940157395,3.281363636363636,-0.18136363636363573,0.62309553622324,36186315501.0541,-0.27990161256127216,10728874885.7875,-0.5187663706854128,90.35087768078328,0.2679857104451891,2.9,0.23136673569640964,4.8,0.23490059328941099
6,WASHINGTON,2012-08,2.44,Other FHA,0.15374090909090915,2.2862590909090907,-0.03204198763070391,0.18745454545454548,2.2525454545454546,-0.03369464847428399,0.23783863636363634,2.2021613636363635,-0.03227394613236733,0.3331136363636364,2.1068863636363635,-0.035367854729586784,0.43259999999999993,2.0074,-0.040961501581854194,0.7177749999999997,1.7222250000000003,-0.06554290885615782,1.0426272727272727,1.3973727272727272,-0.06452336393191363,0.09217391304347829,2.3478260869565215,-0.0011119252992649333,0.14043478260869566,2.2995652173913044,-0.0022097357258844593,0.18347826086956526,2.256521739130435,0.0029267250678328078,0.7139130434782609,1.7260869565217392,0.385587050293639,1.6782608695652175,0.7617391304347825,0.7015922064328423,2.3978260869565218,0.04217391304347817,0.6583293940157395,2.7708695652173914,-0.3308695652173914,0.62309553622324,38410438812.4053,-0.27990161256127216,16111780903.4699,-0.5187663706854128,89.00857713430821,0.2679857104451891,2.8,0.23136673569640964,4.7,0.23490059328941099
7,WASHINGTON,2013-09,4.35,Other FHA,0.11272380952380952,4.23727619047619,-0.03204198763070391,0.14323238095238094,4.206767619047619,-0.03369464847428399,0.18057476190476196,4.169425238095238,-0.03227394613236733,0.22133904761904755,4.128660952380952,-0.035367854729586784,0.2531785714285715,4.096821428571428,-0.040961501581854194,0.38033809523809525,3.9696619047619044,-0.06554290885615782,0.6526857142857143,3.6973142857142856,-0.06452336393191363,0.017500000000000005,4.3325,-0.0011119252992649333,0.04150000000000001,4.3084999999999996,-0.0022097357258844593,0.11850000000000002,4.2315,0.0029267250678328078,1.5959999999999999,2.7539999999999996,0.385587050293639,2.8095,1.5404999999999998,0.7015922064328423,3.526,0.8239999999999998,0.6583293940157395,3.7870000000000004,0.5629999999999993,0.62309553622324,41561863313.5151,-0.27990161256127216,10210246554.7955,-0.5187663706854128,88.29263433660921,0.2679857104451891,2.6,0.23136673569640964,3.8,0.23490059328941099
8,WASHINGTON,2014-03,3.99,Other FHA,0.0888,3.9012000000000002,-0.03204198763070391,0.1207452380952381,3.869254761904762,-0.03369464847428399,0.15488333333333335,3.835116666666667,-0.03227394613236733,0.19711666666666672,3.7928833333333336,-0.035367854729586784,0.23409761904761903,3.755902380952381,-0.040961501581854194,0.33106666666666673,3.6589333333333336,-0.06554290885615782,0.5571428571428573,3.432857142857143,-0.06452336393191363,0.051428571428571455,3.9385714285714286,-0.0011119252992649333,0.07857142857142858,3.9114285714285715,-0.0022097357258844593,0.1280952380952381,3.861904761904762,0.0029267250678328078,1.6395238095238096,2.350476190476191,0.385587050293639,2.7233333333333327,1.2666666666666675,0.7015922064328423,3.3466666666666667,0.6433333333333335,0.6583293940157395,3.6209523809523807,0.3690476190476195,0.62309553622324,43938467193.2505,-0.27990161256127216,10011024566.6146,-0.5187663706854128,88.4263020205016,0.2679857104451891,1.9,0.23136673569640964,3.3,0.23490059328941099
9,WASHINGTON,2014-05,4.2,Other FHA,0.08842000000000001,4.11158,-0.03204198763070391,0.1198375,4.0801625,-0.03369464847428399,0.15035749999999998,4.0496425,-0.03227394613236733,0.1914675,4.0085325,-0.035367854729586784,0.22609000000000004,3.97391,-0.040961501581854194,0.3231200000000001,3.87688,-0.06554290885615782,0.537955,3.662045,-0.06452336393191363,0.026666666666666665,4.173333333333334,-0.0011119252992649333,0.05190476190476192,4.148095238095238,-0.0022097357258844593,0.0966666666666667,4.1033333333333335,0.0029267250678328078,1.5928571428571427,2.6071428571428577,0.385587050293639,2.559047619047619,1.6409523809523812,0.7015922064328423,3.1152380952380954,1.0847619047619048,0.6583293940157395,3.3899999999999997,0.8100000000000005,0.62309553622324,45277214883.1472,-0.27990161256127216,11032404366.8063,-0.5187663706854128,84.4459748156831,0.2679857104451891,2.3,0.23136673569640964,3.3,0.23490059328941099
